Body name,Body,Service Area Categorisation,Cost Centre Description,Detailed Expenses Type,Expense Code,Date,Transaction Number,Amount,Supplier Name,Supplier ID
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Consumables,D32907,13/09/2010,2769242,780.01,Cartridge World Solihull,90956
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,27/09/2010,2780457,950,Research Machines PLC,7499
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,29/09/2010,2782211,318,Pisces,7281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,15/09/2010,2771306,740.45,West Mercia Supplies,8629
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,15/09/2010,2771310,698.35,West Mercia Supplies,8629
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,15/09/2010,2771310,2.45,West Mercia Supplies,8629
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,15/09/2010,2771314,696.87,West Mercia Supplies,8629
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Materials For Resale,D11202,29/09/2010,2782211,1218.5,Pisces,7281
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,09/09/2010,2767987,1750,Mainframe Engineeering Ltd,207779
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,24/09/2010,2780055,765,CTC Kingshurst Academy,10140
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Link Courses,D52003,27/09/2010,2780556,950,BXL Services,228729
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Link Courses,D52003,27/09/2010,2780554,-950,BXL Services,228729
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Professional Fees,D51000,10/09/2010,2768354,1460,Field Lockhart Associates,280351
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Agency Staff: Teachers,A35001,03/09/2010,2761133,981.75,Teaching Personnel,33553
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Day To Day,B31001,09/09/2010,2768102,623,Purdie Floors Ltd,7379
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Planned,B31002,09/09/2010,2768130,2537,Purdie Floors Ltd,7379
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Planned,B31002,09/09/2010,2768130,1532,Purdie Floors Ltd,7379
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,15/09/2010,2771238,530,Acorn Floors,59129
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,15/09/2010,2771238,386,Acorn Floors,59129
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,15/09/2010,2771238,594,Acorn Floors,59129
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Catering Provisions,D20000,21/09/2010,2775304,168.87,Delice De France PLC,68194
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Other Transport Costs,C42000,13/09/2010,2769386,490.49,Newman Motor Engineers,86737
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Other Transport Costs,C42000,13/09/2010,2769386,50,Newman Motor Engineers,86737
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Maintenance Of Grounds,B30000,09/09/2010,2768098,741.96,Blooming Gardens Ltd,8970
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Maintenance Of Grounds,B30000,03/09/2010,2761233,500,Blooming Gardens Ltd,8970
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,10/09/2010,2768414,2784,RM Education PLC,152589
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,10/09/2010,2768422,928,RM Education PLC,152589
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Hardware,Y13001,13/09/2010,2769391,23190.57,RM Education PLC,152589
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,10/09/2010,2768530,2200,M P Jobson,33832
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,30/09/2010,2783724,1300,M P Jobson,33832
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,08/09/2010,2764156,900,REDACTED PERSONAL DATA,134346
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Contractors,Y21000,30/09/2010,2783810,450,M P Jobson,33832
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Furniture & Equipment,D10000,10/09/2010,2768554,3480,Parkmere Products,103620
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Furniture & Equipment,D10000,10/09/2010,2768761,1402.5,Parkmere Products,103620
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Furniture & Equipment,D10000,13/09/2010,2769227,1354.76,Parkmere Products,103620
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Maintenance Of Grounds,B30000,21/09/2010,2775389,520,A.A.C.(Road Markings)Limited,107711
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Software & Services Purchase,D32902,15/09/2010,2771237,661,Richard Hemes,134346
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Visits & Pupil Activities,D52002,06/09/2010,2762440,2800,Pavilion Tours,113846
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Photocopying,D40001,13/09/2010,2769239,2167.73,Canon (UK) Ltd,9772
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Health & Safety,B43003,21/09/2010,2774963,1034.8,SG World Ltd,132275
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Day To Day,B31001,13/09/2010,2769447,100,M Kenny Decorators Ltd,6476
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Day To Day,B31001,13/09/2010,2769447,500,M Kenny Decorators Ltd,6476
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Planned,B31002,13/09/2010,2769397,1800,M Kenny Decorators Ltd,6476
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Planned,B31002,13/09/2010,2769395,1100,M Kenny Decorators Ltd,6476
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Postage & Courier Services,D43000,30/09/2010,2783844,513,Purchase Power,7378
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Printing,D40000,14/09/2010,2770373,2690,L G Davis,34645
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Printing,D40000,09/09/2010,2767858,968.75,Waveprint,245371
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,27/09/2010,2780458,647.2,Eastern Shires Purchasing Organisation,6363
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Day To Day,B31001,14/09/2010,2770365,945,REDACTED PERSONAL DATA,179378
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Capitation,D11001,21/09/2010,2774989,3210,Gymfix,75116
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Professional Fees,D51000,30/09/2010,2782690,1600,Steve Watson Consultancy Ltd,268779
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Building Maint Day To Day,B31001,16/09/2010,2773108,587.34,Initial Washroom Solutions,132527
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook,Refuse Collection,B43001,16/09/2010,2773110,937.53,Veolia Environmental Services,207518
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook Arts College,IT Equipment & Software,D32000,07/09/2010,2763261,629.77,PC World Business Direct,7208
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook Arts College,Visits & Pupil Activities,D52002,23/09/2010,2779253,760,The Nec Group,9329
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook Arts College,Furniture & Equipment,D10000,30/09/2010,2783809,1901.24,Stage Electrics,9516
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook Mod Phase 3,Contractors,Y21000,02/09/2010,2760737,200421.64,Gaj P & R M Limited T/A Gaj Planned & Reactive Maintenance Limited,203378
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,Alderbrook TCF Dining,Contractors,Y21000,24/09/2010,2780367,2210,Window & Door Maintenance Services Ltd,123062
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Children & Education Services,All Risks School Fund,Other Provisions,U12000,24/09/2010,2780381,2157,Disaster Recovery Midlands Ltd,232626
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,16/09/2010,2773052,-600,Park Lane Fencing,103223
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,16/09/2010,2773052,5313,Park Lane Fencing,103223
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,16/09/2010,2773052,3855.19,Park Lane Fencing,103223
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,24/09/2010,2779969,3700,Hodges & Lawrence Ltd,5870
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,10/09/2010,2768538,840,Family Care Trust (Solihull),5472
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Cultural & Related Services,Allotments,Maintenance Of Grounds,B30000,27/09/2010,2780824,3187.5,Glendale Countryside,24505
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,22/09/2010,2775878,66540,Envitia,235048
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Consultants,Y31000,14/09/2010,2770345,1132.95,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Consultants,Y31000,14/09/2010,2770341,511.5,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,14/09/2010,2770346,10582.6,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,14/09/2010,2770347,3498.74,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,14/09/2010,2770340,1668.84,WSP UK,217189
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,23/09/2010,2779490,1182.94,Central Networks PLC,126772
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763415,541378.37,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763410,249228.28,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763409,162090.25,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763417,28084.43,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763411,25356.58,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763420,21665.55,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763421,14396.37,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763416,10389.63,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763418,3523.06,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763412,1508.93,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763414,-2110.43,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,07/09/2010,2763413,-7615.35,Ringway,131294
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,10/09/2010,2768682,30172.76,C.A. Telecom UK Ltd,248623
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Highways & Transport Services,Anita Construction,Contractors,Y21000,10/09/2010,2768683,16130.1,C.A. Telecom UK Ltd,248623
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Environmental & Regulatory Services,Anti Graffiti,Other Contracted Services,E29000,01/09/2010,2758805,19684.88,Solihull Community Housing,102685
Solihull MBC,http://statistics.data.gov.uk/id/local-authority/00CT,Central Services to the Public,Application Support,Professional Fees,D51000,27/09/2010,2780700,5706.3,Aston Carter Ltd,174619
