Supplier,Payment Date,Amount
REDACT PERSONAL INFORMATION,27/09/2011,2594.14 
REDACT PERSONAL INFORMATION,27/09/2011,693.00 
REDACT PERSONAL INFORMATION,27/09/2011,2691.92 
REDACT PERSONAL INFORMATION,27/09/2011,2241.51 
REDACT PERSONAL INFORMATION,27/09/2011,2100.00 
REDACT PERSONAL INFORMATION,27/09/2011,2277.00 
REDACT PERSONAL INFORMATION,27/09/2011,2142.86 
REDACT PERSONAL INFORMATION,27/09/2011,2152.71 
REDACT PERSONAL INFORMATION,27/09/2011,2143.29 
REDACT PERSONAL INFORMATION,27/09/2011,2114.14 
REDACT PERSONAL INFORMATION,27/09/2011,2026.54 
REDACT PERSONAL INFORMATION,27/09/2011,1275.00 
REDACT PERSONAL INFORMATION,27/09/2011,4998.43 
REDACT PERSONAL INFORMATION,27/09/2011,3602.70 
REDACT PERSONAL INFORMATION,27/09/2011,5464.20 
REDACT PERSONAL INFORMATION,27/09/2011,1973.57 
REDACT PERSONAL INFORMATION,27/09/2011,1982.14 
REDACT PERSONAL INFORMATION,27/09/2011,2062.37 
REDACT PERSONAL INFORMATION,27/09/2011,2308.00 
REDACT PERSONAL INFORMATION,27/09/2011,4000.00 
REDACT PERSONAL INFORMATION,27/09/2011,2400.00 
REDACT PERSONAL INFORMATION,27/09/2011,2500.00 
REDACT PERSONAL INFORMATION,27/09/2011,2311.76 
REDACT PERSONAL INFORMATION,27/09/2011,3411.32 
REDACT PERSONAL INFORMATION,27/09/2011,2280.00 
REDACT PERSONAL INFORMATION,27/09/2011,2958.00 
REDACT PERSONAL INFORMATION,27/09/2011,3594.28 
REDACT PERSONAL INFORMATION,27/09/2011,3103.58 
REDACT PERSONAL INFORMATION,27/09/2011,5627.14 
REDACT PERSONAL INFORMATION,27/09/2011,2481.04 
REDACT PERSONAL INFORMATION,27/09/2011,2377.04 
REDACT PERSONAL INFORMATION,27/09/2011,2377.04 
REDACT PERSONAL INFORMATION,27/09/2011,2377.04 
REDACT PERSONAL INFORMATION,27/09/2011,2377.04 
REDACT PERSONAL INFORMATION,27/09/2011,1275.00 
REDACT PERSONAL INFORMATION,27/09/2011,850.00 
REDACT PERSONAL INFORMATION,27/09/2011,624.00 
REDACT PERSONAL INFORMATION,27/09/2011,2047.89 
REDACT PERSONAL INFORMATION,27/09/2011,850.03 
REDACT PERSONAL INFORMATION,28/09/2011,2571.43 
REDACT PERSONAL INFORMATION,28/09/2011,2571.43 
REDACT PERSONAL INFORMATION,28/09/2011,2459.61 
REDACT PERSONAL INFORMATION,28/09/2011,1891.20 
REDACT PERSONAL INFORMATION,28/09/2011,999.14 
REDACT PERSONAL INFORMATION,28/09/2011,1562.70 
REDACT PERSONAL INFORMATION,28/09/2011,18459.60 
REDACT PERSONAL INFORMATION,28/09/2011,1821.38 
REDACT PERSONAL INFORMATION,28/09/2011,2556.78 
REDACT PERSONAL INFORMATION,28/09/2011,2124.50 
REDACT PERSONAL INFORMATION,28/09/2011,595.14 
REDACT PERSONAL INFORMATION,28/09/2011,2103.25 
REDACT PERSONAL INFORMATION,28/09/2011,985.74 
REDACT PERSONAL INFORMATION,28/09/2011,645.17 
REDACT PERSONAL INFORMATION,28/09/2011,710.32 
REDACT PERSONAL INFORMATION,28/09/2011,1630.71 
REDACT PERSONAL INFORMATION,28/09/2011,3612.38 
REDACT PERSONAL INFORMATION,28/09/2011,3733.88 
REDACT PERSONAL INFORMATION,28/09/2011,3613.57 
REDACT PERSONAL INFORMATION,28/09/2011,3733.68 
REDACT PERSONAL INFORMATION,28/09/2011,47304.17 
REDACT PERSONAL INFORMATION,29/09/2011,659.33 
REDACT PERSONAL INFORMATION,29/09/2011,2060.76 
REDACT PERSONAL INFORMATION,29/09/2011,547.35 
REDACT PERSONAL INFORMATION,29/09/2011,1572.04 
REDACT PERSONAL INFORMATION,29/09/2011,554.18 
REDACT PERSONAL INFORMATION,29/09/2011,522.57 
REDACT PERSONAL INFORMATION,29/09/2011,1585.92 
REDACT PERSONAL INFORMATION,29/09/2011,753.84 
REDACT PERSONAL INFORMATION,29/09/2011,533.00 
REDACT PERSONAL INFORMATION,29/09/2011,1537.93 
REDACT PERSONAL INFORMATION,29/09/2011,2048.00 
REDACT PERSONAL INFORMATION,29/09/2011,2061.94 
REDACT PERSONAL INFORMATION,29/09/2011,2280.00 
REDACT PERSONAL INFORMATION,29/09/2011,2280.00 
REDACT PERSONAL INFORMATION,29/09/2011,2280.00 
REDACT PERSONAL INFORMATION,29/09/2011,558.36 
REDACT PERSONAL INFORMATION,29/09/2011,1776.60 
REDACT PERSONAL INFORMATION,29/09/2011,4849.59 
REDACT PERSONAL INFORMATION,29/09/2011,2323.24 
REDACT PERSONAL INFORMATION,29/09/2011,1853.32 
REDACT PERSONAL INFORMATION,29/09/2011,7304.00 
REDACT PERSONAL INFORMATION,30/09/2011,38122.26 
REDACT PERSONAL INFORMATION,30/09/2011,37622.53 
REDACT PERSONAL INFORMATION,30/09/2011,8748.52 
REDACT PERSONAL INFORMATION,30/09/2011,1740.00 
REDACT PERSONAL INFORMATION,30/09/2011,3340.08 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,1040.00 
REDACT PERSONAL INFORMATION,30/09/2011,1080.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,1080.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1040.00 
REDACT PERSONAL INFORMATION,30/09/2011,1040.00 
REDACT PERSONAL INFORMATION,30/09/2011,1040.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1560.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,2080.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,1080.00 
REDACT PERSONAL INFORMATION,30/09/2011,1080.00 
REDACT PERSONAL INFORMATION,30/09/2011,1520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1040.00 
REDACT PERSONAL INFORMATION,30/09/2011,1560.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,520.00 
REDACT PERSONAL INFORMATION,30/09/2011,1080.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,1000.00 
REDACT PERSONAL INFORMATION,30/09/2011,1104.00 
REDACT PERSONAL INFORMATION,30/09/2011,4026.68 
REDACT PERSONAL INFORMATION,30/09/2011,2119.89 
REDACT PERSONAL INFORMATION,30/09/2011,1696.20 
REDACT PERSONAL INFORMATION,30/09/2011,1200.00 
REDACT PERSONAL INFORMATION,30/09/2011,1200.00 
REDACT PERSONAL INFORMATION,30/09/2011,1200.00 
REDACT PERSONAL INFORMATION,30/09/2011,2328.12 
REDACT PERSONAL INFORMATION,02/09/2011,2815.71 
REDACT PERSONAL INFORMATION,02/09/2011,1095.00 
REDACT PERSONAL INFORMATION,02/09/2011,1210.57 
REDACT PERSONAL INFORMATION,02/09/2011,700.86 
REDACT PERSONAL INFORMATION,02/09/2011,1975.14 
REDACT PERSONAL INFORMATION,02/09/2011,1975.14 
REDACT PERSONAL INFORMATION,02/09/2011,3751.62 
REDACT PERSONAL INFORMATION,02/09/2011,3751.62 
REDACT PERSONAL INFORMATION,02/09/2011,1635.00 
REDACT PERSONAL INFORMATION,02/09/2011,1635.00 
REDACT PERSONAL INFORMATION,02/09/2011,5411.05 
REDACT PERSONAL INFORMATION,02/09/2011,3607.47 
REDACT PERSONAL INFORMATION,02/09/2011,16221.55 
REDACT PERSONAL INFORMATION,02/09/2011,3429.00 
REDACT PERSONAL INFORMATION,02/09/2011,3449.70 
REDACT PERSONAL INFORMATION,02/09/2011,3472.62 
REDACT PERSONAL INFORMATION,02/09/2011,7209.67 
REDACT PERSONAL INFORMATION,02/09/2011,5748.33 
REDACT PERSONAL INFORMATION,02/09/2011,5748.33 
REDACT PERSONAL INFORMATION,02/09/2011,5748.33 
REDACT PERSONAL INFORMATION,02/09/2011,6776.42 
REDACT PERSONAL INFORMATION,02/09/2011,3448.00 
REDACT PERSONAL INFORMATION,02/09/2011,3448.00 
REDACT PERSONAL INFORMATION,02/09/2011,3484.40 
REDACT PERSONAL INFORMATION,02/09/2011,7798.98 
REDACT PERSONAL INFORMATION,02/09/2011,3409.38 
REDACT PERSONAL INFORMATION,02/09/2011,11141.40 
REDACT PERSONAL INFORMATION,02/09/2011,3409.38 
REDACT PERSONAL INFORMATION,02/09/2011,7798.98 
REDACT PERSONAL INFORMATION,02/09/2011,13208.79 
REDACT PERSONAL INFORMATION,02/09/2011,12484.01 
REDACT PERSONAL INFORMATION,02/09/2011,15725.99 
REDACT PERSONAL INFORMATION,02/09/2011,3454.33 
REDACT PERSONAL INFORMATION,02/09/2011,3232.99 
REDACT PERSONAL INFORMATION,02/09/2011,3232.99 
REDACT PERSONAL INFORMATION,02/09/2011,3454.33 
REDACT PERSONAL INFORMATION,02/09/2011,3232.99 
REDACT PERSONAL INFORMATION,02/09/2011,3232.99 
REDACT PERSONAL INFORMATION,02/09/2011,3454.33 
REDACT PERSONAL INFORMATION,02/09/2011,14727.80 
REDACT PERSONAL INFORMATION,02/09/2011,4643.98 
REDACT PERSONAL INFORMATION,02/09/2011,4643.98 
REDACT PERSONAL INFORMATION,02/09/2011,1100.00 
REDACT PERSONAL INFORMATION,02/09/2011,5936.00 
REDACT PERSONAL INFORMATION,02/09/2011,1113.00 
REDACT PERSONAL INFORMATION,02/09/2011,733.40 
REDACT PERSONAL INFORMATION,02/09/2011,1560.00 
REDACT PERSONAL INFORMATION,05/09/2011,1674.12 
REDACT PERSONAL INFORMATION,05/09/2011,1759.01 
REDACT PERSONAL INFORMATION,05/09/2011,1597.50 
REDACT PERSONAL INFORMATION,05/09/2011,522.50 
REDACT PERSONAL INFORMATION,05/09/2011,10628.57 
REDACT PERSONAL INFORMATION,05/09/2011,1116.00 
REDACT PERSONAL INFORMATION,05/09/2011,2214.00 
REDACT PERSONAL INFORMATION,05/09/2011,1142.40 
REDACT PERSONAL INFORMATION,05/09/2011,3284.40 
REDACT PERSONAL INFORMATION,05/09/2011,1962.00 
REDACT PERSONAL INFORMATION,05/09/2011,981.00 
REDACT PERSONAL INFORMATION,05/09/2011,6800.64 
REDACT PERSONAL INFORMATION,05/09/2011,13466.27 
REDACT PERSONAL INFORMATION,05/09/2011,15527.91 
REDACT PERSONAL INFORMATION,05/09/2011,13357.11 
REDACT PERSONAL INFORMATION,05/09/2011,4628.92 
REDACT PERSONAL INFORMATION,05/09/2011,3255.00 
REDACT PERSONAL INFORMATION,05/09/2011,2663.21 
REDACT PERSONAL INFORMATION,05/09/2011,5314.33 
REDACT PERSONAL INFORMATION,06/09/2011,13031.93 
REDACT PERSONAL INFORMATION,07/09/2011,1373.40 
REDACT PERSONAL INFORMATION,07/09/2011,1373.40 
REDACT PERSONAL INFORMATION,07/09/2011,3041.10 
REDACT PERSONAL INFORMATION,07/09/2011,1752.00 
REDACT PERSONAL INFORMATION,07/09/2011,4144.04 
REDACT PERSONAL INFORMATION,07/09/2011,3969.46 
REDACT PERSONAL INFORMATION,07/09/2011,634.80 
REDACT PERSONAL INFORMATION,07/09/2011,2178.32 
REDACT PERSONAL INFORMATION,07/09/2011,593.10 
REDACT PERSONAL INFORMATION,07/09/2011,4729.72 
REDACT PERSONAL INFORMATION,07/09/2011,851.36 
REDACT PERSONAL INFORMATION,07/09/2011,1550.00 
REDACT PERSONAL INFORMATION,07/09/2011,1550.00 
REDACT PERSONAL INFORMATION,07/09/2011,1240.00 
REDACT PERSONAL INFORMATION,07/09/2011,1705.00 
REDACT PERSONAL INFORMATION,07/09/2011,1162.50 
REDACT PERSONAL INFORMATION,07/09/2011,728.50 
REDACT PERSONAL INFORMATION,07/09/2011,851.36 
REDACT PERSONAL INFORMATION,07/09/2011,851.36 
REDACT PERSONAL INFORMATION,07/09/2011,728.50 
REDACT PERSONAL INFORMATION,07/09/2011,1395.00 
REDACT PERSONAL INFORMATION,07/09/2011,1240.00 
REDACT PERSONAL INFORMATION,07/09/2011,1550.00 
REDACT PERSONAL INFORMATION,07/09/2011,1550.00 
REDACT PERSONAL INFORMATION,07/09/2011,2699.03 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,918.00 
REDACT PERSONAL INFORMATION,07/09/2011,889.96 
REDACT PERSONAL INFORMATION,07/09/2011,930.00 
REDACT PERSONAL INFORMATION,07/09/2011,503.00 
REDACT PERSONAL INFORMATION,07/09/2011,2067.42 
REDACT PERSONAL INFORMATION,07/09/2011,2413.92 
REDACT PERSONAL INFORMATION,07/09/2011,1891.50 
REDACT PERSONAL INFORMATION,07/09/2011,2407.84 
REDACT PERSONAL INFORMATION,07/09/2011,1505.25 
REDACT PERSONAL INFORMATION,07/09/2011,1942.50 
REDACT PERSONAL INFORMATION,07/09/2011,512.71 
REDACT PERSONAL INFORMATION,07/09/2011,2796.25 
REDACT PERSONAL INFORMATION,07/09/2011,2089.00 
REDACT PERSONAL INFORMATION,07/09/2011,2589.75 
REDACT PERSONAL INFORMATION,07/09/2011,760.75 
REDACT PERSONAL INFORMATION,07/09/2011,580.00 
REDACT PERSONAL INFORMATION,07/09/2011,747.77 
REDACT PERSONAL INFORMATION,07/09/2011,1874.00 
REDACT PERSONAL INFORMATION,07/09/2011,637.96 
REDACT PERSONAL INFORMATION,07/09/2011,1867.00 
REDACT PERSONAL INFORMATION,07/09/2011,2043.00 
REDACT PERSONAL INFORMATION,07/09/2011,891.12 
REDACT PERSONAL INFORMATION,07/09/2011,506.46 
REDACT PERSONAL INFORMATION,07/09/2011,584.75 
REDACT PERSONAL INFORMATION,07/09/2011,1640.42 
REDACT PERSONAL INFORMATION,07/09/2011,1173.50 
REDACT PERSONAL INFORMATION,07/09/2011,805.00 
REDACT PERSONAL INFORMATION,07/09/2011,687.00 
REDACT PERSONAL INFORMATION,07/09/2011,1332.75 
REDACT PERSONAL INFORMATION,07/09/2011,1157.00 
REDACT PERSONAL INFORMATION,07/09/2011,771.75 
REDACT PERSONAL INFORMATION,07/09/2011,754.50 
REDACT PERSONAL INFORMATION,07/09/2011,559.50 
REDACT PERSONAL INFORMATION,07/09/2011,5314.33 
REDACT PERSONAL INFORMATION,07/09/2011,3439.98 
REDACT PERSONAL INFORMATION,08/09/2011,3489.71 
REDACT PERSONAL INFORMATION,08/09/2011,3377.14 
REDACT PERSONAL INFORMATION,08/09/2011,3489.71 
REDACT PERSONAL INFORMATION,08/09/2011,9591.09 
REDACT PERSONAL INFORMATION,08/09/2011,3489.71 
REDACT PERSONAL INFORMATION,08/09/2011,3489.71 
REDACT PERSONAL INFORMATION,08/09/2011,5234.57 
REDACT PERSONAL INFORMATION,08/09/2011,918.00 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3377.14 
REDACT PERSONAL INFORMATION,08/09/2011,2876.48 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,2876.48 
REDACT PERSONAL INFORMATION,08/09/2011,2876.48 
REDACT PERSONAL INFORMATION,08/09/2011,2876.48 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,3132.20 
REDACT PERSONAL INFORMATION,08/09/2011,2876.48 
REDACT PERSONAL INFORMATION,08/09/2011,4700.00 
REDACT PERSONAL INFORMATION,08/09/2011,3771.15 
REDACT PERSONAL INFORMATION,08/09/2011,5065.71 
REDACT PERSONAL INFORMATION,08/09/2011,5234.57 
REDACT PERSONAL INFORMATION,08/09/2011,1112.90 
REDACT PERSONAL INFORMATION,08/09/2011,3233.30 
REDACT PERSONAL INFORMATION,08/09/2011,3449.99 
REDACT PERSONAL INFORMATION,08/09/2011,3036.76 
REDACT PERSONAL INFORMATION,08/09/2011,3036.76 
REDACT PERSONAL INFORMATION,08/09/2011,3449.99 
REDACT PERSONAL INFORMATION,08/09/2011,3233.30 
REDACT PERSONAL INFORMATION,08/09/2011,3233.30 
REDACT PERSONAL INFORMATION,09/09/2011,3804.14 
REDACT PERSONAL INFORMATION,09/09/2011,3804.14 
REDACT PERSONAL INFORMATION,12/09/2011,7688.00 
REDACT PERSONAL INFORMATION,12/09/2011,733.40 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,912.85 
REDACT PERSONAL INFORMATION,12/09/2011,912.85 
REDACT PERSONAL INFORMATION,12/09/2011,547.71 
REDACT PERSONAL INFORMATION,12/09/2011,3727.75 
REDACT PERSONAL INFORMATION,12/09/2011,3491.18 
REDACT PERSONAL INFORMATION,12/09/2011,3491.18 
REDACT PERSONAL INFORMATION,12/09/2011,3382.08 
REDACT PERSONAL INFORMATION,12/09/2011,3387.63 
REDACT PERSONAL INFORMATION,12/09/2011,3387.63 
REDACT PERSONAL INFORMATION,12/09/2011,3565.93 
REDACT PERSONAL INFORMATION,12/09/2011,3565.93 
REDACT PERSONAL INFORMATION,12/09/2011,3565.93 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,3387.63 
REDACT PERSONAL INFORMATION,12/09/2011,3387.63 
REDACT PERSONAL INFORMATION,12/09/2011,3585.54 
REDACT PERSONAL INFORMATION,12/09/2011,3585.54 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,5270.93 
REDACT PERSONAL INFORMATION,12/09/2011,3565.93 
REDACT PERSONAL INFORMATION,12/09/2011,3565.93 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,3661.02 
REDACT PERSONAL INFORMATION,12/09/2011,3458.95 
REDACT PERSONAL INFORMATION,12/09/2011,3661.02 
REDACT PERSONAL INFORMATION,12/09/2011,3661.02 
REDACT PERSONAL INFORMATION,12/09/2011,3458.95 
REDACT PERSONAL INFORMATION,12/09/2011,3458.95 
REDACT PERSONAL INFORMATION,12/09/2011,3661.02 
REDACT PERSONAL INFORMATION,12/09/2011,3458.95 
REDACT PERSONAL INFORMATION,12/09/2011,3458.95 
REDACT PERSONAL INFORMATION,12/09/2011,2446.83 
REDACT PERSONAL INFORMATION,12/09/2011,3774.25 
REDACT PERSONAL INFORMATION,12/09/2011,1260.00 
REDACT PERSONAL INFORMATION,12/09/2011,3205.09 
REDACT PERSONAL INFORMATION,12/09/2011,4308.88 
REDACT PERSONAL INFORMATION,12/09/2011,672.00 
REDACT PERSONAL INFORMATION,13/09/2011,1470.00 
REDACT PERSONAL INFORMATION,13/09/2011,3719.69 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1592.00 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,1004.00 
REDACT PERSONAL INFORMATION,13/09/2011,1274.28 
REDACT PERSONAL INFORMATION,13/09/2011,4729.71 
REDACT PERSONAL INFORMATION,13/09/2011,4577.14 
REDACT PERSONAL INFORMATION,13/09/2011,650.00 
REDACT PERSONAL INFORMATION,13/09/2011,850.00 
REDACT PERSONAL INFORMATION,13/09/2011,3885.25 
REDACT PERSONAL INFORMATION,13/09/2011,1116.00 
REDACT PERSONAL INFORMATION,13/09/2011,1116.00 
REDACT PERSONAL INFORMATION,13/09/2011,3224.00 
REDACT PERSONAL INFORMATION,13/09/2011,3177.66 
REDACT PERSONAL INFORMATION,13/09/2011,1253.50 
REDACT PERSONAL INFORMATION,13/09/2011,1106.00 
REDACT PERSONAL INFORMATION,13/09/2011,20000.00 
REDACT PERSONAL INFORMATION,13/09/2011,502.50 
REDACT PERSONAL INFORMATION,13/09/2011,1400.00 
REDACT PERSONAL INFORMATION,13/09/2011,24531.50 
REDACT PERSONAL INFORMATION,14/09/2011,7162.42 
REDACT PERSONAL INFORMATION,14/09/2011,11982.06 
REDACT PERSONAL INFORMATION,14/09/2011,1436.25 
REDACT PERSONAL INFORMATION,14/09/2011,8414.28 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,724.50 
REDACT PERSONAL INFORMATION,14/09/2011,517.50 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,782.00 
REDACT PERSONAL INFORMATION,14/09/2011,1305.25 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,1380.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2305.50 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,1843.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,869.96 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,5886.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,3041.10 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,2943.00 
REDACT PERSONAL INFORMATION,14/09/2011,6977.10 
REDACT PERSONAL INFORMATION,14/09/2011,3360.60 
REDACT PERSONAL INFORMATION,14/09/2011,3192.60 
REDACT PERSONAL INFORMATION,14/09/2011,3192.60 
REDACT PERSONAL INFORMATION,14/09/2011,3192.60 
REDACT PERSONAL INFORMATION,14/09/2011,2005.50 
REDACT PERSONAL INFORMATION,14/09/2011,7547.40 
REDACT PERSONAL INFORMATION,14/09/2011,4929.60 
REDACT PERSONAL INFORMATION,14/09/2011,10782.00 
REDACT PERSONAL INFORMATION,14/09/2011,3299.40 
REDACT PERSONAL INFORMATION,14/09/2011,7547.40 
REDACT PERSONAL INFORMATION,14/09/2011,5562.90 
REDACT PERSONAL INFORMATION,14/09/2011,5562.90 
REDACT PERSONAL INFORMATION,14/09/2011,5562.90 
REDACT PERSONAL INFORMATION,14/09/2011,15698.27 
REDACT PERSONAL INFORMATION,14/09/2011,4144.04 
REDACT PERSONAL INFORMATION,14/09/2011,3449.70 
REDACT PERSONAL INFORMATION,14/09/2011,3429.00 
REDACT PERSONAL INFORMATION,14/09/2011,2616.69 
REDACT PERSONAL INFORMATION,14/09/2011,977.00 
REDACT PERSONAL INFORMATION,14/09/2011,2235.10 
REDACT PERSONAL INFORMATION,14/09/2011,12782.70 
REDACT PERSONAL INFORMATION,14/09/2011,12081.30 
REDACT PERSONAL INFORMATION,14/09/2011,6428.40 
REDACT PERSONAL INFORMATION,14/09/2011,7350.00 
REDACT PERSONAL INFORMATION,14/09/2011,3128.70 
REDACT PERSONAL INFORMATION,14/09/2011,3342.90 
REDACT PERSONAL INFORMATION,14/09/2011,3472.62 
REDACT PERSONAL INFORMATION,14/09/2011,3342.90 
REDACT PERSONAL INFORMATION,14/09/2011,3128.70 
REDACT PERSONAL INFORMATION,14/09/2011,3342.90 
REDACT PERSONAL INFORMATION,14/09/2011,2464.44 
REDACT PERSONAL INFORMATION,15/09/2011,3386.16 
REDACT PERSONAL INFORMATION,15/09/2011,3241.36 
REDACT PERSONAL INFORMATION,15/09/2011,3135.34 
