DEPARTMENT,ENTITY,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23129,Fusion,RS COMPONENTS LTD,5100309667,171.17,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23617,Fusion,RS COMPONENTS LTD,5100308364,172.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23123,Fusion,RS COMPONENTS LTD,5100308824,173.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23150,Fusion,RS COMPONENTS LTD,5100309761,175.77,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23120,Fusion,RS COMPONENTS LTD,5100309516,176.01,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309759,184.28,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309732,184.41,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25702,Fusion,RS COMPONENTS LTD,5100309760,184.41,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23128,Fusion,RS COMPONENTS LTD,5100309453,191.12,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308522,199.04,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23150,Fusion,RS COMPONENTS LTD,5100308941,204.93,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23150,Fusion,RS COMPONENTS LTD,5100309694,208.69,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23134,Fusion,RS COMPONENTS LTD,5100308540,216.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308697,217.38,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23122,Fusion,RS COMPONENTS LTD,5100308536,219.48,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23151,Fusion,RS COMPONENTS LTD,5100309157,220.58,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23152,Fusion,RS COMPONENTS LTD,5100308961,221.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23123,Fusion,RS COMPONENTS LTD,5100309638,227.57,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308371,233.52,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,23161,Fusion,RS COMPONENTS LTD,5100308648,242.36,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25702,Fusion,RS COMPONENTS LTD,5100308828,248.49,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309696,259.02,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23121,Fusion,RS COMPONENTS LTD,5100308960,262.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23151,Fusion,RS COMPONENTS LTD,5100308367,270.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23161,Fusion,RS COMPONENTS LTD,5100308489,276.15,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309526,279.29,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308040,280.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25701,Fusion,RS COMPONENTS LTD,5100309134,282.97,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23131,Fusion,RS COMPONENTS LTD,5100308989,292.82,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308543,304.32,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23106,Fusion,RS COMPONENTS LTD,5100308994,314.35,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23161,Fusion,RS COMPONENTS LTD,5100309669,334.21,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23103,Fusion,RS COMPONENTS LTD,5100308511,357.52,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23123,Fusion,RS COMPONENTS LTD,5100309734,387.72,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,25501,Fusion,RS COMPONENTS LTD,5100308821,440.21,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23129,Fusion,RS COMPONENTS LTD,5100309768,441.88,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23125,Fusion,RS COMPONENTS LTD,5100308361,456.52,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308098,490.96,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23106,Fusion,RS COMPONENTS LTD,5100308996,503.19,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23106,Fusion,RS COMPONENTS LTD,5100309523,553.82,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23134,Fusion,RS COMPONENTS LTD,5100308869,796.54,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25836,Fusion,RS COMPONENTS LTD,5100309647,839.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23161,Fusion,RS COMPONENTS LTD,5100307213,872.62,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23120,Fusion,RS COMPONENTS LTD,5100308417,893.24,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309751,"1,046.66",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23123,Fusion,RS COMPONENTS LTD,5100309685,"1,200.62",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100309626,"2,123.78",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23161,Fusion,RS COMPONENTS LTD,5100309527,"2,281.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25103,Fusion,RS COMPONENTS LTD,5100308939,"3,269.06",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,25702,Fusion,RS COMPONENTS LTD,5100309645,"3,933.96",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,23151,Fusion,R-Tech Welding Limited,5100309144,549.41,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,23151,Fusion,R-Tech Welding Limited,5100309143,"1,141.92",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,23151,Fusion,R-Tech Welding Limited,5100309140,"1,682.49",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,HIRED STAFF,0,Fusion,RULLION ENGINEERING PERSONNEL LTD,5100309321,"1,370.72",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,HIRED STAFF,0,Fusion,RULLION ENGINEERING PERSONNEL LTD,5100308194,"3,839.38",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,HIRED STAFF,0,Fusion,RULLION ENGINEERING PERSONNEL LTD,5100308191,"981,522.66",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",25/09/2014,HIRED STAFF,0,Fusion,RULLION ENGINEERING PERSONNEL LTD,5100310049,"1,138,457.58",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23134,Fusion,SAE-TECH LTD,5100309237,280.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25103,Fusion,Safetykleen UK Limited,5100309068,543.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,IT EQUIPMENT NON CAPITAL,23134,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100308465,"2,579.52",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,IT EQUIPMENT NON CAPITAL,23134,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100309563,"3,515.57",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,IT EQUIPMENT NON CAPITAL,23134,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100309263,"3,679.86",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,IT EQUIPMENT NON CAPITAL,23134,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100308781,"4,004.20",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,IT EQUIPMENT NON CAPITAL,23134,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100308206,"4,469.62",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,IT EQUIPMENT NON CAPITAL,23132,Fusion,SCAN COMPUTERS INTERNATIONAL LTD,5100308782,"5,946.84",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,25701,Fusion,SCHNEIDER ELECTRIC,5100309567,"1,471.30",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,23161,Fusion,SCHNEIDER ELECTRIC,5100308547,"1,695.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,25704,Fusion,SCHROFF UK LTD,5100308099,104.73,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,MATERIALS & SPARES,23131,Fusion,SCHROFF UK LTD,5100308812,115.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,MATERIALS & SPARES,25704,Fusion,SCHROFF UK LTD,5100308102,913.85,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,25103,Fusion,SCIENTIFIC MANUFACTURING,5100308599,475.80,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SCIENTIFIC MANUFACTURING,5100309327,"2,022.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SCIENTIFIC MANUFACTURING,5100309328,"5,872.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,23164,Fusion,SCIENTIFICS LTD,5100309504,58.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,21032,Support Services,SCIENTIFICS LTD,5100308725,230.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,23164,Fusion,SCIENTIFICS LTD,5100309503,270.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,23151,Fusion,SCIENTIFICS LTD,5100309715,416.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,28020,Property,SCIENTIFICS LTD,5100308727,420.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23151,Fusion,SCIENTIFICS LTD,5100308004,520.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23164,Fusion,SCIENTIFICS LTD,5100308400,810.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,28200,Property,SCIENTIFICS LTD,5100309428,840.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,23164,Fusion,SCIENTIFICS LTD,5100308663,900.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,28020,Property,SCIENTIFICS LTD,5100309427,"1,080.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,23151,Fusion,SCIENTIFICS LTD,5100308632,"1,125.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,28900,Property,SCIENTIFICS LTD,5100308588,"2,250.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,28010,Property,SCIENTIFICS LTD,5100309566,"2,880.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23151,Fusion,SCIENTIFICS LTD,5100308399,"4,050.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,28200,Property,SCIENTIFICS LTD,5100308817,"4,315.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,23164,Fusion,SCIENTIFICS LTD,5100308998,"7,232.59",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,SITE SUPPORT SERVICES,28030,Property,SCION ESTATES,5100309455,"10,703.80",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,29030,Fusion,SCREWFIX DIRECT LTD,5100309502,32.43,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23161,Fusion,SCREWFIX DIRECT LTD,5100309279,41.42,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23161,Fusion,SCREWFIX DIRECT LTD,5100309846,56.79,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23103,Fusion,SCREWFIX DIRECT LTD,5100308923,62.48,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25103,Fusion,SCREWFIX DIRECT LTD,5100308920,63.71,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23131,Fusion,SCREWFIX DIRECT LTD,5100308921,72.47,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23161,Fusion,SCREWFIX DIRECT LTD,5100309277,72.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,25103,Fusion,SCREWFIX DIRECT LTD,5100308376,79.51,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23128,Fusion,SCREWFIX DIRECT LTD,5100309848,85.81,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,25103,Fusion,SCREWFIX DIRECT LTD,5100309852,89.80,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23104,Fusion,SCREWFIX DIRECT LTD,5100309849,164.97,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23121,Fusion,SCREWFIX DIRECT LTD,5100308922,166.65,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23134,Fusion,SCREWFIX DIRECT LTD,5100308924,191.66,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23103,Fusion,SCREWFIX DIRECT LTD,5100309500,251.90,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23161,Fusion,SCREWFIX DIRECT LTD,5100308375,466.95,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,25103,Fusion,SCREWFIX DIRECT LTD,5100307558,549.98,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,25103,Fusion,SCREWFIX DIRECT LTD,5100309851,583.33,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23151,Fusion,SETON,5100309369,207.95,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,23128,Fusion,SHAWCITY,5100308666,261.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,SECURITY & EMERGENCY,28030,Property,SHRED-IT,5100308791,205.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,TRAINING COURSE FEES,29200,Fusion,Silverlock Training Ltd,5100309483,"2,848.50",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",26/09/2014,CONFERENCES/MEETINGS,63602,Support Services,Sir JD Cockcroft Seminar Organaisers,1900060368,234.00,CUL13753,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PLANT & EQUIPMENT,23125,Fusion,SM GAUGE COMPANY LIMITED,5100309298,203.85,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,29200,Fusion,SM System UK Ltd,5100309019,"1,828.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23134,Fusion,SM System UK Ltd,5100309730,"3,110.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,MATERIALS & SPARES,23134,Fusion,SM System UK Ltd,5100309326,"3,142.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,MATERIALS & SPARES,23134,Fusion,SM System UK Ltd,5100309020,"3,371.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,MATERIALS & SPARES,23134,Fusion,SM System UK Ltd,5100309729,"4,704.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,RATES,28070,Property,SOUTH OXFORDSHIRE DISTRICT COUNCIL,5100309366,"70,372.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,RATES,28070,Property,SOUTH OXFORDSHIRE DISTRICT COUNCIL,5100309365,"128,212.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,MATERIALS & SPARES,23126,Fusion,SP SERVICES UK LTD,5100308390,29.94,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,MATERIALS & SPARES,23126,Fusion,SP SERVICES UK LTD,5100309807,390.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,29030,Fusion,SPECIALIST WELDING SERVICES,5100308699,152.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,29030,Fusion,SPECIALIST WELDING SERVICES,5100308696,165.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",17/09/2014,SOFTWARE,23167,Fusion,SPIDEX SOFTWARE LTD,5100309343,171.70,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,MATERIALS & SPARES,23121,Fusion,SPINNER GMBH,5100308801,621.88,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,UNIVERSITY PLACEMENT,25501,Fusion,ST EDMUND HALL,5100307900,"6,306.12",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,UNIVERSITY PLACEMENT,25501,Fusion,ST EDMUND HALL,5100308704,"9,536.67",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PLANT & EQUIPMENT,23152,Fusion,STAUFF UK,5100308660,29.51,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",18/09/2014,CONFERENCES/MEETINGS,23150,Fusion,STFC Daresbury,1900060316,615.00,CUL13696,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,UNIVERSITY PLACEMENT,25501,Fusion,STRATHCLYDE UNIVERSITY,5100309521,614.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",11/09/2014,CONFERENCES/MEETINGS,63602,Support Services,STS Forum,1900060286,292.35,CUL13672,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PERSONAL PROTECTIVE EQUIPMENT,23164,Fusion,SURE SAFE LTD,5100308581,"1,211.00",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,VEHICLE REPAIRS,23161,Fusion,SUTTON COURTENAY TYRES,5100309170,-16.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,VEHICLE REPAIRS,23161,Fusion,SUTTON COURTENAY TYRES,5100309116,16.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,VEHICLE REPAIRS,23161,Fusion,SUTTON COURTENAY TYRES,5100309171,16.67,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,VEHICLE REPAIRS,23161,Fusion,SUTTON COURTENAY TYRES,5100309001,74.94,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100309981,-721.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,PROFESSIONAL SERVICES,29030,Fusion,SWAGELOK LONDON,5100309772,71.24,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,PROFESSIONAL SERVICES,23161,Fusion,SWAGELOK LONDON,5100309097,93.00,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",10/09/2014,PROFESSIONAL SERVICES,23125,Fusion,SWAGELOK LONDON,5100308636,104.08,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,23152,Fusion,SWAGELOK LONDON,5100308957,123.20,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23120,Fusion,SWAGELOK LONDON,5100308409,128.82,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,PROFESSIONAL SERVICES,23125,Fusion,SWAGELOK LONDON,5100309773,153.76,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",22/09/2014,PROFESSIONAL SERVICES,25952,Fusion,SWAGELOK LONDON,5100309770,350.32,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23150,Fusion,SWAGELOK LONDON,5100308431,380.50,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100308343,518.95,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",24/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100305949,721.63,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,23131,Fusion,SWAGELOK LONDON,5100307931,886.12,,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",01/09/2014,PROFESSIONAL SERVICES,23150,Fusion,SWAGELOK LONDON,5100308598,"1,018.06",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,23161,Fusion,SWAGELOK LONDON,5100308259,"1,043.36",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100308956,"1,334.21",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",15/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100309460,"1,334.21",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",27/08/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100308410,"1,778.86",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",03/09/2014,PROFESSIONAL SERVICES,23125,Fusion,SWAGELOK LONDON,5100308597,"2,254.22",,
"United Kingdom Atomic energy Authority
","United Kingdom Atomic energy Authority
",08/09/2014,PROFESSIONAL SERVICES,25103,Fusion,SWAGELOK LONDON,5100309054,"2,749.80",,
