Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153174,6.00,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153176,8.00,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153177,4.80,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153178,25.15,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153179,4.80,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153180,4.80,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153181,4.80,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Air Travel,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153182,6.00,"SIN Comms, Global Gathering & BIS contribution to SIN-Air Travel",MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153183,98.07,NEWTON FUND - Egypt-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153184,1427.98,NEWTON FUND - Egypt-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153185,39.30,NEWTON FUND - China-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",03/08/2016,Application Support Service,"Finance, Commercial & Digital Transformation - Digital Directorate",CGI IT UK LTD,153195,1191.66,FCDT Devolved Admin-Application Support Service,CF31 9AP,VENDOR,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153259,113.22,NEWTON FUND - Turkey-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153260,30.25,NEWTON FUND - Turkey-Current Grants To Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153261,22.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153262,34.10,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153264,17.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153265,3.50,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153266,3.35,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153267,3.60,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153268,16.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153269,435.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153270,10.25,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153271,5.49,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153272,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153273,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153274,14.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153275,7.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153276,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153277,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153278,4.98,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153279,125.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153280,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153281,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153282,12.95,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153283,214.20,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153284,25.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153285,14.41,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153286,13.05,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153287,6.88,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153288,4.90,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
"Department for Business, Energy & Industrial Strategy ","Department for Business, Innovation and Skills",11/08/2016,R & D Current Grants To Private Sector - Npish,Business and Science - Science and Research,FOREIGN AND COMMONWEALTH OFFICE (FCO),153289,24.00,Newton Fund - Other Activities-R & D Current Grants to Private Sector - NPISH,MK10 1PX,WGA ONLY,,,
