Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10287599,185.4,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10287616,21,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287563,40.98,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287564,25,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287565,11.29,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287566,23.2,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Taxis Overseas,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10287599,38.69,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/5/2012,Overseas Advances,Corporate Payments,"Personal Expense, Name Witheld",10287609,4500,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,External Training,UK Trade & Investment - Trade Development,XUAN ZHANG,1069148,80,,SG2 8JT,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Hotels,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287623,61,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Hotels,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287639,120,,TN22 4PJ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Hotels Overseas,UK Trade & Investment - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),1067291,139.35,,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Hotels Overseas,UK Trade & Investment - Strategic Trade,FOREIGN AND COMMONWEALTH OFFICE (FCO),1067291,0.2,,MK10 1PX,GOV,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Hotels Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287640,338.7,,TN22 4PJ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Other Overseas Travel & Subsistence,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287630,93.03,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Publications,UK Trade & Investment - Strategic Trade,DIHK SERVICE GMBH,1068512,6.43,,53340,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Publications,UK Trade & Investment - Strategic Trade,JONES YARRELL LEADENHALL,1069023,55.7,,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Publications,UK Trade & Investment - Strategic Trade,JONES YARRELL LEADENHALL,1069155,14.28,,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Publications,UK Trade & Investment - Chief Operating Officer,JONES YARRELL LEADENHALL,1069160,73.24,,E3 3JH,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Rail Fares,UK Trade & Investment - Investment Group,"Personal Expense, Name Witheld",10287623,10,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Rail Fares,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287639,117.2,,TN22 4PJ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Subsistence Payments,UK Trade & Investment - Chief Operating Officer,"Personal Expense, Name Witheld",10287624,8.59,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Subsistence Payments Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287630,50.06,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Subsistence Payments Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287640,30,,TN22 4PJ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Taxis Overseas,UK Trade & Investment - Defence and Security Organisation,"Personal Expense, Name Witheld",10287630,44.82,,SW1H 0ET,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/6/2012,Taxis Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287640,35.98,,TN22 4PJ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Air Fares,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10287673,267.1,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,External Training,UK Trade & Investment - Trade Development,UNIVERSITY OF WARWICK,1069328,1550,,CV4 8UW,SME,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Investment Group,ADECCO UK LTD,1068760,980.74,,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,ADECCO UK LTD,1069063,32.09,,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,ADECCO UK LTD,1069063,1125.26,,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1069251,1500,,SL1 1DB,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Hotels Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287680,208.25,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Mileage Allowances,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287667,108.45,,WA4 4AD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Mobile Call Charges,UK Trade & Investment - Strategic Trade,VODAFONE LTD,1068090,19.8,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Mobile Call Charges,UK Trade & Investment - Chief Operating Officer,VODAFONE LTD,1068248,19.82,,RG14 5FF,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,FUJITSU SERVICES LTD,1069332,206.38,,WA3 9BD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Other UK Travel & Subsistence,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287680,21.8,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Rail Fares,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287667,8.6,,WA4 4AD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Rail Fares,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287680,24.8,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Rail Fares Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287680,2.5,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Stationery,UK Trade & Investment - Trade Development,BANNER BUSINESS SERVICES LTD,1069262,2.42,,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Subsistence Payments,UK Trade & Investment - Trade Development,"Personal Expense, Name Witheld",10287667,47.35,,WA4 4AD,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/7/2012,Subsistence Payments Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287680,20.09,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Accounting Services,UK Trade & Investment - Trade Development,AMEY COMMUNITY LTD,1069346,3140.45,,OX4 4DQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Air Fares Overseas,UK Trade & Investment - Marketing & Communications,"Personal Expense, Name Witheld",10287694,260.77,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Strategic Relationship Management,ADECCO UK LTD,1069168,855.08,,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Investment Group,ADECCO UK LTD,1069168,48.37,,B37 7YE,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Chief Operating Officer,MORGAN HUNT UK LTD,1069371,972.72,,EC4M 7EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Clerical/Secretariat/Other),UK Trade & Investment - Chief Operating Officer,MORGAN HUNT UK LTD,1069379,875.45,,EC4M 7EG,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,HAYS SPECIALIST RECRUITMENT LTD,1069306,1590.36,,KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,HAYS SPECIALIST RECRUITMENT LTD,1069308,1176,,KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,HAYS SPECIALIST RECRUITMENT LTD,1069310,295.38,,KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,HAYS SPECIALIST RECRUITMENT LTD,1069312,1176,,KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hire of Agency Staff (Professional/Management),UK Trade & Investment - Marketing & Communications,HAYS SPECIALIST RECRUITMENT LTD,1069313,1176,,KT3 4JQ,EXT,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Hospitality - Overseas,UK Trade & Investment - Strategic Trade,"Personal Expense, Name Witheld",10287697,7.15,,SW1H 0ET,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,11/8/2012,Other IT Costs,UK Trade & Investment - Chief Operating Officer,REMPLOY LTD,1066334,636,,SA12 7AX,EXT,,,Administration
