OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,08/06/2016,59333,520,0,Monthly rent ,202000,Financial Services Rents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Landlord,,08/06/2016,59334,600,0,Monthly rent ,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,MILNTHORPE KENNELS & CATTERY,8932302,08/06/2016,59335,2574.71,0,Stray dog kennelling fees 1 April 2016 -,181500,Environment Animal Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ANTHONY COLLINS SOLICITORS,OC313432,13/06/2016,59337,1089.5,0,Legal Fees for Property Service Contract,281300,Legal Services Legal Opinion
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Implementation,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Sedbergh & District Chamber of Trade,,13/06/2016,59338,5000,0,"LEP Grant - Sedbergh Recovery - Music,",201711,Financial Services-Grants-Non Charity
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Development Strategy,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,BURTON MEMORIAL HALL,,13/06/2016,59340,45,0,Phase 3 Placemaking Stakeholder event,192110,Facilities Room Hire
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,Masterstaff Limited,2777593,13/06/2016,59342,455.1,0,Staff for Westmorland Shopping Centre,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/06/2016,59343,91.6,0,Fuel for 3 CEO vehicles 1 April 2016 to,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Highways & Transport Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/06/2016,59343,220.97,0,Fuel for 3 CEO vehicles 1 April 2016 to,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Lake Wardens,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,ENVIROFIRST LTD,5999123,13/06/2016,59344,73.6,0,Rental & Emptying of Re-Cycling Bins at,182012,Environment Waste Management Recycling
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,NAPIT Training Ltd,5577517,13/06/2016,59345,395,0,Training For Officers - Electrical,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Mr C & Mr B Woods T/A,,13/06/2016,59346,260,0,Repair work Fellside Court Kendal,102100,Building Paint & Finishing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,NOWMEDICAL,4338252,13/06/2016,59347,35,0,Medical advice ,311600,Healthcare Services
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PRESCO UK LTD,5923806,15/06/2016,59348,8.95,0,21mm Toffee Tape,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Printing Section,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,PRESCO UK LTD,5923806,15/06/2016,59348,132.83,0,21mm Toffee Tape,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Human Resources,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HAYS,,20/06/2016,59349,1084.55,0,8 weeks ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,CUMBRIA TRUCK CENTRE LTD,4298488,13/06/2016,59350,20.45,0,Switch,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,DOLPHIN MOBILITY YORKS & CUMBRIA,,08/06/2016,59351,1905,0,"The Meadows, Silverdale Road,",321311,Social Care Supplies Equipment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,C W COX & SONS (KENDAL) LTD,3498844,08/06/2016,59352,2655,0,"The Meadows, Silverdale Road,",101000,Building Bathrooms
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,The Excellent Ramp System Ltd,5369407,08/06/2016,59353,3500,0,"The Meadows, Silverdale Road,",250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,08/06/2016,59354,36000,0,"First & Second Floor, Highgate,",201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,GROWING CONCERNS LTD,,08/06/2016,59355,974.31,0,Payments for Handy Person Scheme,391200,Construction Engineering
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,13/06/2016,59356,59.56,0,Shock absorber,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,13/06/2016,59360,-114.97,0,Latch,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,13/06/2016,59361,657.76,0,Pump,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DENNIS EAGLE LTD,3794455,13/06/2016,59362,288.54,0,Shock absorber,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,13/06/2016,59363,572.13,0,Air filters,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,CUMBRIA TRUCK CENTRE LTD,4298488,13/06/2016,59364,5418.51,0,Repair PX57 EUH,381300,Vehicle Mgt Industrial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,AINSWORTH'S GARAGE,,13/06/2016,59365,388,0,Recover SL032,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,RIBBLESDALE AUTO ELECTRICS 1992 LTD,2732686,13/06/2016,59366,51.6,0,Lamps,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,THOMAS GRAHAM & SONS (IRON & STEEL) LTD,656879,13/06/2016,59367,0.77,0,Bush,101400,Building General Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,DAVID BREAKS,,13/06/2016,59368,142.64,0,Replace cam belt,381500,Vehicle Mgt Parts
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,20/06/2016,59369,-21.84,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Transport Planning Policy,http://opendatacommunities.org/def/concept/finance/sercop/objective/107,ARCO LIMITED,133804,20/06/2016,59370,-44.18,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Internal Trading Accounts,,ARCO LIMITED,133804,20/06/2016,59371,12.5,0,Cleaning materials,141100,Clothing Protective
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SCI PRINT LTD,,15/06/2016,59372,2500,0,Printing of EU Referendum Poll Cards,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SCI PRINT LTD,,15/06/2016,59372,20750.47,0,Printing of EU Referendum Poll Cards,191600,Facilities Printing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BOROUGH OF BARROW IN FURNESS,,13/06/2016,59373,3603.56,0,SLDC share of Local Election Costs,908999,Public Bodies Not Elsewhere Classified
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Electoral Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,LAKELAND RADIO LTD,4031744,13/06/2016,59374,270,0,Lakeland Radio Advert EU Referendum,182015,Environment Waste Mgt Waste Disposal
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,GRANTS- MISCELLANEOUS,,13/06/2016,59375,400,0,Admin support and community,201700,Financial Services Grants
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Vigilant Security Services UK Ltd,5914271,13/06/2016,59376,3502.08,0,Payment for security guard at TVF,192213,Facilities Security Manned Guarding
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,ICT Group,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,SITEIMPROVE LTD,4932868,13/06/2016,59379,1758.67,0,"SiteImprove renewal. Quality Assurance,",271515,ICT Website Development
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/06/2016,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,6614601,13/06/2016,59380,5590,0,Feasibility study to advise on roof,391110,Construction Buildings Construction
