Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,F&F,PROPERTY,Broadstock Office Furniture Ltd,5100331654,544.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,F&F,FUSION,Broadstock Office Furniture Ltd,5100332117,1831.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,BROWNELL LTD,5100332380,167.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PROFESSIONAL SERVICES,PROPERTY,BSP CONSULTING,5100332299,620.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,BUCK & HICKMAN LTD,5100331764,231.86
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,BUCK & HICKMAN LTD,5100331765,50.04
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331981,390.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331982,390.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331984,342.33
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331986,793.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331598,1152.30
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331983,312.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,BUDGET FORKTRUCKS LTD,5100331985,390.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,BUEHLER,5100332567,6261.69
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,CATERING SUPPLIES,SUPPORT SERVICES,BWT UK LTD,5100332452,625.83
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,Cablecraft Ltd,5100332636,210.43
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,HEALTH PHYSICS,SUPPORT SERVICES,Capital business Services Ltd,5100332272,785.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,HEALTH PHYSICS,SUPPORT SERVICES,Capital business Services Ltd,5100332273,785.37
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100331164,13.84
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100331808,346.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100331809,71.81
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100332088,20.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100332089,102.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100332090,193.19
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100332298,102.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,PROFESSIONAL SERVICES,PROPERTY,Carter Jonas LLP,5100331166,1400.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,PROPERTY,Carter Jonas LLP,5100332258,2547.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,PROPERTY,Carter Jonas LLP,5100332259,1398.64
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,LEGAL FEES,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100332444,245.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,LEGAL FEES,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100331678,1855.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,LEGAL FEES,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100331681,315.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PROFESSIONAL SERVICES,FUSION,CELTECH CONSULTANCY LTD,5100331766,4000.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,CONSUMABLES,FUSION,CENTRAL METAL & ALLOYS LTD,5100332045,213.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,Plant & Machinery,FUSION,Chase Equipment Lt,5100332256,8152.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/01/2016,MATERIALS: HAZARDOUS,FUSION,CHEMTECH WASTE MANAGEMENT,5100331653,4753.35
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,CITY ENGINEERING LTD,5100332262,523.62
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,LAUNDRY,FUSION,CLEAN LINEN SERVICES LTD,5100332253,63.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/02/2016,REPAIRS & MAINTENANCE,FUSION,CN Technical Services Ltd,1900061315,2600.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/02/2016,REPAIRS & MAINTENANCE,FUSION,CN Technical Services Ltd,1900061317,2535.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,COMPLETE PCB SERVICES LTD,5100331968,170.77
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT SPARES,FUSION,CONDEC INDUSTRIAL MAINTENANCE,5100332525,190.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CPC PLC,5100331915,13.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,REPAIRS & MAINTENANCE,FUSION,CRANE CARE LTD,5100332197,430.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,Creative Instrumentation Ltd,1900061325,2688.77
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100331814,56.16
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332014,260.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100331816,287.94
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332306,334.81
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332308,102.51
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332664,839.58
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332666,134.64
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100331813,240.61
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332012,111.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100331812,138.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332008,181.40
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332010,51.36
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332307,180.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332663,83.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332665,177.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100331815,12.30
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332668,237.50
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,MATERIALS & SPARES,FUSION,CROMWELL LTD,5100332667,1056.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,Materials & Spares,FUSION,Crystran Ltd,5100331922,2946.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,CSC COMPUTER SERVICES,5100331354,18672.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,CSC COMPUTER SERVICES,5100331463,28808.41
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT SPARES,FUSION,CSE INDUSTRIAL ELECTRICAL DISTRIBUT,5100331921,339.49
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT SPARES,FUSION,CSE INDUSTRIAL ELECTRICAL DISTRIBUT,5100332051,997.92
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT SPARES,FUSION,CSE INDUSTRIAL ELECTRICAL DISTRIBUT,5100332577,7318.08
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,CSS WORKSAFE,5100331584,2385.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,CSS WORKSAFE,5100332744,795.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,MATERIALS & SPARES,FUSION,Cut Keys Direct Ltd,5100331817,5.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,MATERIALS & SPARES,PROPERTY,Cut Keys Direct Ltd,5100332102,5.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT SPARES,FUSION,CUTWEL LTD,5100332264,73.05
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,BUILDING REPAIRS,PROPERTY,D CLOUGH LTD,5100332365,6025.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100332450,55.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100332238,56.54
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100332787,105.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/02/2016,PLANT & EQUIPMENT,FUSION,DIGIKEY CORPORATION,5100332789,0.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,DISCLOSURE SCOTLAND,5100331612,100.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,D-TAQ SOLUTIONS,5100331675,860.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,Cleaning,FUSION,Dynamic Access (UK) Ltd,5100332261,1200.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,ELECTRICITY,FUSION,E.ON (UK) Ltd,5100332412,320570.45
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332217,321.33
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332218,3554.63
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332219,902.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332220,3941.04
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332221,8255.79
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332222,57.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332223,1724.53
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332224,68.01
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332225,27659.28
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,UTILITIES/ELECTRICITY,PROPERTY,EDF ENERGY,5100332227,21364.65
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PROFESSIONAL SERVICES,FUSION,EDM PRECISION TECHNOLOGIES,5100332322,204.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,EDMUND OPTICS LTD,5100331587,294.10
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,EDMUND OPTICS LTD,5100331616,494.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,MATERIALS & SPARES,FUSION,EDMUND OPTICS LTD,5100331772,408.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332647,95.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332092,17.60
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331524,65.24
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331618,560.98
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331620,40.56
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331621,838.64
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331622,179.42
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331761,132.22
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331762,263.00
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331763,122.72
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331910,52.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331911,224.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331912,514.21
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332017,19.04
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332186,388.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332189,820.38
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332191,72.96
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332192,121.75
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332194,146.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332196,467.05
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332302,495.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332303,126.20
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332524,-146.76
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332645,46.44
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332648,2942.86
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,15/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100332649,3.91
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100329925,215.31
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,01/02/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100330529,169.85
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331580,25.70
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331623,26.02
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,25/01/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100331760,470.80
