Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,2589.39,23/12/2013
REDACT PERSONAL INFORMATION,62500,16/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,600,24/12/2013
REDACT PERSONAL INFORMATION,5359.5,20/12/2013
REDACT PERSONAL INFORMATION,2094.09,20/12/2013
REDACT PERSONAL INFORMATION,2214.73,20/12/2013
REDACT PERSONAL INFORMATION,2012.79,20/12/2013
REDACT PERSONAL INFORMATION,2143.29,24/12/2013
REDACT PERSONAL INFORMATION,2026.54,24/12/2013
REDACT PERSONAL INFORMATION,5186.61,24/12/2013
REDACT PERSONAL INFORMATION,1947.86,24/12/2013
REDACT PERSONAL INFORMATION,1080,16/12/2013
REDACT PERSONAL INFORMATION,2992.42,20/12/2013
REDACT PERSONAL INFORMATION,4499.2,02/12/2013
REDACT PERSONAL INFORMATION,3881.32,02/12/2013
REDACT PERSONAL INFORMATION,3881.32,02/12/2013
REDACT PERSONAL INFORMATION,2240.04,03/12/2013
REDACT PERSONAL INFORMATION,3452.88,03/12/2013
REDACT PERSONAL INFORMATION,2377.04,04/12/2013
REDACT PERSONAL INFORMATION,1841.5,04/12/2013
REDACT PERSONAL INFORMATION,2275.4,06/12/2013
REDACT PERSONAL INFORMATION,2377.04,10/12/2013
REDACT PERSONAL INFORMATION,2377.04,16/12/2013
REDACT PERSONAL INFORMATION,3452.88,20/12/2013
REDACT PERSONAL INFORMATION,2240.04,20/12/2013
REDACT PERSONAL INFORMATION,4499.2,27/12/2013
REDACT PERSONAL INFORMATION,3881.32,27/12/2013
REDACT PERSONAL INFORMATION,3881.32,27/12/2013
REDACT PERSONAL INFORMATION,2238.88,05/12/2013
REDACT PERSONAL INFORMATION,2238.88,05/12/2013
REDACT PERSONAL INFORMATION,745.52,05/12/2013
REDACT PERSONAL INFORMATION,745.52,05/12/2013
REDACT PERSONAL INFORMATION,529.52,05/12/2013
REDACT PERSONAL INFORMATION,736.13,06/12/2013
REDACT PERSONAL INFORMATION,808.08,16/12/2013
REDACT PERSONAL INFORMATION,717.92,16/12/2013
REDACT PERSONAL INFORMATION,622.19,16/12/2013
REDACT PERSONAL INFORMATION,865.71,16/12/2013
REDACT PERSONAL INFORMATION,628.6,16/12/2013
REDACT PERSONAL INFORMATION,525.62,16/12/2013
REDACT PERSONAL INFORMATION,1962.3,16/12/2013
REDACT PERSONAL INFORMATION,538.44,16/12/2013
REDACT PERSONAL INFORMATION,814.43,16/12/2013
REDACT PERSONAL INFORMATION,859.96,16/12/2013
REDACT PERSONAL INFORMATION,1211.56,16/12/2013
REDACT PERSONAL INFORMATION,775.04,16/12/2013
REDACT PERSONAL INFORMATION,884.58,16/12/2013
REDACT PERSONAL INFORMATION,820.48,16/12/2013
REDACT PERSONAL INFORMATION,2093.87,16/12/2013
REDACT PERSONAL INFORMATION,743.56,16/12/2013
REDACT PERSONAL INFORMATION,1167.88,16/12/2013
REDACT PERSONAL INFORMATION,1027.76,16/12/2013
REDACT PERSONAL INFORMATION,705.44,16/12/2013
REDACT PERSONAL INFORMATION,591.08,16/12/2013
REDACT PERSONAL INFORMATION,1822.88,16/12/2013
REDACT PERSONAL INFORMATION,674.88,16/12/2013
REDACT PERSONAL INFORMATION,1536.94,16/12/2013
REDACT PERSONAL INFORMATION,725.52,16/12/2013
REDACT PERSONAL INFORMATION,626.27,16/12/2013
REDACT PERSONAL INFORMATION,521.4,16/12/2013
REDACT PERSONAL INFORMATION,584.51,16/12/2013
REDACT PERSONAL INFORMATION,775.16,16/12/2013
REDACT PERSONAL INFORMATION,613.8,16/12/2013
REDACT PERSONAL INFORMATION,648.68,16/12/2013
REDACT PERSONAL INFORMATION,768.83,17/12/2013
REDACT PERSONAL INFORMATION,512.51,18/12/2013
REDACT PERSONAL INFORMATION,518.71,18/12/2013
REDACT PERSONAL INFORMATION,2431.16,18/12/2013
REDACT PERSONAL INFORMATION,674.88,18/12/2013
REDACT PERSONAL INFORMATION,532.95,18/12/2013
REDACT PERSONAL INFORMATION,521.48,18/12/2013
REDACT PERSONAL INFORMATION,684.43,18/12/2013
REDACT PERSONAL INFORMATION,1972.36,18/12/2013
REDACT PERSONAL INFORMATION,506.2,18/12/2013
REDACT PERSONAL INFORMATION,728.68,18/12/2013
REDACT PERSONAL INFORMATION,654.24,18/12/2013
REDACT PERSONAL INFORMATION,602.96,18/12/2013
REDACT PERSONAL INFORMATION,670.04,18/12/2013
REDACT PERSONAL INFORMATION,858.92,18/12/2013
REDACT PERSONAL INFORMATION,606.28,18/12/2013
REDACT PERSONAL INFORMATION,786.6,18/12/2013
REDACT PERSONAL INFORMATION,1443.84,18/12/2013
REDACT PERSONAL INFORMATION,1717.84,18/12/2013
REDACT PERSONAL INFORMATION,606.28,18/12/2013
REDACT PERSONAL INFORMATION,542.44,18/12/2013
REDACT PERSONAL INFORMATION,852.35,18/12/2013
REDACT PERSONAL INFORMATION,737.15,18/12/2013
REDACT PERSONAL INFORMATION,1501.8,18/12/2013
REDACT PERSONAL INFORMATION,678.54,18/12/2013
REDACT PERSONAL INFORMATION,674.96,18/12/2013
REDACT PERSONAL INFORMATION,679.4,18/12/2013
REDACT PERSONAL INFORMATION,705.44,18/12/2013
REDACT PERSONAL INFORMATION,591.08,18/12/2013
REDACT PERSONAL INFORMATION,1027.76,18/12/2013
REDACT PERSONAL INFORMATION,674.88,18/12/2013
REDACT PERSONAL INFORMATION,1822.88,18/12/2013
REDACT PERSONAL INFORMATION,725.52,18/12/2013
REDACT PERSONAL INFORMATION,1536.94,18/12/2013
REDACT PERSONAL INFORMATION,521.4,18/12/2013
REDACT PERSONAL INFORMATION,626.27,18/12/2013
REDACT PERSONAL INFORMATION,648.68,18/12/2013
REDACT PERSONAL INFORMATION,584.51,18/12/2013
REDACT PERSONAL INFORMATION,674.96,18/12/2013
REDACT PERSONAL INFORMATION,674.88,18/12/2013
REDACT PERSONAL INFORMATION,2431.16,18/12/2013
REDACT PERSONAL INFORMATION,684.43,18/12/2013
REDACT PERSONAL INFORMATION,521.48,18/12/2013
REDACT PERSONAL INFORMATION,532.95,18/12/2013
REDACT PERSONAL INFORMATION,1972.36,18/12/2013
REDACT PERSONAL INFORMATION,506.2,18/12/2013
REDACT PERSONAL INFORMATION,728.68,18/12/2013
REDACT PERSONAL INFORMATION,606.28,18/12/2013
REDACT PERSONAL INFORMATION,1717.84,18/12/2013
REDACT PERSONAL INFORMATION,1443.84,18/12/2013
REDACT PERSONAL INFORMATION,786.6,18/12/2013
REDACT PERSONAL INFORMATION,678.54,18/12/2013
REDACT PERSONAL INFORMATION,852.35,18/12/2013
REDACT PERSONAL INFORMATION,858.92,18/12/2013
REDACT PERSONAL INFORMATION,606.28,18/12/2013
REDACT PERSONAL INFORMATION,5853.8,24/12/2013
REDACT PERSONAL INFORMATION,3630.73,03/12/2013
REDACT PERSONAL INFORMATION,3616.06,03/12/2013
REDACT PERSONAL INFORMATION,3326.4,13/12/2013
REDACT PERSONAL INFORMATION,3326.14,13/12/2013
REDACT PERSONAL INFORMATION,5197.46,13/12/2013
REDACT PERSONAL INFORMATION,2550,13/12/2013
REDACT PERSONAL INFORMATION,3147.9,13/12/2013
REDACT PERSONAL INFORMATION,3180.9,13/12/2013
REDACT PERSONAL INFORMATION,3326.4,13/12/2013
REDACT PERSONAL INFORMATION,2550,13/12/2013
REDACT PERSONAL INFORMATION,5902.67,13/12/2013
REDACT PERSONAL INFORMATION,3326.4,13/12/2013
REDACT PERSONAL INFORMATION,3326.4,13/12/2013
REDACT PERSONAL INFORMATION,3326.4,13/12/2013
REDACT PERSONAL INFORMATION,3286.93,24/12/2013
REDACT PERSONAL INFORMATION,2635,24/12/2013
REDACT PERSONAL INFORMATION,3437.28,24/12/2013
REDACT PERSONAL INFORMATION,15145.71,24/12/2013
REDACT PERSONAL INFORMATION,16828.57,24/12/2013
REDACT PERSONAL INFORMATION,16285.71,24/12/2013
REDACT PERSONAL INFORMATION,16828.57,24/12/2013
REDACT PERSONAL INFORMATION,3437.28,24/12/2013
REDACT PERSONAL INFORMATION,3437.01,24/12/2013
REDACT PERSONAL INFORMATION,7576,24/12/2013
REDACT PERSONAL INFORMATION,3437.28,24/12/2013
REDACT PERSONAL INFORMATION,3437.28,24/12/2013
REDACT PERSONAL INFORMATION,6099.43,24/12/2013
REDACT PERSONAL INFORMATION,3252.83,24/12/2013
REDACT PERSONAL INFORMATION,5370.71,24/12/2013
REDACT PERSONAL INFORMATION,2635,24/12/2013
REDACT PERSONAL INFORMATION,3437.28,24/12/2013
REDACT PERSONAL INFORMATION,4875,16/12/2013
REDACT PERSONAL INFORMATION,1734.04,20/12/2013
REDACT PERSONAL INFORMATION,2877.84,24/12/2013
REDACT PERSONAL INFORMATION,19103.96,27/12/2013
REDACT PERSONAL INFORMATION,33584.4,27/12/2013
REDACT PERSONAL INFORMATION,2547.47,19/12/2013
REDACT PERSONAL INFORMATION,2379.43,20/12/2013
REDACT PERSONAL INFORMATION,2379.43,20/12/2013
REDACT PERSONAL INFORMATION,2175.76,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,4219.63,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2236.43,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2855.31,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,4800.97,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,4514.35,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2212.82,23/12/2013
REDACT PERSONAL INFORMATION,2212.82,23/12/2013
REDACT PERSONAL INFORMATION,2417.78,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,2566.14,23/12/2013
REDACT PERSONAL INFORMATION,2790.75,23/12/2013
REDACT PERSONAL INFORMATION,2566.14,23/12/2013
REDACT PERSONAL INFORMATION,2790.75,23/12/2013
REDACT PERSONAL INFORMATION,2790.75,23/12/2013
REDACT PERSONAL INFORMATION,2566.14,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2566.14,23/12/2013
REDACT PERSONAL INFORMATION,2790.75,23/12/2013
REDACT PERSONAL INFORMATION,2790.75,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2566.14,23/12/2013
REDACT PERSONAL INFORMATION,2458.74,23/12/2013
REDACT PERSONAL INFORMATION,2632.39,23/12/2013
REDACT PERSONAL INFORMATION,3396.63,23/12/2013
REDACT PERSONAL INFORMATION,6936.25,20/12/2013
REDACT PERSONAL INFORMATION,3491.1,10/12/2013
REDACT PERSONAL INFORMATION,5236.5,10/12/2013
REDACT PERSONAL INFORMATION,5411.05,10/12/2013
REDACT PERSONAL INFORMATION,3607.47,10/12/2013
REDACT PERSONAL INFORMATION,3209.49,16/12/2013
REDACT PERSONAL INFORMATION,6164.91,03/12/2013
REDACT PERSONAL INFORMATION,3006.9,03/12/2013
REDACT PERSONAL INFORMATION,3107.13,24/12/2013
REDACT PERSONAL INFORMATION,6370.41,24/12/2013
REDACT PERSONAL INFORMATION,6151.02,20/12/2013
REDACT PERSONAL INFORMATION,6801.71,20/12/2013
REDACT PERSONAL INFORMATION,7444.34,20/12/2013
REDACT PERSONAL INFORMATION,10488.85,20/12/2013
REDACT PERSONAL INFORMATION,2759.93,20/12/2013
REDACT PERSONAL INFORMATION,2272.33,17/12/2013
REDACT PERSONAL INFORMATION,2597.14,18/12/2013
REDACT PERSONAL INFORMATION,2348.07,23/12/2013
REDACT PERSONAL INFORMATION,2045.69,23/12/2013
REDACT PERSONAL INFORMATION,2311.4,23/12/2013
REDACT PERSONAL INFORMATION,2170.93,23/12/2013
REDACT PERSONAL INFORMATION,1718.64,31/12/2013
REDACT PERSONAL INFORMATION,2558.08,20/12/2013
REDACT PERSONAL INFORMATION,1093.46,20/12/2013
REDACT PERSONAL INFORMATION,2558.08,20/12/2013
REDACT PERSONAL INFORMATION,2558.08,20/12/2013
REDACT PERSONAL INFORMATION,1567.86,30/12/2013
REDACT PERSONAL INFORMATION,9000,17/12/2013
REDACT PERSONAL INFORMATION,9191,11/12/2013
REDACT PERSONAL INFORMATION,7304,19/12/2013
REDACT PERSONAL INFORMATION,9336.64,19/12/2013
REDACT PERSONAL INFORMATION,6755,24/12/2013
REDACT PERSONAL INFORMATION,3193.2,24/12/2013
REDACT PERSONAL INFORMATION,3193.2,24/12/2013
REDACT PERSONAL INFORMATION,3193.2,24/12/2013
REDACT PERSONAL INFORMATION,1765.28,24/12/2013
REDACT PERSONAL INFORMATION,3115.2,24/12/2013
REDACT PERSONAL INFORMATION,780,24/12/2013
REDACT PERSONAL INFORMATION,3361.2,24/12/2013
REDACT PERSONAL INFORMATION,3361.2,24/12/2013
REDACT PERSONAL INFORMATION,3361.2,24/12/2013
REDACT PERSONAL INFORMATION,5255.74,20/12/2013
REDACT PERSONAL INFORMATION,4548.01,20/12/2013
REDACT PERSONAL INFORMATION,3272.7,17/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.08,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,3132.2,23/12/2013
REDACT PERSONAL INFORMATION,821.94,17/12/2013
REDACT PERSONAL INFORMATION,1164.54,17/12/2013
REDACT PERSONAL INFORMATION,1098.54,17/12/2013
REDACT PERSONAL INFORMATION,1027.74,17/12/2013
REDACT PERSONAL INFORMATION,1522.74,17/12/2013
REDACT PERSONAL INFORMATION,947.94,17/12/2013
REDACT PERSONAL INFORMATION,1175.94,17/12/2013
REDACT PERSONAL INFORMATION,553.14,17/12/2013
REDACT PERSONAL INFORMATION,837.84,17/12/2013
REDACT PERSONAL INFORMATION,4880.82,30/12/2013
REDACT PERSONAL INFORMATION,3027.6,11/12/2013
REDACT PERSONAL INFORMATION,3027.6,11/12/2013
REDACT PERSONAL INFORMATION,3027.6,11/12/2013
REDACT PERSONAL INFORMATION,3027.6,11/12/2013
REDACT PERSONAL INFORMATION,2995.71,11/12/2013
REDACT PERSONAL INFORMATION,3027.6,11/12/2013
REDACT PERSONAL INFORMATION,3128.52,24/12/2013
REDACT PERSONAL INFORMATION,3027.6,24/12/2013
REDACT PERSONAL INFORMATION,3200.4,23/12/2013
REDACT PERSONAL INFORMATION,3543.3,23/12/2013
REDACT PERSONAL INFORMATION,3429,23/12/2013
REDACT PERSONAL INFORMATION,3357.48,23/12/2013
REDACT PERSONAL INFORMATION,3717.21,23/12/2013
REDACT PERSONAL INFORMATION,3597.3,23/12/2013
REDACT PERSONAL INFORMATION,3717.21,23/12/2013
REDACT PERSONAL INFORMATION,3357.48,23/12/2013
REDACT PERSONAL INFORMATION,3717.21,23/12/2013
REDACT PERSONAL INFORMATION,3597.3,23/12/2013
REDACT PERSONAL INFORMATION,3717.21,23/12/2013
REDACT PERSONAL INFORMATION,792,04/12/2013
REDACT PERSONAL INFORMATION,4570.29,05/12/2013
REDACT PERSONAL INFORMATION,699.45,05/12/2013
REDACT PERSONAL INFORMATION,701.59,16/12/2013
REDACT PERSONAL INFORMATION,514.8,16/12/2013
REDACT PERSONAL INFORMATION,5080.4,20/12/2013
REDACT PERSONAL INFORMATION,2453.4,20/12/2013
REDACT PERSONAL INFORMATION,7659.48,20/12/2013
REDACT PERSONAL INFORMATION,1172.59,20/12/2013
REDACT PERSONAL INFORMATION,771.36,20/12/2013
REDACT PERSONAL INFORMATION,701.59,20/12/2013
REDACT PERSONAL INFORMATION,503.7,24/12/2013
REDACT PERSONAL INFORMATION,611.06,24/12/2013
REDACT PERSONAL INFORMATION,529.08,24/12/2013
REDACT PERSONAL INFORMATION,565.56,24/12/2013
REDACT PERSONAL INFORMATION,584.41,24/12/2013
REDACT PERSONAL INFORMATION,565.56,24/12/2013
REDACT PERSONAL INFORMATION,546.71,24/12/2013
REDACT PERSONAL INFORMATION,1018.44,24/12/2013
REDACT PERSONAL INFORMATION,1052.39,24/12/2013
REDACT PERSONAL INFORMATION,1018.44,24/12/2013
REDACT PERSONAL INFORMATION,1069.16,04/12/2013
REDACT PERSONAL INFORMATION,1069.16,04/12/2013
REDACT PERSONAL INFORMATION,1069.16,04/12/2013
REDACT PERSONAL INFORMATION,2790,27/12/2013
REDACT PERSONAL INFORMATION,919.32,20/12/2013
REDACT PERSONAL INFORMATION,2762.9,20/12/2013
REDACT PERSONAL INFORMATION,6875.36,20/12/2013
REDACT PERSONAL INFORMATION,6875.36,20/12/2013
REDACT PERSONAL INFORMATION,823.83,03/12/2013
REDACT PERSONAL INFORMATION,747.25,03/12/2013
REDACT PERSONAL INFORMATION,602.68,03/12/2013
REDACT PERSONAL INFORMATION,2270.81,03/12/2013
REDACT PERSONAL INFORMATION,800.58,03/12/2013
REDACT PERSONAL INFORMATION,891,03/12/2013
REDACT PERSONAL INFORMATION,1455.6,03/12/2013
REDACT PERSONAL INFORMATION,591.23,03/12/2013
REDACT PERSONAL INFORMATION,523.52,03/12/2013
REDACT PERSONAL INFORMATION,594.66,03/12/2013
REDACT PERSONAL INFORMATION,708.45,04/12/2013
REDACT PERSONAL INFORMATION,3183.4,04/12/2013
REDACT PERSONAL INFORMATION,599.24,04/12/2013
REDACT PERSONAL INFORMATION,2101.05,04/12/2013
REDACT PERSONAL INFORMATION,570.4,04/12/2013
REDACT PERSONAL INFORMATION,1730.22,04/12/2013
REDACT PERSONAL INFORMATION,735.64,04/12/2013
REDACT PERSONAL INFORMATION,1016.26,04/12/2013
REDACT PERSONAL INFORMATION,820.48,04/12/2013
REDACT PERSONAL INFORMATION,2016.88,04/12/2013
REDACT PERSONAL INFORMATION,717.92,04/12/2013
REDACT PERSONAL INFORMATION,844.83,04/12/2013
REDACT PERSONAL INFORMATION,865.61,04/12/2013
REDACT PERSONAL INFORMATION,1171.75,04/12/2013
REDACT PERSONAL INFORMATION,954.73,04/12/2013
REDACT PERSONAL INFORMATION,920.52,04/12/2013
REDACT PERSONAL INFORMATION,508.49,05/12/2013
REDACT PERSONAL INFORMATION,3166,05/12/2013
REDACT PERSONAL INFORMATION,629.36,05/12/2013
REDACT PERSONAL INFORMATION,676.09,05/12/2013
REDACT PERSONAL INFORMATION,2237.42,05/12/2013
REDACT PERSONAL INFORMATION,1361.64,05/12/2013
REDACT PERSONAL INFORMATION,1930.69,05/12/2013
REDACT PERSONAL INFORMATION,1221.35,05/12/2013
REDACT PERSONAL INFORMATION,660.28,05/12/2013
REDACT PERSONAL INFORMATION,1262,09/12/2013
REDACT PERSONAL INFORMATION,501.94,09/12/2013
REDACT PERSONAL INFORMATION,1076.88,09/12/2013
REDACT PERSONAL INFORMATION,839.8,13/12/2013
REDACT PERSONAL INFORMATION,775.85,13/12/2013
REDACT PERSONAL INFORMATION,1171.37,13/12/2013
REDACT PERSONAL INFORMATION,1208.73,13/12/2013
REDACT PERSONAL INFORMATION,897.55,13/12/2013
REDACT PERSONAL INFORMATION,528.6,13/12/2013
REDACT PERSONAL INFORMATION,1081.08,13/12/2013
REDACT PERSONAL INFORMATION,3171.81,13/12/2013
REDACT PERSONAL INFORMATION,660.36,13/12/2013
REDACT PERSONAL INFORMATION,688.83,13/12/2013
REDACT PERSONAL INFORMATION,1050.51,13/12/2013
REDACT PERSONAL INFORMATION,2251.41,13/12/2013
REDACT PERSONAL INFORMATION,1398.3,13/12/2013
REDACT PERSONAL INFORMATION,1963.4,13/12/2013
REDACT PERSONAL INFORMATION,1218.15,13/12/2013
REDACT PERSONAL INFORMATION,664.01,13/12/2013
REDACT PERSONAL INFORMATION,647.54,13/12/2013
REDACT PERSONAL INFORMATION,807.01,13/12/2013
REDACT PERSONAL INFORMATION,1281.43,13/12/2013
REDACT PERSONAL INFORMATION,602.68,13/12/2013
REDACT PERSONAL INFORMATION,3205.84,13/12/2013
REDACT PERSONAL INFORMATION,505.9,13/12/2013
REDACT PERSONAL INFORMATION,590.5,13/12/2013
REDACT PERSONAL INFORMATION,583.32,13/12/2013
REDACT PERSONAL INFORMATION,2094.28,13/12/2013
REDACT PERSONAL INFORMATION,2276.17,13/12/2013
REDACT PERSONAL INFORMATION,822.43,13/12/2013
REDACT PERSONAL INFORMATION,894.21,13/12/2013
REDACT PERSONAL INFORMATION,1493.73,13/12/2013
REDACT PERSONAL INFORMATION,592.72,13/12/2013
REDACT PERSONAL INFORMATION,572.97,13/12/2013
REDACT PERSONAL INFORMATION,1716.52,13/12/2013
REDACT PERSONAL INFORMATION,732.64,13/12/2013
REDACT PERSONAL INFORMATION,1968.15,13/12/2013
REDACT PERSONAL INFORMATION,744.63,13/12/2013
REDACT PERSONAL INFORMATION,820.48,13/12/2013
REDACT PERSONAL INFORMATION,717.92,13/12/2013
REDACT PERSONAL INFORMATION,607.2,19/12/2013
REDACT PERSONAL INFORMATION,2060.77,19/12/2013
REDACT PERSONAL INFORMATION,1345.25,19/12/2013
REDACT PERSONAL INFORMATION,1250.23,27/12/2013
REDACT PERSONAL INFORMATION,3967.93,20/12/2013
REDACT PERSONAL INFORMATION,2597.14,06/12/2013
REDACT PERSONAL INFORMATION,2164.29,06/12/2013
REDACT PERSONAL INFORMATION,1814.31,06/12/2013
REDACT PERSONAL INFORMATION,2039.27,06/12/2013
REDACT PERSONAL INFORMATION,1887.26,06/12/2013
REDACT PERSONAL INFORMATION,2056.07,06/12/2013
REDACT PERSONAL INFORMATION,2597.14,06/12/2013
REDACT PERSONAL INFORMATION,1956.51,06/12/2013
REDACT PERSONAL INFORMATION,1818.69,06/12/2013
REDACT PERSONAL INFORMATION,1947.86,06/12/2013
REDACT PERSONAL INFORMATION,2597.14,06/12/2013
REDACT PERSONAL INFORMATION,4247.31,20/12/2013
REDACT PERSONAL INFORMATION,4417.2,16/12/2013
REDACT PERSONAL INFORMATION,4989.42,16/12/2013
REDACT PERSONAL INFORMATION,4989.42,16/12/2013
REDACT PERSONAL INFORMATION,3501.24,16/12/2013
REDACT PERSONAL INFORMATION,3501.24,16/12/2013
REDACT PERSONAL INFORMATION,3501.24,17/12/2013
REDACT PERSONAL INFORMATION,3501.24,17/12/2013
REDACT PERSONAL INFORMATION,4800,17/12/2013
REDACT PERSONAL INFORMATION,3537.46,17/12/2013
REDACT PERSONAL INFORMATION,3537.46,17/12/2013
REDACT PERSONAL INFORMATION,4800,17/12/2013
REDACT PERSONAL INFORMATION,4989.42,31/12/2013
REDACT PERSONAL INFORMATION,4989.42,31/12/2013
REDACT PERSONAL INFORMATION,8973,10/12/2013
REDACT PERSONAL INFORMATION,3690.11,20/12/2013
REDACT PERSONAL INFORMATION,7156.39,20/12/2013
REDACT PERSONAL INFORMATION,2638.63,20/12/2013
REDACT PERSONAL INFORMATION,3778.37,20/12/2013
REDACT PERSONAL INFORMATION,3690.11,20/12/2013
REDACT PERSONAL INFORMATION,5446.16,20/12/2013
REDACT PERSONAL INFORMATION,2129.41,20/12/2013
REDACT PERSONAL INFORMATION,2359.18,20/12/2013
REDACT PERSONAL INFORMATION,3066.62,20/12/2013
REDACT PERSONAL INFORMATION,6412.35,20/12/2013
REDACT PERSONAL INFORMATION,583.33,16/12/2013
REDACT PERSONAL INFORMATION,13750,16/12/2013
REDACT PERSONAL INFORMATION,10750,20/12/2013
REDACT PERSONAL INFORMATION,2020.93,24/12/2013
REDACT PERSONAL INFORMATION,2221.06,17/12/2013
REDACT PERSONAL INFORMATION,3489.71,27/12/2013
REDACT PERSONAL INFORMATION,5234.57,30/12/2013
REDACT PERSONAL INFORMATION,4121.76,20/12/2013
REDACT PERSONAL INFORMATION,2246.7,24/12/2013
REDACT PERSONAL INFORMATION,3761.94,20/12/2013
REDACT PERSONAL INFORMATION,2249.22,20/12/2013
REDACT PERSONAL INFORMATION,2778.44,24/12/2013
REDACT PERSONAL INFORMATION,2497.21,16/12/2013
REDACT PERSONAL INFORMATION,2700,20/12/2013
REDACT PERSONAL INFORMATION,5053.92,23/12/2013
REDACT PERSONAL INFORMATION,2303.96,20/12/2013
REDACT PERSONAL INFORMATION,3611.37,24/12/2013
REDACT PERSONAL INFORMATION,857.46,09/12/2013
REDACT PERSONAL INFORMATION,2880,10/12/2013
REDACT PERSONAL INFORMATION,4929,24/12/2013
REDACT PERSONAL INFORMATION,3719.69,24/12/2013
REDACT PERSONAL INFORMATION,3063.29,24/12/2013
REDACT PERSONAL INFORMATION,3063.29,24/12/2013
REDACT PERSONAL INFORMATION,3063.29,24/12/2013
REDACT PERSONAL INFORMATION,5137.14,24/12/2013
REDACT PERSONAL INFORMATION,3719.69,24/12/2013
REDACT PERSONAL INFORMATION,3684.57,24/12/2013
REDACT PERSONAL INFORMATION,3268.29,24/12/2013
REDACT PERSONAL INFORMATION,10886.96,17/12/2013
REDACT PERSONAL INFORMATION,11249.86,20/12/2013
REDACT PERSONAL INFORMATION,5761.7,20/12/2013
REDACT PERSONAL INFORMATION,1751.36,18/12/2013
REDACT PERSONAL INFORMATION,1751.32,18/12/2013
REDACT PERSONAL INFORMATION,1751.34,30/12/2013
REDACT PERSONAL INFORMATION,1751.34,30/12/2013
REDACT PERSONAL INFORMATION,4562.31,20/12/2013
REDACT PERSONAL INFORMATION,4632.24,20/12/2013
REDACT PERSONAL INFORMATION,3764.33,20/12/2013
REDACT PERSONAL INFORMATION,3985.67,20/12/2013
REDACT PERSONAL INFORMATION,2225.33,20/12/2013
REDACT PERSONAL INFORMATION,2225.34,20/12/2013
REDACT PERSONAL INFORMATION,4808.41,20/12/2013
REDACT PERSONAL INFORMATION,9428.7,04/12/2013
REDACT PERSONAL INFORMATION,9742.99,31/12/2013
REDACT PERSONAL INFORMATION,5702.76,20/12/2013
REDACT PERSONAL INFORMATION,7705.8,03/12/2013
REDACT PERSONAL INFORMATION,5662.2,17/12/2013
REDACT PERSONAL INFORMATION,5748.33,24/12/2013
REDACT PERSONAL INFORMATION,3321.34,24/12/2013
REDACT PERSONAL INFORMATION,5748.33,24/12/2013
REDACT PERSONAL INFORMATION,8192.99,24/12/2013
