objectid,par16cd,par16nm,par16nmw,lad16cd,lad16nm,bng_e,bng_n,long,lat,st_areashape,st_lengthshape
8829,E04010878,Warkworth, ,E06000057,Northumberland,423348,605739,-1.63340998,55.3451004,21768572.2540413,33873.6598483162
8830,E04010879,West Allen, ,E06000057,Northumberland,378413,550683,-2.33772993,54.8504982,42959343.6909637,33746.2546016746
8831,E04010880,West Bedlington, ,E06000057,Northumberland,424430,581770,-1.61842,55.12969971,13431217.6141814,16885.2756836871
8832,E04010881,Whalton, ,E06000057,Northumberland,414136,580310,-1.77991998,55.11700058,28339747.4033077,29489.3200452676
8833,E04010882,Whittingham, ,E06000057,Northumberland,406408,611012,-1.90040004,55.39300156,25130548.609494,28207.4832950593
8834,E04010883,Whittington, ,E06000057,Northumberland,399920,570544,-2.00278997,55.02939987,30036153.9182219,41488.5801298364
8835,E04010884,Whitton and Tosson, ,E06000057,Northumberland,403408,600297,-1.94788003,55.29679871,18371544.5045268,27063.7520531112
8836,E04010885,Widdrington Station and Stobswood, ,E06000057,Northumberland,423498,594163,-1.63200998,55.24110031,8058652.03545201,16173.558261399
8837,E04010886,Widdrington Village, ,E06000057,Northumberland,425247,595731,-1.60435998,55.25510025,16023724.7840335,19143.8158810661
8838,E04010887,Wooler, ,E06000057,Northumberland,399545,628097,-2.00876999,55.54660034,15375863.4230893,30377.9730130882
8839,E04010888,Wylam, ,E06000057,Northumberland,411470,564714,-1.82234001,54.97689819,3918811.8233795,11863.2454832247
8840,E04010889,Acton, ,E06000049,Cheshire East,363321,352346,-2.54883003,53.06710052,3110621.13885857,8556.94101443057
8841,E04010890,Adlington, ,E06000049,Cheshire East,391861,380332,-2.12364006,53.31990051,15740067.3949154,18683.4842171375
8842,E04010891,Agden, ,E06000049,Cheshire East,371657,385830,-2.4274199,53.36859894,2463790.16144006,9439.53191747294
8843,E04010892,Alderley Edge, ,E06000049,Cheshire East,384578,378629,-2.23288012,53.3044014,4124531.58437066,10150.0339083778
8844,E04010893,Alpraham, ,E06000049,Cheshire East,358846,360255,-2.61662006,53.13790131,6584473.27261423,12759.0583390448
8845,E04010894,Alsager, ,E06000049,Cheshire East,379273,355670,-2.3109901,53.09780121,9071626.3771775,14967.8525791804
8846,E04010895,Arclid, ,E06000049,Cheshire East,378575,361627,-2.32181001,53.15140152,2240614.59537333,7393.1797961612
8847,E04010896,Ashley, ,E06000049,Cheshire East,377865,384107,-2.33400011,53.35340118,9101159.0378447,17705.5429793907
8848,E04010897,Aston by Budworth, ,E06000049,Cheshire East,368380,379590,-2.47603989,53.31230164,14566825.1496594,19180.1583151043
8849,E04010898,Aston juxta Mondrum, ,E06000049,Cheshire East,365332,357354,-2.51936007,53.11230087,5082404.34173949,10816.4367908261
8850,E04010899,Audlem, ,E06000049,Cheshire East,366430,343110,-2.50147009,52.98429871,8641667.60180169,15707.170825226
8851,E04010900,Austerson, ,E06000049,Cheshire East,366011,348558,-2.50829005,53.03319931,3847082.62216041,12676.6071256292
8852,E04010901,Baddiley, ,E06000049,Cheshire East,360369,350798,-2.59268999,53.0530014,7188572.7555317,15755.9250399319
8853,E04010902,Baddington, ,E06000049,Cheshire East,364238,349370,-2.53481007,53.04040146,5825683.68730634,12681.9828656057
8854,E04010903,Barthomley, ,E06000049,Cheshire East,376875,352712,-2.34659004,53.07120132,7921287.5519751,13449.9276245969
8855,E04010904,Basford, ,E06000049,Cheshire East,372041,352515,-2.41872001,53.06909943,2992018.50526502,8342.79559004981
8856,E04010905,Batherton, ,E06000049,Cheshire East,366300,350078,-2.5041399,53.0469017,1720604.31764035,7550.49283696503
8857,E04010906,Betchton, ,E06000049,Cheshire East,378601,358666,-2.32122993,53.12469864,10611231.0924415,14754.3466887004
8858,E04010907,Bexton, ,E06000049,Cheshire East,374505,377063,-2.38390994,53.28990173,1614240.6729934,5630.59328088552
8859,E04010908,Bickerton, ,E06000049,Cheshire East,351109,353319,-2.73120999,53.07490158,6843655.95489363,13093.7442315782
8860,E04010909,Blakenhall, ,E06000049,Cheshire East,372804,347794,-2.40692997,53.02669907,6550494.45822502,11997.7912453575
8861,E04010910,Bollington, ,E06000049,Cheshire East,392834,377608,-2.10896993,53.29539871,5807356.49388453,12870.5876858838
8862,E04010911,Bosley, ,E06000049,Cheshire East,392432,366020,-2.11472011,53.19120026,12914031.6399685,17686.44177181
8863,E04010912,Bradwall, ,E06000049,Cheshire East,374748,363542,-2.37918997,53.16839981,7854309.94213093,14898.1536932
8864,E04010913,Brereton, ,E06000049,Cheshire East,378456,364889,-2.3238101,53.18069839,21678500.5824301,29517.6205305116
8865,E04010914,Bridgemere, ,E06000049,Cheshire East,371898,344871,-2.42018008,53.00040054,4564297.13727983,10392.1760109872
8866,E04010915,Brindley, ,E06000049,Cheshire East,358689,354232,-2.61819005,53.08369827,5061917.33731906,15808.5415817798
8867,E04010916,Broomhall, ,E06000049,Cheshire East,363403,347242,-2.54702997,53.02119827,5389528.07960506,10258.8319404489
8868,E04010917,Buerton, ,E06000049,Cheshire East,368923,342745,-2.46429992,52.98120117,12108778.2014986,15568.3089003528
8869,E04010918,Bulkeley, ,E06000049,Cheshire East,353197,353949,-2.70014,53.08069992,3961742.24225157,9203.97604085113
8870,E04010919,Bunbury, ,E06000049,Cheshire East,357206,358247,-2.64087009,53.11970139,5605466.93579393,11797.6796025323
8871,E04010920,Burland, ,E06000049,Cheshire East,360946,353096,-2.58435988,53.07369995,6503238.18890973,19503.7556044572
8872,E04010921,Calveley, ,E06000049,Cheshire East,360848,359208,-2.58657002,53.12860107,6240610.23776819,11950.3394551801
8873,E04010922,Checkley cum Wrinehill, ,E06000049,Cheshire East,373410,345746,-2.3977201,53.00839996,5162059.71505219,12953.2095101286
8874,E04010923,Chelford, ,E06000049,Cheshire East,382113,374640,-2.26963997,53.26850128,4806675.64021838,13795.134531555
8875,E04010924,Cholmondeley, ,E06000049,Cheshire East,354862,351453,-2.6749301,53.0583992,10748348.6678426,15537.722264835
8876,E04010925,Cholmondeston, ,E06000049,Cheshire East,363414,358412,-2.54813004,53.1216011,7050438.82653041,12589.7582136057
8877,E04010926,Chorley (Wilmslow West and Chorley Ward), ,E06000049,Cheshire East,382992,377836,-2.25663996,53.29719925,3363917.24423445,9014.46018927555
8878,E04010927,Chorley (Wrenbury Ward), ,E06000049,Cheshire East,357410,350573,-2.63680005,53.05070114,5672083.1061467,11417.2122864155
8879,E04010928,Chorlton, ,E06000049,Cheshire East,373317,349997,-2.39946008,53.04660034,3757281.2218452,11340.313818059
8880,E04010929,Church Lawton, ,E06000049,Cheshire East,381541,355924,-2.27712989,53.10020065,5836693.45450235,16748.9836501935
8881,E04010930,Church Minshull, ,E06000049,Cheshire East,365776,360319,-2.51305008,53.13890076,11388452.8891312,16363.9478758605
8882,E04010931,Congleton, ,E06000049,Cheshire East,387072,362900,-2.19480991,53.1631012,22572899.9708914,28307.7979669512
8883,E04010932,Coole Pilate, ,E06000049,Cheshire East,365462,346499,-2.5162499,53.01470184,2902595.15773236,7664.73998378496
8884,E04010933,Cranage, ,E06000049,Cheshire East,374650,369158,-2.38109994,53.21889877,9127466.48048165,16441.5656410778
8885,E04010934,Crewe Green, ,E06000049,Cheshire East,373866,354480,-2.39163995,53.0868988,5573495.88648761,12967.9063548747
8886,E04010935,Disley, ,E06000049,Cheshire East,398169,384040,-2.02897,53.35319901,8880407.8225076,15829.8206735879
8887,E04010936,Dodcott cum Wilkesley, ,E06000049,Cheshire East,362484,342292,-2.56014991,52.97669983,21247324.8114553,31761.4304508174
8888,E04010937,Doddington, ,E06000049,Cheshire East,371099,347262,-2.43230009,53.02190018,2408852.38538489,7776.01363967354
8889,E04010938,Eaton, ,E06000049,Cheshire East,386699,365718,-2.20051003,53.18840027,4784806.03613083,9654.74650569565
8890,E04010939,Edleston, ,E06000049,Cheshire East,363768,350947,-2.54200006,53.05459976,2585784.48462678,8303.09186257819
8891,E04010940,Egerton, ,E06000049,Cheshire East,352035,351573,-2.71712995,53.05920029,3792755.36080481,10230.8320669974
8892,E04010941,Faddiley, ,E06000049,Cheshire East,358175,352540,-2.62564993,53.06850052,4922615.62229501,14134.764774541
8893,E04010942,Gawsworth, ,E06000049,Cheshire East,388853,370181,-2.16843009,53.22859955,22394116.5642665,27141.1109375384
8894,E04010943,Goostrey, ,E06000049,Cheshire East,377805,371071,-2.33398008,53.23619843,10277669.197401,14722.6834394559
8895,E04010944,Great Warford, ,E06000049,Cheshire East,380678,378034,-2.29136992,53.2989006,4879914.46023224,12387.1144405788
8896,E04010945,Hankelow, ,E06000049,Cheshire East,366918,345911,-2.49448991,53.0094986,3680992.5790235,14075.3434480079
8897,E04010946,Haslington, ,E06000049,Cheshire East,374667,356570,-2.37984991,53.10570145,15519393.0889693,19388.8757018474
8898,E04010947,Hassall, ,E06000049,Cheshire East,376992,357855,-2.34521008,53.11740112,4255231.45857423,10757.4795009837
8899,E04010948,Hatherton, ,E06000049,Cheshire East,368334,347196,-2.47351003,53.02109909,6739162.80781122,13491.6811430297
8900,E04010949,Haughton, ,E06000049,Cheshire East,358917,356563,-2.61508989,53.10469818,4396618.93255974,12195.3960886905
8901,E04010950,Henbury, ,E06000049,Cheshire East,387005,372960,-2.19622993,53.25350189,10220321.6536962,16068.082069986
8902,E04010951,Henhull, ,E06000049,Cheshire East,364107,353338,-2.53720999,53.0760994,1994191.63764182,6392.71253944248
8903,E04010952,High Legh, ,E06000049,Cheshire East,368449,383549,-2.47539997,53.34790039,18314000.6463095,20189.0058643058
8904,E04010953,Higher Hurdsfield, ,E06000049,Cheshire East,393358,374921,-2.1010499,53.27130127,2185792.71571294,7804.54443732354
8905,E04010954,Holmes Chapel, ,E06000049,Cheshire East,375928,366892,-2.36178994,53.19860077,5153016.91698333,13684.7742097385
8906,E04010955,Hough, ,E06000049,Cheshire East,371246,350318,-2.43038011,53.04940033,3510413.04643295,11208.4510376777
8907,E04010956,Hulme Walfield, ,E06000049,Cheshire East,384853,365585,-2.2281301,53.18709946,4131491.29316679,11941.7655540492
8908,E04010957,Hunsterson, ,E06000049,Cheshire East,369800,345752,-2.45151997,53.0082016,6345648.32785715,12690.2796534975
8909,E04010958,Hurleston, ,E06000049,Cheshire East,361914,354781,-2.5701201,53.08890152,5557554.41419388,13842.2219193259
8910,E04010959,Kettleshulme, ,E06000049,Cheshire East,399103,378735,-2.01492,53.30559921,4843999.92977787,11827.6406823831
8911,E04010960,Knutsford, ,E06000049,Cheshire East,375740,378553,-2.36549997,53.30339813,10038524.3979143,15403.4433403299
8912,E04010961,Lea, ,E06000049,Cheshire East,371306,348697,-2.42933989,53.03480148,1715887.85317219,6269.73307287208
8913,E04010963,Little Bollington, ,E06000049,Cheshire East,373211,386299,-2.40409994,53.3728981,2734835.39438068,9165.15096805153
8914,E04010964,Little Warford, ,E06000049,Cheshire East,380982,376735,-2.28673005,53.28730011,725533.600382065,4517.84887156097
8915,E04010965,Lower Withington, ,E06000049,Cheshire East,381339,370776,-2.28101993,53.2336998,14166307.6868194,17717.0463609889
8916,E04010966,Lyme Handley, ,E06000049,Cheshire East,396959,381382,-2.04712009,53.32939911,15144131.1356112,19463.3480044691
8917,E04010967,Macclesfield Forest and Wildboarclough, ,E06000049,Cheshire East,398438,370497,-2.02484989,53.23149872,35454022.5514635,29045.0135368597
8918,E04010968,Marbury cum Quoisley, ,E06000049,Cheshire East,356387,345687,-2.65140009,53.00669861,8764050.6405617,16121.356265772
8919,E04010969,Marthall, ,E06000049,Cheshire East,379846,376088,-2.30373001,53.28139877,6516981.93177905,15993.3879034967
8920,E04010970,Marton, ,E06000049,Cheshire East,384626,368005,-2.2316401,53.20890045,8868895.68713708,14423.1614622157
8921,E04010971,Mere, ,E06000049,Cheshire East,372139,382239,-2.41985989,53.3362999,10161819.0102216,16408.6638337727
8922,E04010972,Middlewich, ,E06000049,Cheshire East,370957,365495,-2.43606997,53.18579865,7992150.31626731,14704.560903136
8923,E04010973,Millington, ,E06000049,Cheshire East,372997,384516,-2.40717006,53.35680008,3036705.47582541,8086.89274681365
8924,E04010974,Minshull Vernon, ,E06000049,Cheshire East,368156,360412,-2.47747993,53.13990021,9157841.54532697,14591.9309148254
8925,E04010975,Mobberley, ,E06000049,Cheshire East,379404,380849,-2.3106699,53.32419968,21360879.3789392,25254.0878459252
8926,E04010976,Moreton cum Alcumlow, ,E06000049,Cheshire East,385047,359126,-2.22492003,53.1291008,4408391.32228062,13431.4765507151
8927,E04010977,Moston, ,E06000049,Cheshire East,372155,361855,-2.41782999,53.15309906,10513709.1796282,21612.435513124
8928,E04010978,Mottram St. Andrew, ,E06000049,Cheshire East,387905,379218,-2.18298006,53.30979919,8295432.86231425,16185.1360347329
8929,E04010979,Nantwich, ,E06000049,Cheshire East,365369,352420,-2.51828003,53.06790161,5083914.6720499,14238.2746598364
8930,E04010980,Nether Alderley, ,E06000049,Cheshire East,383826,375646,-2.24400997,53.27759933,11261628.1000864,18338.0603892622
8931,E04010981,Newbold Astbury, ,E06000049,Cheshire East,384560,360655,-2.23227,53.14279938,11674294.728248,20025.1892448382
8932,E04010982,Newhall, ,E06000049,Cheshire East,362319,345048,-2.56293011,53.00139999,15512886.9522805,27693.3484445075
8933,E04010983,Norbury, ,E06000049,Cheshire East,355930,347656,-2.65847993,53.0243988,6290436.09430927,11819.037181599
8934,E04010984,North Rode, ,E06000049,Cheshire East,388745,366713,-2.16991997,53.19739914,6363706.8445675,13094.3486405852
8935,E04010985,Odd Rode, ,E06000049,Cheshire East,382967,357933,-2.25593996,53.11830139,15411674.8458947,19626.2359990958
8936,E04010986,Ollerton, ,E06000049,Cheshire East,378169,376202,-2.32889009,53.28229904,4974484.56935813,10208.408468533
8937,E04010987,Over Alderley, ,E06000049,Cheshire East,386901,376576,-2.1979301,53.2859993,8937245.88505199,16384.2995461193
8938,E04010988,Peckforton, ,E06000049,Cheshire East,354151,356652,-2.68628001,53.10509872,7077987.40841873,13013.579674109
8939,E04010989,Peover Inferior, ,E06000049,Cheshire East,374595,374473,-2.38234997,53.26670074,1215900.75004686,7004.17337615926
8940,E04010990,Peover Superior, ,E06000049,Cheshire East,377525,373756,-2.33837008,53.26029968,12021525.2776084,19097.902509454
8941,E04010991,Pickmere, ,E06000049,Cheshire East,369591,377682,-2.45767999,53.29520035,4207131.13005787,10090.4882493223
8942,E04010992,Plumley, ,E06000049,Cheshire East,372245,375100,-2.41763997,53.27220154,6827004.3962111,13625.3163715396
8943,E04010993,Poole, ,E06000049,Cheshire East,364116,355384,-2.53730989,53.0945015,3083234.61555293,8244.90783413628
8944,E04010994,Pott Shrigley, ,E06000049,Cheshire East,394991,379982,-2.07663989,53.31679916,6880173.7543348,13811.4650230393
8945,E04010995,Poynton-with-Worth, ,E06000049,Cheshire East,392780,384021,-2.10993004,53.35300064,12054582.4245921,16371.3146950343
8946,E04010996,Prestbury, ,E06000049,Cheshire East,389798,378138,-2.15453005,53.30009842,11671136.5585976,24697.1623284855
8947,E04010997,Rainow, ,E06000049,Cheshire East,396828,376206,-2.04903007,53.28279877,23242254.6200701,27851.9532027449
8948,E04010998,Ridley, ,E06000049,Cheshire East,355381,354184,-2.66757011,53.08300018,5907407.44166452,15393.4723440526
8949,E04010999,Rope, ,E06000049,Cheshire East,369195,352797,-2.46121001,53.07149887,1917620.16350183,7786.51136184281
8950,E04011000,Rostherne, ,E06000049,Cheshire East,374749,384255,-2.38082004,53.354599,6233193.88646104,11624.0337910276
8951,E04011001,Sandbach, ,E06000049,Cheshire East,375676,360117,-2.36504006,53.13769913,15023687.2533107,20936.9620118295
8952,E04011002,Shavington cum Gresty, ,E06000049,Cheshire East,370615,352437,-2.43999004,53.06840134,4510726.81737694,12736.3455881116
8953,E04011003,Siddington, ,E06000049,Cheshire East,384535,371492,-2.23317003,53.24020004,11762306.4273976,17969.0120508952
8954,E04011004,Smallwood, ,E06000049,Cheshire East,380655,360564,-2.29064989,53.14189911,8837967.90896411,13426.4053724632
8955,E04011005,Snelson, ,E06000049,Cheshire East,380552,373817,-2.29299998,53.26100159,1726583.06949383,5437.24702807974
8956,E04011006,Somerford, ,E06000049,Cheshire East,382540,364671,-2.26269007,53.17890167,6144880.6601184,17379.9051341288
8957,E04011007,Somerford Booths, ,E06000049,Cheshire East,383057,366299,-2.25503993,53.19350052,5285956.68286853,12534.6591547295
8958,E04011008,Sound, ,E06000049,Cheshire East,362119,348681,-2.56633997,53.03409958,4629482.4904632,11348.7499250813
8959,E04011009,Spurstow, ,E06000049,Cheshire East,357334,355331,-2.63857007,53.09349823,7410790.2310266,19914.9441707205
8960,E04011010,Stapeley, ,E06000049,Cheshire East,367093,350692,-2.49236989,53.05250168,4949183.75120077,10028.0619483917
8961,E04011011,Stoke, ,E06000049,Cheshire East,361665,356494,-2.57403994,53.10430145,2686511.95365143,7700.32632869883
8962,E04011012,Sutton, ,E06000049,Cheshire East,394168,370018,-2.08880997,53.22719955,20500989.6057485,22069.6788769688
8963,E04011013,Swettenham, ,E06000049,Cheshire East,380490,367891,-2.29356003,53.20769882,9054036.21188096,16071.6993222183
8964,E04011014,Tabley Inferior, ,E06000049,Cheshire East,372154,377185,-2.41917992,53.29090118,5757808.09391666,13170.0216927651
8965,E04011015,Tabley Superior, ,E06000049,Cheshire East,372280,379082,-2.41745996,53.30799866,8995954.48112533,15812.7847797866
8966,E04011016,Tatton, ,E06000049,Cheshire East,375234,381338,-2.37331009,53.32839966,7647126.44980006,13333.2656969369
8967,E04011017,Toft, ,E06000049,Cheshire East,375502,375879,-2.36886001,53.27930069,5141297.69412168,10172.1406655347
