Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,4010.35,30/04/2013
REDACT PERSONAL INFORMATION,14230.2,24/04/2013
REDACT PERSONAL INFORMATION,1379.1,26/04/2013
REDACT PERSONAL INFORMATION,1142.86,18/04/2013
REDACT PERSONAL INFORMATION,17235.57,16/04/2013
REDACT PERSONAL INFORMATION,15081.12,29/04/2013
REDACT PERSONAL INFORMATION,6304.84,26/04/2013
REDACT PERSONAL INFORMATION,1825.31,11/04/2013
REDACT PERSONAL INFORMATION,2323.12,26/04/2013
REDACT PERSONAL INFORMATION,4928.4,26/04/2013
REDACT PERSONAL INFORMATION,4821.3,26/04/2013
REDACT PERSONAL INFORMATION,5785.5,26/04/2013
REDACT PERSONAL INFORMATION,2115.08,18/04/2013
REDACT PERSONAL INFORMATION,2310,18/04/2013
REDACT PERSONAL INFORMATION,2600,18/04/2013
REDACT PERSONAL INFORMATION,3400,18/04/2013
REDACT PERSONAL INFORMATION,576.84,18/04/2013
REDACT PERSONAL INFORMATION,3300,18/04/2013
REDACT PERSONAL INFORMATION,3300,18/04/2013
REDACT PERSONAL INFORMATION,3064.29,18/04/2013
REDACT PERSONAL INFORMATION,2002,18/04/2013
REDACT PERSONAL INFORMATION,519.75,18/04/2013
REDACT PERSONAL INFORMATION,2600,18/04/2013
REDACT PERSONAL INFORMATION,3400,18/04/2013
REDACT PERSONAL INFORMATION,685.71,26/04/2013
REDACT PERSONAL INFORMATION,4114.29,26/04/2013
REDACT PERSONAL INFORMATION,1044,26/04/2013
REDACT PERSONAL INFORMATION,4706,26/04/2013
REDACT PERSONAL INFORMATION,3337,30/04/2013
REDACT PERSONAL INFORMATION,6557.7,30/04/2013
REDACT PERSONAL INFORMATION,3337,30/04/2013
REDACT PERSONAL INFORMATION,1674.12,12/04/2013
REDACT PERSONAL INFORMATION,1509.6,11/04/2013
REDACT PERSONAL INFORMATION,1512,11/04/2013
REDACT PERSONAL INFORMATION,1573.2,11/04/2013
REDACT PERSONAL INFORMATION,1512,12/04/2013
REDACT PERSONAL INFORMATION,1512,11/04/2013
REDACT PERSONAL INFORMATION,1674.12,15/04/2013
REDACT PERSONAL INFORMATION,1573.2,18/04/2013
REDACT PERSONAL INFORMATION,1339.3,26/04/2013
REDACT PERSONAL INFORMATION,5467.97,25/04/2013
REDACT PERSONAL INFORMATION,5246.83,25/04/2013
REDACT PERSONAL INFORMATION,5080.97,25/04/2013
REDACT PERSONAL INFORMATION,5246.83,25/04/2013
REDACT PERSONAL INFORMATION,4749.26,25/04/2013
REDACT PERSONAL INFORMATION,5246.83,25/04/2013
REDACT PERSONAL INFORMATION,668.57,25/04/2013
REDACT PERSONAL INFORMATION,601.74,16/04/2013
REDACT PERSONAL INFORMATION,2842.5,16/04/2013
REDACT PERSONAL INFORMATION,4645.76,17/04/2013
REDACT PERSONAL INFORMATION,5092.06,17/04/2013
REDACT PERSONAL INFORMATION,3411,25/04/2013
REDACT PERSONAL INFORMATION,3539.4,25/04/2013
REDACT PERSONAL INFORMATION,3411,25/04/2013
REDACT PERSONAL INFORMATION,2400,25/04/2013
REDACT PERSONAL INFORMATION,2152.8,18/04/2013
REDACT PERSONAL INFORMATION,780.44,11/04/2013
REDACT PERSONAL INFORMATION,989.92,11/04/2013
REDACT PERSONAL INFORMATION,864.29,11/04/2013
REDACT PERSONAL INFORMATION,2200,11/04/2013
REDACT PERSONAL INFORMATION,2200,11/04/2013
REDACT PERSONAL INFORMATION,1964.29,26/04/2013
REDACT PERSONAL INFORMATION,2785.65,25/04/2013
REDACT PERSONAL INFORMATION,2785.65,25/04/2013
REDACT PERSONAL INFORMATION,4758,09/04/2013
REDACT PERSONAL INFORMATION,2119.89,25/04/2013
REDACT PERSONAL INFORMATION,1696.2,25/04/2013
REDACT PERSONAL INFORMATION,4118.32,05/04/2013
REDACT PERSONAL INFORMATION,6830.1,25/04/2013
REDACT PERSONAL INFORMATION,2957.15,25/04/2013
REDACT PERSONAL INFORMATION,2962.57,25/04/2013
REDACT PERSONAL INFORMATION,2579.14,25/04/2013
REDACT PERSONAL INFORMATION,734.4,10/04/2013
REDACT PERSONAL INFORMATION,734.4,10/04/2013
REDACT PERSONAL INFORMATION,918,12/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,1592.85,15/04/2013
REDACT PERSONAL INFORMATION,773.67,15/04/2013
REDACT PERSONAL INFORMATION,550.8,17/04/2013
REDACT PERSONAL INFORMATION,918,17/04/2013
REDACT PERSONAL INFORMATION,918,17/04/2013
REDACT PERSONAL INFORMATION,918,17/04/2013
REDACT PERSONAL INFORMATION,918,17/04/2013
REDACT PERSONAL INFORMATION,918,17/04/2013
REDACT PERSONAL INFORMATION,734.4,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,734.4,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,734.4,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,918,18/04/2013
REDACT PERSONAL INFORMATION,11142.9,25/04/2013
REDACT PERSONAL INFORMATION,2004.29,26/04/2013
REDACT PERSONAL INFORMATION,1370.1,26/04/2013
REDACT PERSONAL INFORMATION,2030.57,25/04/2013
REDACT PERSONAL INFORMATION,1265,05/04/2013
REDACT PERSONAL INFORMATION,1540,05/04/2013
REDACT PERSONAL INFORMATION,1260,05/04/2013
REDACT PERSONAL INFORMATION,1400,05/04/2013
REDACT PERSONAL INFORMATION,1400,05/04/2013
REDACT PERSONAL INFORMATION,1040,05/04/2013
REDACT PERSONAL INFORMATION,1240,05/04/2013
REDACT PERSONAL INFORMATION,1120,05/04/2013
REDACT PERSONAL INFORMATION,725,11/04/2013
REDACT PERSONAL INFORMATION,700,11/04/2013
REDACT PERSONAL INFORMATION,775,11/04/2013
REDACT PERSONAL INFORMATION,1200,11/04/2013
REDACT PERSONAL INFORMATION,1550,11/04/2013
REDACT PERSONAL INFORMATION,1395,11/04/2013
REDACT PERSONAL INFORMATION,1395,11/04/2013
REDACT PERSONAL INFORMATION,600,12/04/2013
REDACT PERSONAL INFORMATION,1240,12/04/2013
REDACT PERSONAL INFORMATION,1240,16/04/2013
REDACT PERSONAL INFORMATION,550,16/04/2013
REDACT PERSONAL INFORMATION,1550,16/04/2013
REDACT PERSONAL INFORMATION,840,16/04/2013
REDACT PERSONAL INFORMATION,1240,16/04/2013
REDACT PERSONAL INFORMATION,1120,16/04/2013
REDACT PERSONAL INFORMATION,1240,16/04/2013
REDACT PERSONAL INFORMATION,980,16/04/2013
REDACT PERSONAL INFORMATION,1260,16/04/2013
REDACT PERSONAL INFORMATION,1395,16/04/2013
REDACT PERSONAL INFORMATION,675,16/04/2013
REDACT PERSONAL INFORMATION,1395,16/04/2013
REDACT PERSONAL INFORMATION,1260,16/04/2013
REDACT PERSONAL INFORMATION,1395,16/04/2013
REDACT PERSONAL INFORMATION,520,17/04/2013
REDACT PERSONAL INFORMATION,1240,17/04/2013
REDACT PERSONAL INFORMATION,1120,17/04/2013
REDACT PERSONAL INFORMATION,600,18/04/2013
REDACT PERSONAL INFORMATION,1240,18/04/2013
REDACT PERSONAL INFORMATION,1240,18/04/2013
REDACT PERSONAL INFORMATION,600,18/04/2013
REDACT PERSONAL INFORMATION,650,18/04/2013
REDACT PERSONAL INFORMATION,1550,18/04/2013
REDACT PERSONAL INFORMATION,1395,18/04/2013
REDACT PERSONAL INFORMATION,1705,18/04/2013
REDACT PERSONAL INFORMATION,1085,18/04/2013
REDACT PERSONAL INFORMATION,1240,18/04/2013
REDACT PERSONAL INFORMATION,800,18/04/2013
REDACT PERSONAL INFORMATION,1035,18/04/2013
REDACT PERSONAL INFORMATION,2817.5,18/04/2013
REDACT PERSONAL INFORMATION,1395,24/04/2013
REDACT PERSONAL INFORMATION,2214.46,11/04/2013
REDACT PERSONAL INFORMATION,2630.7,11/04/2013
REDACT PERSONAL INFORMATION,4661.98,11/04/2013
REDACT PERSONAL INFORMATION,4065.62,11/04/2013
REDACT PERSONAL INFORMATION,5901.44,15/04/2013
REDACT PERSONAL INFORMATION,5901.44,15/04/2013
REDACT PERSONAL INFORMATION,5901.44,15/04/2013
REDACT PERSONAL INFORMATION,8601.6,24/04/2013
REDACT PERSONAL INFORMATION,4248,26/04/2013
REDACT PERSONAL INFORMATION,7637.18,26/04/2013
REDACT PERSONAL INFORMATION,7443.08,26/04/2013
REDACT PERSONAL INFORMATION,8718.04,26/04/2013
REDACT PERSONAL INFORMATION,2800.88,26/04/2013
REDACT PERSONAL INFORMATION,601.75,16/04/2013
REDACT PERSONAL INFORMATION,3642.86,26/04/2013
REDACT PERSONAL INFORMATION,3000,04/04/2013
REDACT PERSONAL INFORMATION,10628.57,12/04/2013
REDACT PERSONAL INFORMATION,3000,12/04/2013
REDACT PERSONAL INFORMATION,10628.57,12/04/2013
REDACT PERSONAL INFORMATION,3000,22/04/2013
REDACT PERSONAL INFORMATION,3255,04/04/2013
REDACT PERSONAL INFORMATION,3255,16/04/2013
REDACT PERSONAL INFORMATION,3985.67,09/04/2013
REDACT PERSONAL INFORMATION,3599.96,09/04/2013
REDACT PERSONAL INFORMATION,3342.9,29/04/2013
REDACT PERSONAL INFORMATION,3342.9,29/04/2013
REDACT PERSONAL INFORMATION,3857.1,29/04/2013
REDACT PERSONAL INFORMATION,3128.7,29/04/2013
REDACT PERSONAL INFORMATION,3342.9,29/04/2013
REDACT PERSONAL INFORMATION,3342.9,29/04/2013
REDACT PERSONAL INFORMATION,1560.02,30/04/2013
REDACT PERSONAL INFORMATION,3342.9,30/04/2013
REDACT PERSONAL INFORMATION,3342.9,30/04/2013
REDACT PERSONAL INFORMATION,3128.7,30/04/2013
REDACT PERSONAL INFORMATION,3321.63,25/04/2013
REDACT PERSONAL INFORMATION,3927.21,25/04/2013
REDACT PERSONAL INFORMATION,5766.6,25/04/2013
REDACT PERSONAL INFORMATION,3202.21,09/04/2013
REDACT PERSONAL INFORMATION,3129.86,30/04/2013
REDACT PERSONAL INFORMATION,2991.23,10/04/2013
REDACT PERSONAL INFORMATION,3103.9,10/04/2013
REDACT PERSONAL INFORMATION,2957.44,10/04/2013
REDACT PERSONAL INFORMATION,2957.44,10/04/2013
REDACT PERSONAL INFORMATION,3103.9,10/04/2013
REDACT PERSONAL INFORMATION,2960.7,26/04/2013
REDACT PERSONAL INFORMATION,3532.11,26/04/2013
REDACT PERSONAL INFORMATION,2813.57,26/04/2013
REDACT PERSONAL INFORMATION,3532.11,26/04/2013
REDACT PERSONAL INFORMATION,3552.86,26/04/2013
REDACT PERSONAL INFORMATION,4647.51,26/04/2013
REDACT PERSONAL INFORMATION,13941.6,25/04/2013
REDACT PERSONAL INFORMATION,3457.98,25/04/2013
REDACT PERSONAL INFORMATION,3278.58,25/04/2013
REDACT PERSONAL INFORMATION,3407.14,25/04/2013
REDACT PERSONAL INFORMATION,3278.58,25/04/2013
REDACT PERSONAL INFORMATION,1395,09/04/2013
REDACT PERSONAL INFORMATION,1170,26/04/2013
REDACT PERSONAL INFORMATION,948.04,10/04/2013
REDACT PERSONAL INFORMATION,2844.12,26/04/2013
REDACT PERSONAL INFORMATION,1426.76,22/04/2013
REDACT PERSONAL INFORMATION,1076.8,22/04/2013
REDACT PERSONAL INFORMATION,1346,22/04/2013
REDACT PERSONAL INFORMATION,1049.88,22/04/2013
REDACT PERSONAL INFORMATION,969.12,22/04/2013
REDACT PERSONAL INFORMATION,592.24,22/04/2013
REDACT PERSONAL INFORMATION,3803.01,30/04/2013
REDACT PERSONAL INFORMATION,3477.34,30/04/2013
REDACT PERSONAL INFORMATION,3276.6,30/04/2013
REDACT PERSONAL INFORMATION,2067.3,26/04/2013
REDACT PERSONAL INFORMATION,2262.6,26/04/2013
REDACT PERSONAL INFORMATION,9093.04,26/04/2013
REDACT PERSONAL INFORMATION,7265.36,26/04/2013
REDACT PERSONAL INFORMATION,1821.43,26/04/2013
REDACT PERSONAL INFORMATION,4200,17/04/2013
REDACT PERSONAL INFORMATION,4160,18/04/2013
REDACT PERSONAL INFORMATION,7928.57,25/04/2013
REDACT PERSONAL INFORMATION,6000,25/04/2013
REDACT PERSONAL INFORMATION,6899.88,17/04/2013
REDACT PERSONAL INFORMATION,1148,18/04/2013
REDACT PERSONAL INFORMATION,1062,18/04/2013
REDACT PERSONAL INFORMATION,540,18/04/2013
REDACT PERSONAL INFORMATION,600,18/04/2013
REDACT PERSONAL INFORMATION,720,18/04/2013
REDACT PERSONAL INFORMATION,5274.64,04/04/2013
REDACT PERSONAL INFORMATION,5274.64,04/04/2013
REDACT PERSONAL INFORMATION,6777.26,25/04/2013
REDACT PERSONAL INFORMATION,6753.43,25/04/2013
REDACT PERSONAL INFORMATION,577,26/04/2013
REDACT PERSONAL INFORMATION,1006.5,26/04/2013
REDACT PERSONAL INFORMATION,5571.42,26/04/2013
REDACT PERSONAL INFORMATION,5171.32,25/04/2013
REDACT PERSONAL INFORMATION,5539.24,25/04/2013
REDACT PERSONAL INFORMATION,5142.86,25/04/2013
REDACT PERSONAL INFORMATION,2437.29,04/04/2013
REDACT PERSONAL INFORMATION,789.6,18/04/2013
REDACT PERSONAL INFORMATION,1599.6,26/04/2013
REDACT PERSONAL INFORMATION,722,16/04/2013
REDACT PERSONAL INFORMATION,1396.43,04/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,1821.43,30/04/2013
REDACT PERSONAL INFORMATION,1578.57,30/04/2013
REDACT PERSONAL INFORMATION,1700,30/04/2013
REDACT PERSONAL INFORMATION,1821.43,30/04/2013
REDACT PERSONAL INFORMATION,6325.67,26/04/2013
REDACT PERSONAL INFORMATION,1854.9,25/04/2013
REDACT PERSONAL INFORMATION,1854.9,25/04/2013
REDACT PERSONAL INFORMATION,1667.14,25/04/2013
REDACT PERSONAL INFORMATION,1667.14,25/04/2013
REDACT PERSONAL INFORMATION,3041.1,04/04/2013
REDACT PERSONAL INFORMATION,3041.1,04/04/2013
REDACT PERSONAL INFORMATION,3041.1,04/04/2013
REDACT PERSONAL INFORMATION,797.85,04/04/2013
REDACT PERSONAL INFORMATION,3041.1,15/04/2013
REDACT PERSONAL INFORMATION,3041.1,15/04/2013
REDACT PERSONAL INFORMATION,914.98,15/04/2013
REDACT PERSONAL INFORMATION,997.5,15/04/2013
REDACT PERSONAL INFORMATION,997.5,15/04/2013
REDACT PERSONAL INFORMATION,577,23/04/2013
REDACT PERSONAL INFORMATION,864.75,23/04/2013
REDACT PERSONAL INFORMATION,695.5,23/04/2013
REDACT PERSONAL INFORMATION,1849.8,25/04/2013
REDACT PERSONAL INFORMATION,2142.86,25/04/2013
REDACT PERSONAL INFORMATION,1440,16/04/2013
REDACT PERSONAL INFORMATION,7547.4,29/04/2013
REDACT PERSONAL INFORMATION,4188.6,29/04/2013
REDACT PERSONAL INFORMATION,781.46,15/04/2013
REDACT PERSONAL INFORMATION,1025.63,15/04/2013
REDACT PERSONAL INFORMATION,1059.62,15/04/2013
REDACT PERSONAL INFORMATION,902.75,15/04/2013
REDACT PERSONAL INFORMATION,1046.95,15/04/2013
REDACT PERSONAL INFORMATION,2360.34,15/04/2013
REDACT PERSONAL INFORMATION,2360.34,15/04/2013
REDACT PERSONAL INFORMATION,1130.25,15/04/2013
REDACT PERSONAL INFORMATION,632,15/04/2013
REDACT PERSONAL INFORMATION,786.78,15/04/2013
REDACT PERSONAL INFORMATION,786.68,15/04/2013
REDACT PERSONAL INFORMATION,557.25,15/04/2013
REDACT PERSONAL INFORMATION,1094.17,15/04/2013
REDACT PERSONAL INFORMATION,1043.38,15/04/2013
REDACT PERSONAL INFORMATION,602.8,15/04/2013
REDACT PERSONAL INFORMATION,557.26,15/04/2013
REDACT PERSONAL INFORMATION,1376.89,15/04/2013
REDACT PERSONAL INFORMATION,735.18,15/04/2013
REDACT PERSONAL INFORMATION,2475,15/04/2013
REDACT PERSONAL INFORMATION,664.9,15/04/2013
REDACT PERSONAL INFORMATION,4993.76,25/04/2013
REDACT PERSONAL INFORMATION,2455.2,18/04/2013
REDACT PERSONAL INFORMATION,7954.94,15/04/2013
REDACT PERSONAL INFORMATION,2121.43,26/04/2013
REDACT PERSONAL INFORMATION,2054.57,25/04/2013
REDACT PERSONAL INFORMATION,3332.28,29/04/2013
REDACT PERSONAL INFORMATION,3332.28,29/04/2013
REDACT PERSONAL INFORMATION,4165.35,29/04/2013
REDACT PERSONAL INFORMATION,3337.08,29/04/2013
REDACT PERSONAL INFORMATION,2234.14,25/04/2013
REDACT PERSONAL INFORMATION,502.08,19/04/2013
REDACT PERSONAL INFORMATION,15920.67,17/04/2013
REDACT PERSONAL INFORMATION,1821.43,26/04/2013
REDACT PERSONAL INFORMATION,5357.14,25/04/2013
REDACT PERSONAL INFORMATION,720,16/04/2013
REDACT PERSONAL INFORMATION,9091.36,15/04/2013
REDACT PERSONAL INFORMATION,4849.37,26/04/2013
REDACT PERSONAL INFORMATION,2792.86,24/04/2013
REDACT PERSONAL INFORMATION,607.14,24/04/2013
REDACT PERSONAL INFORMATION,2307.14,24/04/2013
REDACT PERSONAL INFORMATION,1092.86,24/04/2013
REDACT PERSONAL INFORMATION,2914.29,24/04/2013
REDACT PERSONAL INFORMATION,3400,30/04/2013
REDACT PERSONAL INFORMATION,728.57,30/04/2013
REDACT PERSONAL INFORMATION,2671.43,30/04/2013
REDACT PERSONAL INFORMATION,950,30/04/2013
REDACT PERSONAL INFORMATION,2850,30/04/2013
REDACT PERSONAL INFORMATION,3786.43,05/04/2013
REDACT PERSONAL INFORMATION,1793.57,05/04/2013
REDACT PERSONAL INFORMATION,39498.14,18/04/2013
REDACT PERSONAL INFORMATION,14984,15/04/2013
REDACT PERSONAL INFORMATION,6642.68,17/04/2013
REDACT PERSONAL INFORMATION,2560,17/04/2013
REDACT PERSONAL INFORMATION,3265.72,25/04/2013
REDACT PERSONAL INFORMATION,3214.28,25/04/2013
REDACT PERSONAL INFORMATION,1885.8,25/04/2013
REDACT PERSONAL INFORMATION,552.36,04/04/2013
REDACT PERSONAL INFORMATION,787.04,04/04/2013
REDACT PERSONAL INFORMATION,547,04/04/2013
REDACT PERSONAL INFORMATION,776.25,04/04/2013
REDACT PERSONAL INFORMATION,744.23,04/04/2013
REDACT PERSONAL INFORMATION,844.32,04/04/2013
REDACT PERSONAL INFORMATION,710.74,04/04/2013
REDACT PERSONAL INFORMATION,8135.76,04/04/2013
REDACT PERSONAL INFORMATION,1619.66,04/04/2013
REDACT PERSONAL INFORMATION,754.93,04/04/2013
REDACT PERSONAL INFORMATION,535.54,04/04/2013
REDACT PERSONAL INFORMATION,721.5,04/04/2013
REDACT PERSONAL INFORMATION,684.47,04/04/2013
REDACT PERSONAL INFORMATION,529.85,04/04/2013
REDACT PERSONAL INFORMATION,667.79,04/04/2013
REDACT PERSONAL INFORMATION,577.36,04/04/2013
REDACT PERSONAL INFORMATION,1561.82,04/04/2013
REDACT PERSONAL INFORMATION,1003.5,04/04/2013
REDACT PERSONAL INFORMATION,635.63,04/04/2013
REDACT PERSONAL INFORMATION,1238.16,04/04/2013
REDACT PERSONAL INFORMATION,5011.07,04/04/2013
REDACT PERSONAL INFORMATION,1422.4,04/04/2013
REDACT PERSONAL INFORMATION,1142.29,04/04/2013
REDACT PERSONAL INFORMATION,1135.95,04/04/2013
REDACT PERSONAL INFORMATION,1142.28,04/04/2013
REDACT PERSONAL INFORMATION,1142.28,04/04/2013
REDACT PERSONAL INFORMATION,1135.93,04/04/2013
REDACT PERSONAL INFORMATION,1135.93,04/04/2013
REDACT PERSONAL INFORMATION,696.39,04/04/2013
REDACT PERSONAL INFORMATION,1756.34,04/04/2013
REDACT PERSONAL INFORMATION,812.36,04/04/2013
REDACT PERSONAL INFORMATION,837.76,04/04/2013
REDACT PERSONAL INFORMATION,806.31,04/04/2013
REDACT PERSONAL INFORMATION,799.96,04/04/2013
REDACT PERSONAL INFORMATION,691.87,04/04/2013
REDACT PERSONAL INFORMATION,914.12,04/04/2013
REDACT PERSONAL INFORMATION,691.54,04/04/2013
REDACT PERSONAL INFORMATION,539.46,04/04/2013
REDACT PERSONAL INFORMATION,571.36,04/04/2013
REDACT PERSONAL INFORMATION,580.89,04/04/2013
REDACT PERSONAL INFORMATION,584.06,04/04/2013
REDACT PERSONAL INFORMATION,590.41,04/04/2013
REDACT PERSONAL INFORMATION,738.57,04/04/2013
REDACT PERSONAL INFORMATION,589.43,04/04/2013
REDACT PERSONAL INFORMATION,2429.2,15/04/2013
REDACT PERSONAL INFORMATION,2429.2,15/04/2013
REDACT PERSONAL INFORMATION,2453.92,15/04/2013
REDACT PERSONAL INFORMATION,2429.2,15/04/2013
REDACT PERSONAL INFORMATION,2388.94,15/04/2013
REDACT PERSONAL INFORMATION,4264.29,25/04/2013
REDACT PERSONAL INFORMATION,2757,26/04/2013
REDACT PERSONAL INFORMATION,2534.14,25/04/2013
REDACT PERSONAL INFORMATION,1928.57,25/04/2013
REDACT PERSONAL INFORMATION,9682.03,09/04/2013
REDACT PERSONAL INFORMATION,536,10/04/2013
REDACT PERSONAL INFORMATION,846.25,10/04/2013
REDACT PERSONAL INFORMATION,885.13,10/04/2013
REDACT PERSONAL INFORMATION,525.12,10/04/2013
REDACT PERSONAL INFORMATION,1849,24/04/2013
REDACT PERSONAL INFORMATION,1032,24/04/2013
REDACT PERSONAL INFORMATION,2157.5,24/04/2013
REDACT PERSONAL INFORMATION,599.5,24/04/2013
REDACT PERSONAL INFORMATION,667.75,24/04/2013
REDACT PERSONAL INFORMATION,559.5,24/04/2013
REDACT PERSONAL INFORMATION,639.75,24/04/2013
REDACT PERSONAL INFORMATION,803,24/04/2013
REDACT PERSONAL INFORMATION,559.5,24/04/2013
REDACT PERSONAL INFORMATION,840.75,24/04/2013
REDACT PERSONAL INFORMATION,722.25,24/04/2013
REDACT PERSONAL INFORMATION,928,24/04/2013
REDACT PERSONAL INFORMATION,948.58,24/04/2013
REDACT PERSONAL INFORMATION,603.88,24/04/2013
REDACT PERSONAL INFORMATION,936.88,24/04/2013
REDACT PERSONAL INFORMATION,583.75,24/04/2013
REDACT PERSONAL INFORMATION,947.5,24/04/2013
REDACT PERSONAL INFORMATION,1708.5,24/04/2013
REDACT PERSONAL INFORMATION,559.5,24/04/2013
REDACT PERSONAL INFORMATION,1370.5,24/04/2013
REDACT PERSONAL INFORMATION,746,24/04/2013
REDACT PERSONAL INFORMATION,1119,24/04/2013
REDACT PERSONAL INFORMATION,559.5,24/04/2013
REDACT PERSONAL INFORMATION,596.43,24/04/2013
REDACT PERSONAL INFORMATION,983.48,24/04/2013
REDACT PERSONAL INFORMATION,583.13,25/04/2013
REDACT PERSONAL INFORMATION,3725.75,25/04/2013
REDACT PERSONAL INFORMATION,3365.2,25/04/2013
REDACT PERSONAL INFORMATION,3725.75,25/04/2013
REDACT PERSONAL INFORMATION,15766,24/04/2013
REDACT PERSONAL INFORMATION,658,15/04/2013
REDACT PERSONAL INFORMATION,1849.8,25/04/2013
REDACT PERSONAL INFORMATION,2100,16/04/2013
REDACT PERSONAL INFORMATION,1021.82,04/04/2013
REDACT PERSONAL INFORMATION,2446.79,18/04/2013
REDACT PERSONAL INFORMATION,2210,29/04/2013
REDACT PERSONAL INFORMATION,710.64,23/04/2013
REDACT PERSONAL INFORMATION,507.6,23/04/2013
REDACT PERSONAL INFORMATION,1803.43,25/04/2013
REDACT PERSONAL INFORMATION,784,10/04/2013
REDACT PERSONAL INFORMATION,784,12/04/2013
REDACT PERSONAL INFORMATION,784,30/04/2013
REDACT PERSONAL INFORMATION,784,30/04/2013
REDACT PERSONAL INFORMATION,3000,26/04/2013
REED LOCATION,933.12,05/04/2013
REED LOCATION,722.03,05/04/2013
REED LOCATION,783.04,05/04/2013
REED LOCATION,1525.81,18/04/2013
REED LOCATION,663.17,18/04/2013
REED LOCATION,588,18/04/2013
REED LOCATION,576,18/04/2013
REED LOCATION,576,18/04/2013
REED LOCATION,504,18/04/2013
REED LOCATION,648,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,540,18/04/2013
REED LOCATION,552,18/04/2013
REED LOCATION,600,18/04/2013
REED LOCATION,576,18/04/2013
REED LOCATION,576,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,624,18/04/2013
REED LOCATION,624,18/04/2013
REFUGE,6944.4,18/04/2013
RGE SERVICES LIMITED,6400.64,10/04/2013
RGE SERVICES LIMITED,12089.87,10/04/2013
RGE SERVICES LIMITED,29818.44,17/04/2013
RICOH UK LTD,646.9,15/04/2013
RICOH UK LTD,706.86,09/04/2013
RICOH UK LTD,1478.21,15/04/2013
RICOH UK LTD,876.72,18/04/2013
RICOH UK LTD,508.92,18/04/2013
RIVER HEIGHTS TMC,23788,19/04/2013
RIVER HEIGHTS TMC,23788,19/04/2013
RIVER HEIGHTS TMC,23788,19/04/2013
RM EDUCATION PLC,4016.56,11/04/2013
RM EDUCATION PLC,4340.4,11/04/2013
ROAD SAFETY ANALYSIS LTD,816,12/04/2013
ROAD SAFETY GB,816,04/04/2013
ROCC COMPUTERS LTD,3060,16/04/2013
ROCC COMPUTERS LTD,1920,18/04/2013
ROMAN CATHOLIC DIOCESE OF SOUTHWARK,16041.12,15/04/2013
ROMPA LTD,507.36,11/04/2013
ROSEVILLE (PROJECTS) LIMITED,43166.48,18/04/2013
ROSSENDALES LTD,540,11/04/2013
ROYAL BOROUGH OF KINGSTON UPON THAMES,1711.92,17/04/2013
ROYAL BOROUGH OF KINGSTON UPON THAMES,1895.34,18/04/2013
ROYAL HOLLOWAY UNIVERSITY OF LONDON,3850,11/04/2013
ROYAL HOLLOWAY UNIVERSITY OF LONDON,2700,11/04/2013
ROYAL MAIL GROUP LTD,1544.15,15/04/2013
ROYAL MAIL GROUP LTD,1852.86,15/04/2013
ROYAL MAIL GROUP LTD,1714.01,15/04/2013
ROYAL MAIL GROUP LTD,82273.37,18/04/2013
ROYAL MAIL GROUP LTD,5341.49,18/04/2013
ROYAL MAIL GROUP LTD,704.32,18/04/2013
ROYAL MAIL GROUP LTD,1441.25,18/04/2013
RPS GROUP PLC,1860,11/04/2013
RSP RAIL TRAVEL  ACCOUNT,7878.6,11/04/2013
