ID,LSOA11CD,FTL_ADULT|2010,FTL_ADULT|2011,FTL_ADULT|2012,FTL_ADULT|2013,FTL_ADULT|2014,FTL_CHILD|2010,FTL_CHILD|2011,FTL_CHILD|2012,FTL_CHILD|2013,FTL_CHILD|2014,SER_ADULT|2010,SER_ADULT|2011,SER_ADULT|2012,SER_ADULT|2013,SER_ADULT|2014,SER_CHILD|2010,SER_CHILD|2011,SER_CHILD|2012,SER_CHILD|2013,SER_CHILD|2014,SLT_ADULT|2010,SLT_ADULT|2011,SLT_ADULT|2012,SLT_ADULT|2013,SLT_ADULT|2014,SLT_CHILD|2010,SLT_CHILD|2011,SLT_CHILD|2012,SLT_CHILD|2013,SLT_CHILD|2014,CAS_TOTAL|2010,CAS_TOTAL|2011,CAS_TOTAL|2012,CAS_TOTAL|2013,CAS_TOTAL|2014,PED_ADULT|2010,PED_ADULT|2011,PED_ADULT|2012,PED_ADULT|2013,PED_ADULT|2014,PED_CHILD|2010,PED_CHILD|2011,PED_CHILD|2012,PED_CHILD|2013,PED_CHILD|2014,CYC_ADULT|2010,CYC_ADULT|2011,CYC_ADULT|2012,CYC_ADULT|2013,CYC_ADULT|2014,CYC_CHILD|2010,CYC_CHILD|2011,CYC_CHILD|2012,CYC_CHILD|2013,CYC_CHILD|2014,NO_INCID|2010,NO_INCID|2011,NO_INCID|2012,NO_INCID|2013,NO_INCID|2014
763,E01025490,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,7,6,14,0,2,0,1,0,0,0,7,9,15,1,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,8,7,1,3
769,E01025492,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0
525,E01025442,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,1,7,3,6,4,0,2,0,0,1,1,12,5,9,5,0,0,1,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,7,3,5,3
528,E01025443,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,10,14,4,3,0,1,0,1,1,14,11,15,5,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,12,7,10,5,4
228,E01025205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,3,0,0,1,1,0,1,0,0,5,3,3,0,2,0,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,2
241,E01025207,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3,0,1,0,1,0,11,5,12,3,10,0,2,0,1,0,13,9,14,6,13,2,2,1,2,3,0,1,0,1,0,2,0,0,1,2,0,1,0,0,0,8,8,9,5,10
470,E01025328,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2
910,E01025282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,2,1,0,1,1,0,0,0,5,7,2,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,1,1,0
774,E01025493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,2,1,0,7,0,0,1,0,0,6,4,2,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,0,4
802,E01025496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,2
900,E01025512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,1,2,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
904,E01025514,0,0,0,0,0,0,0,0,0,0,1,5,3,3,5,0,0,0,0,0,18,11,12,21,18,3,1,0,4,7,22,17,15,28,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,9,14,16
906,E01025515,0,1,0,0,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,3,10,17,7,12,0,3,4,0,1,3,18,22,11,14,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,12,12,7,7
909,E01025516,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
912,E01025517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,1,4,1,0,1,0,0,0,13,2,1,4,2,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,8,2,1,3,2
914,E01025518,1,0,0,1,0,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,13,14,10,12,12,2,1,0,0,0,17,15,12,16,13,1,2,6,9,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,10,12,10,13,11
917,E01025519,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,9,2,1,0,0,1,0,0,3,3,10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1
225,E01025521,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,6,14,7,3,4,0,6,2,0,1,9,21,10,3,6,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,7,11,6,3,6
230,E01025522,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,12,6,4,5,2,1,0,0,0,1,16,6,4,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,3,5,4
237,E01025523,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,6,6,7,2,1,2,0,1,0,8,8,7,9,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,7,5,5,6,2
245,E01025524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1,2,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1
249,E01025525,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,1,1,0,2,1,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,4
283,E01025529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,0,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,1,2
531,E01025444,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,1,1,2,3,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,3,1,1
533,E01025445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,1,2,3,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,2
536,E01025446,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,0,7,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,2,0
542,E01025448,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,6,4,6,2,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,4,2,2
549,E01025450,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,1,4,3,1,1,0,1,0,0,9,1,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,5,1,1,5,1
561,E01025453,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,9,2,1,4,4,0,0,1,0,0,11,2,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,9,2,3,5,4
246,E01025208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,2,0,0,0,0,1,3,1,2,1,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,2
312,E01025210,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,3,2,1,0,4,0,0,0,0,0,4,4,3,1,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,3
916,E01025283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2,2,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0
920,E01025285,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,7,5,5,3,14,1,0,1,0,1,8,7,6,4,16,0,0,0,0,2,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,8,6,5,3,9
809,E01025498,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,4,1,1,2,0,0,0,0,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,2,5,1,1
820,E01025499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,6,8,6,5,1,0,0,1,0,10,6,8,7,7,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,6,3,4
307,E01025531,1,1,0,0,0,0,0,0,0,0,3,5,2,3,5,0,0,0,0,0,6,15,12,15,15,0,1,3,1,2,10,22,17,19,22,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,13,7,9,10
314,E01025533,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,9,10,14,9,2,0,1,0,1,0,10,11,16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,11,6,2
321,E01025534,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0
327,E01025535,0,0,0,0,0,0,0,0,0,0,4,2,2,5,3,1,0,1,0,0,6,13,7,8,12,1,0,1,1,0,12,15,11,14,15,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,10,11,7,11,11
339,E01025537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,7,4,1,1,7,1,0,0,0,1,11,4,1,1,9,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,9,1,1,1,5
349,E01025538,0,0,0,0,0,0,0,0,0,0,3,3,4,1,2,0,0,0,0,0,17,24,15,10,11,4,2,0,1,2,24,29,19,12,15,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,13,13,5,8
355,E01025539,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,0,1,4,1,0,0,0,0,0,7,0,1,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,1,5,1
365,E01025540,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,2
374,E01025541,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,2,2,5,1,0,0,0,1,4,2,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4,2,3,2,4
387,E01025542,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,2,9,3,2,0,0,1,0,1,0,4,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,3,1
394,E01025543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,1,1,0,0,0,0,2,0,4,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,1,2
400,E01025544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,1,0,2,0,2,1,0,0,6,3,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4,3,2,0,2
540,E01025447,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,1,0,0,1,0,0,1,3,1,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,2,1
546,E01025449,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,1,1
335,E01025212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0,2,3,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1
507,E01025238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1
922,E01025287,0,0,1,0,0,0,0,0,0,0,2,1,3,1,2,0,1,0,1,0,5,5,10,4,5,1,0,0,0,3,8,7,14,6,10,1,1,5,0,0,0,1,0,0,2,0,2,1,2,3,0,0,0,1,1,6,7,11,6,9
924,E01025289,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,12,18,13,14,7,0,1,5,2,2,12,20,19,17,12,2,0,1,0,1,0,1,2,0,1,3,2,1,0,3,0,0,2,0,0,11,14,11,8,9
854,E01025501,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,1,1,0,7,4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,4,3
776,E01025494,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,1,0,2,0,0,0,0,3,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1
867,E01025503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,0,0,1,4,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,4,0,0
551,E01025451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,1,1,0,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1
556,E01025452,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4,2,5,4,0,1,1,1,1,4,6,3,7,5,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,3,1,6,4
569,E01025455,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,7,3,3,6,2,0,0,0,0,0,7,6,3,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,4,2
571,E01025456,0,0,0,0,1,0,0,0,0,0,10,5,3,2,4,0,1,0,0,0,43,49,20,31,49,0,5,3,3,4,53,60,27,36,58,0,0,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,0,0,34,29,21,23,36
574,E01025457,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,0,1,0,0,0,18,21,15,18,11,2,2,1,2,1,22,27,16,21,13,2,1,0,0,2,0,0,0,0,0,4,2,1,0,3,1,0,0,0,0,18,14,12,14,8
578,E01025458,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,8,6,10,7,8,0,2,3,1,2,12,9,16,8,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,7,4,4
150,E01025131,0,0,0,0,1,0,0,0,0,0,5,4,5,4,7,0,0,0,0,0,26,32,17,25,23,1,1,0,1,1,32,37,22,30,32,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,16,24,16,19,25
154,E01025132,0,0,0,0,0,0,0,0,0,0,1,6,1,4,1,1,0,0,0,0,0,2,1,1,4,0,0,0,0,0,2,8,2,5,5,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2,8,2,4,4
156,E01025133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,4,3,1,0,1,1,0,0,4,3,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2
160,E01025136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,6,4,1,0,1,0,0,1,2,2,6,5,2,0,0,0,1,0,0,1,0,0,0,1,1,1,3,0,0,1,0,0,0,2,2,4,5,1
166,E01025137,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,9,7,1,2,5,0,1,1,0,0,11,9,2,4,6,0,1,0,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,5,4,2,3,6
524,E01025241,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,6,15,2,7,24,0,1,0,0,2,7,16,2,9,27,0,0,1,0,3,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,5,9,2,8,17
534,E01025242,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,10,8,1,5,7,4,2,0,1,1,15,11,3,7,9,0,2,1,1,1,3,3,0,1,1,4,4,1,1,1,0,0,0,0,0,12,10,3,6,6
925,E01025290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,6,10,1,0,1,0,0,6,1,3,6,10,2,1,1,2,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,5,1,3,6,4
926,E01025291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
869,E01025504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,5,0,2,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
881,E01025505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,2,2,2,0,0,0,1,2,2,8,2,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,3,1
564,E01025454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,3,2,2,0,1,0,0,3,3,3,3,2,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,3,3,3,2,2
168,E01025138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,6,4,5,4,1,1,0,1,0,6,8,4,7,4,1,0,1,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,1,0,5,5,4,6,3
169,E01025139,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,0,0,0,2,11,5,7,9,9,1,0,2,0,1,13,5,13,13,14,7,2,4,3,2,1,0,0,0,2,1,0,1,1,1,0,0,1,0,1,12,5,12,8,10
177,E01025141,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,7,5,3,5,1,0,0,1,0,2,8,6,5,8,0,0,1,0,0,0,0,0,0,0,0,2,3,3,4,0,0,0,0,0,2,5,5,5,7
180,E01025142,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,1,2
182,E01025143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0
552,E01025244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6,0,0,4,3,0,1,1,1,4,7,2,1,5,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4,4,2,1,3
560,E01025246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,10,10,5,3,0,6,1,1,0,14,16,11,6,3,0,0,1,2,1,0,2,0,0,0,3,0,1,1,1,0,0,0,1,0,10,9,9,5,3
927,E01025292,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,0,0,1,0,16,8,5,16,11,0,0,0,0,3,18,10,6,19,15,4,1,3,3,2,0,0,0,1,2,1,3,0,4,1,0,0,0,0,0,11,9,6,15,11
929,E01025294,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3,1,1,5,1,1,1,0,0,1,4,3,1,6,3,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,3,1,3,3
532,E01025350,0,0,0,0,0,0,0,0,0,0,2,4,1,8,1,0,1,0,0,1,12,18,13,16,10,0,6,0,1,0,14,29,14,25,12,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,9,14,11,14,6
535,E01025351,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,0,0,0,0,0,9,9,6,6,3,0,1,1,1,0,10,12,8,9,5,1,0,2,1,0,0,0,1,1,0,3,4,0,0,0,0,1,0,0,0,8,10,8,8,4
538,E01025352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
541,E01025353,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,1,2,2,1,0,0,0,0,4,4,3,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,2,3
545,E01025354,0,0,0,1,0,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,11,4,10,12,10,1,0,0,0,4,15,5,12,15,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,4,7,10,7
548,E01025355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,1,2,0,0,1,0,1,5,1,4,1,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,3,1,2
554,E01025357,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1,3,1,6,0,0,0,0,2,5,1,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,4,2,4
558,E01025358,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,17,5,6,3,11,1,1,0,0,0,19,6,7,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,6,2,7
562,E01025359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,4,2,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,3
565,E01025360,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,7,4,3,1,4,0,1,0,3,0,8,5,6,5,5,0,0,2,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,6,4,6,3,3
568,E01025361,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,9,5,4,2,2,3,1,2,0,0,12,9,7,2,3,0,0,2,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,5,8,5,2,2
575,E01025362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,2,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,2
584,E01025365,0,0,0,0,0,0,0,0,0,0,3,1,3,4,2,0,0,0,0,0,9,11,8,24,4,6,0,0,0,0,18,12,11,28,6,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,13,9,10,14,5
642,E01025375,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,11,1,2,4,1,1,0,2,0,6,13,1,5,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,5,1,3,3
644,E01025376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,5,2,0,0,1,1,2,0,1,4,6,4,2,1,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,1,3,4,3,2
174,E01025140,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,2,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0
184,E01025144,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,5,5,1,0,0,0,0,2,4,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,3,5
187,E01025145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,0,0,0,2,1,2,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3
192,E01025146,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,4,12,4,5,12,0,0,1,0,0,5,13,6,6,13,0,0,1,1,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,7,4,5,6
194,E01025147,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,9,2,4,6,1,0,2,0,1,4,12,5,4,7,0,1,0,1,0,1,0,2,0,1,3,3,2,1,5,0,0,0,0,0,4,9,5,4,7
196,E01025148,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,1,0,0,0,0,9,10,8,0,4,3,1,0,0,0,14,15,9,1,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9,8,4,1,8
