DEPARTMENT,ENTITY,DATE OF PAYMENT,EXPENSE TYPE,EXPENSE AREA,SUPPLIER,TRANSACTION NUMBER,AMOUNT
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339768,75.65
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339769,298.49
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339770,207.76
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339772,399.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339773,6.57
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339774,23.05
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339775,3.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339776,54.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339777,138.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339778,167.16
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339780,13.66
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CLEANING,FUSION,HYDROBLAST,5100339781,883
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339783,77.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339785,87.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339786,481.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,GLENAIR UK LTD,5100339787,291.92
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,KEY INDUSTRIAL EQUIPMENT LTD,5100339788,498.75
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,NOR-CAL UK LTD,5100339789,163.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,FINANCIAL REPORTING COUNCIL,5100339794,63.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,IT SOFTWARE,SUPPORT SERVICES,UNIT 4 BUSINESS SOFTWARE,5100339796,12500
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,ANIXTER (UK) LTD,5100339798,131.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,IT EQUIPMENT NON CAPITAL,FUSION,OMNIFLEX (UK) LTD,5100339799,968
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT SPARES,FUSION,KNIGHT OPTICAL UK LTD,5100339800,40.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,RAJAPACK LTD,5100339801,15.89
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,PFEIFFER VACUUM UK,5100339803,230.58
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,ABB LIMITED,5100339804,956
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,PROPERTY,KEMP & KEMP,5100339805,11105.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,AALCO LIMITED,5100339807,41
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RADDEC LTD,5100339808,200
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100339809,95.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100339811,295.62
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,GOVERNMENT ACTUARY'S DEPARTMENT,5100339813,42740.99
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100339814,74.31
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,AON HEWITT LTD,5100339815,152459.27
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100339816,34.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,ROCHLING ENGINEERING PLASTICS,5100339817,4941.71
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,AMPLICON LIVELINE LTD,5100339818,417.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100339819,42.57
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,FISHER SCIENTIFIC UK LTD,5100339820,43.47
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CAR HIRE,FUSION,LEASEDRIVE VELO,5100339821,113.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT SPARES,FUSION,AURIGA EUROPE PLC,5100339823,23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,EDMUNDSON ELECTRICALS LTD,5100339825,1171.98
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339828,91.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339829,158.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339831,13.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339833,108.46
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339835,90.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339838,86.65
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339839,37.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339840,19.68
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339841,52.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339842,601.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339843,394.44
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339844,63.02
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339845,235.86
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339846,96.17
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,GEAR CUTTING LTD,5100339848,1244
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PERSONAL PROTECTIVE EQUIPMENT,FUSION,ARCO LTD,5100339849,18.93
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100339852,1379
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100339854,70
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT SPARES,PROPERTY,AURIGA EUROPE PLC,5100339855,204
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100339856,13.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,IPM FITTINGS,5100339857,420.59
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,IPM FITTINGS,5100339859,7.08
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100339860,224.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,SUPPORT SERVICES,RS COMPONENTS LTD,5100339861,106.51
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339862,41.16
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339864,77.91
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339865,193.72
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100339866,305.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,OXFORD BOLTS & BEARINGS,5100339868,45.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339869,82.84
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RAPIED ELECTRONICS LTD,5100339870,7.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,SUPPORT SERVICES,CSC COMPUTER SERVICES,5100339871,32620.13
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339872,10.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,IT MANAGED SERVICE,FUSION,SAMUI DESIGN & MANAGEMENT,5100339873,7
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339874,219.58
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339875,249.96
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,KEMET INTERNATIONAL LTD,5100339879,212.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100339881,187.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339882,204.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339883,59.58
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339884,72.4
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339885,6.23
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339886,24.03
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339887,398.61
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339888,25.69
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,STATIONERY,SUPPORT SERVICES,LYRECO UK LIMITED,5100339890,11.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,RENT OF VEHICLE & EQUIPMENT,FUSION,KONSTRUCTA SITE ACCOMMODATION HIRE,5100339892,402
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,HV WOODING LIMITED,5100339894,127.64
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,STATIONERY,FUSION,LYRECO UK LIMITED,5100339895,-2.34
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339898,-63.87
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339901,55.37
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339902,90.42
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339904,72.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339905,127.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,RS COMPONENTS LTD,5100339906,12.21
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339907,31.43
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339908,141.28
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,FARNELL ELECTRONIC,5100339909,85.67
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,BUILDING REPAIRS,FUSION,KNOWLES & SONS (OXFORD) LTD,5100339910,558.83
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339911,194
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339912,257.5
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339913,29.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,REAGENT,5100339917,99.26
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CLEANING,PROPERTY,OCS CLEANING & SUPPORT SERVICES,5100339919,1530.27
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339920,45.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339921,50.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100339922,774.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339923,165
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SHROPSHIRE STAINLESS & ALUMINIUM LTD,5100339924,47.85
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,GASES,FUSION,BOC LTD,5100339925,41.1
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CLEANING,FUSION,OCS CLEANING & SUPPORT SERVICES,5100339926,2024.74
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100339928,372.45
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,SEAWARD ELECTRONIC LTD,5100339929,827
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,CONSUMABLES,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100339930,95.76
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,SECURITY & EMERGENCY,FUSION,TRINITY PROTETION SYSTEMS,5100339931,826.71
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,SECURITY & EMERGENCY,PROPERTY,TRINITY PROTETION SYSTEMS,5100339932,748.52
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,THURLBY THANDAR INSTRUMENTS LTD,5100339934,1458.73
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,WADSWORTH (A DIVISION OF PRISM DATA,5100339935,29.9
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,UNDERWOODS ELECTRICAL DISTRIBUTORS,5100339936,-119.25
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT SPARES,FUSION,CUTWEL LTD,5100339938,439.44
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,TR FASTENINGS LTD,5100339939,134.36
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,TR FASTENINGS LTD,5100339940,42.8
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,FUSION,BNS NUCLEAR SERVICES,5100339941,24058.88
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,FUSION,BNS NUCLEAR SERVICES,5100339942,25069.04
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PROFESSIONAL SERVICES,FUSION,BNS NUCLEAR SERVICES,5100339943,25459.11
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,MATERIALS & SPARES,FUSION,INDUSTRIAL TECHNICAL LTD,5100339944,129.6
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,DIRECTA (UK) LTD,5100339949,1066.2
UNITED KINGDOM ATOMIC ENERGY AUTHORITY,UNITED KINGDOM ATOMIC ENERGY AUTHORITY,01/08/2016,PLANT & EQUIPMENT,FUSION,DIRECTA (UK) LTD,5100339950,10.4
