Adm Org,Sat Name,Long Nom,Band,Status,Visable in UK
J,N-SAT-Y15-102W,-102,C,API,N
J,N-SAT-Y15-108E,108,C,API,N
J,N-SAT-Y15-108W,-108,C,API,N
J,N-SAT-Y15-114E,114,C,API,N
J,N-SAT-Y15-114W,-114,C,API,N
J,N-SAT-Y15-120E,120,C,API,N
J,N-SAT-Y15-120W,-120,C,API,N
J,N-SAT-Y15-126E,126,C,API,N
J,N-SAT-Y15-126W,-126,C,API,N
J,N-SAT-Y15-12E,12,C,API,Y
J,N-SAT-Y15-12W,-12,C,API,Y
J,N-SAT-Y15-132E,132,C,API,N
J,N-SAT-Y15-132W,-132,C,API,N
J,N-SAT-Y15-138E,138,C,API,N
J,N-SAT-Y15-138W,-138,C,API,N
J,N-SAT-Y15-144E,144,C,API,N
J,N-SAT-Y15-144W,-144,C,API,N
J,N-SAT-Y15-150E,150,C,API,N
J,N-SAT-Y15-150W,-150,C,API,N
J,N-SAT-Y15-156E,156,C,API,N
J,N-SAT-Y15-156W,-156,C,API,N
J,N-SAT-Y15-162E,162,C,API,N
J,N-SAT-Y15-162W,-162,C,API,N
J,N-SAT-Y15-168E,168,C,API,N
J,N-SAT-Y15-168W,-168,C,API,N
J,N-SAT-Y15-174E,174,C,API,N
J,N-SAT-Y15-174W,-174,C,API,N
J,N-SAT-Y15-180E,180,C,API,N
J,N-SAT-Y15-18E,18,C,API,Y
J,N-SAT-Y15-18W,-18,C,API,Y
J,N-SAT-Y15-24E,24,C,API,Y
J,N-SAT-Y15-24W,-24,C,API,Y
J,N-SAT-Y15-30E,30,C,API,Y
J,N-SAT-Y15-30W,-30,C,API,Y
J,N-SAT-Y15-36E,36,C,API,Y
J,N-SAT-Y15-36W,-36,C,API,Y
J,N-SAT-Y15-42E,42,C,API,Y
J,N-SAT-Y15-42W,-42,C,API,Y
J,N-SAT-Y15-48E,48,C,API,Y
J,N-SAT-Y15-48W,-48,C,API,Y
J,N-SAT-Y15-54E,54,C,API,Y
J,N-SAT-Y15-54W,-54,C,API,Y
J,N-SAT-Y15-60E,60,C,API,Y
J,N-SAT-Y15-60W,-60,C,API,Y
J,N-SAT-Y15-66E,66,C,API,N
J,N-SAT-Y15-66W,-66,C,API,N
J,N-SAT-Y15-6E,6,C,API,Y
J,N-SAT-Y15-6W,-6,C,API,Y
J,N-SAT-Y15-72E,72,C,API,N
J,N-SAT-Y15-72W,-72,C,API,N
J,N-SAT-Y15-78E,78,C,API,N
J,N-SAT-Y15-78W,-78,C,API,N
J,N-SAT-Y15-84E,84,C,API,N
J,N-SAT-Y15-84W,-84,C,API,N
J,N-SAT-Y15-90E,90,C,API,N
J,N-SAT-Y15-90W,-90,C,API,N
J,N-SAT-Y15-96E,96,C,API,N
J,N-SAT-Y15-96W,-96,C,API,N
J,N-STAR-A,132,C,Notification,N
J,N-STAR-A2,132,C,Notification,N
J,N-STAR-B,136,C,Notification,N
J,N-STAR-B2,136,C,Notification,N
J,N-STAR-E,136,C,Notification,N
J,N-STAR-F,132,C,Notification,N
J,SUPERBIRD-B2,162,C,Coordination Request,N
J,SUPERBIRD-C,144,C,Coordination Request,N
JOR,JORSAT-12E-MOD,12,C,API,Y
JOR,JORSAT-20E-MOD,20,C,API,Y
JOR,JORSAT-22E-MOD,22,C,API,Y
JOR,JORSAT-32E-MOD,32,C,API,Y
JOR,JORSAT-34.5E-MOD,34.5,C,API,Y
JOR,JORSAT-44E-MOD,44,C,API,Y
JOR,JORSAT-45E-MOD,45,C,API,Y
JOR,JORSAT-4W-MOD,-4,C,API,Y
JOR,JORSAT-8E-MOD,8,C,API,Y
KAZ,KAZSAT1,58.5,C,Notification,Y
KAZ,KAZSAT10,44,C,API,Y
KAZ,KAZSAT10R,44,C,Coordination Request,Y
KAZ,KAZSAT11,98.5,C,API,N
KAZ,KAZSAT11R,98.5,C,API,N
KAZ,KAZSAT12,73,C,Coordination Request,N
KAZ,KAZSAT1R,58.5,C,Coordination Request,Y
KAZ,KAZSAT2,86.5,C,Notification,N
KAZ,KAZSAT2R,86.5,C,Coordination Request,N
KAZ,KAZSAT3R,55,C,Coordination Request,Y
KAZ,KAZSAT5,49.3,C,API,Y
KAZ,KAZSAT5R,49.3,C,Coordination Request,Y
KAZ,KAZSAT7R,77.5,C,Coordination Request,N
KAZ,KAZSAT7S,77.5,C,Coordination Request,N
KAZ,KAZSAT9,34.3,C,API,Y
KAZ,KAZSAT9R,34.3,C,API,Y
KOR,HANSAT-113E,113,C,Coordination Request,N
KOR,HANSAT-116E,116,C,Coordination Request,N
KOR,HANSAT-128.2E,128.2,C,Coordination Request,N
KOR,KTSAT-11E,11,C,Coordination Request,Y
KOR,KTSAT-19W,-19,C,API,Y
KOR,KTSAT-1E,1,C,Coordination Request,Y
KOR,KTSAT-21W,-21,C,API,Y
KOR,KTSAT-27E,27,C,API,Y
KOR,KTSAT-28.5W,-28.5,C,API,Y
KOR,KTSAT-2W,-2,C,API,Y
KOR,KTSAT-36E,36,C,API,Y
KOR,KTSAT-36W,-36,C,Coordination Request,Y
KOR,KTSAT-41E,41,C,Coordination Request,Y
KOR,KTSAT-42W,-42,C,API,Y
KOR,KTSAT-44W,-44,C,API,Y
KOR,KTSAT-48.5W,-48.5,C,API,Y
KOR,KTSAT-81.5E,81.5,C,API,N
LAO,LAOSAT-128.5E,128.5,C,Coordination Request,N
LAO,LAOSAT-128.5E-A,128.5,C,Coordination Request,N
LAO,LSTAR-126E,126,C,Coordination Request,N
LTU,LIETUVA-9W,-9.3,C,API,Y
LUX,GDL-6,19.2,C,Coordination Request,Y
LUX,LUX-G10-1,1,C,API,Y
LUX,LUX-G10-10,35,C,API,Y
LUX,LUX-G10-11,39,C,API,Y
LUX,LUX-G10-12,43.5,C,API,Y
LUX,LUX-G10-13,48,C,API,Y
LUX,LUX-G10-14,52,C,API,Y
LUX,LUX-G10-15,55,C,API,Y
LUX,LUX-G10-16,63,C,API,N
LUX,LUX-G10-17,69,C,API,N
LUX,LUX-G10-18,74,C,API,N
LUX,LUX-G10-19,83,C,API,N
LUX,LUX-G10-2,5,C,API,Y
LUX,LUX-G10-20,93.5,C,API,N
LUX,LUX-G10-21,108.2,C,API,N
LUX,LUX-G10-22,114,C,API,N
LUX,LUX-G10-23,120,C,API,N
LUX,LUX-G10-24,126,C,API,N
LUX,LUX-G10-25,132,C,API,N
LUX,LUX-G10-26,150,C,API,N
LUX,LUX-G10-27,156,C,API,N
LUX,LUX-G10-28,162,C,API,N
LUX,LUX-G10-29,168,C,API,N
LUX,LUX-G10-3,9,C,API,Y
LUX,LUX-G10-30,174,C,API,N
LUX,LUX-G10-31,-178,C,API,N
LUX,LUX-G10-32,-172,C,API,N
LUX,LUX-G10-33,-166,C,API,N
LUX,LUX-G10-34,-160,C,API,N
LUX,LUX-G10-35,-154,C,API,N
LUX,LUX-G10-36,-147.6,C,API,N
LUX,LUX-G10-37,-135,C,API,N
LUX,LUX-G10-38,-131,C,API,N
LUX,LUX-G10-39,-123,C,API,N
LUX,LUX-G10-4,13,C,API,Y
LUX,LUX-G10-40,-117,C,API,N
LUX,LUX-G10-41,-109,C,API,N
LUX,LUX-G10-42,-105,C,API,N
LUX,LUX-G10-43,-103,C,API,N
LUX,LUX-G10-44,-95,C,API,N
LUX,LUX-G10-45,-87,C,API,N
LUX,LUX-G10-46,-83,C,API,N
LUX,LUX-G10-47,-79,C,API,N
LUX,LUX-G10-48,-72,C,API,N
LUX,LUX-G10-49,-67,C,API,N
LUX,LUX-G10-5,19.2,C,API,Y
LUX,LUX-G10-50,-62,C,API,Y
LUX,LUX-G10-51,-55,C,API,Y
LUX,LUX-G10-52,-49,C,API,Y
LUX,LUX-G10-53,-37.5,C,API,Y
LUX,LUX-G10-54,-30,C,API,Y
LUX,LUX-G10-55,-25,C,API,Y
LUX,LUX-G10-56,-19,C,API,Y
LUX,LUX-G10-57,-13,C,API,Y
LUX,LUX-G10-58,-7,C,API,Y
LUX,LUX-G10-59,-3,C,API,Y
LUX,LUX-G10-6,21.5,C,API,Y
LUX,LUX-G10-7,23.5,C,API,Y
LUX,LUX-G10-8,28.2,C,API,Y
LUX,LUX-G10-9,31.5,C,API,Y
LUX,LUX-G6-2-E,5,C,Coordination Request,Y
LUX,LUX-G7-1,2,C,Coordination Request,Y
LUX,LUX-G7-10,31,C,Coordination Request,Y
LUX,LUX-G7-11,38.5,C,Coordination Request,Y
LUX,LUX-G7-12,46,C,Coordination Request,Y
LUX,LUX-G7-13,50,C,Coordination Request,Y
LUX,LUX-G7-14,55,C,Coordination Request,Y
LUX,LUX-G7-19,95,C,Coordination Request,N
LUX,LUX-G7-20,108.2,C,Coordination Request,N
LUX,LUX-G7-24,130,C,Coordination Request,N
LUX,LUX-G7-25,148,C,Coordination Request,N
LUX,LUX-G7-3,5,C,Coordination Request,Y
LUX,LUX-G7-30,-177,C,Coordination Request,N
LUX,LUX-G7-38,-123,C,API,N
LUX,LUX-G7-38B,-115,C,Coordination Request,N
LUX,LUX-G7-38C,-117,C,API,N
LUX,LUX-G7-39,-111.1,C,Coordination Request,N
LUX,LUX-G7-40,-109.2,C,Coordination Request,N
LUX,LUX-G7-40B,-101,C,Coordination Request,N
LUX,LUX-G7-41,-99,C,Coordination Request,N
LUX,LUX-G7-42,-93,C,API,N
LUX,LUX-G7-42B,-91,C,API,N
LUX,LUX-G7-43,-87,C,API,N
LUX,LUX-G7-43B,-86,C,API,N
LUX,LUX-G7-44,-85,C,Coordination Request,N
LUX,LUX-G7-45,-79,C,API,N
LUX,LUX-G7-46,-74,C,Coordination Request,N
LUX,LUX-G7-47,-72,C,Coordination Request,N
LUX,LUX-G7-48,-67,C,Coordination Request,N
LUX,LUX-G7-5,19.2,C,Coordination Request,Y
LUX,LUX-G7-50,-47,C,Coordination Request,Y
LUX,LUX-G7-53,-24,C,Coordination Request,Y
LUX,LUX-G7-55,-7,C,Coordination Request,Y
LUX,LUX-G7-56,-4,C,Coordination Request,Y
LUX,LUX-G7-57,1,C,Coordination Request,Y
LUX,LUX-G7-6,21.5,C,Coordination Request,Y
LUX,LUX-G7-7,23.5,C,Coordination Request,Y
LUX,LUX-G7-8,28.2,C,Coordination Request,Y
LUX,LUX-G7-9,31.5,C,Coordination Request,Y
LUX,LUX-G7-9-E2,31.5,C,Coordination Request,Y
LUX,LUX-G8-14,52.2,C,Coordination Request,Y
LUX,LUX-G8-17,74,C,Coordination Request,N
LUX,LUX-G8-18,83,C,Coordination Request,N
LUX,LUX-G8-19,93.5,C,Coordination Request,N
LUX,LUX-G8-2,5,C,Coordination Request,Y
LUX,LUX-G8-36,-135,C,Coordination Request,N
LUX,LUX-G8-39,-116.8,C,Coordination Request,N
LUX,LUX-G8-41,-105,C,Coordination Request,N
LUX,LUX-G8-41A,-103,C,Coordination Request,N
LUX,LUX-G8-43,-87,C,Coordination Request,N
LUX,LUX-G8-44,-83,C,Coordination Request,N
LUX,LUX-G8-47,-67,C,Coordination Request,N
LUX,LUX-G8-5,19.2,C,Coordination Request,Y
LUX,LUX-G8-51,-37.5,C,Coordination Request,Y
LUX,LUX-G8-6,23.5,C,Coordination Request,Y
LUX,LUX-G8-7,28.2,C,Coordination Request,Y
LUX,LUX-G8-8,31,C,Coordination Request,Y
LUX,LUX-G8-9,31.5,C,Coordination Request,Y
LUX,LUX-G9-1,1,C,API,Y
LUX,LUX-G9-10,31.5,C,Coordination Request,Y
LUX,LUX-G9-11,39,C,API,Y
LUX,LUX-G9-12,43.5,C,API,Y
LUX,LUX-G9-13,48,C,API,Y
LUX,LUX-G9-14,52,C,API,Y
LUX,LUX-G9-15,55,C,API,Y
LUX,LUX-G9-16,63,C,API,N
LUX,LUX-G9-17,69,C,API,N
LUX,LUX-G9-18,74,C,API,N
LUX,LUX-G9-19,83,C,API,N
LUX,LUX-G9-2,5,C,API,Y
LUX,LUX-G9-20,93.5,C,API,N
LUX,LUX-G9-21,108.4,C,Coordination Request,N
LUX,LUX-G9-22,113.2,C,Coordination Request,N
LUX,LUX-G9-23,120,C,API,N
LUX,LUX-G9-24,127.5,C,Coordination Request,N
LUX,LUX-G9-25,133.5,C,Coordination Request,N
LUX,LUX-G9-26,150.2,C,Coordination Request,N
LUX,LUX-G9-27,153.5,C,Coordination Request,N
LUX,LUX-G9-28,162,C,API,N
LUX,LUX-G9-29,168,C,API,N
LUX,LUX-G9-3,9,C,API,Y
LUX,LUX-G9-30,176,C,Coordination Request,N
LUX,LUX-G9-31,-178,C,API,N
LUX,LUX-G9-32,-172,C,API,N
LUX,LUX-G9-33,-166,C,API,N
LUX,LUX-G9-34,-160,C,API,N
LUX,LUX-G9-35,-154,C,API,N
LUX,LUX-G9-36,-147.6,C,API,N
LUX,LUX-G9-37,-135,C,Coordination Request,N
LUX,LUX-G9-38,-129,C,Coordination Request,N
IND,GSAT-NS(117.6E),117.6,Ka,API,N
IND,GSAT-NS(50E),50,Ka,API,Y
IND,GSAT-NS111.75E,111.75,Ka,API,N
IND,GSAT-NS113.5E,113.5,Ka,API,N
IND,GSAT-NS117.5E,117.5,Ka,API,N
IND,GSAT-NS123.5E,123.5,Ka,API,N
IND,GSAT-NS68E,68,Ka,API,N
IND,INSAT-KA(101E),101,Ka,API,N
IND,INSAT-KA(104.5E),104.5,Ka,API,N
IND,INSAT-KA(111.5E),111.5,Ka,API,N
IND,INSAT-KA(114E),114,Ka,API,N
IND,INSAT-KA(117.5E),117.5,Ka,API,N
IND,INSAT-KA(41.8E),41.8,Ka,API,Y
IND,INSAT-KA(44.8E),44.8,Ka,API,Y
IND,INSAT-KA(51.2E),51.2,Ka,API,Y
IND,INSAT-KA(64.3E),64.3,Ka,API,N
IND,INSAT-KA(74),74,Ka,Coordination Request,N
IND,INSAT-KA(77.1E),77.1,Ka,API,N
IND,INSAT-KA(82.5E),82.5,Ka,API,N
IND,INSAT-KA(85.5E),85.5,Ka,API,N
IND,INSAT-KA(89E),89,Ka,API,N
IND,INSAT-KA(93.5E),93.5,Ka,API,N
IND,INSAT-KA(97.3E),97.3,Ka,API,N
IND,INSAT-KA107.5E,107.5,Ka,Coordination Request,N
IND,INSAT-KA48E,48,Ka,Coordination Request,Y
IND,INSAT-KA55E,55,Ka,Coordination Request,Y
IND,INSAT-KA61E,61,Ka,Coordination Request,Y
IND,INSAT-KA68E,68,Ka,Coordination Request,N
INS,CSM-106,106,Ka,Coordination Request,N
INS,CSM-111,111,Ka,Coordination Request,N
INS,CSM-120,120.5,Ka,Coordination Request,N
INS,CSM-137,137.9,Ka,API,N
INS,NUSANTARA-H1-A,116.1,Ka,API,N
INS,PALAPA-C1-B,113,Ka,Coordination Request,N
INS,PALAPA-C4-B,150.5,Ka,Coordination Request,N
INS,PSN-146E,146,Ka,Coordination Request,N
INS,TELKOM-108E,108,Ka,Coordination Request,N
IRN,IRANSAT-12.5E,12.5,Ka,Coordination Request,Y
IRN,IRANSAT-26.5E,26.5,Ka,Coordination Request,Y
IRN,IRANSAT-27.2E,27.2,Ka,Coordination Request,Y
IRN,IRANSAT-27E,27,Ka,Coordination Request,Y
IRN,IRANSAT-34E,34,Ka,Coordination Request,Y
IRN,IRANSAT-41.5E,41.5,Ka,Coordination Request,Y
IRN,IRANSAT-43.5E,43.5,Ka,Coordination Request,Y
IRN,IRANSAT-53.5E,53.5,Ka,Coordination Request,Y
IRN,IRANSAT-56E,56,Ka,Coordination Request,Y
IRN,IRANSAT-58E,58,Ka,Coordination Request,Y
IRN,IRANSAT-61.5E,61.5,Ka,Coordination Request,N
IRN,IRANSAT-61.8E,61.8,Ka,Coordination Request,N
IRN,IRANSAT-81E,81,Ka,Coordination Request,N
IRN,IRANSAT-B-61.8E,61.8,Ka,API,N
IRN,IRNDBS-KA,34,Ka,Coordination Request,Y
IRQ,SUMER-1,65.45,Ka,Coordination Request,N
IRQ,SUMER-2,50,Ka,Coordination Request,Y
ISR,AMOS 2-B,-4,Ka,Notification,Y
ISR,AMS-4-65E,65,Ka,Notification,N
ISR,AMS-4-67.25E,67.25,Ka,Notification,N
ISR,AMS-A1-26W,-26,Ka,Coordination Request,Y
ISR,AMS-A1-33W,-33,Ka,Coordination Request,Y
ISR,AMS-A2-18W,-18,Ka,API,Y
ISR,AMS-A2-21W,-21,Ka,Coordination Request,Y
ISR,AMS-A2-26W,-26,Ka,API,Y
ISR,AMS-A2-30W,-30,Ka,API,Y
ISR,AMS-A2-33W,-33,Ka,API,Y
ISR,AMS-A2-36W,-36,Ka,API,Y
ISR,AMS-A2-42W,-42,Ka,API,Y
ISR,AMS-A2-48W,-48,Ka,API,Y
ISR,AMS-A2-54W,-54,Ka,API,Y
ISR,AMS-A2-60W,-60,Ka,API,Y
ISR,AMS-A3-18W,-18,Ka,API,Y
ISR,AMS-A3-21W,-21,Ka,API,Y
ISR,AMS-A3-24W,-24,Ka,API,Y
ISR,AMS-A3-26W,-26,Ka,Coordination Request,Y
ISR,AMS-A3-30W,-30,Ka,API,Y
ISR,AMS-A3-33W,-33,Ka,Coordination Request,Y
ISR,AMS-A3-36W,-36,Ka,API,Y
ISR,AMS-A3-42W,-42,Ka,API,Y
ISR,AMS-A3-48W,-48,Ka,API,Y
ISR,AMS-A3-54W,-54,Ka,API,Y
ISR,AMS-A3-60W,-60,Ka,API,Y
ISR,AMS-A4-18W,-18,Ka,API,Y
ISR,AMS-A4-21W,-21,Ka,API,Y
ISR,AMS-A4-24W,-24,Ka,API,Y
ISR,AMS-A4-26W,-26,Ka,API,Y
ISR,AMS-A4-30W,-30,Ka,API,Y
ISR,AMS-A4-33W,-33,Ka,API,Y
ISR,AMS-A4-36W,-36,Ka,API,Y
ISR,AMS-A4-42W,-42,Ka,API,Y
ISR,AMS-A4-48W,-48,Ka,API,Y
ISR,AMS-A4-54W,-54,Ka,API,Y
ISR,AMS-A4-60W,-60,Ka,API,Y
ISR,AMS-A5-18W,-18,Ka,API,Y
ISR,AMS-A5-21W,-21,Ka,API,Y
ISR,AMS-A5-24W,-24,Ka,API,Y
ISR,AMS-A5-26W,-26,Ka,API,Y
ISR,AMS-A5-30W,-30,Ka,API,Y
ISR,AMS-A5-33W,-33,Ka,API,Y
ISR,AMS-A5-36W,-36,Ka,API,Y
ISR,AMS-A5-42W,-42,Ka,API,Y
ISR,AMS-A5-48W,-48,Ka,API,Y
ISR,AMS-A5-54W,-54,Ka,API,Y
ISR,AMS-A5-60W,-60,Ka,API,Y
ISR,AMS-A6-18W,-18,Ka,API,Y
ISR,AMS-A6-21W,-21,Ka,API,Y
ISR,AMS-A6-24W,-24,Ka,API,Y
ISR,AMS-A6-26W,-26,Ka,API,Y
ISR,AMS-A6-30W,-30,Ka,API,Y
ISR,AMS-A6-33W,-33,Ka,API,Y
ISR,AMS-A6-36W,-36,Ka,API,Y
ISR,AMS-A6-42W,-42,Ka,API,Y
ISR,AMS-A6-48W,-48,Ka,API,Y
ISR,AMS-A6-54W,-54,Ka,API,Y
ISR,AMS-A6-60W,-60,Ka,API,Y
ISR,AMS-A7-18W,-18,Ka,API,Y
ISR,AMS-A7-21W,-21,Ka,API,Y
ISR,AMS-A7-24W,-24,Ka,API,Y
ISR,AMS-A7-26W,-26,Ka,API,Y
ISR,AMS-A7-30W,-30,Ka,API,Y
ISR,AMS-A7-33W,-33,Ka,API,Y
ISR,AMS-A7-36W,-36,Ka,API,Y
ISR,AMS-A7-42W,-42,Ka,API,Y
ISR,AMS-A7-48W,-48,Ka,API,Y
ISR,AMS-A7-54W,-54,Ka,API,Y
ISR,AMS-A7-60W,-60,Ka,API,Y
ISR,AMS-A8-18W,-18,Ka,API,Y
ISR,AMS-A8-21W,-21,Ka,API,Y
ISR,AMS-A8-24W,-24,Ka,API,Y
ISR,AMS-A8-26W,-26,Ka,API,Y
ISR,AMS-A8-30W,-30,Ka,API,Y
ISR,AMS-A8-33W,-33,Ka,API,Y
ISR,AMS-A8-36W,-36,Ka,API,Y
ISR,AMS-A8-42W,-42,Ka,API,Y
ISR,AMS-A8-48W,-48,Ka,API,Y
ISR,AMS-A8-54W,-54,Ka,API,Y
ISR,AMS-A8-60W,-60,Ka,API,Y
ISR,AMS-B1-4W,-4,Ka,Coordination Request,Y
ISR,AMS-B2-0E,0,Ka,API,Y
ISR,AMS-B2-12W,-12,Ka,API,Y
ISR,AMS-B2-13.8E,13.8,Ka,Coordination Request,Y
ISR,AMS-B2-4W,-4,Ka,API,Y
ISR,AMS-B2-6E,6,Ka,API,Y
ISR,AMS-B2-6W,-6,Ka,API,Y
ISR,AMS-B3-0E,0,Ka,API,Y
ISR,AMS-B3-126E,126,Ka,API,N
ISR,AMS-B3-12E,12,Ka,API,Y
ISR,AMS-B3-12W,-12,Ka,API,Y
ISR,AMS-B3-132E,132,Ka,API,N
ISR,AMS-B3-137E,137,Ka,API,N
ISR,AMS-B3-138E,138,Ka,API,N
ISR,AMS-B3-140E,140,Ka,API,N
ISR,AMS-B3-4W,-4,Ka,API,Y
ISR,AMS-B3-6E,6,Ka,API,Y
ISR,AMS-B3-6W,-6,Ka,API,Y
ISR,AMS-B4-0E,0,Ka,API,Y
ISR,AMS-B4-126E,126,Ka,API,N
ISR,AMS-B4-12E,12,Ka,API,Y
ISR,AMS-B4-12W,-12,Ka,API,Y
ISR,AMS-B4-13.8E,13.8,Ka,API,Y
ISR,AMS-B4-132E,132,Ka,API,N
ISR,AMS-B4-137E,137,Ka,API,N
ISR,AMS-B4-138E,138,Ka,API,N
ISR,AMS-B4-140E,140,Ka,API,N
ISR,AMS-B4-4W,-4,Ka,API,Y
ISR,AMS-B4-6E,6,Ka,API,Y
ISR,AMS-B4-6W,-6,Ka,API,Y
ISR,AMS-B5-0E,0,Ka,API,Y
ISR,AMS-B5-126E,126,Ka,API,N
ISR,AMS-B5-12E,12,Ka,API,Y
ISR,AMS-B5-12W,-12,Ka,API,Y
ISR,AMS-B5-13.8E,13.8,Ka,API,Y
ISR,AMS-B5-132E,132,Ka,API,N
ISR,AMS-B5-137E,137,Ka,API,N
ISR,AMS-B5-138E,138,Ka,API,N
ISR,AMS-B5-140E,140,Ka,API,N
ISR,AMS-B5-4W,-4,Ka,API,Y
ISR,AMS-B5-6E,6,Ka,API,Y
ISR,AMS-B5-6W,-6,Ka,API,Y
ISR,AMS-B6-0E,0,Ka,API,Y
ISR,AMS-B6-126E,126,Ka,API,N
ISR,AMS-B6-12E,12,Ka,API,Y
ISR,AMS-B6-12W,-12,Ka,API,Y
ISR,AMS-B6-13.8E,13.8,Ka,API,Y
ISR,AMS-B6-132E,132,Ka,API,N
ISR,AMS-B6-137E,137,Ka,API,N
ISR,AMS-B6-138E,138,Ka,API,N
ISR,AMS-B6-140E,140,Ka,API,N
ISR,AMS-B6-4W,-4,Ka,API,Y
ISR,AMS-B6-6E,6,Ka,API,Y
ISR,AMS-B6-6W,-6,Ka,API,Y
ISR,AMS-B7-0E,0,Ka,API,Y
ISR,AMS-B7-126E,126,Ka,API,N
ISR,AMS-B7-12E,12,Ka,API,Y
ISR,AMS-B7-12W,-12,Ka,API,Y
ISR,AMS-B7-13.8E,13.8,Ka,Coordination Request,Y
ISR,AMS-B7-132E,132,Ka,API,N
ISR,AMS-B7-137E,137,Ka,API,N
ISR,AMS-B7-138E,138,Ka,API,N
ISR,AMS-B7-140E,140,Ka,API,N
ISR,AMS-B7-4W,-4,Ka,API,Y
ISR,AMS-B7-6E,6,Ka,API,Y
ISR,AMS-B7-6W,-6,Ka,API,Y
ISR,AMS-B8-0E,0,Ka,API,Y
ISR,AMS-B8-126E,126,Ka,API,N
ISR,AMS-B8-12E,12,Ka,API,Y
ISR,AMS-B8-12W,-12,Ka,API,Y
ISR,AMS-B8-13.8E,13.8,Ka,API,Y
ISR,AMS-B8-132E,132,Ka,API,N
ISR,AMS-B8-137E,137,Ka,API,N
ISR,AMS-B8-138E,138,Ka,API,N
ISR,AMS-B8-140E,140,Ka,API,N
ISR,AMS-B8-4W,-4,Ka,API,Y
ISR,AMS-B8-6E,6,Ka,API,Y
ISR,AMS-B8-6W,-6,Ka,API,Y
ISR,AMS-C1-137E,137,Ka,Coordination Request,N
ISR,AMS-C1-17E,17,Ka,API,Y
ISR,AMS-C1-23E,23,Ka,API,Y
ISR,AMS-C1-43E,43,Ka,API,Y
ISR,AMS-C1-65E,65,Ka,API,N
ISR,AMS-C1-67.25E,67.25,Ka,Coordination Request,N
ISR,AMS-C1-82.5E,82.5,Ka,API,N
ISR,AMS-C2-102E,102,Ka,API,N
ISR,AMS-C2-108E,108,Ka,API,N
ISR,AMS-C2-114E,114,Ka,API,N
ISR,AMS-C2-120E,120,Ka,API,N
ISR,AMS-C2-126E,126,Ka,API,N
ISR,AMS-C2-132E,132,Ka,API,N
ISR,AMS-C2-138E,138,Ka,API,N
ISR,AMS-C2-17E,17,Ka,API,Y
ISR,AMS-C2-18E,18,Ka,API,Y
ISR,AMS-C2-23E,23,Ka,API,Y
ISR,AMS-C2-24E,24,Ka,API,Y
ISR,AMS-C2-30E,30,Ka,API,Y
ISR,AMS-C2-39.2E,39.2,Ka,Coordination Request,Y
ISR,AMS-C2-42E,42,Ka,API,Y
ISR,AMS-C2-43E,43,Ka,API,Y
ISR,AMS-C2-48E,48,Ka,API,Y
ISR,AMS-C2-54E,54,Ka,API,Y
ISR,AMS-C2-60E,60,Ka,API,Y
ISR,AMS-C2-65E,65,Ka,API,N
ISR,AMS-C2-66E,66,Ka,API,N
ISR,AMS-C2-72E,72,Ka,API,N
ISR,AMS-C2-78E,78,Ka,API,N
ISR,AMS-C2-82.5E,82.5,Ka,API,N
ISR,AMS-C2-84E,84,Ka,API,N
ISR,AMS-C2-90E,90,Ka,API,N
ISR,AMS-C2-96E,96,Ka,API,N
ISR,AMS-C3-102E,102,Ka,API,N
ISR,AMS-C3-108E,108,Ka,API,N
ISR,AMS-C3-114E,114,Ka,API,N
ISR,AMS-C3-120E,120,Ka,API,N
ISR,AMS-C3-17E,17,Ka,API,Y
ISR,AMS-C3-18E,18,Ka,API,Y
ISR,AMS-C3-23E,23,Ka,Coordination Request,Y
ISR,AMS-C3-24E,24,Ka,API,Y
ISR,AMS-C3-30E,30,Ka,API,Y
ISR,AMS-C3-36E,36,Ka,API,Y
ISR,AMS-C3-39.2E,39.2,Ka,API,Y
ISR,AMS-C3-42E,42,Ka,API,Y
ISR,AMS-C3-43E,43,Ka,Coordination Request,Y
ISR,AMS-C3-48E,48,Ka,API,Y
ISR,AMS-C3-54E,54,Ka,API,Y
ISR,AMS-C3-60E,60,Ka,API,Y
ISR,AMS-C3-65E,65,Ka,Coordination Request,N
ISR,AMS-C3-66E,66,Ka,API,N
ISR,AMS-C3-67.25E,67.25,Ka,API,N
ISR,AMS-C3-72E,72,Ka,API,N
ISR,AMS-C3-78E,78,Ka,API,N
ISR,AMS-C3-82.5E,82.5,Ka,Coordination Request,N
ISR,AMS-C3-84E,84,Ka,API,N
ISR,AMS-C3-90E,90,Ka,API,N
ISR,AMS-C3-96E,96,Ka,API,N
ISR,AMS-C4-102E,102,Ka,API,N
ISR,AMS-C4-108E,108,Ka,API,N
ISR,AMS-C4-114E,114,Ka,API,N
ISR,AMS-C4-120E,120,Ka,API,N
ISR,AMS-C4-17E,17,Ka,API,Y
ISR,AMS-C4-18E,18,Ka,API,Y
ISR,AMS-C4-23E,23,Ka,API,Y
ISR,AMS-C4-24E,24,Ka,API,Y
ISR,AMS-C4-30E,30,Ka,API,Y
ISR,AMS-C4-36E,36,Ka,API,Y
ISR,AMS-C4-39.2E,39.2,Ka,API,Y
ISR,AMS-C4-42E,42,Ka,API,Y
ISR,AMS-C4-43E,43,Ka,API,Y
ISR,AMS-C4-48E,48,Ka,API,Y
ISR,AMS-C4-54E,54,Ka,API,Y
