Month,Page path level 2,Pageviews,Unique Pageviews,Avg. Time on Page,Bounce Rate,% Exit
Dec-16,/superfast-broadband-postcodes----west-yorkshire/,9,7,00:01:38,0.00%,22.22%
Dec-16,/business-rates-accounts-in-credit/,8,8,00:01:33,100.00%,62.50%
Dec-16,/calderdale-business-properties---complete-list/,8,6,00:02:35,0.00%,50.00%
Dec-16,/calderdale-carbon-dioxide-emissions-and-trajectory-2005-to-2014-/,8,7,00:06:40,0.00%,0.00%
Dec-16,/northowram-and-shelf-ward/,8,8,00:02:06,0.00%,25.00%
Dec-16,/salary-scales,8,6,00:00:15,0.00%,0.00%
Dec-16,/staff-count---people,8,6,00:00:11,100.00%,25.00%
Dec-16,/councillor-allowances-and-expenses/,7,7,00:00:27,0.00%,71.43%
Dec-16,/food-hygiene-ratings-for-calderdale/,7,5,00:00:10,66.67%,42.86%
Dec-16,/hipperholme-and-lightcliffe-ward,7,3,00:00:08,0.00%,0.00%
Dec-16,/luddendenfoot-ward,7,3,00:00:10,0.00%,14.29%
Dec-16,/northern-powergrid---demand-and-capacity-data-,7,4,00:00:25,0.00%,0.00%
Dec-16,/parish-boundaries,7,3,00:00:07,0.00%,0.00%
Dec-16,/warley-ward,7,3,00:00:55,0.00%,0.00%
Dec-16,/businesses-with-a-rateable-value-of-less-than-12000/,6,5,00:00:23,0.00%,50.00%
Dec-16,/councillors/,6,6,00:00:30,0.00%,66.67%
Dec-16,/customer-contact,6,3,00:00:10,0.00%,0.00%
Dec-16,/dentists,6,2,00:00:06,0.00%,0.00%
Dec-16,/greetland-and-stainland-ward,6,2,00:02:52,0.00%,0.00%
Dec-16,/grit-bins/,6,4,00:00:12,100.00%,33.33%
Dec-16,/illingworth-and-mixenden-ward/,6,6,00:00:19,100.00%,50.00%
Dec-16,/local-council-offices,6,3,00:00:12,0.00%,0.00%
Dec-16,/number-of-pupils-on-roll-in-primary-schools/,6,4,00:00:25,50.00%,33.33%
Dec-16,/public-health-data-by-ward/,6,6,00:02:00,0.00%,83.33%
Dec-16,/senior-salaries/,6,6,00:01:47,0.00%,16.67%
Dec-16,/staff-headcount---posts/,6,6,00:01:24,0.00%,16.67%
Dec-16,/staff-headcount-fte/,6,5,00:00:30,0.00%,33.33%
Dec-16,/allotments-calderdale,5,3,00:02:14,0.00%,0.00%
Dec-16,/calder-ward/,5,5,00:00:44,0.00%,0.00%
Dec-16,/chemists-and-pharmacies,5,2,00:00:07,0.00%,0.00%
Dec-16,/customer-contact/,5,4,00:05:48,0.00%,0.00%
Dec-16,/environmental-health---litter-fixed-penalty-notices--fpns-,5,4,00:00:06,0.00%,0.00%
Dec-16,/fire-stations,5,3,00:00:04,0.00%,0.00%
Dec-16,/grit-bins,5,3,00:02:01,0.00%,0.00%
Dec-16,/hipperholme-and-lightcliffe-ward/,5,4,00:00:12,0.00%,20.00%
Dec-16,/jsna,5,3,00:00:08,0.00%,0.00%
Dec-16,/mains-water-suuply,5,3,00:00:15,0.00%,20.00%
Dec-16,/metro-cards-use-and-savings,5,4,00:00:07,0.00%,40.00%
Dec-16,/mixed-water-supply,5,2,00:00:10,0.00%,0.00%
Dec-16,/new,5,4,00:02:41,0.00%,0.00%
Dec-16,/northern-powergrid---substation-demand-data-for-calderdale,5,3,00:00:34,0.00%,0.00%
Dec-16,/number-of-pupils-on-roll-in-primary-schools,5,3,00:00:10,0.00%,20.00%
Dec-16,/pupils-on-roll-by-ward,5,3,00:05:05,0.00%,0.00%
Dec-16,/rastrick-ward/,5,3,00:00:56,0.00%,0.00%
Dec-16,/retail-food-and-drink,5,3,00:00:06,0.00%,0.00%
Dec-16,/salary-scales/,5,5,00:00:52,0.00%,40.00%
Dec-16,/skircoat-ward/,5,5,00:00:36,100.00%,40.00%
Dec-16,/station-usage,5,4,00:05:43,0.00%,20.00%
Dec-16,/theatres,5,3,00:00:05,0.00%,0.00%
Dec-16,/activity/,4,4,00:00:13,0.00%,25.00%
Dec-16,/ancient-monuments,4,3,00:00:04,0.00%,0.00%
Dec-16,/calderdale-tourism---business-turnover-derived-from-tourism-and-related-expenditure-2014,4,2,00:00:08,0.00%,25.00%
Dec-16,/cemeteries,4,3,00:00:06,0.00%,0.00%
Dec-16,/citizens-advice/,4,4,00:00:22,0.00%,25.00%
Dec-16,/contracts-calderdale/,4,3,00:00:04,0.00%,50.00%
Dec-16,/environmental-health---litter-fixed-penalty-notices--fpns-/,4,4,00:00:27,0.00%,25.00%
Dec-16,/free-school-meals-by-ward---primary-schools,4,3,00:00:36,0.00%,0.00%
Dec-16,/grants/,4,4,00:00:09,0.00%,50.00%
Dec-16,/gritting-routes,4,2,00:04:10,0.00%,0.00%
Dec-16,/jsna/,4,2,00:00:24,0.00%,0.00%
Dec-16,/land-and-building-assets,4,3,00:01:06,0.00%,25.00%
Dec-16,/museums,4,2,00:00:06,0.00%,0.00%
Dec-16,/new-business-rates-accounts-created,4,4,00:00:31,33.33%,25.00%
Dec-16,/number-of-penalty-charge-notices--pcns--issued-and-ranked-by-street-,4,2,00:00:06,0.00%,0.00%
Dec-16,/pay-policy,4,4,00:00:18,0.00%,25.00%
Dec-16,/planning-applications-calderdale,4,2,00:00:26,0.00%,0.00%
Dec-16,/population-forecast,4,3,00:00:16,0.00%,50.00%
Dec-16,/railway-stations,4,2,00:00:03,0.00%,0.00%
Dec-16,/school-participation-in-bikeability,4,3,00:01:26,0.00%,0.00%
Dec-16,/schools-list,4,3,00:00:11,50.00%,50.00%
Dec-16,/secondary-schools---pupils-with-english-as-an-additional-language/,4,4,00:05:10,100.00%,75.00%
Dec-16,/skircoat-ward,4,2,00:00:27,0.00%,0.00%
Dec-16,/test,4,3,00:00:06,0.00%,0.00%
Dec-16,/ward-boundaries-calderdale,4,3,00:00:08,0.00%,0.00%
Dec-16,/9b54c9ae-8bb8-412a-9e08-2ad63997d11b,3,1,00:00:05,0.00%,0.00%
Dec-16,/bike-racks,3,2,00:00:16,100.00%,33.33%
Dec-16,/calderdale-data-works-xml-schema,3,1,00:00:31,0.00%,33.33%
Dec-16,/calderdale-tourism---business-turnover-derived-from-tourism-and-related-expenditure-2014/,3,3,00:00:13,100.00%,33.33%
Dec-16,/calderdale-tourism---sector-breakdown-of-trip-expenditure-2014,3,1,00:00:10,0.00%,33.33%
Dec-16,/childrens-centres/,3,2,00:03:54,100.00%,66.67%
Dec-16,/cinemas,3,2,00:00:09,0.00%,0.00%
Dec-16,/council-venues/,3,2,00:01:27,100.00%,33.33%
Dec-16,/empty-properties/,3,3,00:01:41,0.00%,66.67%
Dec-16,/fire-stations/,3,2,00:00:07,0.00%,0.00%
Dec-16,/free-school-meals-by-ward---secondary-schools-,3,3,00:00:15,0.00%,0.00%
Dec-16,/greetland-and-stainland-ward/,3,3,00:01:46,0.00%,0.00%
Dec-16,/local-council-offices/,3,2,00:00:32,0.00%,0.00%
Dec-16,/luddendenfoot-ward/,3,3,00:00:36,0.00%,33.33%
Dec-16,/northern-powergrid---demand-and-capacity-data-/,3,3,00:01:10,0.00%,33.33%
Dec-16,/parish-boundaries/,3,2,00:00:42,0.00%,0.00%
Dec-16,/parkingaccount,3,2,00:00:14,0.00%,0.00%
Dec-16,/pay-policy/,3,3,00:00:00,100.00%,100.00%
Dec-16,/payments-to-suppliers,3,2,00:00:07,0.00%,0.00%
Dec-16,/payments-to-suppliers/,3,2,00:00:14,0.00%,66.67%
Dec-16,/police-stations,3,2,00:00:06,0.00%,0.00%
Dec-16,/post-offices,3,2,00:00:03,0.00%,0.00%
Dec-16,/railway-stations/,3,2,00:00:07,0.00%,0.00%
Dec-16,/school-participation-in-bikeability/,3,3,00:00:18,0.00%,66.67%
Dec-16,/schools-list/,3,3,00:00:34,0.00%,33.33%
Dec-16,/secondary-schools---pupils-with-english-as-an-additional-language,3,2,00:00:29,0.00%,0.00%
Dec-16,/spring-water-supply,3,2,00:00:05,0.00%,0.00%
Dec-16,/staff-count---people/,3,3,00:00:25,0.00%,33.33%
Dec-16,/theatres/,3,2,00:00:06,0.00%,33.33%
Dec-16,/trade-unions,3,2,00:00:23,0.00%,0.00%
Dec-16,/warley-ward/,3,2,00:00:15,0.00%,33.33%
Dec-16,/,2,2,00:00:11,0.00%,0.00%
Dec-16,/ancient-monuments/,2,2,00:13:29,0.00%,0.00%
Dec-16,/bike-racks/,2,1,00:14:21,0.00%,50.00%
Dec-16,/calderdale-tourism---sector-breakdown-of-trip-expenditure-2014/,2,1,00:14:14,0.00%,0.00%
Dec-16,/chemists-and-pharmacies/,2,1,00:00:05,0.00%,0.00%
Dec-16,/childrens-centres,2,1,00:00:05,0.00%,0.00%
Dec-16,/complaints-and-compliments,2,2,00:00:31,0.00%,0.00%
Dec-16,/council-constitution/,2,1,00:00:11,0.00%,50.00%
Dec-16,/customer-meter-data-calderdale,2,2,00:00:36,0.00%,0.00%
Dec-16,/dentists/,2,1,00:00:06,0.00%,0.00%
Dec-16,/environmental-health-fixed-penalty-notices,2,2,00:00:41,0.00%,0.00%
Dec-16,/environmental-permits,2,2,00:00:59,0.00%,0.00%
Dec-16,/flood-sirens,2,2,00:00:18,0.00%,0.00%
Dec-16,/free-school-meals-by-ward---primary-schools/,2,2,00:00:37,0.00%,0.00%
Dec-16,/free-school-meals-by-ward---secondary-schools-/,2,2,00:00:00,0.00%,100.00%
Dec-16,/metro-cards-use-and-savings/,2,2,00:01:55,0.00%,0.00%
Dec-16,/mixed-water-supply/,2,1,00:00:44,0.00%,0.00%
Dec-16,/museums/,2,1,00:00:03,0.00%,0.00%
Dec-16,/national-public-transport-access-nodes--naptan,2,1,00:02:10,0.00%,0.00%
Dec-16,/new-business-rates-accounts-created/,2,2,00:00:00,100.00%,100.00%
Dec-16,/northern-powergrid---substation-demand-data-for-calderdale/,2,2,00:00:43,0.00%,0.00%
Dec-16,/number-of-penalty-charge-notices--pcns--issued-and-ranked-by-street-/,2,2,00:00:40,0.00%,0.00%
Dec-16,/opticians,2,1,00:00:02,0.00%,0.00%
Dec-16,/places-of-worship-in-calderdale/,2,2,00:00:00,100.00%,100.00%
Dec-16,/planning-applications,2,1,00:00:13,0.00%,50.00%
Dec-16,/play-areas,2,1,00:00:03,0.00%,0.00%
Dec-16,/play-areas/,2,2,00:01:07,100.00%,50.00%
Dec-16,/procurement-card-transactions/,2,1,00:00:43,0.00%,0.00%
Dec-16,/public-toilets/,2,1,00:05:37,0.00%,50.00%
Dec-16,/pupils-on-roll-by-ward/,2,2,00:00:13,0.00%,0.00%
Dec-16,/recycling-and-household-waste,2,1,00:00:30,0.00%,0.00%
Dec-16,/retail-food-and-drink/,2,1,00:00:27,0.00%,0.00%
Dec-16,/secondary-schools---special-educational-needs--sen-,2,2,00:01:47,100.00%,50.00%
Dec-16,/skate-and-bmx-parks/,2,2,00:00:00,100.00%,100.00%
Dec-16,/small-business-rate-relief,2,2,00:00:12,0.00%,0.00%
Dec-16,/station-usage/,2,2,00:00:18,0.00%,50.00%
Dec-16,/street-lights-in-calderdale,2,1,00:00:02,0.00%,0.00%
Dec-16,/trade-unions/,2,2,00:00:16,0.00%,50.00%
Dec-16,/allotments,1,1,00:00:00,100.00%,100.00%
Dec-16,/british-cycling-calderdale-ride-log,1,1,00:00:57,0.00%,0.00%
Dec-16,/calderdale-data-works-xml-schema/,1,1,00:00:14,0.00%,0.00%
Dec-16,/complaints-and-compliments/,1,1,00:00:00,0.00%,100.00%
Dec-16,/council-constitution,1,1,00:00:04,0.00%,0.00%
Dec-16,/council-tax-charges-calderdale/,1,1,00:00:00,100.00%,100.00%
Dec-16,/council-tax-charges/,1,1,00:00:00,100.00%,100.00%
Dec-16,/customer-meter-data-calderdale/,1,1,00:00:00,0.00%,100.00%
Dec-16,/customer-transactions,1,1,00:00:08,0.00%,0.00%
Dec-16,/customer-transactions/,1,1,00:00:00,0.00%,100.00%
Dec-16,/disabled-blue-badges,1,1,00:09:38,0.00%,0.00%
Dec-16,/domestic-consumption-monitor---monthly-meter-readings,1,1,00:00:13,0.00%,0.00%
Dec-16,/domestic-consumption-monitor---monthly-meter-readings/,1,1,00:00:58,0.00%,0.00%
Dec-16,/elections-results,1,1,00:01:38,0.00%,0.00%
Dec-16,/environmental-health-fixed-penalty-notices/,1,1,00:00:35,0.00%,0.00%
Dec-16,/environmental-health-service-requests-2010-11-2014-15,1,1,00:00:10,0.00%,0.00%
Dec-16,/environmental-health-service-requests-2010-11-2014-15/,1,1,00:02:07,0.00%,0.00%
Dec-16,/environmental-permits/,1,1,00:00:00,100.00%,100.00%
Dec-16,/fraud,1,1,00:01:02,0.00%,0.00%
Dec-16,/gritting-routes/,1,1,00:00:15,0.00%,0.00%
Dec-16,/land-and-building-assets/,1,1,00:00:07,0.00%,0.00%
Dec-16,/national-public-transport-access-nodes--naptan/,1,1,00:00:04,0.00%,0.00%
Dec-16,/parking-spaces-calderdale,1,1,00:01:25,0.00%,0.00%
Dec-16,/parkingaccount/,1,1,00:00:25,0.00%,0.00%
Dec-16,/planning-applications-calderdale/,1,1,00:00:00,0.00%,100.00%
Dec-16,/polling-station-districts,1,1,00:01:01,0.00%,0.00%
Dec-16,/population-forecast/,1,1,00:00:39,0.00%,0.00%
Dec-16,/primary-schools---pupils-with-english-as-an-additional-language,1,1,00:00:16,0.00%,0.00%
Dec-16,/primary-schools---pupils-with-english-as-an-additional-language/,1,1,00:00:26,0.00%,0.00%
Dec-16,/primary-schools---special-educational-needs--sen-,1,1,00:00:00,100.00%,100.00%
Dec-16,/procurement-card-transactions,1,1,00:00:14,0.00%,0.00%
Dec-16,/public-food-register/,1,1,00:00:00,0.00%,100.00%
Dec-16,/public-toilets,1,1,00:00:00,100.00%,100.00%
Dec-16,/public-toilets-calderdale,1,1,00:00:38,0.00%,0.00%
Dec-16,/public-toilets-calderdale/,1,1,00:00:00,100.00%,100.00%
Dec-16,/recycling-and-household-waste/,1,1,00:00:10,0.00%,0.00%
Dec-16,/secondary-pupils-on-roll-by-ward-,1,1,00:00:46,0.00%,0.00%
Dec-16,/section-251-budget-statements/,1,1,00:00:46,0.00%,0.00%
Dec-16,/spring-water-supply/,1,1,00:00:00,0.00%,100.00%
Dec-16,/street-lights-in-calderdale/,1,1,00:00:18,0.00%,0.00%
Dec-16,/ward-boundaries-calderdale/,1,1,00:00:54,0.00%,0.00%
Dec-16,/wildflower-sites,1,1,00:00:34,0.00%,0.00%
