Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000198573,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CHILDCARE VOUCHERS,SURFACE HAZARDS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000198573,124.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,CONSULTANTS TECHNICAL,SURFACE HAZARDS,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000198398,82.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONSULTANTS TECHNICAL,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000198655,5183.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000199039,90.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000199040,4.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,CONTRACT HIRE VEHICLES,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000199043,6.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000197597,3082.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198270,269.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198271,404.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198272,269.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198275,269.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",COMPENSATION FOR LOSS OF,0000198342,250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/01/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES - SECURITY,CITY OF BRADFORD MDC,0000198348,3167.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198369,234.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198374,19940.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",LOSS OF 2  PALLETS OF SLA,0000198385,299.34
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",COMPENSATION FOR COLLAPSE,0000198386,400.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,6 MONTHS RENT FOR MR & MR,0000198471,3600.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,JIM DAVIES CIVIL ENGINEER,0000198496,354.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/10/2012,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,ENERGY&UTILITIES-ELECTRICITY,CALEDONIAN HERITABLE LIMI,0000198505,239.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/09/2012,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,ENERGY&UTILITIES-ELECTRICITY,CALEDONIAN HERITABLE LIMI,0000198506,243.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,VINCI CONSTRUCTION UK LTD,0000198510,85378.43
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,SOIL ENGINEERING GEOSERVI,0000198511,1442.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,BASIC ASSET AGREEMENT WIT,0000198515,11187.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",COMPENSATION CLAIM,0000198516,4004.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-PROP/CNSTRCN,PAYMENT FOR LICENCE,0000198597,250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/01/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,ENERGY&UTILITIES-ELECTRICITY,CALEDONIAN HERITABLE LIMI,0000198614,212.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/11/2012,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,ENERGY&UTILITIES-ELECTRICITY,CALEDONIAN HERITABLE LIMI,0000198616,213.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,PMC SURVEYS,0000198619,1303.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198627,146.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198628,270.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198629,246.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198630,356.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198631,221.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198635,104.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198637,235.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198638,113.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198639,156.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198640,235.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198642,144.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198643,144.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198645,86.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198646,77.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,BALFOUR BEATTY CIVIL ENG,0000198649,1919.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198650,3222.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,BALFOUR BEATTY CIVIL ENG,0000198651,3780.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,BALFOUR BEATTY CIVIL ENG,0000198652,2329.82
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198653,6183.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198686,181.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198687,287.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198688,190.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198689,350.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198706,3102.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198707,5577.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198708,12073.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,NEWCASTLE CITY COUNCIL,0000198732,200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,HPS CHARTERED SURVEYORS,0000198778,6005.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198779,470.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198780,1585.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,MIDLAND SURVEYING & ENGIN,0000198781,390.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GATESHEAD COUNCIL,0000198799,2036.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198800,348.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198803,891.26
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198804,16527.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198805,3766.81
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198806,7007.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",INCIDENTAL COSTS WHILST M,0000198812,748.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198829,113.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000198830,89.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198840,1411.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198841,1448.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198843,1411.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198844,1523.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198845,1180.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198846,1144.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198847,1300.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198848,1300.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,GEOL-CONSULTANTS LTD,0000198849,1215.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198850,4202.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198851,2794.04
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198852,6514.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000198853,3597.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-BUILDING MANAGEMENT,DUMFRIES & GALLOWAY COUNC,0000198867,1130.47
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,FENCING WORKS,0000198871,3211.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198890,1689.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198896,1716.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198897,1209.11
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/01/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198900,549.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/12/2012,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198901,623.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198904,495.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198905,598.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198906,426.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,R & K CONTRACTORS & CONSU,0000198907,589.29
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198931,177.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198932,443.62
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000198934,6468.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,SOIL ENGINEERING GEOSERVI,0000198988,3301.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,"CONSTRUCTION-BLD,REPR&MAINTNCE",REIMBURSE CAR INSURANCE A,0000198989,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,FACILITIES-ACCOMDTN SERVICES,COMPANY BARCLAYCARD,0000199062,154.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-PROP/CNSTRCN,PAYMENT FOR SECOND LICENC,0000199066,250.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,SOIL ENGINEERING GEOSERVI,0000199071,2294.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000199093,234.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000199094,9962.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2013,CONTRACTORS AND CLAIM COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,FISHER GERMAN LLP,0000199105,327.30
