Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000210346,1352.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000210347,432.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-CNSTRN SER PROVDR,PRIORITY BUILDERS LTD,0000210348,372.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000210349,475.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/04/2014,CONTRACTORS AND CLAIM COSTS,LICENSING: UK COAL,CONSTRUCTION-MAIN CONTRACTORS,PRIORITY BUILDERS LTD,0000210350,494.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,LEGAL COSTS,LICENSING: UK COAL,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000209979,21157.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,MINE ENTRY INSPECTIONS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209796,3114.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000209985,2917.21
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,OUTSOURCED MANAGEMENT-PS&S,MINE ENTRY INSPECTIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000209992,1465.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,CHESHIRE BRINE SEARCH SERVICES,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,CHESHIRE BRINE SUBSIDENCE,0000210060,35000.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/04/2014,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION COMMERCIAL,PROF SER FNCL-BANKING&INVSTMNT,WORLDPAY LIMITED,0000209868,804.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION COMMERCIAL,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000209996,1426.06
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,COURIER SERVICES,MINING INFORMATION COMMERCIAL,FACILITIES - SECURITY,SECURITY PLUS LIMITED,0000209799,51.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,MINING INFORMATION COMMERCIAL,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,153.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,GROUNDSURE ROYALTY,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,GROUNDSURE LIMITED,0000209798,63828.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,MINING INFORMATION COMMERCIAL,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,190.86
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,INSURANCE PREMIUMS,MINING INFORMATION COMMERCIAL,PSPES NOT APPLICABLE,AVIVA,0000210274,63900.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209795,4710.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209796,7786.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION COMMERCIAL,ICT-MAINTENANCE & SUPPORT,IBM UNITED KINGDOM LTD,0000209898,65404.67
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,LAW SOCIETY FACILITATION FEE,MINING INFORMATION COMMERCIAL,ICT-SOFTWARE,THE LAW SOCIETY,0000209896,3152.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,PAYMENTS TO AGENCIES FOR TEMPS,MINING INFORMATION COMMERCIAL,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000209951,401.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/01/2014,PAYMENTS TO AGENCIES FOR TEMPS,MINING INFORMATION COMMERCIAL,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000209978,345.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,PAYMENTS TO AGENCIES FOR TEMPS,MINING INFORMATION COMMERCIAL,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000210059,486.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,PAYMENTS TO AGENCIES FOR TEMPS,MINING INFORMATION COMMERCIAL,PROF SER TMP STFF-TEMP WRKERS,KEY PERSONNEL SOLUTIONS L,0000210326,495.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,POSTAGE,MINING INFORMATION COMMERCIAL,OFFICE SOLUTIONS-POST&COURIER,ROYAL MAIL GROUP PLC,0000209736,500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,POSTAGE,MINING INFORMATION COMMERCIAL,OFFICE SOLUTIONS-POST&COURIER,TNT UK LIMITED,0000210063,35.90
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,COMMISSION CHARGES-E-COMMERCE,MINING INFORMATION WHOLESALE,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000209996,16.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,280.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,276.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209796,7786.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,IT-APPLICATIONS MANAGEMENT,MINING INFORMATION WHOLESALE,ICT-MAINTENANCE & SUPPORT,IBM UNITED KINGDOM LTD,0000209898,65404.68
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,LEGAL COSTS,MINING INFORMATION WHOLESALE,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000209979,78.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/04/2014,MEETINGS,MINING INFORMATION WHOLESALE,TRAVEL&EVENTS-EVENT ORGNSTN,EASTWOOD HALL,0000209975,170.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MEETINGS,MINING INFORMATION WHOLESALE,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210284,9.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000209816,5309.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000210154,1260.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2014,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000210167,12406.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/04/2014,CURR YR ADDNS NON COAL MINES,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000210168,2021.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210172,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210304,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,INCIDENTALS,NON-COAL MINEWATER (DEFRA),VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000210366,8.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,M/W CHEMICAL OPERATIONAL,NON-COAL MINEWATER (DEFRA),ENGRNG GOODS-NON-MDICL CHMCLS,BIOCHEMICA UK LIMITED,0000209954,270.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2014,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000209578,8724.39
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,M/W CNTRCTR-OPRTNL MNTLY TSKS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000210155,1919.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/04/2014,M/W LAND AGENTS (AQUISITIONS),NON-COAL MINEWATER (DEFRA),PROF SER-LEGAL SERVICES,PROFESSIONAL FEES RE JOHN,0000209862,933.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/03/2014,M/W PUMPING TESTS,NON-COAL MINEWATER (DEFRA),CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000209578,12180.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/04/2014,M/W RENTS PAYABLE,NON-COAL MINEWATER (DEFRA),FACILITIES-BUILDING MANAGEMENT,TEMPORARY ACCESS LICENCE,0000210391,2700.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,15/04/2014,M/W SCOPING/FEASIBILITY/CONCEP,NON-COAL MINEWATER (DEFRA),PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000210166,3848.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,INTEGRATED WATER SERVICES,0000209759,221.03
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/04/2014,MONITORING & FLOW MEASUREMENT,NON-COAL MINEWATER (DEFRA),OPRTNL GOODS&SERV-ELEC MNTRING,RECLAIM VAT DOC 209332,35000139,-428.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,NON-COAL MINEWATER (DEFRA),FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210172,14.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000209845,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,FIDELITI LIMITED,0000209845,240.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,COMMISSION CHARGES-E-COMMERCE,PERMISSIONS,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000209996,539.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,CONSULTANCY,PERMISSIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000209986,8280.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,PERMISSIONS,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,401.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,PERMISSIONS,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,162.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,HOTEL ACCOMMODATION,PERMISSIONS,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000210342,55.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,HOTEL ACCOMMODATION,PERMISSIONS,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000210362,55.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,PERMISSIONS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210277,51.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000210065,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000210066,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,STAFF EVENTS,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210361,97.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210341,5.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210342,25.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210361,23.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/03/2014,CONSULTANCY,PLANNING & LOCAL AUTH LIAISON,PROF SER CNSLTNCY-PROP/CNSTRCN,ANTHONY NORTHCOTE PLANNIN,0000209674,3150.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/04/2014,CURR YR ADD-INTNGBLE INFO TECH,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000210101,14127.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,PLANNING & LOCAL AUTH LIAISON,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,322.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,PLANNING & LOCAL AUTH LIAISON,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,466.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,HOTEL ACCOMMODATION,PLANNING & LOCAL AUTH LIAISON,TRAVEL&EVENTS-HOTELS,COMPANY BARCLAYCARD,0000210186,30.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,INCIDENTALS,PLANNING & LOCAL AUTH LIAISON,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210286,2.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,INCIDENTALS,PLANNING & LOCAL AUTH LIAISON,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210293,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,INCIDENTALS,PLANNING & LOCAL AUTH LIAISON,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210313,3.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,INCIDENTALS,PLANNING & LOCAL AUTH LIAISON,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210316,3.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,IT-APPLICATIONS MANAGEMENT,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209796,1557.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,PLANNING & LOCAL AUTH LIAISON,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210286,10.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,PLANNING & LOCAL AUTH LIAISON,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210288,17.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,PLANNING & LOCAL AUTH LIAISON,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210293,81.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,MILEAGE PAYMENTS,PLANNING & LOCAL AUTH LIAISON,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210313,2.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,STAFF EVENTS,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210186,56.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210186,36.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000210187,76.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210286,3.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210288,3.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210293,25.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210302,3.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210313,8.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/04/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210316,2.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/04/2014,SUNDRY OFFICE EXPENSES,PLANNING & LOCAL AUTH LIAISON,PSPES NOT APPLICABLE,COMPANY BARCLAYCARD,0000210186,7.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,CONSULTANCY,PROCUREMENT,PROF SER TECH-ENGINEERING SER,THOMAS TELFORD TRAINING,0000209897,3016.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,CONSULTANCY,PROCUREMENT,PROF SER LRNG&DEV-STAFF TRNING,URS INFRASTRUCT & ENV UK,0000209705,5145.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/03/2014,CONSULTANCY,PROCUREMENT,PROF SER CNSLTNCY-PROCUREMENT,UK SHARED BUSINESS SERV L,0000209867,11900.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,FARES - RAIL,PROCUREMENT,TRAVEL&EVENTS-RAIL,REDFERN TRAVEL LTD,0000209904,109.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,HOTEL ACCOMMODATION,PROCUREMENT,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000210055,80.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,INCIDENTALS,PROCUREMENT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000210292,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2014,IT-APPLICATIONS MANAGEMENT,PROCUREMENT,ICT-MAINTENANCE & SUPPORT,BRAVOSOLUTION UK LTD,0000210106,11997.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,MILEAGE PAYMENTS,PROCUREMENT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000210292,13.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,22/04/2014,SUBSISTENCE ALLOWANCES,PROCUREMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000210292,2.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/04/2014,CONSULTANTS OPERATIONS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000210143,53.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,LEGAL COSTS,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,WALKER MORRIS,0000209891,127.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/04/2014,LEGAL COSTS,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,ANDERSON STRATHERN,0000209892,943.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/04/2014,M/W DISCHARGE CONSENTS,PROPERTY MANAGEMENT & SALES,ENERGY&UTILITIES-WATER,ENVIRONMENT AGENCY,0000210147,1368.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,M/W SCOPING/FEASIBILITY/CONCEP,PROPERTY MANAGEMENT & SALES,PROF SER TECH-ENGINEERING SER,JMC ENGINEERING (UK) LTD,0000209859,340.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,OTHER CONTRACTOR COSTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000209852,3777.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000209740,116.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,FACILITIES - SECURITY,WERNICK HIRE LIMITED,0000209901,79.72
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,WASTE MANAGEMENT-WSTE MNGT SER,WERNICK HIRE LIMITED,0000209902,88.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000209853,2184.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/03/2014,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000209856,473.60
