Supplier,Payment Date,Amount
REDACT PERSONAL INFORMATION,26/09/2012,3193.2
REDACT PERSONAL INFORMATION,26/09/2012,3115.2
REDACT PERSONAL INFORMATION,26/09/2012,3361.2
REDACT PERSONAL INFORMATION,26/09/2012,3361.2
REDACT PERSONAL INFORMATION,26/09/2012,2803.68
REDACT PERSONAL INFORMATION,26/09/2012,2152.71
REDACT PERSONAL INFORMATION,26/09/2012,4840.03
REDACT PERSONAL INFORMATION,26/09/2012,2351.2
REDACT PERSONAL INFORMATION,26/09/2012,5627.14
REDACT PERSONAL INFORMATION,26/09/2012,3548.57
REDACT PERSONAL INFORMATION,26/09/2012,3634.8
REDACT PERSONAL INFORMATION,27/09/2012,797.11
REDACT PERSONAL INFORMATION,27/09/2012,4070.4
REDACT PERSONAL INFORMATION,27/09/2012,11331.6
REDACT PERSONAL INFORMATION,27/09/2012,17390.5
REDACT PERSONAL INFORMATION,27/09/2012,501.2
REDACT PERSONAL INFORMATION,27/09/2012,751.6
REDACT PERSONAL INFORMATION,27/09/2012,710.92
REDACT PERSONAL INFORMATION,27/09/2012,863.32
REDACT PERSONAL INFORMATION,27/09/2012,663.13
REDACT PERSONAL INFORMATION,27/09/2012,2678.4
REDACT PERSONAL INFORMATION,27/09/2012,838
REDACT PERSONAL INFORMATION,27/09/2012,501
REDACT PERSONAL INFORMATION,27/09/2012,1488.7
REDACT PERSONAL INFORMATION,27/09/2012,921.48
REDACT PERSONAL INFORMATION,27/09/2012,5357.14
REDACT PERSONAL INFORMATION,27/09/2012,642.25
REDACT PERSONAL INFORMATION,27/09/2012,911.72
REDACT PERSONAL INFORMATION,27/09/2012,5562.9
REDACT PERSONAL INFORMATION,27/09/2012,5562.9
REDACT PERSONAL INFORMATION,27/09/2012,5562.9
REDACT PERSONAL INFORMATION,27/09/2012,5562.9
REDACT PERSONAL INFORMATION,27/09/2012,668
REDACT PERSONAL INFORMATION,27/09/2012,3342.9
REDACT PERSONAL INFORMATION,27/09/2012,567.5
REDACT PERSONAL INFORMATION,27/09/2012,725
REDACT PERSONAL INFORMATION,27/09/2012,2876.48
REDACT PERSONAL INFORMATION,27/09/2012,2876.48
REDACT PERSONAL INFORMATION,27/09/2012,526.97
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3471.43
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3471.43
REDACT PERSONAL INFORMATION,27/09/2012,526.97
REDACT PERSONAL INFORMATION,27/09/2012,765.1
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,27/09/2012,3132.2
REDACT PERSONAL INFORMATION,28/09/2012,2145
REDACT PERSONAL INFORMATION,28/09/2012,2445
REDACT PERSONAL INFORMATION,28/09/2012,2445
REDACT PERSONAL INFORMATION,28/09/2012,3300
REDACT PERSONAL INFORMATION,28/09/2012,684
REDACT PERSONAL INFORMATION,28/09/2012,1687.2
REDACT PERSONAL INFORMATION,28/09/2012,4800
REDACT PERSONAL INFORMATION,28/09/2012,3445.71
REDACT PERSONAL INFORMATION,28/09/2012,5065.71
REDACT PERSONAL INFORMATION,28/09/2012,3744
REDACT PERSONAL INFORMATION,28/09/2012,1275
REDACT PERSONAL INFORMATION,28/09/2012,850
REDACT PERSONAL INFORMATION,28/09/2012,1849.8
REDACT PERSONAL INFORMATION,28/09/2012,925.69
REDACT PERSONAL INFORMATION,28/09/2012,925.69
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,3881.32
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,3115.2
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,3881.32
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,5149.07
REDACT PERSONAL INFORMATION,28/09/2012,4499.2
REDACT PERSONAL INFORMATION,28/09/2012,2599.12
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,3186.8
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,1560
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,3648.64
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,1520
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,520
REDACT PERSONAL INFORMATION,28/09/2012,4479.6
REDACT PERSONAL INFORMATION,28/09/2012,1520
REDACT PERSONAL INFORMATION,28/09/2012,2400
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,1560
REDACT PERSONAL INFORMATION,28/09/2012,8333.28
REDACT PERSONAL INFORMATION,28/09/2012,1368
REDACT PERSONAL INFORMATION,28/09/2012,1080
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,1040
REDACT PERSONAL INFORMATION,28/09/2012,3800
REDACT PERSONAL INFORMATION,28/09/2012,1520
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,1058.58
REDACT PERSONAL INFORMATION,28/09/2012,1000
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1044
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,4071.43
REDACT PERSONAL INFORMATION,28/09/2012,3919.68
REDACT PERSONAL INFORMATION,28/09/2012,10050
REDACT PERSONAL INFORMATION,28/09/2012,2526.37
REDACT PERSONAL INFORMATION,28/09/2012,1080
REDACT PERSONAL INFORMATION,28/09/2012,1860
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1550
REDACT PERSONAL INFORMATION,28/09/2012,775
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1160
REDACT PERSONAL INFORMATION,28/09/2012,2564.1
REDACT PERSONAL INFORMATION,28/09/2012,1646.74
REDACT PERSONAL INFORMATION,28/09/2012,1701.63
REDACT PERSONAL INFORMATION,28/09/2012,2119.89
REDACT PERSONAL INFORMATION,28/09/2012,1696.2
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1240
REDACT PERSONAL INFORMATION,28/09/2012,1705
REDACT PERSONAL INFORMATION,28/09/2012,1550
REDACT PERSONAL INFORMATION,28/09/2012,633.46
REDACT PERSONAL INFORMATION,28/09/2012,7831.2
REDACT PERSONAL INFORMATION,28/09/2012,4708.2
REDACT PERSONAL INFORMATION,28/09/2012,684.96
REDACT PERSONAL INFORMATION,28/09/2012,3373.88
REDACT PERSONAL INFORMATION,28/09/2012,5284.8
REDACT PERSONAL INFORMATION,28/09/2012,1400
REDACT PERSONAL INFORMATION,28/09/2012,1300
REDACT PERSONAL INFORMATION,28/09/2012,3192
REDACT PERSONAL INFORMATION,28/09/2012,709.9
REDACT PERSONAL INFORMATION,28/09/2012,736.02
REDACT PERSONAL INFORMATION,28/09/2012,681.65
REDACT PERSONAL INFORMATION,28/09/2012,545.32
REDACT PERSONAL INFORMATION,28/09/2012,681.65
REDACT PERSONAL INFORMATION,28/09/2012,545.32
REDCORN LTD,25/09/2012,702
REED EXHIBITIONS LTD,05/09/2012,5478
REED SPECIALIST RECRUITMENT LTD,04/09/2012,568.08
REED SPECIALIST RECRUITMENT LTD,04/09/2012,575.98
REED SPECIALIST RECRUITMENT LTD,04/09/2012,575.98
REED SPECIALIST RECRUITMENT LTD,11/09/2012,575.98
REFUGE,10/09/2012,7906.88
REFUGE,10/09/2012,6944.4
REFUGE,25/09/2012,6944.4
REFUGE,25/09/2012,7906.88
RENDALL & RITTNER LTD,21/09/2012,1200.42
RGE SERVICES LIMITED,05/09/2012,13849.16
RGE SERVICES LIMITED,13/09/2012,10200.06
RGE SERVICES LIMITED,18/09/2012,63526.1
RICOH CAPITAL LIMITED,10/09/2012,1515.6
RM EDUCATION PLC,28/09/2012,2064
ROSS & ROBERTS LTD,19/09/2012,1274.98
ROYAL BOROUGH OF KINGSTON UPON THAMES,20/09/2012,1895.34
ROYAL MAIL,04/09/2012,2027.77
ROYAL MAIL,05/09/2012,29147.65
ROYAL MAIL,17/09/2012,3739.44
ROYAL MAIL,17/09/2012,4718.59
RSP RAIL TRAVEL  ACCOUNT,06/09/2012,8064.5
S AND R BUILDING SERVICES LTD,18/09/2012,7414.71
SAFEPLAY PLAYGROUND MAINTENANCE,13/09/2012,5599.8
SAGA HOMECARE,04/09/2012,519.32
SAGA HOMECARE,04/09/2012,514.76
SAGA HOMECARE,04/09/2012,514.52
SAGA HOMECARE,05/09/2012,665.13
SAGA HOMECARE,05/09/2012,648.5
SAGA HOMECARE,05/09/2012,520
SAGA HOMECARE,05/09/2012,614.13
SAGA HOMECARE,05/09/2012,616
SAGA HOMECARE,06/09/2012,501.63
SAGA HOMECARE,06/09/2012,2607
SAGA HOMECARE,06/09/2012,2198.55
SAGA HOMECARE,06/09/2012,826.63
SAIL GREENWICH LTD,06/09/2012,600
SAIL GREENWICH LTD,26/09/2012,4739.48
SALTASH ENTERPRISES LTD,19/09/2012,1080.26
SAM7,04/09/2012,990
SAM7,05/09/2012,1485
SAM7,19/09/2012,1575
SAMURAI SECURITY LIMITED,20/09/2012,1754.4
SAMURAI SECURITY LIMITED,20/09/2012,1886.4
SANCTUARY CARE (MEADOWS) LTD,12/09/2012,1939.32
SANCTUARY CARE (MEADOWS) LTD,12/09/2012,1939.32
SANCTUARY GROUP T/A SANCTUARY HOUSING ASSOCIATION,25/09/2012,11241.43
SANCTUARY GROUP T/A SANCTUARY HOUSING ASSOCIATION,25/09/2012,5079.84
SCIPRINT LIMITED,06/09/2012,14742.42
SEFTON COUNCIL,05/09/2012,12000
SELECTRIC LONDON LIMITED,14/09/2012,508.94
SEVACARE (UK) LTD,20/09/2012,537.75
SEVACARE (UK) LTD,20/09/2012,539.88
SEVACARE (UK) LTD,20/09/2012,850.13
SEVACARE (UK) LTD,20/09/2012,617.75
SEVACARE (UK) LTD,24/09/2012,549.5
SEVACARE (UK) LTD,24/09/2012,976.38
SEVACARE (UK) LTD,26/09/2012,635.5
SEVACARE (UK) LTD,26/09/2012,1521.63
SGN CONNECTIONS LTD,11/09/2012,921.6
SGS UNITED KINGDOM LTD,04/09/2012,1206
SHALOM FAMILY CENTRE LTD,05/09/2012,684
SHALOM FAMILY CENTRE LTD,05/09/2012,720
SHALOM FAMILY CENTRE LTD,05/09/2012,660
SHALOM FAMILY CENTRE LTD,05/09/2012,885
SHALOM FAMILY CENTRE LTD,05/09/2012,760
SHALOM FAMILY CENTRE LTD,14/09/2012,800
SHALOM FAMILY CENTRE LTD,14/09/2012,990
SHALOM FAMILY CENTRE LTD,14/09/2012,590
SHALOM FAMILY CENTRE LTD,14/09/2012,740
SHALOM FAMILY CENTRE LTD,14/09/2012,723
SHALOM FAMILY CENTRE LTD,14/09/2012,1020
SHALOM FAMILY CENTRE LTD,14/09/2012,1040
SHALOM FAMILY CENTRE LTD,14/09/2012,885
SHALOM FAMILY CENTRE LTD,14/09/2012,820
SHALOM FAMILY CENTRE LTD,14/09/2012,540
SHALOM FAMILY CENTRE LTD,14/09/2012,500
SHALOM FAMILY CENTRE LTD,14/09/2012,840
SI PUMPS LTD,10/09/2012,592.8
SIEMSATEC LTD,19/09/2012,1824
SILVER OAK ENTERPRISES LTD,04/09/2012,1828.99
SILVERLINE MEDIA LTD,11/09/2012,3200
SIMPLY SMILEY PRDUCTIONS,07/09/2012,4800
SINGINGWORKS LTD,21/09/2012,900
SITA UK LIMITED,21/09/2012,2750
SITA UK LIMITED,21/09/2012,2433.64
SITEIMPROVE LIMITED,26/09/2012,5416.98
SKILLS TRAINING CENTRE LTD,19/09/2012,918
SKILLS TRAINING CENTRE LTD,19/09/2012,894
SKILLS TRAINING CENTRE LTD,19/09/2012,918
SKILLS TRAINING CENTRE LTD,19/09/2012,845.25
SKILLS TRAINING CENTRE LTD,19/09/2012,595
SLIVERS OF TIME LTD,24/09/2012,3000
SOUTH EAST ELECTRIC VEHICLE SERVICES LTD,21/09/2012,11040
SOUTH LONDON HEALTHCARE NHS TRUST,10/09/2012,714.59
SOUTH LONDON HEALTHCARE NHS TRUST,20/09/2012,714.59
SOUTH OF ENGLAND FOUNDATION,25/09/2012,930
SOUTHERN ELECTRIC PLC,20/09/2012,532.62
SSI SCHAEFER LTD,19/09/2012,13029.6
SSI SCHAEFER LTD,20/09/2012,16307.46
ST CHRISTOPHERS FELLOWSHIP,06/09/2012,2850
ST CHRISTOPHERS FELLOWSHIP,06/09/2012,1221.43
ST CHRISTOPHERS FELLOWSHIP,13/09/2012,4207.14
ST CHRISTOPHERS FELLOWSHIP,27/09/2012,4071.43
ST CHRISTOPHERS FELLOWSHIP,27/09/2012,4071.43
STANNAH LIFT SERVICES LTD,06/09/2012,3775.2
STANNAH LIFT SERVICES LTD,06/09/2012,2695.2
STANNAH LIFT SERVICES LTD,13/09/2012,5157
STANNAH LIFT SERVICES LTD,26/09/2012,1316.25
STANNAH LIFT SERVICES LTD,28/09/2012,5188
STANNAH LIFT SERVICES LTD,28/09/2012,2216.2
STAR CARE UK LTD,18/09/2012,735.44
STAR CARE UK LTD,18/09/2012,589.93
STAR CARE UK LTD,18/09/2012,687.5
STAR CARE UK LTD,18/09/2012,740
STAR CARE UK LTD,18/09/2012,1824
STAR CARE UK LTD,18/09/2012,958
STAR CARE UK LTD,18/09/2012,841.96
STAR CARE UK LTD,18/09/2012,1698
STAR CARE UK LTD,18/09/2012,588
STAR CARE UK LTD,18/09/2012,1786.63
STAR CARE UK LTD,18/09/2012,2084.5
STAR CARE UK LTD,18/09/2012,1652.88
STAR CARE UK LTD,18/09/2012,2253
STAR CARE UK LTD,18/09/2012,597.13
STAR CARE UK LTD,18/09/2012,555
STAR CARE UK LTD,18/09/2012,1394.25
STAR CARE UK LTD,18/09/2012,555
STEELDECK RENTALS LTD,14/09/2012,1080.91
STONE COMPUTERS LTD,25/09/2012,26246.4
SUNRISE OPERATIONS UK LTD,25/09/2012,5100
SUPREME CARE SERVICES LTD,04/09/2012,849.11
SUPREME CARE SERVICES LTD,04/09/2012,2656
SUPREME CARE SERVICES LTD,04/09/2012,800.69
SUPREME CARE SERVICES LTD,04/09/2012,1755.22
SUPREME CARE SERVICES LTD,04/09/2012,1387.5
SUPREME CARE SERVICES LTD,04/09/2012,571.5
SUPREME CARE SERVICES LTD,04/09/2012,1967.26
SUPREME CARE SERVICES LTD,04/09/2012,746.6
SUPREME CARE SERVICES LTD,04/09/2012,585.9
SUPREME CARE SERVICES LTD,04/09/2012,555
SUPREME CARE SERVICES LTD,04/09/2012,664.11
SUPREME CARE SERVICES LTD,04/09/2012,1656.4
SUPREME CARE SERVICES LTD,04/09/2012,1453.5
SUPREME CARE SERVICES LTD,14/09/2012,1328.22
SUPREME CARE SERVICES LTD,14/09/2012,1632.5
SWEETT (UK) LTD,04/09/2012,6204.73
SWEETT (UK) LTD,07/09/2012,1500
SWEETT (UK) LTD,07/09/2012,3600
SWEETT (UK) LTD,07/09/2012,3180
SWEETT (UK) LTD,07/09/2012,3000
SWEETT (UK) LTD,10/09/2012,1800
SWEETT (UK) LTD,10/09/2012,6600
SWEETT (UK) LTD,11/09/2012,6114
SWEETT (UK) LTD,14/09/2012,706.5
SWEETT (UK) LTD,14/09/2012,3000
SWEETT (UK) LTD,14/09/2012,6000
SWEETT (UK) LTD,14/09/2012,3900
SWEETT (UK) LTD,19/09/2012,3300
SWEETT (UK) LTD,19/09/2012,3360
SWEETT (UK) LTD,24/09/2012,3000
SWEETT (UK) LTD,28/09/2012,6978
SYNERGY CPC  LLP,14/09/2012,3326.89
TCR TRAINING LIMITED,25/09/2012,558
TCS COMPUTER SERVICES LTD,06/09/2012,3232.8
TCS COMPUTER SERVICES LTD,18/09/2012,1160.4
TCS COMPUTER SERVICES LTD,28/09/2012,1035.6
TECHAIR LTD,28/09/2012,2258.4
TEMPLE EWELL NURSING HOME,24/09/2012,1803.43
TEMPLE PHARMACY LTD,04/09/2012,1823.44
TENNANT UK CLEANING SOLUTIONS LTD,21/09/2012,1644
THAMES GATEWAY PROPERTIES LTD,25/09/2012,961
THAMES GATEWAY PROPERTIES LTD,25/09/2012,961
THAMES WATER UTILITIES,03/09/2012,1457.31
THAMES WATER UTILITIES,03/09/2012,3653.91
THAMES WATER UTILITIES,10/09/2012,839.56
THAMES WATER UTILITIES,14/09/2012,523.88
THAMES WATER UTILITIES,20/09/2012,3071.09
THAMES WATER UTILITIES,27/09/2012,1157.07
THAMES WATER UTILITIES,27/09/2012,2060.55
THAMES WATER UTILITIES,28/09/2012,802.49
THAMES WATER UTILITIES LTD,26/09/2012,1016.22
THE CARING COMPANY,07/09/2012,723
THE CHANGE AGENCY,19/09/2012,1680
THE CHARLTON PRACTICE,25/09/2012,12864
THE CROWN ESTATE,14/09/2012,3000
THE DATA COMPANY ID LTD,21/09/2012,564
THE DATA COMPANY ID LTD,21/09/2012,564
THE EARL OF CHATHAM,05/09/2012,680
THE FOUNTAIN WORKSHOP (MAINTENANCE) LTD,05/09/2012,857.16
THE FOUNTAIN WORKSHOP (MAINTENANCE) LTD,24/09/2012,596.16
THE FOUNTAIN WORKSHOP (MAINTENANCE) LTD,24/09/2012,600
THE LONDON APPRENTICESHIP COMPANY,13/09/2012,20540.4
THE LONDON APPRENTICESHIP COMPANY,24/09/2012,19708.89
THE LONDON APPRENTICESHIP COMPANY,25/09/2012,20062.48
THE MARSTAN PRESS LIMITED,14/09/2012,5660.8
THE MARSTAN PRESS LIMITED,14/09/2012,4873.2
THE NEW LODGE RIDING CENTRE,10/09/2012,550
THE ROTARY CLUB OF BOURNEMOUTH,11/09/2012,4113
THE ROYAL NAVAL BENEVOLENT TRUST,28/09/2012,606.94
THE T P PARTNERSHIP,28/09/2012,1143
THE T P PARTNERSHIP,28/09/2012,1854
THE TENNIS FOUNDATION,14/09/2012,2000
THE WESTDALE PRESS LIMITED,26/09/2012,14505
THOMAS PHILIPOT`S ALMSHOUSES,19/09/2012,3209.37
THOMSON REUTERS(PROFESSIONAL) UK LIMITED,04/09/2012,1399.2
THORLUX LIGHTING A DIVISION FW THORPE PLC,11/09/2012,1801.9
THORLUX LIGHTING A DIVISION FW THORPE PLC,11/09/2012,2042.48
TIERGLAZE LTD,19/09/2012,558
TIERGLAZE LTD,19/09/2012,906
TIERGLAZE LTD,19/09/2012,594
TIERGLAZE LTD,19/09/2012,576
TILLS,21/09/2012,3924.63
TIMEOUT HOMES LTD,05/09/2012,18000
TNT (UK) LIMITED,04/09/2012,724.26
TNT (UK) LIMITED,06/09/2012,682.84
TNT (UK) LIMITED,28/09/2012,1854.43
TNT (UK) LIMITED,28/09/2012,551.9
TNT POST LONDON LTD,06/09/2012,3312.97
TNT POST LONDON LTD,06/09/2012,2439.04
TNT POST LONDON LTD,26/09/2012,4076.28
TNT POST LONDON LTD,26/09/2012,3085.67
TNT POST LONDON LTD,26/09/2012,3049.07
TOPCOAT CONSTRUCTION LTD,06/09/2012,77459.6
TOPCOAT CONSTRUCTION LTD,19/09/2012,86644.16
TOWERTREND LTD,25/09/2012,2592.86
TRADEWIND RECRUITMENT,20/09/2012,840
TRADEWIND RECRUITMENT,20/09/2012,840
TRADEWIND RECRUITMENT,20/09/2012,1188
TRADEWIND RECRUITMENT,20/09/2012,672
TRADEWIND RECRUITMENT,20/09/2012,950.4
TRADEWIND RECRUITMENT,20/09/2012,1188
TRADEWIND RECRUITMENT,28/09/2012,672
TRADEWIND RECRUITMENT,28/09/2012,950.4
TRANSITIONAL CARE LIMITED,10/09/2012,25200
TRANSITIONAL CARE LIMITED,10/09/2012,5907.7
TRANSPORT TRADING LTD,04/09/2012,3350.4
TRANSPORT TRADING LTD,06/09/2012,2163.04
TRANSPORT TRADING LTD,12/09/2012,3571.41
TRANSPORT TRADING LTD,26/09/2012,2421.86
TRG LAW,10/09/2012,1094.4
TRG LAW,18/09/2012,4894.2
TRG LAW,18/09/2012,3484.8
TRIBAL EDUCATION LIMITED,24/09/2012,1029.6
TRINITY MIRROR PRINTING WATFORD LIMITED,14/09/2012,4032.47
TRINITY MIRROR PRINTING WATFORD LIMITED,14/09/2012,4032.47
TRINITY MIRROR PRINTING WATFORD LIMITED,14/09/2012,4032.47
TROWERS & HAMLINS (SERVICES),07/09/2012,10736.16
TTS GROUP LTD,20/09/2012,1199.94
TUCKER GLASS & GLAZING,19/09/2012,630.54
TUCKER GLASS & GLAZING,19/09/2012,570.54
TUCKER GLASS & GLAZING,19/09/2012,4185
TUNGATE FORMS AND LABELS LIMITED,03/09/2012,2700.13
TUNGATE FORMS AND LABELS LIMITED,24/09/2012,633
TUNSTALL HEALTHCARE (UK) LTD,07/09/2012,4662.02
TUNSTALL HEALTHCARE (UK) LTD,13/09/2012,979.2
TUNSTALL HEALTHCARE (UK) LTD,13/09/2012,1464
TUNSTALL HEALTHCARE (UK) LTD,13/09/2012,3175.68
TUNSTALL HEALTHCARE (UK) LTD,27/09/2012,969
TURFLEET HIRE LTD,20/09/2012,1297.2
TURFLEET HIRE LTD,20/09/2012,1297.2
TURFLEET HIRE LTD,20/09/2012,3891.6
TURFLEET HIRE LTD,20/09/2012,1297.2
TURFLEET HIRE LTD,20/09/2012,1297.2
TWOFOLD,13/09/2012,5004
TWOFOLD,13/09/2012,4530
TWOFOLD,13/09/2012,1472.16
UBIQUS UK LTD,06/09/2012,787.44
UFTON ASSOCIATES (LOSS ADJUSTERS),27/09/2012,1357.2
UK LASER SUPPLIES LTD,04/09/2012,522.48
UK LASER SUPPLIES LTD,05/09/2012,1693.1
UK LASER SUPPLIES LTD,14/09/2012,1087.23
UK LASER SUPPLIES LTD,14/09/2012,1790.04
UK LASER SUPPLIES LTD,14/09/2012,646.02
UK LASER SUPPLIES LTD,25/09/2012,1127.11
UK LASER SUPPLIES LTD,26/09/2012,1674.19
UK LASER SUPPLIES LTD,27/09/2012,539.64
UK LASER SUPPLIES LTD,27/09/2012,549.12
UK LASER SUPPLIES LTD,27/09/2012,538.44
UK LASER SUPPLIES LTD,27/09/2012,549.12
UK LASER SUPPLIES LTD,27/09/2012,549.12
UK ORACLE USER GROUP,19/09/2012,594
UK POWER NETWORKS LIMITED,06/09/2012,2137.2
UK POWER NETWORKS LIMITED,10/09/2012,36091.2
UK POWER NETWORKS LIMITED,10/09/2012,822
UK POWER NETWORKS LIMITED,10/09/2012,822
UK POWER NETWORKS LIMITED,13/09/2012,822
UK POWER NETWORKS LIMITED,13/09/2012,822
UK POWER NETWORKS LIMITED,13/09/2012,1914
UK POWER NETWORKS LIMITED,13/09/2012,822
UK POWER NETWORKS LIMITED,13/09/2012,822
UK POWER NETWORKS LIMITED,19/09/2012,1329.6
UK POWER NETWORKS LIMITED,24/09/2012,822
UK POWER NETWORKS LIMITED,24/09/2012,822
UK POWER NETWORKS LIMITED,27/09/2012,822
UKINBOUND LIMITED,18/09/2012,958.8
UNDERCOVER EVENTS LTD,14/09/2012,656.45
UNIVERSAL LAW,21/09/2012,7000
URBAN IQ LTD,19/09/2012,810
V I PENSIONS LAW LTD,19/09/2012,600
VAL AND DIANE INDEPENDENT CATERERS,11/09/2012,1647.3
VANBRUGH PARK ESTATE TENANTS & RESIDENTS ASSOC,25/09/2012,500
VELO CITY CYCLING INC LTD,04/09/2012,1127
VENTURE HOUSING (LONDON) LTD,25/09/2012,713
VENTURE HOUSING (LONDON) LTD,25/09/2012,961
VENUE MARKETING SOLUTIONS,12/09/2012,1200
VEOLIA ES (UK) LTD,07/09/2012,320892.9
VEOLIA ES (UK) LTD,20/09/2012,69670.29
VEOLIA ES (UK) LTD,20/09/2012,293120.76
VEOLIA ES (UK) LTD,20/09/2012,81911.21
VEOLIA ES (UK) LTD,28/09/2012,371862.71
VEOLIA ES (UK) LTD,28/09/2012,366891.53
VEOLIA ES (UK) LTD,28/09/2012,66850.49
VILLAGE PHARMACY CHARLTON LTD,04/09/2012,1478.4
VIRGIN MEDIA BUSINESS,10/09/2012,3204.49
VIRGIN MEDIA BUSINESS,10/09/2012,3440.25
VIRGIN MEDIA BUSINESS,10/09/2012,3619
VIRGIN MEDIA BUSINESS,10/09/2012,3619
VOLKERHIGHWAYS LTD,06/09/2012,399000
VOLUNTEERS CENTRE GREENWICH,17/09/2012,15979
W J KING LIMITED,03/09/2012,2928.93
WANDSWORTH COUNCIL,20/09/2012,213404
WATES CONSTRUCTION LTD,28/09/2012,841526.53
WATKINS HIRE LTD,12/09/2012,4560
WATKINS HIRE LTD,12/09/2012,10380
WATKINS HIRE LTD,24/09/2012,4560
WATMORES SOLICITORS,03/09/2012,663.04
WATMORES SOLICITORS,04/09/2012,789.6
WATMORES SOLICITORS,05/09/2012,509.12
WATMORES SOLICITORS,25/09/2012,1050
WDR LIMITED,07/09/2012,522
WEEDFREE LIMITED,25/09/2012,22674
WEIGHTMANS,04/09/2012,2229
WELLOW BUSINESS SERVICES LTD,07/09/2012,654.9
WELOME HOUSE RESIDENTIAL CARE HOMES,04/09/2012,1960
WEST HEATH 2000 LTD,28/09/2012,8959
WEST HEATH 2000 LTD,28/09/2012,12604.67
WG COYLE ROOFING & BUILDING SERVICES,13/09/2012,5440.88
WHYTE & CO,05/09/2012,812.28
WHYTE & CO,05/09/2012,859.04
WHYTE & CO,06/09/2012,575.77
WHYTE & CO,10/09/2012,853.65
WHYTE & CO,18/09/2012,725.65
WHYTE & CO,19/09/2012,696
WIZE UP,26/09/2012,1235
WIZE UP,26/09/2012,910
WIZE UP,26/09/2012,1235
WIZE UP,26/09/2012,1235
WOLSELEY UK LTD (VARIOUS SUPPLIES),03/09/2012,615.32
WOLSELEY UK LTD (VARIOUS SUPPLIES),03/09/2012,2248.74
WOLSELEY UK LTD (VARIOUS SUPPLIES),03/09/2012,555.86
WOLSELEY UK LTD (VARIOUS SUPPLIES),03/09/2012,2809.08
WOLSELEY UK LTD (VARIOUS SUPPLIES),05/09/2012,1802.02
WOLSELEY UK LTD (VARIOUS SUPPLIES),06/09/2012,1345.68
WOLSELEY UK LTD (VARIOUS SUPPLIES),07/09/2012,580.73
WOLSELEY UK LTD (VARIOUS SUPPLIES),07/09/2012,512.95
WOLSELEY UK LTD (VARIOUS SUPPLIES),07/09/2012,733.74
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,748.97
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,639.29
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,504.11
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,2875.27
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,1635.83
WOLSELEY UK LTD (VARIOUS SUPPLIES),07/09/2012,11980.62
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,4908.65
WOLSELEY UK LTD (VARIOUS SUPPLIES),10/09/2012,7556.88
