Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,1509.6,12/02/2014
REDACT PERSONAL INFORMATION,1509.6,12/02/2014
REDACT PERSONAL INFORMATION,612,12/02/2014
REDACT PERSONAL INFORMATION,6146,12/02/2014
REDACT PERSONAL INFORMATION,692.28,12/02/2014
REDACT PERSONAL INFORMATION,821.99,12/02/2014
REDACT PERSONAL INFORMATION,608.71,12/02/2014
REDACT PERSONAL INFORMATION,2281.96,12/02/2014
REDACT PERSONAL INFORMATION,511.61,12/02/2014
REDACT PERSONAL INFORMATION,1794.8,12/02/2014
REDACT PERSONAL INFORMATION,1297.8,12/02/2014
REDACT PERSONAL INFORMATION,713.22,12/02/2014
REDACT PERSONAL INFORMATION,999.96,12/02/2014
REDACT PERSONAL INFORMATION,664.77,12/02/2014
REDACT PERSONAL INFORMATION,692.28,12/02/2014
REDACT PERSONAL INFORMATION,2170.69,12/02/2014
REDACT PERSONAL INFORMATION,1012.8,12/02/2014
REDACT PERSONAL INFORMATION,1109.22,12/02/2014
REDACT PERSONAL INFORMATION,2153.76,12/02/2014
REDACT PERSONAL INFORMATION,2153.76,12/02/2014
REDACT PERSONAL INFORMATION,830.09,12/02/2014
REDACT PERSONAL INFORMATION,530.32,12/02/2014
REDACT PERSONAL INFORMATION,974.32,12/02/2014
REDACT PERSONAL INFORMATION,521.39,12/02/2014
REDACT PERSONAL INFORMATION,545.1,12/02/2014
REDACT PERSONAL INFORMATION,998.58,12/02/2014
REDACT PERSONAL INFORMATION,948.68,12/02/2014
REDACT PERSONAL INFORMATION,582.88,12/02/2014
REDACT PERSONAL INFORMATION,789.93,12/02/2014
REDACT PERSONAL INFORMATION,1201.83,12/02/2014
REDACT PERSONAL INFORMATION,605.74,12/02/2014
REDACT PERSONAL INFORMATION,507.48,12/02/2014
REDACT PERSONAL INFORMATION,1636.48,12/02/2014
REDACT PERSONAL INFORMATION,1447.64,12/02/2014
REDACT PERSONAL INFORMATION,785.63,12/02/2014
REDACT PERSONAL INFORMATION,607.42,12/02/2014
REDACT PERSONAL INFORMATION,861.95,12/02/2014
REDACT PERSONAL INFORMATION,1961.98,12/02/2014
REDACT PERSONAL INFORMATION,667.33,12/02/2014
REDACT PERSONAL INFORMATION,534,12/02/2014
REDACT PERSONAL INFORMATION,1255,12/02/2014
REDACT PERSONAL INFORMATION,681.6,12/02/2014
REDACT PERSONAL INFORMATION,1592.85,12/02/2014
REDACT PERSONAL INFORMATION,1592.85,12/02/2014
REDACT PERSONAL INFORMATION,1592.85,12/02/2014
REDACT PERSONAL INFORMATION,681.6,12/02/2014
REDACT PERSONAL INFORMATION,681.6,12/02/2014
REDACT PERSONAL INFORMATION,624.8,12/02/2014
REDACT PERSONAL INFORMATION,7304,12/02/2014
REDACT PERSONAL INFORMATION,593.74,12/02/2014
REDACT PERSONAL INFORMATION,894.35,12/02/2014
REDACT PERSONAL INFORMATION,653.82,12/02/2014
REDACT PERSONAL INFORMATION,628.6,12/02/2014
REDACT PERSONAL INFORMATION,717.92,12/02/2014
REDACT PERSONAL INFORMATION,872.12,12/02/2014
REDACT PERSONAL INFORMATION,525.62,12/02/2014
REDACT PERSONAL INFORMATION,1965.49,12/02/2014
REDACT PERSONAL INFORMATION,538.44,12/02/2014
REDACT PERSONAL INFORMATION,798.39,12/02/2014
REDACT PERSONAL INFORMATION,859.96,12/02/2014
REDACT PERSONAL INFORMATION,890.99,12/02/2014
REDACT PERSONAL INFORMATION,1503.93,12/02/2014
REDACT PERSONAL INFORMATION,769.2,12/02/2014
REDACT PERSONAL INFORMATION,1167.88,12/02/2014
REDACT PERSONAL INFORMATION,1558.28,12/02/2014
REDACT PERSONAL INFORMATION,1717,12/02/2014
REDACT PERSONAL INFORMATION,1060.5,12/02/2014
REDACT PERSONAL INFORMATION,1717,12/02/2014
REDACT PERSONAL INFORMATION,7962.66,12/02/2014
REDACT PERSONAL INFORMATION,2209.46,12/02/2014
REDACT PERSONAL INFORMATION,1963.52,12/02/2014
REDACT PERSONAL INFORMATION,1944.12,12/02/2014
REDACT PERSONAL INFORMATION,1060.5,12/02/2014
REDACT PERSONAL INFORMATION,3270.72,12/02/2014
REDACT PERSONAL INFORMATION,3128.52,12/02/2014
REDACT PERSONAL INFORMATION,3128.52,12/02/2014
REDACT PERSONAL INFORMATION,3128.52,12/02/2014
REDACT PERSONAL INFORMATION,3128.52,12/02/2014
REDACT PERSONAL INFORMATION,3095.57,12/02/2014
REDACT PERSONAL INFORMATION,3128.52,12/02/2014
REDACT PERSONAL INFORMATION,2825.76,12/02/2014
REDACT PERSONAL INFORMATION,2825.76,12/02/2014
REDACT PERSONAL INFORMATION,2084.07,12/02/2014
REDACT PERSONAL INFORMATION,1302,12/02/2014
REDACT PERSONAL INFORMATION,1116,12/02/2014
REDACT PERSONAL INFORMATION,1116,12/02/2014
REDACT PERSONAL INFORMATION,1302,12/02/2014
REDACT PERSONAL INFORMATION,1302,12/02/2014
REDACT PERSONAL INFORMATION,3255,12/02/2014
REDACT PERSONAL INFORMATION,49369.8,12/02/2014
REDACT PERSONAL INFORMATION,49369.8,12/02/2014
REDACT PERSONAL INFORMATION,44592.08,12/02/2014
REDACT PERSONAL INFORMATION,20904.11,12/02/2014
REDACT PERSONAL INFORMATION,3317,13/02/2014
REDACT PERSONAL INFORMATION,583.94,13/02/2014
REDACT PERSONAL INFORMATION,912.45,13/02/2014
REDACT PERSONAL INFORMATION,1535.54,13/02/2014
REDACT PERSONAL INFORMATION,4867,13/02/2014
REDACT PERSONAL INFORMATION,4710,13/02/2014
REDACT PERSONAL INFORMATION,815.94,13/02/2014
REDACT PERSONAL INFORMATION,1235.19,13/02/2014
REDACT PERSONAL INFORMATION,905.72,13/02/2014
REDACT PERSONAL INFORMATION,3400,13/02/2014
REDACT PERSONAL INFORMATION,3400,13/02/2014
REDACT PERSONAL INFORMATION,3800,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,3697.99,13/02/2014
REDACT PERSONAL INFORMATION,606.66,13/02/2014
REDACT PERSONAL INFORMATION,3697.99,13/02/2014
REDACT PERSONAL INFORMATION,3697.99,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,4400,13/02/2014
REDACT PERSONAL INFORMATION,3697.99,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,2087.72,13/02/2014
REDACT PERSONAL INFORMATION,3476.11,13/02/2014
REDACT PERSONAL INFORMATION,1960.84,13/02/2014
REDACT PERSONAL INFORMATION,3476.11,13/02/2014
REDACT PERSONAL INFORMATION,2120.84,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,2476.84,13/02/2014
REDACT PERSONAL INFORMATION,3587.05,13/02/2014
REDACT PERSONAL INFORMATION,3261.88,13/02/2014
REDACT PERSONAL INFORMATION,3458.95,13/02/2014
REDACT PERSONAL INFORMATION,3458.95,13/02/2014
REDACT PERSONAL INFORMATION,3351.97,13/02/2014
REDACT PERSONAL INFORMATION,3351.97,13/02/2014
REDACT PERSONAL INFORMATION,3547.8,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,698.24,13/02/2014
REDACT PERSONAL INFORMATION,5270.93,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,2624.15,13/02/2014
REDACT PERSONAL INFORMATION,3547.8,13/02/2014
REDACT PERSONAL INFORMATION,3351.97,13/02/2014
REDACT PERSONAL INFORMATION,3547.8,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,3774.25,13/02/2014
REDACT PERSONAL INFORMATION,3565.93,13/02/2014
REDACT PERSONAL INFORMATION,3491.18,13/02/2014
REDACT PERSONAL INFORMATION,3491.18,13/02/2014
REDACT PERSONAL INFORMATION,1041.4,13/02/2014
REDACT PERSONAL INFORMATION,1041.4,13/02/2014
REDACT PERSONAL INFORMATION,1041.4,13/02/2014
REDACT PERSONAL INFORMATION,1035.57,13/02/2014
REDACT PERSONAL INFORMATION,3480.86,13/02/2014
REDACT PERSONAL INFORMATION,3697.99,13/02/2014
REDACT PERSONAL INFORMATION,3317,13/02/2014
REDACT PERSONAL INFORMATION,530.4,13/02/2014
REDACT PERSONAL INFORMATION,340867.51,17/02/2014
REDACT PERSONAL INFORMATION,28338.4,14/02/2014
REDACT PERSONAL INFORMATION,6445.06,14/02/2014
REDACT PERSONAL INFORMATION,573.75,13/02/2014
REDACT PERSONAL INFORMATION,2940,14/02/2014
REDACT PERSONAL INFORMATION,687.27,14/02/2014
REDACT PERSONAL INFORMATION,662.96,14/02/2014
REDACT PERSONAL INFORMATION,651.05,14/02/2014
REDACT PERSONAL INFORMATION,563.82,14/02/2014
REDACT PERSONAL INFORMATION,1487.5,14/02/2014
REDACT PERSONAL INFORMATION,557.76,14/02/2014
REDACT PERSONAL INFORMATION,555.78,14/02/2014
REDACT PERSONAL INFORMATION,1395.19,14/02/2014
REDACT PERSONAL INFORMATION,701.7,14/02/2014
REDACT PERSONAL INFORMATION,583.04,14/02/2014
REDACT PERSONAL INFORMATION,2249.91,14/02/2014
REDACT PERSONAL INFORMATION,599.35,14/02/2014
REDACT PERSONAL INFORMATION,1552.16,14/02/2014
REDACT PERSONAL INFORMATION,956.19,14/02/2014
REDACT PERSONAL INFORMATION,1932.83,14/02/2014
REDACT PERSONAL INFORMATION,674.88,14/02/2014
REDACT PERSONAL INFORMATION,1132.46,14/02/2014
REDACT PERSONAL INFORMATION,1379.96,14/02/2014
REDACT PERSONAL INFORMATION,843.6,14/02/2014
REDACT PERSONAL INFORMATION,674.88,14/02/2014
REDACT PERSONAL INFORMATION,590.52,14/02/2014
REDACT PERSONAL INFORMATION,3697.99,14/02/2014
REDACT PERSONAL INFORMATION,2770,14/02/2014
REDACT PERSONAL INFORMATION,3437.28,14/02/2014
REDACT PERSONAL INFORMATION,2263.53,14/02/2014
REDACT PERSONAL INFORMATION,516.23,14/02/2014
REDACT PERSONAL INFORMATION,2828,14/02/2014
REDACT PERSONAL INFORMATION,2626,14/02/2014
REDACT PERSONAL INFORMATION,3264,14/02/2014
REDACT PERSONAL INFORMATION,4098.12,14/02/2014
REDACT PERSONAL INFORMATION,785.5,14/02/2014
REDACT PERSONAL INFORMATION,3414.34,14/02/2014
REDACT PERSONAL INFORMATION,2967.01,14/02/2014
REDACT PERSONAL INFORMATION,2967.01,14/02/2014
REDACT PERSONAL INFORMATION,3255,14/02/2014
REDACT PERSONAL INFORMATION,3036.76,14/02/2014
REDACT PERSONAL INFORMATION,650,14/02/2014
REDACT PERSONAL INFORMATION,850,14/02/2014
REDACT PERSONAL INFORMATION,5370.71,14/02/2014
REDACT PERSONAL INFORMATION,2635,14/02/2014
REDACT PERSONAL INFORMATION,3316.47,14/02/2014
REDACT PERSONAL INFORMATION,3437.28,14/02/2014
REDACT PERSONAL INFORMATION,6099.43,14/02/2014
REDACT PERSONAL INFORMATION,3286.93,14/02/2014
REDACT PERSONAL INFORMATION,3252.83,14/02/2014
REDACT PERSONAL INFORMATION,3437.01,14/02/2014
REDACT PERSONAL INFORMATION,3437.28,14/02/2014
REDACT PERSONAL INFORMATION,2635,14/02/2014
REDACT PERSONAL INFORMATION,6445.06,17/02/2014
REDACT PERSONAL INFORMATION,2785.5,17/02/2014
REDACT PERSONAL INFORMATION,2878.35,17/02/2014
REDACT PERSONAL INFORMATION,2878.35,17/02/2014
REDACT PERSONAL INFORMATION,18279.6,17/02/2014
REDACT PERSONAL INFORMATION,1371.02,17/02/2014
REDACT PERSONAL INFORMATION,40819.59,17/02/2014
REDACT PERSONAL INFORMATION,2599.8,17/02/2014
REDACT PERSONAL INFORMATION,3186.8,17/02/2014
REDACT PERSONAL INFORMATION,3920.12,17/02/2014
REDACT PERSONAL INFORMATION,3920.12,17/02/2014
REDACT PERSONAL INFORMATION,3388.3,17/02/2014
REDACT PERSONAL INFORMATION,4544.16,17/02/2014
REDACT PERSONAL INFORMATION,2927.33,17/02/2014
REDACT PERSONAL INFORMATION,3186.8,17/02/2014
REDACT PERSONAL INFORMATION,724.84,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,1200,17/02/2014
REDACT PERSONAL INFORMATION,1200,17/02/2014
REDACT PERSONAL INFORMATION,1200,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,2400.84,17/02/2014
REDACT PERSONAL INFORMATION,2768,17/02/2014
REDACT PERSONAL INFORMATION,2429.32,17/02/2014
REDACT PERSONAL INFORMATION,2795.68,17/02/2014
REDACT PERSONAL INFORMATION,2768,17/02/2014
REDACT PERSONAL INFORMATION,2795.68,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,2795.68,17/02/2014
REDACT PERSONAL INFORMATION,3020,17/02/2014
REDACT PERSONAL INFORMATION,2429.32,17/02/2014
REDACT PERSONAL INFORMATION,2768,17/02/2014
REDACT PERSONAL INFORMATION,2400,17/02/2014
REDACT PERSONAL INFORMATION,2520,17/02/2014
REDACT PERSONAL INFORMATION,2795.68,17/02/2014
REDACT PERSONAL INFORMATION,2429.32,17/02/2014
REDACT PERSONAL INFORMATION,2508.8,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,2520,17/02/2014
REDACT PERSONAL INFORMATION,2429.32,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,2567.02,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,1972,17/02/2014
REDACT PERSONAL INFORMATION,2429.32,17/02/2014
REDACT PERSONAL INFORMATION,1419.99,17/02/2014
REDACT PERSONAL INFORMATION,2795.68,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,2589.39,17/02/2014
REDACT PERSONAL INFORMATION,584.7,17/02/2014
REDACT PERSONAL INFORMATION,835.29,17/02/2014
REDACT PERSONAL INFORMATION,2789.95,17/02/2014
REDACT PERSONAL INFORMATION,1912,17/02/2014
REDACT PERSONAL INFORMATION,1887.9,17/02/2014
REDACT PERSONAL INFORMATION,866.05,17/02/2014
REDACT PERSONAL INFORMATION,669.24,17/02/2014
REDACT PERSONAL INFORMATION,637.07,17/02/2014
REDACT PERSONAL INFORMATION,1020.22,17/02/2014
REDACT PERSONAL INFORMATION,558.33,17/02/2014
REDACT PERSONAL INFORMATION,1284.71,17/02/2014
REDACT PERSONAL INFORMATION,1341.6,17/02/2014
REDACT PERSONAL INFORMATION,3255,17/02/2014
REDACT PERSONAL INFORMATION,3144,17/02/2014
REDACT PERSONAL INFORMATION,757.5,17/02/2014
REDACT PERSONAL INFORMATION,879.79,18/02/2014
REDACT PERSONAL INFORMATION,2922,18/02/2014
REDACT PERSONAL INFORMATION,8914.08,18/02/2014
REDACT PERSONAL INFORMATION,500,18/02/2014
REDACT PERSONAL INFORMATION,1419.99,18/02/2014
REDACT PERSONAL INFORMATION,1039.04,18/02/2014
REDACT PERSONAL INFORMATION,611.2,18/02/2014
REDACT PERSONAL INFORMATION,2312.54,18/02/2014
REDACT PERSONAL INFORMATION,1887.36,18/02/2014
REDACT PERSONAL INFORMATION,794.56,18/02/2014
REDACT PERSONAL INFORMATION,550.08,18/02/2014
REDACT PERSONAL INFORMATION,1555.68,18/02/2014
REDACT PERSONAL INFORMATION,1584.69,18/02/2014
REDACT PERSONAL INFORMATION,16907,18/02/2014
REDACT PERSONAL INFORMATION,982.08,18/02/2014
REDACT PERSONAL INFORMATION,550.08,18/02/2014
REDACT PERSONAL INFORMATION,864,18/02/2014
REDACT PERSONAL INFORMATION,1039.04,18/02/2014
REDACT PERSONAL INFORMATION,550.08,18/02/2014
REDACT PERSONAL INFORMATION,1370.56,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,734.4,18/02/2014
REDACT PERSONAL INFORMATION,888,19/02/2014
REDACT PERSONAL INFORMATION,3474,19/02/2014
REDACT PERSONAL INFORMATION,1488,19/02/2014
REDACT PERSONAL INFORMATION,2232,19/02/2014
REDACT PERSONAL INFORMATION,1302,19/02/2014
REDACT PERSONAL INFORMATION,1041.6,19/02/2014
REDACT PERSONAL INFORMATION,1116,19/02/2014
REDACT PERSONAL INFORMATION,1116,19/02/2014
REDACT PERSONAL INFORMATION,1488,19/02/2014
REDACT PERSONAL INFORMATION,1116,19/02/2014
REDACT PERSONAL INFORMATION,828,19/02/2014
REDACT PERSONAL INFORMATION,1860,19/02/2014
REDACT PERSONAL INFORMATION,1488,19/02/2014
REDACT PERSONAL INFORMATION,4560.41,19/02/2014
REDACT PERSONAL INFORMATION,1339.2,19/02/2014
REDACT PERSONAL INFORMATION,560,19/02/2014
REDACT PERSONAL INFORMATION,1302,19/02/2014
REDACT PERSONAL INFORMATION,1302,19/02/2014
REDACT PERSONAL INFORMATION,3381.79,19/02/2014
REDACT PERSONAL INFORMATION,16097.5,19/02/2014
REDACT PERSONAL INFORMATION,1042.52,19/02/2014
REDACT PERSONAL INFORMATION,10628.57,19/02/2014
REDACT PERSONAL INFORMATION,3062.5,19/02/2014
REDACT PERSONAL INFORMATION,3062.5,19/02/2014
REDACT PERSONAL INFORMATION,672.73,19/02/2014
REDACT PERSONAL INFORMATION,927.37,19/02/2014
REDACT PERSONAL INFORMATION,1042.52,19/02/2014
REDACT PERSONAL INFORMATION,874.2,19/02/2014
REDACT PERSONAL INFORMATION,2327.6,19/02/2014
REDACT PERSONAL INFORMATION,2379.08,19/02/2014
REDACT PERSONAL INFORMATION,2125.72,19/02/2014
REDACT PERSONAL INFORMATION,2561.48,19/02/2014
REDACT PERSONAL INFORMATION,560,19/02/2014
REDACT PERSONAL INFORMATION,1000,19/02/2014
REDACT PERSONAL INFORMATION,6507.5,19/02/2014
REDACT PERSONAL INFORMATION,925.95,19/02/2014
REDACT PERSONAL INFORMATION,925.95,19/02/2014
REDACT PERSONAL INFORMATION,838.08,19/02/2014
REDACT PERSONAL INFORMATION,761,19/02/2014
REDACT PERSONAL INFORMATION,2070,20/02/2014
REDACT PERSONAL INFORMATION,2070,20/02/2014
REDACT PERSONAL INFORMATION,4830,20/02/2014
REDACT PERSONAL INFORMATION,1893.26,20/02/2014
REDACT PERSONAL INFORMATION,2800,20/02/2014
REDACT PERSONAL INFORMATION,11369.4,20/02/2014
REDACT PERSONAL INFORMATION,1302,20/02/2014
REDACT PERSONAL INFORMATION,672,20/02/2014
REDACT PERSONAL INFORMATION,918,20/02/2014
REDACT PERSONAL INFORMATION,577.03,20/02/2014
REDACT PERSONAL INFORMATION,7146.5,21/02/2014
REDACT PERSONAL INFORMATION,522,21/02/2014
REDACT PERSONAL INFORMATION,583.33,21/02/2014
REDACT PERSONAL INFORMATION,1500,24/02/2014
REDACT PERSONAL INFORMATION,660,21/02/2014
REDACT PERSONAL INFORMATION,646.66,21/02/2014
REDACT PERSONAL INFORMATION,840,21/02/2014
REDACT PERSONAL INFORMATION,660,21/02/2014
REDACT PERSONAL INFORMATION,2466,21/02/2014
REDACT PERSONAL INFORMATION,825,21/02/2014
REDACT PERSONAL INFORMATION,1126.08,21/02/2014
REDACT PERSONAL INFORMATION,1126.08,21/02/2014
REDACT PERSONAL INFORMATION,5669.5,21/02/2014
REDACT PERSONAL INFORMATION,9285.65,21/02/2014
REDACT PERSONAL INFORMATION,3492.45,21/02/2014
REDACT PERSONAL INFORMATION,1040,21/02/2014
REDACT PERSONAL INFORMATION,7044.24,21/02/2014
REDACT PERSONAL INFORMATION,2020,21/02/2014
REDACT PERSONAL INFORMATION,2050,21/02/2014
REDACT PERSONAL INFORMATION,2309.27,21/02/2014
REDACT PERSONAL INFORMATION,2387.84,21/02/2014
REDACT PERSONAL INFORMATION,1907.58,21/02/2014
REDACT PERSONAL INFORMATION,1014.94,21/02/2014
REDACT PERSONAL INFORMATION,9600,21/02/2014
REDACT PERSONAL INFORMATION,713.29,21/02/2014
REDACT PERSONAL INFORMATION,2800,21/02/2014
REDACT PERSONAL INFORMATION,11369.4,21/02/2014
REDACT PERSONAL INFORMATION,784,21/02/2014
REDACT PERSONAL INFORMATION,5073.88,21/02/2014
REDACT PERSONAL INFORMATION,5341,21/02/2014
REDACT PERSONAL INFORMATION,2331.08,21/02/2014
REDACT PERSONAL INFORMATION,2834.8,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,1644.86,21/02/2014
REDACT PERSONAL INFORMATION,2334.88,21/02/2014
REDACT PERSONAL INFORMATION,2987.56,21/02/2014
REDACT PERSONAL INFORMATION,2424,21/02/2014
REDACT PERSONAL INFORMATION,3435.88,21/02/2014
REDACT PERSONAL INFORMATION,1608,24/02/2014
REDACT PERSONAL INFORMATION,2410.59,24/02/2014
REDACT PERSONAL INFORMATION,3255,24/02/2014
REDACT PERSONAL INFORMATION,3473.24,24/02/2014
REDACT PERSONAL INFORMATION,3473.24,24/02/2014
REDACT PERSONAL INFORMATION,560.2,24/02/2014
REDACT PERSONAL INFORMATION,1860,24/02/2014
REDACT PERSONAL INFORMATION,3219.04,24/02/2014
REDACT PERSONAL INFORMATION,3299.64,24/02/2014
REDACT PERSONAL INFORMATION,3299.64,24/02/2014
REDACT PERSONAL INFORMATION,3299.64,24/02/2014
REDACT PERSONAL INFORMATION,3132.2,24/02/2014
REDACT PERSONAL INFORMATION,3132.08,24/02/2014
REDACT PERSONAL INFORMATION,3132.2,24/02/2014
REDACT PERSONAL INFORMATION,3132.2,24/02/2014
REDACT PERSONAL INFORMATION,4800,24/02/2014
REDACT PERSONAL INFORMATION,4600,24/02/2014
REDACT PERSONAL INFORMATION,2922,24/02/2014
REDACT PERSONAL INFORMATION,2525.8,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,14740,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,606,24/02/2014
REDACT PERSONAL INFORMATION,3152,24/02/2014
REDACT PERSONAL INFORMATION,4728,24/02/2014
REDACT PERSONAL INFORMATION,1477.76,24/02/2014
REDACT PERSONAL INFORMATION,1000.1,24/02/2014
REDACT PERSONAL INFORMATION,2632.39,24/02/2014
REDACT PERSONAL INFORMATION,607.44,24/02/2014
REDACT PERSONAL INFORMATION,2012.79,24/02/2014
REDACT PERSONAL INFORMATION,2400,24/02/2014
REDACT PERSONAL INFORMATION,2400,24/02/2014
REDACT PERSONAL INFORMATION,2632.39,24/02/2014
REDACT PERSONAL INFORMATION,2949.65,24/02/2014
REDACT PERSONAL INFORMATION,2640,24/02/2014
REDACT PERSONAL INFORMATION,9000,25/02/2014
REDACT PERSONAL INFORMATION,5040,24/02/2014
REDACT PERSONAL INFORMATION,4980,24/02/2014
REDACT PERSONAL INFORMATION,600,24/02/2014
REDACT PERSONAL INFORMATION,987.92,25/02/2014
REDACT PERSONAL INFORMATION,800,25/02/2014
REDACT PERSONAL INFORMATION,822,25/02/2014
REDACT PERSONAL INFORMATION,3312,25/02/2014
REDACT PERSONAL INFORMATION,4660.84,25/02/2014
REDACT PERSONAL INFORMATION,2240,25/02/2014
REDACT PERSONAL INFORMATION,3183.6,25/02/2014
REDACT PERSONAL INFORMATION,4180.96,25/02/2014
REDACT PERSONAL INFORMATION,3183.6,25/02/2014
REDACT PERSONAL INFORMATION,1922.14,25/02/2014
REDACT PERSONAL INFORMATION,3800,25/02/2014
REDACT PERSONAL INFORMATION,2739,25/02/2014
REDACT PERSONAL INFORMATION,2743.99,25/02/2014
REDACT PERSONAL INFORMATION,2029.28,25/02/2014
REDACT PERSONAL INFORMATION,5150.88,25/02/2014
REDACT PERSONAL INFORMATION,1761.2,25/02/2014
REDACT PERSONAL INFORMATION,2428,25/02/2014
REDACT PERSONAL INFORMATION,3962.4,25/02/2014
REDACT PERSONAL INFORMATION,2207.64,25/02/2014
REDACT PERSONAL INFORMATION,4853.84,25/02/2014
REDACT PERSONAL INFORMATION,3652.76,25/02/2014
REDACT PERSONAL INFORMATION,540.75,25/02/2014
REDACT PERSONAL INFORMATION,6374.76,25/02/2014
REDACT PERSONAL INFORMATION,633.45,25/02/2014
REDACT PERSONAL INFORMATION,657.15,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2044.48,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2190.51,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2190.51,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2190.51,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2190.51,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,2263.53,25/02/2014
REDACT PERSONAL INFORMATION,672.54,25/02/2014
REDACT PERSONAL INFORMATION,623.04,25/02/2014
REDACT PERSONAL INFORMATION,8349.04,25/02/2014
REDACT PERSONAL INFORMATION,1774.68,25/02/2014
REDACT PERSONAL INFORMATION,2252.32,25/02/2014
REDACT PERSONAL INFORMATION,1825.36,25/02/2014
REDACT PERSONAL INFORMATION,3722.88,25/02/2014
REDACT PERSONAL INFORMATION,1985.2,25/02/2014
REDACT PERSONAL INFORMATION,2081,25/02/2014
REDACT PERSONAL INFORMATION,2449.4,25/02/2014
REDACT PERSONAL INFORMATION,1995.64,25/02/2014
REDACT PERSONAL INFORMATION,6979.48,25/02/2014
REDACT PERSONAL INFORMATION,3980.12,25/02/2014
REDACT PERSONAL INFORMATION,2400,25/02/2014
REDACT PERSONAL INFORMATION,9117.64,25/02/2014
REDACT PERSONAL INFORMATION,5791.8,25/02/2014
