Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208405,201.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208406,189.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208407,184.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208412,275.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208415,209.27
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208416,199.84
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208421,275.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208422,275.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208423,275.45
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,WATER SAMPLING - OPERATIONAL,NON-COAL MINEWATER (DEFRA),PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208424,250.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/01/2014,CAR HIRE,PERMISSIONS,TRAVEL&EVENTS-VEHICLE HIRE,ENTERPRISE RENT A CAR,0000207754,31.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000207852,243.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CHILDCARE VOUCHERS,PERMISSIONS,PERSONNEL RLTD-STAFF CHILDCARE,COMPUTERSHARE VOUCHER SER,0000207852,240.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,COMMISSION CHARGES-E-COMMERCE,PERMISSIONS,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000208129,391.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/01/2014,CONSULTANCY,PERMISSIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000207674,6353.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,CONSULTANCY,PERMISSIONS,SOCIAL CARE-EMERGENCY SERVICES,FAITHFUL & GOULD,0000208381,9142.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,FARES - AIR,PERMISSIONS,TRAVEL&EVENTS-AIR,REDFERN TRAVEL LTD,0000207973,569.28
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,FARES - PUBLIC TRANSPORT,PERMISSIONS,TRAVEL&EVENTS-BOOKING SERVICE,STAFF EXPENSES CONTROL,0000208481,38.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,PERMISSIONS,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208303,44.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,PERMISSIONS,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208481,4.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,PERMISSIONS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208481,104.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,PERMISSIONS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208490,130.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,PERMISSIONS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208506,308.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/01/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000207658,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/01/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-SPCLST CNTRT,STAFFORCE RECRUITMENT,0000207659,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,04/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000207956,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,PERMISSIONS,PROF SER TMP STFF-TEMP WRKERS,STAFFORCE RECRUITMENT,0000208115,445.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208222,9.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208303,49.36
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208481,21.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,PERMISSIONS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208506,2.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONSULTANCY,PLANNING & LOCAL AUTH LIAISON,PROF SER CNSLTNCY-PROP/CNSTRCN,ANTHONY NORTHCOTE PLANNIN,0000207681,3938.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/01/2014,CURR YR ADD-INTNGBLE INFO TECH,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000207682,29319.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CURR YR ADD-INTNGBLE INFO TECH,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000208114,4767.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,IT-APPLICATIONS MANAGEMENT,PLANNING & LOCAL AUTH LIAISON,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000207807,1474.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,PLANNING & LOCAL AUTH LIAISON,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208503,113.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,PLANNING & LOCAL AUTH LIAISON,PROF SER TMP STFF-SPCLST CNTRT,AMEC ENV & INFRASTRUCTURE,0000207984,3200.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,PROFESSIONAL SUBSCRIPTIONS,PLANNING & LOCAL AUTH LIAISON,PERSONNEL RLTD-STAFF SUBSCRPTN,COMPANY BARCLAYCARD,0000208299,550.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,STAFF EVENTS,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208225,49.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,PLANNING & LOCAL AUTH LIAISON,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208303,11.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,PROCUREMENT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208480,5.17
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,PROCUREMENT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208480,55.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,PROCUREMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208480,7.47
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,LAND MANAGEMENT-ESTATES,PROPERTY MANAGEMENT & SALES,PROF SER TECH-ENGINEERING SER,ATKINS LIMITED,0000208049,2206.10
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,LEGAL COSTS,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208120,26.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,LEGAL COSTS,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,NBB/COA.271-9 FEES,0000208429,2700.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,LEGAL FEES - SALES,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208120,68.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/02/2014,M/W NEW SCHEME - CONSULTANCY,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PROP/CNSTRCN,GUY RUSLING,0000208200,4600.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,OTHER CONTRACTOR COSTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000207836,3660.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/01/2014,OUTSOURCED MGT- PROP SALES,PROPERTY MANAGEMENT & SALES,PROF SER-LEGAL SERVICES,CARTER TOWLER LLP,0000208260,5125.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000207767,525.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,FACILITIES - SECURITY,WERNICK HIRE LIMITED,0000207992,79.71
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,WASTE MANAGEMENT-WSTE MNGT SER,WERNICK HIRE LIMITED,0000207993,88.56
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY /TIP MAINTENANCE,PROPERTY MANAGEMENT & SALES,PROF SER-ENVIRONMENTAL SRVICES,GARDEN BEAUTY MAINT SERV,0000208339,420.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000207837,1365.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,03/02/2014,PROPERTY MANAGEMENT CONSTLNTS,PROPERTY MANAGEMENT & SALES,PROF SER CNSLTNCY-PPM CNSLTNCY,JMC ENGINEERING (UK) LTD,0000207838,57.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/01/2014,PROPERTY RATES PAYABLE,PROPERTY MANAGEMENT & SALES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000207989,106.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,PROPERTY RATES PAYABLE,PROPERTY MANAGEMENT & SALES,ENERGY&UTILITIES-ELECTRICITY,BRITISH GAS BUSINESS,0000207990,106.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,FACILITIES-BUILDING MANAGEMENT,NETWORK RAIL,0000208341,542.24
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,PROF SER-ENVIRONMENTAL SRVICES,NETWORK RAIL,0000208342,20.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,PROF SER-ENVIRONMENTAL SRVICES,NETWORK RAIL,0000208343,40.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,FACILITIES-BUILDING MANAGEMENT,NETWORK RAIL,0000208344,15.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/02/2014,PROPERTY RENTS PAYABLE,PROPERTY MANAGEMENT & SALES,FACILITIES-BUILDING MANAGEMENT,NETWORK RAIL,0000208345,390.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,RESTRTN CLSED CLLRY STE-PROP,PROPERTY MANAGEMENT & SALES,FACILITIES - SECURITY,CRIMEFIGHTER ALARMS LTD,0000207987,1213.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,01/02/2014,COMMISSION CHARGES-E-COMMERCE,RECORDS STORAGE,PROF SER FNCL-BANKING&INVSTMNT,STREAMLINE,0000208129,125.89
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,FARES - PUBLIC TRANSPORT,RESEARCH & DEVELOPMENT,TRAVEL&EVENTS-TAXI,STAFF EXPENSES CONTROL,0000208491,5.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,INCIDENTALS,RESEARCH & DEVELOPMENT,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000208491,24.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,RESEARCH & DEVELOPMENT,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208491,92.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,SUBSISTENCE ALLOWANCES,RESEARCH & DEVELOPMENT,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000208491,108.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,CENTRAL TRAINING BUDGET,SHE/CDM,PROF SER LRNG&DEV-STAFF TRNING,ASBESTOS AWARENESS TRAINI,0000207958,330.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,CENTRAL TRAINING BUDGET,SHE/CDM,PROF SER LRNG&DEV-STAFF TRNING,CASA SAFETY TRAINING SERV,0000208155,308.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/02/2014,CENTRAL TRAINING BUDGET,SHE/CDM,PROF SER LRNG&DEV-STAFF TRNING,MINES RESCUE SERVICE LIMI,0000208206,335.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,CENTRAL TRAINING BUDGET,SHE/CDM,PROF SER LRNG&DEV-STAFF TRNING,MINES RESCUE SERVICE LIMI,0000208246,335.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONSULTANCY,SHE/CDM,PROF SER-LEGAL SERVICES,MOTT MACDONALD LTD,0000207880,865.35
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,FUEL (VEHICLE),SHE/CDM,FUELS/LUBRCNT/GAS-FUELS,COMPANY BARCLAYCARD,0000208298,197.48
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,HOTEL ACCOMMODATION,SHE/CDM,TRAVEL&EVENTS-HOTELS,REDFERN TRAVEL LTD,0000207977,80.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SHE/CDM,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208230,10.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,INCIDENTALS,SHE/CDM,VEHICLES-FLEET MANAGEMENT,COMPANY BARCLAYCARD,0000208298,40.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,MILEAGE PAYMENTS,SHE/CDM,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000208514,25.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,16/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000207684,54.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000207758,79.18
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000207759,61.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000207851,16.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000208209,86.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000208215,45.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000208226,78.02
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,COMPANY BARCLAYCARD,0000208270,9.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/01/2014,SAFETY CLOTHING,SHE/CDM,OPRTNL GOODS&SERV-CLOTHING,ARCO LIMITED,0000208295,39.59
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,SHE/CDM,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208230,5.19
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,SUBSISTENCE ALLOWANCES,SHE/CDM,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000208298,51.58
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/02/2014,TRAINING AND EDUCATION,SHE/CDM,PROF SER LRNG&DEV-STAFF TRNING,COMPANY BARCLAYCARD,0000208209,880.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,30/01/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,PROF SER-ENVIRONMENTAL SRVICES,THE BRIDGEWATER CANAL CO,0000207690,3612.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,CNTRCTR & CLAIM CSTS-BRDGEWATR,SUBSIDENCE,ENERGY&UTILITIES-ELECTRICITY,THE BRIDGEWATER CANAL CO,0000208068,48.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000207582,3702.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000207699,113.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,SOIL ENGINEERING GEOSERVI,0000207700,5030.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000207730,58.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000207778,7719.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,29/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,BALFOUR BEATTY CIVIL ENG,0000207779,3138.99
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,31/01/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,VALUATION OFFICE AGENCY,0000207801,2096.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",CROP LOSS REINSTATEMENTTO,0000207823,1010.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-LEGAL SERVICES,SUPREME COURT APPEAL COST,0000207824,4500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-LEGAL SERVICES,VAT ELEMENT ON SUPREME CO,0000207832,900.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,ENERGY&UTILITIES-ELECTRICITY,DISCONNECTIONS TO ELECTRI,0000207877,1228.01
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",SECTION 8 PAYMENT FOR INV,0000207881,1176.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-CNSTRN SER PROVDR,CORNERSTONE  PROJECTS LTD,0000207913,108.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",CROP LOSS REINSTATEMENT &,0000207929,750.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,05/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,IDRS LIMITED,0000207962,80.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,PROF SER-OPERATIONAL SERVICES,AGENTS FEES LAND ADJ HIGH,0000207963,1085.44
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,CONSTRUCTION-MAIN CONTRACTORS,LLETTYSHENKIN CONS CO LTD,0000208067,132.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/02/2014,CONTRACTORS AND CLAIM COSTS,SUBSIDENCE,"CONSTRUCTION-BLD,REPR&MAINTNCE",CROP LOSS & AGENTS FEES,0000208109,2990.12
