Dept Group,Dept group alias,PESA dept group alias,Budget Boundary,Resource/Capital,Category,NAC,Economic category,Code,Code description,SBI,Activity,SBI Activity,Spending programme,April 2010 MTH,June 2010 MTH,May 2010 MTH
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310043,P13HMCS Judicial Costs (Voted),SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,10994,12534,12655
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310044,P13HMCS Judicial Costs (Consolidated Fund),SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,11976,12151,11941
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310049,P13 Tribunals Service Programme Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,18894,19327,18894
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1310050,P13 Tribunals Service Administration Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,951,1034,951
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310051,P13JAC NDPB Programme Costs,SBI13,ACT010508,SBI13 ACT010508,SBI13 ACT0105 Judicial Appointments Commission,385,399,385
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1310090,P13Access to Justice Other Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,207,175,223
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310091,P13Access to Justice Other Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,1050,826,1042
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1310093,P13Democracy Constitution & Law Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,1437,1676,1806
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310094,P13Democracy Constitution & Law Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,991,1064,1001
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310097,P13Corporate Performance Group Judicial Salaries (Voted),SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,27,42,14
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310103,P13Tribunals Service Judicial Costs (Voted),SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,0,4823,0
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1310108,P13NOMS Operations Admin Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,2817,2823,2817
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310109,P13NOMS Operations Programme Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,133882,140272,133882
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310113,P13Legal Services Board NDPB Programme Costs,SBI13,ACT010509,SBI13 ACT010509,SBI13 ACT0105 Legal Services Board,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310131,P13 Office of Legal Complaints NDPB Programme Costs,SBI13,ACT010510,SBI13 ACT010510,SBI13 ACT0105 Office of Legal Complaints,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310201,P13Democracy Constitutional & Law Judicial Costs (Voted),SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,112,304,149
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1310202,P13Democracy Constitutional & Law Judicial Costs (Consolidated Fund),SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1311001,P13OCJR Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,978,977,978
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311002,P13OCJR Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311007,P13CICA NDPB Programme Costs,SBI13,ACT010109,SBI13 ACT010109,SBI13 ACT0101 Criminal Injuries Compensation,994,1004,984
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311020,P13CCRC NDPB Programme Costs,SBI13,ACT010503,SBI13 ACT010503,SBI13 ACT0105 Criminal Cases Review Commission,251,443,438
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311024,P13YJB NDPB Programme Costs,SBI13,ACT010502,SBI13 ACT010502,SBI13 ACT0105 Youth Justice Board,900,905,900
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311030,P13NOMS NPS LAB DEL Programme Costs,SBI13,ACT010107,SBI13 ACT010107,SBI13 ACT0101 Probation,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1311049,P13NOMS HQ Admin Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,3177,3124,3177
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311050,P13NOMS HQ Programme Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,2288,3146,2288
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311076,P13Parole Board NDPB Programme Costs,SBI13,ACT010108,SBI13 ACT010108,SBI13 ACT0101 Parole Board,841,746,679
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P1311301,P13 Criminal Justice Group HQ Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,2782,2782,2782
Dept047,Justice,Justice,DEL,Resource,Prog,A1501,Pay,P1311302,P13 Criminal Justice Group HQ Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,530,530,530
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P38SO010,P38 Secretary of State for Scotland - ADMIN,SBI13,ACT0201,SBI13 ACT0201,SBI13 ACT02 Scotland Office,200,200,200
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P38SO020,P38 Office of the Advocate General - Admin,SBI13,ACT0201,SBI13 ACT0201,SBI13 ACT02 Scotland Office,185,185,185
Dept047,Justice,Justice,DEL,Resource,GCA,A1501,Pay,P3901,P39Pay and Admin,SBI13,ACT0301,SBI13 ACT0301,SBI13 ACT03 Wales Office,280,321,265
Dept047,Justice,Justice,AME,Resource,Prog,L4001,Change in pension scheme liabilities,P1310033,P13JPS Programme Costs (Voted),SBI13,ACT04,SBI13 ACT04,SBI13 Judical Pensions Scheme,4666,4666,4666
Dept047,Justice,Justice,AME,Resource,Prog,L4001,Change in pension scheme liabilities,P1311029,P13NOMS NPS LAB AME Programme Costs,SBI13,ACT010107,SBI13 ACT010107,SBI13 ACT0101 Probation,0,0,0
Dept047,Justice,Justice,AME,Resource,Prog,D4001,Net public service pensions,P1310033,P13JPS Programme Costs (Voted),SBI13,ACT04,SBI13 ACT04,SBI13 Judical Pensions Scheme,33,33,33
Dept047,Justice,Justice,AME,Resource,Prog,D4001,Net public service pensions,P1310037,P13JPS Other Consolidated Funds,SBI13,ACT04,SBI13 ACT04,SBI13 Judical Pensions Scheme,7000,7000,7000
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310000,P13Corporate Performance Group Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,915,915,915
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310003,P13Corporate Performance Group Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,35,35,35
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310012,P13LSC Admin NDPB Programme Costs,SBI13,ACT010501,SBI13 ACT010501,SBI13 ACT0105 Legal Services Commission: administration,357,354,356
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310026,P13OPG Programme Costs,SBI13,ACT010203,SBI13 ACT010203,SBI13 ACT0102 Public Guardianship Office,94,113,84
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310030,P13ICO NDPB Programme Costs,SBI13,ACT010205,SBI13 ACT010205,SBI13 ACT0102 Information Commissioner's Office,86,89,86
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310040,P13HMCS Administration Costs,SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310041,P13HMCS Programme Costs,SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,9307,8777,9386
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310049,P13 Tribunals Service Programme Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,273,334,273
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310050,P13 Tribunals Service Administration Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310051,P13JAC NDPB Programme Costs,SBI13,ACT010508,SBI13 ACT010508,SBI13 ACT0105 Judicial Appointments Commission,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310090,P13Access to Justice Other Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310091,P13Access to Justice Other Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310093,P13Democracy Constitution & Law Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310094,P13Democracy Constitution & Law Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1310108,P13NOMS Operations Admin Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,379,380,379
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310109,P13NOMS Operations Programme Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,18136,18167,18136
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310113,P13Legal Services Board NDPB Programme Costs,SBI13,ACT010509,SBI13 ACT010509,SBI13 ACT0105 Legal Services Board,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1310131,P13 Office of Legal Complaints NDPB Programme Costs,SBI13,ACT010510,SBI13 ACT010510,SBI13 ACT0105 Office of Legal Complaints,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1311001,P13OCJR Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,102,102,102
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311002,P13OCJR Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,1136,1137,1136
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311007,P13CICA NDPB Programme Costs,SBI13,ACT010109,SBI13 ACT010109,SBI13 ACT0101 Criminal Injuries Compensation,97,98,98
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311020,P13CCRC NDPB Programme Costs,SBI13,ACT010503,SBI13 ACT010503,SBI13 ACT0105 Criminal Cases Review Commission,12,11,11
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311024,P13YJB NDPB Programme Costs,SBI13,ACT010502,SBI13 ACT010502,SBI13 ACT0105 Youth Justice Board,300,466,300
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311030,P13NOMS NPS LAB DEL Programme Costs,SBI13,ACT010107,SBI13 ACT010107,SBI13 ACT0101 Probation,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1311049,P13NOMS HQ Admin Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,78,77,78
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311050,P13NOMS HQ Programme Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,31,38,31
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311076,P13Parole Board NDPB Programme Costs,SBI13,ACT010108,SBI13 ACT010108,SBI13 ACT0101 Parole Board,4,6,5
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P1311301,P13 Criminal Justice Group HQ Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B9001,Depreciation ,P1311302,P13 Criminal Justice Group HQ Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,24,23,24
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P38SO010,P38 Secretary of State for Scotland - ADMIN,SBI13,ACT0201,SBI13 ACT0201,SBI13 ACT02 Scotland Office,22,22,22
Dept047,Justice,Justice,DEL,Resource,GCA,B9001,Depreciation ,P3901,P39Pay and Admin,SBI13,ACT0301,SBI13 ACT0301,SBI13 ACT03 Wales Office,6,6,7
Dept047,Justice,Justice,AME,Resource,Prog,B9501,Depreciation ,P1310065,P13AME HMCS Revaluation Impaiment,SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,5,-235,-336
Dept047,Justice,Justice,AME,Resource,Prog,B9501,Depreciation ,P1310120,P13AME NOMS Revaluation Impairment,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310000,P13Corporate Performance Group Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,-68,110,31
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310003,P13Corporate Performance Group Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,-45,-64,112
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310012,P13LSC Admin NDPB Programme Costs,SBI13,ACT010501,SBI13 ACT010501,SBI13 ACT0105 Legal Services Commission: administration,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310026,P13OPG Programme Costs,SBI13,ACT010203,SBI13 ACT010203,SBI13 ACT0102 Public Guardianship Office,-50,94,16
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310030,P13ICO NDPB Programme Costs,SBI13,ACT010205,SBI13 ACT010205,SBI13 ACT0102 Information Commissioner's Office,3,37,11
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310040,P13HMCS Administration Costs,SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310041,P13HMCS Programme Costs,SBI13,ACT010201,SBI13 ACT010201,SBI13 ACT0102 HM Courts Service,30,51,31
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310049,P13 Tribunals Service Programme Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,1,1,1
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310050,P13 Tribunals Service Administration Costs,SBI13,ACT010206,SBI13 ACT010206,SBI13 ACT010206 Tribunals Service,2,0,2
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310051,P13JAC NDPB Programme Costs,SBI13,ACT010508,SBI13 ACT010508,SBI13 ACT0105 Judicial Appointments Commission,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310090,P13Access to Justice Other Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310091,P13Access to Justice Other Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,5,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310093,P13Democracy Constitution & Law Administration Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,98,-15,20
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310094,P13Democracy Constitution & Law Programme Costs,SBI13,ACT010102,SBI13 ACT010102,SBI13 ACT0101 Headquarters and associated offices,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1310108,P13NOMS Operations Admin Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,0,1,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310109,P13NOMS Operations Programme Costs,SBI13,ACT010213,SBI13 ACT010213,National Offender Management Service Operations,-268,1010,-268
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310113,P13Legal Services Board NDPB Programme Costs,SBI13,ACT010509,SBI13 ACT010509,SBI13 ACT0105 Legal Services Board,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1310131,P13 Office of Legal Complaints NDPB Programme Costs,SBI13,ACT010510,SBI13 ACT010510,SBI13 ACT0105 Office of Legal Complaints,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1311001,P13OCJR Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311002,P13OCJR Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311007,P13CICA NDPB Programme Costs,SBI13,ACT010109,SBI13 ACT010109,SBI13 ACT0101 Criminal Injuries Compensation,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311020,P13CCRC NDPB Programme Costs,SBI13,ACT010503,SBI13 ACT010503,SBI13 ACT0105 Criminal Cases Review Commission,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311024,P13YJB NDPB Programme Costs,SBI13,ACT010502,SBI13 ACT010502,SBI13 ACT0105 Youth Justice Board,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311030,P13NOMS NPS LAB DEL Programme Costs,SBI13,ACT010107,SBI13 ACT010107,SBI13 ACT0101 Probation,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1311049,P13NOMS HQ Admin Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,71,408,71
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311050,P13NOMS HQ Programme Costs,SBI13,ACT010212,SBI13 ACT010212,SBI13 ACT010212 National Offender Management Service HQ,40,293,40
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311076,P13Parole Board NDPB Programme Costs,SBI13,ACT010108,SBI13 ACT010108,SBI13 ACT0101 Parole Board,0,0,0
Dept047,Justice,Justice,DEL,Resource,GCA,B3501,Gross current procurement,P1311301,P13 Criminal Justice Group HQ Admin Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
Dept047,Justice,Justice,DEL,Resource,Prog,B3501,Gross current procurement,P1311302,P13 Criminal Justice Group HQ Programme Costs,SBI13,ACT010211,SBI13 ACT010211,SBI13 ACT010211 Office of Criminal Justice Reform HQ,0,0,0
