FileName+Path,C:\LabViewTestResults\FSWTrace1Capture20160113134448.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129300000,-135.975,-136.107,-135.975,-136.447,-136.808,-135.635,-135.976,-136.299,-135.572,-136.208,-136.447,-135.784,-136.011,-136.388,-136.06,-136.061,-136.642,-136.32,-136.429,-136.085,-136.374,-136.271,-136.217,-136.404,-136.123,-136.254,-136.328,-135.928,-136.233,-136.339,-136.134,-135.809,-136.667,-136.356,-136.404,-136.045,-136.075,-136.465,-136.242,-136.094,-136.276,-135.858,-136.169,-136.116,-136.269,-136.147,-136.413,-136.509,-136.512,-135.914
5129400000,-136.198,-136.107,-135.928,-136.188,-135.541,-136.59,-136.544,-136.052,-136.871,-136.23,-136.365,-136.595,-136.348,-136.162,-135.622,-136.109,-136.768,-136.651,-136.438,-136.395,-136.455,-136.31,-135.735,-136.069,-136.212,-136.107,-136.195,-136.274,-136.186,-136.707,-136.513,-136.124,-136.403,-136.43,-136.408,-136.573,-136.56,-136.404,-136.534,-136.623,-136.109,-136.771,-135.894,-136.131,-136.811,-136.183,-136.34,-136.673,-136.117,-136.213
5129500000,-136.21,-136.259,-136.646,-136.094,-136.002,-136.479,-136.584,-136.387,-136.3,-136.019,-136.565,-136.548,-135.615,-136.299,-135.772,-135.876,-136.602,-135.99,-135.691,-136.824,-136.011,-136.213,-136.512,-136.208,-136.226,-135.827,-136.336,-136.251,-136.601,-136.471,-136.325,-136.416,-135.358,-136.425,-136.575,-136.649,-136.325,-136.914,-135.971,-136.177,-136.077,-136.726,-136.373,-136.001,-136.357,-136.566,-136.465,-136.961,-136.53,-136.251
5129600000,-136.558,-136.26,-136.343,-136.91,-136.315,-136.183,-136.033,-136.148,-136.438,-136.665,-135.887,-135.919,-136.84,-136.044,-136.098,-136.306,-135.91,-136.464,-136.329,-135.987,-136.259,-135.957,-136.462,-136.323,-136.096,-136.438,-136.297,-136.286,-135.996,-136.341,-135.971,-136.736,-136.116,-135.993,-136.099,-136.364,-136.386,-136.096,-136.516,-136.052,-136.464,-136.148,-136.293,-136.477,-135.881,-136.076,-136.581,-135.68,-136.098,-136.428
5129700000,-135.927,-136.828,-136.147,-135.762,-136.26,-135.86,-136.223,-136.001,-135.955,-136.301,-136.023,-136.579,-136.033,-136.134,-136.425,-136.415,-136.125,-136.074,-136.478,-136.56,-136.271,-136.392,-136.619,-136.38,-136.203,-136.529,-136.502,-136.536,-136.105,-136.714,-136.208,-136.646,-136.038,-136.359,-136.45,-136.255,-136.52,-136.298,-136.385,-136.601,-136.609,-136.412,-136.048,-136.496,-136.977,-136.479,-136.271,-136.76,-136.636,-136.384
5129800000,-135.824,-136.296,-136.043,-136.276,-136.401,-136.333,-136.984,-136.502,-136.286,-136.541,-136.165,-136.482,-135.854,-136.139,-136.411,-135.885,-136.028,-136.203,-136.035,-136.219,-135.712,-136.538,-136.353,-136.512,-136.369,-136.192,-136.076,-136.406,-136.357,-136.197,-135.575,-136.528,-136.54,-136.911,-136.436,-136.456,-136.081,-136.421,-136.104,-136.247,-136.5,-136.462,-136.232,-136.309,-136.06,-136.464,-136.438,-136.617,-136.315,-136.351
5129900000,-136.706,-136.453,-135.669,-136.211,-136.177,-136.722,-136.982,-136.541,-136.711,-135.771,-136.054,-136.507,-136.631,-136.501,-136.641,-136.516,-136.257,-136.165,-136.554,-136.109,-136.837,-136.044,-136.29,-136.334,-136.275,-136.541,-136.515,-136.094,-136.133,-135.981,-136.387,-136.402,-136.388,-135.939,-136.499,-136.854,-136.367,-135.845,-136.092,-136.646,-136.456,-136.367,-136.572,-136.084,-136.42,-136.475,-136.344,-135.859,-136.3,-135.932
5130000000,-135.958,-135.819,-135.711,-136.498,-136.088,-136.558,-136.112,-136.548,-136.699,-136.271,-136.175,-136.411,-135.96,-135.929,-136.005,-136.573,-136.13,-136.694,-136.199,-136.384,-136.167,-136.188,-136.513,-136.5,-136.221,-136.825,-136.749,-136.861,-136.333,-136.156,-136.647,-135.954,-136.774,-135.937,-136.35,-136.221,-136.327,-136.455,-136.145,-135.95,-136.664,-136.62,-136.524,-136.585,-136.547,-136.672,-136.627,-136.597,-136.385,-136.622
5130100000,-135.996,-135.646,-136.061,-136.482,-136.449,-136.382,-136.338,-136.418,-136.352,-135.868,-136.433,-135.928,-136.058,-135.969,-136.732,-136.742,-135.749,-136.031,-136.004,-135.988,-136.187,-136.231,-135.978,-136.555,-136.238,-136.078,-136.389,-135.945,-136.61,-136.106,-135.874,-136.199,-136.842,-136.406,-136.893,-135.735,-136.676,-136.242,-136.855,-136.397,-136.168,-135.926,-136.176,-136.341,-136.804,-136.411,-136.406,-136.599,-136.496,-136.44
5130200000,-135.848,-135.964,-136.337,-135.818,-136.284,-136.236,-136.109,-136.761,-135.92,-136.52,-136.168,-135.999,-136.004,-135.796,-136.27,-135.739,-135.765,-135.984,-136.759,-136.565,-136.594,-136.435,-136.255,-136.225,-136.514,-136.427,-135.89,-135.81,-136.639,-136.648,-136.089,-136.272,-135.873,-136.128,-136.354,-136.133,-136.037,-135.973,-136.776,-136.206,-136.124,-136.315,-136.01,-136.512,-136.365,-136.873,-137.342,-136.205,-136.505,-136.842
5130300000,-135.695,-136.292,-136.184,-136.583,-136.431,-136.576,-136.755,-136.301,-136.214,-136.122,-136.442,-136.952,-136.079,-136.054,-136.499,-136.127,-136.1,-136.184,-136.007,-135.974,-136.124,-136.796,-136.784,-136.137,-136.209,-135.744,-135.914,-136.827,-135.698,-136.266,-135.87,-136.311,-136.153,-136.62,-136.58,-136.496,-136.581,-136.697,-136.413,-136.58,-136.378,-136.234,-136.171,-136.413,-136.582,-136.978,-136.547,-136.428,-135.957,-136.766
5130400000,-135.918,-136.021,-136.031,-136.264,-136.405,-136.002,-136.558,-136.841,-136.93,-136.71,-136.591,-136.457,-136.264,-136.364,-136.314,-136.035,-136.512,-136.918,-136.201,-136.213,-136.414,-136.304,-135.747,-135.998,-136.096,-136.126,-135.397,-136.671,-136.25,-136.746,-136.09,-136.17,-135.793,-136.451,-136.211,-136,-136.02,-136.477,-136.637,-136.251,-136.075,-136.619,-136.221,-136.409,-136.016,-136.272,-136.977,-136.953,-136.235,-136.519
5130500000,-136.333,-136.223,-136.415,-136.653,-136.566,-136.259,-136.327,-136.688,-136.326,-136.366,-136.501,-135.979,-136.438,-136.404,-136.452,-136.64,-136.483,-136.262,-136.673,-136.352,-136.424,-136.186,-136.733,-136.221,-136.693,-136.098,-135.903,-136.387,-136.16,-136.082,-136.486,-136.439,-136.444,-136.232,-136.085,-136.28,-136.324,-136.371,-136.521,-136.174,-136.833,-136.402,-136.771,-136.576,-136.563,-136.213,-136.856,-135.951,-136.395,-136.274
5130600000,-136.002,-136.169,-136.41,-136.431,-136.168,-135.757,-135.885,-135.941,-135.722,-136.079,-136.49,-135.921,-136.67,-135.932,-137.08,-135.756,-136.301,-135.886,-136.128,-135.842,-136.536,-136.378,-135.843,-136.313,-136.428,-136.134,-136.443,-136.375,-136.559,-136.511,-136.585,-136.149,-136.205,-136.272,-136.764,-136.478,-136.404,-136.276,-136.673,-136.317,-136.84,-136.281,-136.154,-136.957,-136.069,-136.143,-136.776,-136.324,-136.84,-135.854
5130700000,-136.245,-136.028,-136.424,-136.429,-136.344,-135.493,-136.242,-136.827,-136.603,-136.117,-135.802,-136.34,-136.068,-136.43,-136.676,-136.74,-136.423,-136.786,-136.331,-136.46,-136.463,-136.769,-136.223,-136.583,-136.695,-136.824,-136.476,-136.412,-136.029,-136.238,-136.516,-136.726,-136.951,-135.994,-136.688,-136.834,-136.26,-136.41,-136.612,-136.797,-135.988,-136.264,-136.725,-136.661,-136.588,-135.888,-136.857,-136.291,-136.394,-135.871
5130800000,-135.865,-136.49,-136.32,-135.792,-136.106,-136.366,-136.314,-136.192,-136.538,-136.152,-136.258,-136.701,-136.396,-136.003,-136.559,-136.181,-135.842,-136.501,-136.201,-136.229,-136.831,-136.875,-136.523,-136.418,-136.351,-136.636,-136.486,-136.111,-136.47,-136.294,-136.192,-136.812,-136.224,-136.709,-136.902,-136.34,-136.396,-136.679,-136.407,-136.24,-136.44,-136.418,-136.555,-136.868,-136.674,-136.38,-135.983,-136.467,-136.633,-136.341
5130900000,-136.503,-136.021,-136.463,-136.267,-136.226,-136.178,-136.07,-136.579,-136.409,-136.414,-136.083,-136.242,-136.637,-136.467,-136.564,-136.726,-136.248,-136.772,-136.398,-136.829,-136.112,-136.625,-136.349,-136.072,-136.583,-136.532,-136.463,-136.76,-136.043,-136.295,-136.786,-136.442,-136.319,-136.548,-136.368,-135.96,-136.247,-136.757,-136.577,-136.299,-136.763,-136.735,-136.536,-136.204,-136.656,-136.712,-136.924,-136.254,-136.442,-136.286
5131000000,-136.619,-136.008,-136.65,-136.581,-136.105,-135.776,-136.742,-136.595,-136.411,-136.323,-136.958,-136.892,-136.45,-136.499,-136.357,-136.578,-136.183,-136.418,-136.532,-136.532,-136.395,-136.17,-136.688,-136.892,-136.011,-136.675,-136.645,-136.535,-136.513,-136.536,-136.395,-136.428,-136.649,-136.837,-136.464,-137.03,-136.338,-136.895,-136.611,-136.224,-136.493,-136.349,-136.22,-136.992,-136.194,-136.581,-136.617,-136.453,-136.702,-136.034
5131100000,-136.568,-136.421,-137.074,-136.428,-136.527,-136.158,-136.484,-136.553,-136.197,-136.038,-137.364,-136.397,-135.899,-136.941,-136.486,-135.945,-136.516,-136.086,-135.966,-136.15,-136.265,-136.172,-136.833,-135.798,-135.791,-135.982,-135.98,-136.443,-136.745,-136.503,-135.972,-136.619,-136.089,-136.375,-136.149,-136.716,-136.304,-135.995,-136.447,-136.458,-136.256,-136.968,-136.105,-136.293,-136.355,-136.389,-136.41,-135.771,-136.806,-135.947
5131200000,-136.271,-136.333,-136.786,-135.968,-136.264,-136.379,-136.322,-136.446,-136.109,-135.991,-136.486,-136.241,-136.362,-136.303,-136.395,-136.829,-136.23,-136.733,-136.114,-135.707,-136.453,-136.42,-136.302,-136.464,-136.564,-136.812,-136.599,-136.293,-136.061,-136.489,-136.646,-136.199,-136.239,-136.195,-136.54,-136.656,-136.743,-136.3,-136.709,-136.756,-136.449,-136.295,-137.152,-137.09,-136.315,-136.947,-136.286,-136.587,-136.612,-136.494
5131300000,-136.029,-136.42,-136.335,-136.46,-136.494,-136.217,-136.495,-136.21,-135.654,-137.053,-136.321,-136.432,-136.543,-136.004,-135.864,-135.901,-136.618,-136.493,-136.416,-136.571,-136.235,-136.242,-136.352,-136.379,-136.897,-136.327,-136.54,-136.699,-137.014,-136.293,-135.979,-136.631,-136.232,-136.516,-136.216,-136.454,-136.674,-136.057,-136.272,-136.727,-136.05,-136.473,-136.762,-136.848,-136.157,-136.312,-136.78,-136.761,-136.49,-136.71
5131400000,-136.365,-136.333,-136.307,-135.647,-135.803,-136.563,-136.341,-136.146,-136.221,-136.655,-136.34,-136.002,-136.463,-135.896,-136.711,-135.979,-135.869,-136.24,-136.706,-136.198,-136.242,-136.393,-136.044,-136.509,-136.019,-136.317,-136.271,-136.038,-136.279,-136.504,-136.498,-136.367,-136.894,-136.502,-136.694,-136.276,-136.682,-136.638,-136.223,-136.32,-136.841,-135.882,-136.266,-136.642,-136.603,-136.188,-136.506,-136.378,-136.704,-137.156
5131500000,-136.339,-136.602,-136.612,-136.242,-136.586,-136.124,-135.888,-136.484,-136.045,-136.819,-136.156,-136.367,-136.689,-136.306,-136.245,-136.466,-136.606,-136.404,-135.853,-136.043,-135.73,-136.154,-135.84,-136.461,-135.844,-136.439,-136.793,-136.357,-135.952,-136.198,-136.78,-136.611,-135.944,-136.436,-136.685,-136.398,-136.67,-136.368,-136.505,-136.288,-136.446,-136.318,-135.806,-136.635,-136.262,-136.565,-136.6,-136.516,-136.643,-136.302
5131600000,-136.349,-136.365,-136.24,-136.348,-136.44,-136.512,-136.405,-136.327,-136.82,-136.372,-136.812,-136.821,-136.049,-136.458,-136.209,-135.917,-136.535,-135.948,-136.516,-135.655,-136.453,-136.776,-136.629,-136.673,-136.654,-136.197,-136.427,-136.49,-136.194,-136.29,-136.208,-136.18,-136.54,-136.066,-136.434,-136.64,-136.071,-136.743,-136.261,-137.038,-136.742,-136.54,-136.803,-136.387,-136.378,-136.83,-136.324,-136.508,-137.028,-136.457
5131700000,-136.357,-135.872,-136.262,-135.922,-136.103,-135.852,-136.187,-136.523,-136.406,-136.507,-136.953,-136.642,-136.545,-135.839,-136.331,-136.526,-136.636,-136.693,-135.669,-135.996,-136.037,-135.644,-136.196,-136.595,-136.345,-135.533,-136.464,-136.595,-135.975,-136.569,-136.355,-136.449,-136.263,-136.241,-136.224,-136.616,-136.758,-136.535,-136.213,-136.113,-136.894,-136.698,-136.287,-136.928,-136.006,-136.504,-136.263,-136.773,-137.072,-136.552
5131800000,-136.813,-136.229,-136.223,-136.441,-136.758,-136.725,-136.485,-136.604,-136.053,-136.65,-136.4,-136.247,-136.724,-136.685,-135.968,-136.61,-136.412,-136.77,-135.968,-136.315,-136.375,-136.252,-136.669,-136.491,-136.359,-136.244,-137.025,-136.182,-136.423,-136.892,-137.03,-136.317,-136.534,-136.31,-136.55,-136.361,-136.449,-136.641,-136.594,-136.596,-136.682,-136.368,-136.825,-136.537,-136.497,-136.626,-136.625,-136.89,-136.395,-136.112
5131900000,-136.788,-136.354,-136.395,-136.28,-136.724,-136.159,-136.208,-136.548,-136.637,-136.479,-136.527,-136.12,-136.211,-136.05,-136.208,-136.11,-136.16,-136.398,-136.546,-136.229,-136.705,-135.982,-136.76,-136.177,-136.617,-136.416,-136.203,-136.003,-135.577,-136.842,-136.067,-136.524,-136.7,-136.15,-137.356,-136.474,-136.653,-136.557,-136.381,-136.581,-135.879,-136.324,-136.376,-136.188,-136.563,-136.388,-136.53,-136.602,-136.614,-136.987
5132000000,-135.713,-135.993,-136.454,-136.15,-136.548,-136.34,-135.781,-136.288,-136.545,-136.258,-136.01,-136.022,-136.422,-136.593,-136.354,-136.155,-137.152,-136.744,-136.016,-137.067,-136.367,-136.173,-136.52,-136.268,-136.272,-136.41,-136.347,-137.076,-136.132,-136.572,-136.681,-136.604,-136.353,-136.759,-136.213,-136.701,-135.692,-135.718,-136.25,-136.44,-136.94,-137.01,-136.409,-136.661,-136.377,-136.552,-136.724,-136.248,-136.265,-137.242
5132100000,-135.955,-136.056,-136.276,-135.865,-136.083,-136.011,-136.336,-136.664,-136.6,-136.218,-136.396,-136.114,-136.608,-136.593,-135.785,-136.198,-136.833,-136.849,-136.664,-136.376,-136.637,-136.432,-136.931,-136.336,-136.099,-136.3,-136.772,-135.991,-136.234,-136.791,-136.436,-136.436,-136.476,-136.572,-137.087,-136.26,-136.445,-136.201,-136.449,-136.859,-136.492,-136.816,-136.358,-136.53,-136.339,-136.321,-136.692,-136.222,-136.612,-136.806
5132200000,-136.359,-136.13,-135.971,-135.667,-136.123,-136.741,-136.053,-135.956,-136.3,-136.138,-136.937,-135.885,-136.205,-136.162,-136.384,-135.859,-135.963,-135.964,-135.939,-136.161,-136.06,-136.151,-136.54,-136.132,-136.548,-136.322,-136.077,-136.325,-136.579,-137.05,-136.722,-137.046,-136.453,-135.978,-136.941,-136.198,-136.54,-136.425,-135.868,-136.242,-135.929,-136.359,-137.074,-136.333,-136.543,-136.342,-136.287,-137.023,-136.475,-136.557
5132300000,-136.593,-135.869,-136.159,-136.657,-136.242,-136.02,-136.447,-136.453,-135.949,-136.508,-136.623,-136.325,-136.387,-136.473,-136.682,-136.13,-136.579,-136.227,-136.269,-136.535,-136.196,-136.444,-136.469,-136.261,-136.113,-136.667,-136.03,-136.13,-136.142,-136.556,-136.418,-136.152,-136.447,-136.587,-135.735,-136.263,-136.698,-136.445,-136.601,-136.889,-136.421,-136.648,-136.768,-136.869,-136.618,-136.673,-136.277,-136.079,-136.629,-136.528
5132400000,-136.592,-136.091,-136.053,-136.117,-136.417,-136.201,-136.572,-136.207,-136.701,-136.25,-136.09,-136.061,-135.987,-135.67,-136.058,-136.078,-136.51,-136.067,-136.492,-136.803,-136.25,-136.413,-136.069,-136.421,-136.423,-136.196,-135.918,-136.143,-137.136,-136.291,-136.551,-136.401,-136.527,-136.538,-136.248,-136.164,-136.812,-136.174,-136.122,-136.564,-136.42,-136.434,-136.222,-136.816,-136.595,-136.354,-136.231,-136.035,-136.033,-136.442
5132500000,-136.623,-136.209,-136.761,-136.253,-136.413,-136.601,-136.4,-136.021,-136.083,-135.784,-136.1,-136.089,-136.713,-136.926,-136.85,-136.719,-136.92,-136.398,-136.493,-136.422,-136.531,-136.249,-136.626,-136.361,-136.122,-136.047,-136.096,-135.767,-136.046,-136.852,-135.913,-135.641,-136.491,-136.133,-136.905,-135.845,-136.598,-136.288,-136.268,-136.767,-136.153,-136.584,-136.041,-136.792,-136.061,-136.486,-136.595,-136.4,-137.357,-136.91
5132600000,-136.374,-136.226,-136.061,-136.317,-136.621,-136.073,-135.855,-136.768,-136.469,-136.549,-136.051,-136.064,-136.541,-136.605,-136.37,-136.19,-136.548,-136.081,-135.89,-136.708,-136.151,-136.159,-136.515,-136.61,-136.991,-136.198,-136.37,-136.139,-136.486,-136.585,-136.668,-136.517,-136.867,-136.176,-137.129,-136.044,-136.551,-136.835,-137.046,-136.729,-136.195,-136.425,-136.375,-136.461,-136.145,-136.298,-136.714,-136.349,-137.006,-136.626
5132700000,-136.234,-137.006,-136.452,-136.283,-136.193,-136.315,-136.048,-136.364,-136.866,-136.23,-136.369,-136.766,-136.746,-136.206,-135.829,-136.669,-136.399,-136.281,-136.423,-136.537,-136.878,-136.086,-136.701,-136.493,-136.255,-135.99,-136.563,-136.222,-136.539,-136.356,-135.87,-136.64,-136.625,-136.719,-136.02,-136.893,-136.201,-136.675,-136.693,-136.39,-136.666,-136.411,-136.315,-136.742,-136.863,-136.994,-136.541,-136.582,-136.788,-136.65
5132800000,-136.805,-135.962,-136.684,-136.045,-136.055,-136.767,-136.742,-136.504,-136.32,-136.435,-136.649,-136.854,-136.91,-136.166,-136.181,-136.576,-136.392,-136.202,-136.283,-136.195,-136.563,-136.255,-136.503,-136.665,-136.343,-136.157,-136.305,-135.815,-136.506,-136.633,-136.45,-136.281,-136.381,-136.396,-136.428,-136.308,-136.675,-136.844,-136.369,-136.336,-136.151,-136.634,-136.311,-136.6,-136.947,-136.795,-136.91,-136.597,-137.09,-136.738
5132900000,-136.463,-136.732,-136.239,-136.211,-136.026,-135.917,-136.265,-136.396,-136.561,-136.554,-136.377,-136.301,-136.291,-136.287,-136.244,-136.274,-136.162,-136.234,-136.384,-136.034,-136.685,-136.159,-136.482,-135.819,-136.306,-136.459,-136.48,-136.178,-136.33,-136.236,-136.401,-136.617,-136.873,-136.132,-136.407,-136.602,-136.789,-136.245,-136.747,-136.4,-136.094,-136.418,-136.702,-136.071,-135.957,-136.376,-136.726,-136.279,-136.498,-136.713
5133000000,-136.425,-136.592,-136.258,-136.66,-136.161,-136.019,-136.9,-136.63,-136.885,-136.325,-136.094,-136.384,-136.317,-136.611,-136.337,-136.319,-136.346,-136.449,-135.997,-136.27,-136.164,-136.421,-136.731,-136.482,-136.543,-136.067,-136.386,-136.585,-136.667,-136.321,-136.181,-136.126,-136.274,-136.712,-136.226,-136.152,-136.689,-136.262,-136.569,-137.036,-136.691,-135.933,-136.167,-136.856,-136.415,-136.617,-136.34,-136.496,-136.841,-136.322
5133100000,-136.153,-135.977,-136.344,-135.933,-136.181,-135.677,-135.893,-136.02,-136.397,-136.072,-135.958,-136.272,-136.252,-136.291,-136.915,-136.022,-135.81,-135.942,-136.293,-136.428,-136.537,-136.424,-136.599,-136.381,-136.282,-136.89,-136.144,-136.174,-136.471,-136.789,-136.487,-136.162,-136.295,-136.347,-136.1,-136.726,-136.064,-136.286,-136.005,-136.662,-136.278,-135.756,-136.643,-136.706,-136.226,-136.291,-136.195,-136.878,-136.224,-136.184
5133200000,-135.795,-136.108,-136.418,-136.595,-135.819,-136.46,-136.493,-136.47,-136.301,-136.633,-136.064,-136.358,-135.795,-136.501,-136.273,-136.429,-136.389,-136.238,-137.058,-136.966,-136.612,-136.768,-136.409,-136.223,-136.233,-136.409,-137.035,-136.305,-136.719,-136.562,-136.456,-136.365,-136.546,-136.382,-136.242,-136.192,-136.827,-136.377,-136.582,-136.117,-136.654,-137.045,-136.517,-136.488,-137.065,-136.796,-136.599,-136.865,-136.601,-136.374
5133300000,-136.431,-135.813,-136.183,-136.476,-136.376,-136.334,-136.284,-136.4,-136.722,-136.445,-136.193,-136.341,-136.314,-137.442,-136.676,-136.142,-136.282,-136.212,-136.014,-136.405,-136.185,-135.875,-136.182,-136.855,-136.17,-136.297,-136.371,-136.065,-136.498,-136.29,-136.091,-136.402,-136.356,-137.028,-136.517,-136.213,-136.93,-136.306,-136.574,-136.524,-136.581,-136.636,-137.286,-136.62,-136.258,-136.277,-136.729,-136.167,-136.282,-136.729
5133400000,-136.267,-136.086,-136.285,-136.535,-136.238,-136.06,-136.248,-136.523,-136.071,-136.333,-136.616,-135.875,-136.165,-136.155,-136.399,-136.617,-136.127,-136.112,-136.231,-136.276,-136.432,-136.793,-136.404,-136.55,-136.095,-136.33,-136.421,-136.191,-136.538,-136.748,-136.852,-136.399,-136.664,-136.209,-136.472,-136.892,-136.713,-136.816,-136.309,-136.552,-136.826,-136.46,-136.155,-136.486,-136.301,-136.236,-137.038,-136.2,-136.467,-136.585
5133500000,-136.584,-136.003,-136.496,-136.361,-137.024,-136.644,-136.517,-136.671,-136.783,-136.34,-135.992,-136.537,-136.459,-136.356,-136.3,-135.985,-136.072,-135.83,-136.293,-136.223,-136.173,-136.612,-136.62,-136.47,-136.42,-136.165,-136.293,-135.652,-136.333,-136.234,-136.247,-136.68,-136.449,-137.238,-136.685,-136.103,-136.222,-136.17,-136.863,-136.409,-136.172,-137.016,-136.315,-136.283,-136.509,-136.647,-137.321,-136.493,-136.399,-136.372
5133600000,-136.139,-135.908,-135.877,-135.939,-136.795,-136.261,-136.267,-136.389,-136.425,-136.581,-136.286,-135.882,-136.384,-136.539,-136.434,-136.446,-136.059,-137.13,-136.778,-136.977,-136.24,-136.278,-136.004,-136.598,-136.293,-136.172,-136.057,-136.338,-136.29,-136.698,-136.508,-136.717,-136.503,-136.381,-136.512,-136.229,-136.483,-136.709,-136.189,-136.962,-136.385,-136.283,-136.656,-136.313,-136.445,-137.197,-136.891,-135.967,-136.499,-136.602
5133700000,-136.71,-135.996,-136.494,-136.231,-136.544,-135.919,-136.313,-136.385,-136.706,-136.319,-136.012,-136.196,-135.718,-136.187,-136.643,-136.235,-136.384,-136.064,-136.601,-136.118,-136.388,-136.485,-136.569,-136.378,-135.971,-136.571,-136.18,-136.819,-136.335,-136.763,-136.325,-136.502,-136.379,-136.22,-136.28,-135.782,-136.143,-136.125,-136.886,-136.201,-136.738,-136.567,-136.46,-136.507,-136.526,-136.83,-136.648,-136.984,-136.629,-136.49
5133800000,-135.995,-136.041,-136.359,-136.446,-136.102,-136.127,-136.58,-136.55,-136.353,-136.142,-137.149,-136.434,-136.165,-136.124,-136.247,-136.328,-136.468,-136.633,-136.584,-136.465,-136.025,-136.469,-136.328,-136.338,-137.413,-136.429,-136.601,-136.088,-136.61,-136.319,-136.723,-136.378,-135.915,-136.718,-137.014,-136.085,-136.785,-136.327,-137.068,-136.68,-137.296,-136.582,-136.506,-137.059,-136.251,-136.323,-136.584,-136.654,-136.653,-136.57
5133900000,-135.718,-136.953,-135.904,-136.768,-136.346,-136.119,-136.575,-136.097,-136.358,-136.876,-136.618,-136.37,-136.397,-136.363,-136.401,-136.727,-136.631,-136.176,-136.532,-136.898,-136.512,-135.834,-136.146,-136.442,-136.528,-136.137,-135.973,-136.127,-136.922,-136.995,-136.466,-136.807,-136.481,-136.809,-136.325,-136.645,-137.13,-136.709,-136.323,-136.072,-136.811,-136.789,-137.094,-136.552,-136.365,-137.098,-136.935,-136.272,-137.027,-136.552
