Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25736,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Other Telephone Costs-UKTI (BIS) Devolved Admin,Chief Operating Officer - Strategy & Human Resources,VODAFONE LTD,25737,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25740,7.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25741,5.55,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25742,7.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25744,10.17,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25746,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,VODAFONE LTD,25748,6.02,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25787,8.59,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25793,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25794,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25795,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Strategic Trade - Managing Director, Strategic Trade",VODAFONE LTD,25801,7.86,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Strategic Trade - Managing Director, Strategic Trade",VODAFONE LTD,25804,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,ICT Outsourcing & Maintenance/Support-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,CORE TECHNOLOGY SYSTEMS (UK) LTD,25807,34332,,E1 8DE,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,ICT Outsourcing & Maintenance/Support-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,CORE TECHNOLOGY SYSTEMS (UK) LTD,25807,3520,,E1 8DE,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,ICT Outsourcing & Maintenance/Support-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,CORE TECHNOLOGY SYSTEMS (UK) LTD,25807,7500,,E1 8DE,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,ICT Outsourcing & Maintenance/Support-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,CORE TECHNOLOGY SYSTEMS (UK) LTD,25807,11000,,E1 8DE,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Phones-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,VODAFONE LTD,25823,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,VODAFONE LTD,25824,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,VODAFONE LTD,25825,4.84,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Telecoms-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,VODAFONE LTD,25827,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Trade Development - Managing Director, Trade Development",VODAFONE LTD,25829,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,VODAFONE LTD,25831,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,27/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,VODAFONE LTD,25832,0.85,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-Default,"Strategic Trade - Emerging Markets, China & Southern Asia","Personal Expense, Name Witheld",25662,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Trade Development - Managing Director, Trade Development",VODAFONE LTD,25704,6.98,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Trade Development - Managing Director, Trade Development",VODAFONE LTD,25706,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Travel Booking-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,ONE LONDON TRADE AND INVESTMENT LTD,25816,1835,,SE1 2JN,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,VODAFONE LTD,25833,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Investment Development - Strategic Investment & Accounts,VODAFONE LTD,25863,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,VODAFONE LTD,25866,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategic Relationship Management,"Personal Expense, Name Witheld",25870,20,,SW19 1BL,,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Hire of Agency Staff-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,BROOK STREET (UK) LTD,25872,804.14,,AL1 4JB,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Call Charges-UKTI (BIS) Devolved Admin,"Trade Development - Managing Director, Trade Development",VODAFONE LTD,25883,4.8,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25899,4.84,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mobile Line Rental-UKTI (BIS) Devolved Admin,Chief Operating Officer - IT and Finance,VODAFONE LTD,25901,-0.54,,RG14 5FF,VENDOR,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Taxi Services Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,136.06,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Hotel & Accommodation Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,189.66,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,5.67,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,30,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,1.81,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,20.7,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,16.66,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence Overseas-UKTI (BIS) Devolved Admin,Investment Development - Strategy & Policy,"Personal Expense, Name Witheld",25953,39,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mileage Allowance UK-Default,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25954,115.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Rail Travel UK-UKTI (BIS) Devolved Admin,"Strategic Trade - Emerging Markets, China & Southern Asia","Personal Expense, Name Witheld",25955,25.75,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-UKTI (BIS) Devolved Admin,"Strategic Trade - Emerging Markets, China & Southern Asia","Personal Expense, Name Witheld",25955,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-UKTI (BIS) Devolved Admin,"Strategic Trade - Emerging Markets, China & Southern Asia","Personal Expense, Name Witheld",25955,15,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Other Travel-UKTI (BIS) Devolved Admin,Marketing & Communications - Communications,"Personal Expense, Name Witheld",25956,16.7,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Taxi Services UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",25958,133.66,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",25958,100,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Other Travel-UKTI (BIS) Devolved Admin,Defence and Security Organisation - Business Development,"Personal Expense, Name Witheld",25958,66.23,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25959,5,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Subsistence UK-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25959,23,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Mileage Allowance UK-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25959,250.2,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25959,13,,,EMPLOYEE,,,Administration
"Department for Business, Innovation and Skills",UK Trade and Investment Administration,28/02/2014,Other Travel-UKTI (BIS) Devolved Admin,Trade Development - Service Delivery,"Personal Expense, Name Witheld",25959,34.4,,,EMPLOYEE,,,Administration
