Supplier,Payment Date,Amount
PELLING LIMITED,15/03/2012,1140.00
PELLING LIMITED,20/03/2012,625.06
PELLING LIMITED,20/03/2012,2400.00
PELLING LIMITED,26/03/2012,9358.24
PELLING LIMITED,29/03/2012,817.70
PELLING LIMITED,29/03/2012,817.70
PELLING LIMITED,29/03/2012,817.70
PELLING LIMITED,30/03/2012,1200.00
PELLING LIMITED,30/03/2012,960.00
PENNINGTON CHOICES LTD,22/03/2012,4887.00
PENNINGTON CHOICES LTD,30/03/2012,861.00
PEOPLECUBE,22/03/2012,1830.00
PERRYS UPHOLSTERERS,08/03/2012,3780.00
PHB CONSTRUCTION LTD,07/03/2012,1772.50
PHB CONSTRUCTION LTD,07/03/2012,6733.44
PHB CONSTRUCTION LTD,20/03/2012,1702.75
PHOENIX SOFTWARE LTD,12/03/2012,25779.60
PHOENIX SOFTWARE LTD,15/03/2012,25344.00
PHOENIX SOFTWARE LTD,26/03/2012,534.00
PHOENIX SOFTWARE LTD,26/03/2012,2145.47
PHONAK UK LIMITED,13/03/2012,1548.00
PHONAK UK LIMITED,15/03/2012,1548.00
PHONAK UK LIMITED,15/03/2012,1548.00
PHONAK UK LIMITED,15/03/2012,1548.00
PHS GROUP PLC,05/03/2012,1818.06
PHS GROUP PLC,28/03/2012,1079.05
PINTO POTTS,22/03/2012,16000.00
PITNEY BOWES FINANCE PLC,08/03/2012,538.96
PITNEY BOWES FINANCE PLC,29/03/2012,573.60
PLANSHORE LTD T/A PARKVIEW NURSING HOME,26/03/2012,2220.04
PLANTIRE,05/03/2012,11721.25
PLANTIRE,07/03/2012,2073.84
POLLOCK LIFTS,15/03/2012,2275.22
POLLOCK LIFTS,28/03/2012,534.00
POLLOCK LIFTS,30/03/2012,7988.00
PORT OF LONDON AUTHORITY,06/03/2012,1971.90
POST OFFICE LTD,16/03/2012,834.53
POSTAGE BY PHONE,06/03/2012,4000.00
POTS OF FUN MOBILE CRECHE LTD,02/03/2012,502.20
POVEREST PRIMARY SCHOOL,30/03/2012,696.00
POWIS NEWS & WINES LTD,19/03/2012,502.37
POWIS NEWS & WINES LTD,19/03/2012,506.16
PRESTIGIOUS CATERING COMPANY LTD,30/03/2012,1320.00
PRICEWATERHOUSECOOPERS,14/03/2012,5520.00
PRICEWATERHOUSECOOPERS,27/03/2012,40821.60
PRIMETECH (UK) LTD,15/03/2012,2100.00
PRISM MEDICAL UK T/A TEST VALLEY MOBILITY & LIFTEC,16/03/2012,3972.12
PROSPECTS SERVICES LTD,12/03/2012,57382.90
PROSPECTS SERVICES LTD,28/03/2012,57382.90
PROTAGORAS FORENSIC CONSULTANTS LTD,23/03/2012,8639.00
PROTEUS PROJECT MANAGEMENT LTD,20/03/2012,24000.00
PUBLIC ANALYST SCIENTIFIC SERVICES LTD,01/03/2012,1158.00
PUBLIC ANALYST SCIENTIFIC SERVICES LTD,30/03/2012,720.00
PUBLIC HEALTH ACTION SUPPORT TEAM CIC,08/03/2012,4800.00
PUBLIC SECTOR CONSULTANTS,20/03/2012,19800.00
PUBLIC SECTOR CONSULTANTS,20/03/2012,17820.00
PURCHASE POWER,30/03/2012,513.00
Q-MATIC UK LTD,15/03/2012,5199.48
QUAGGY COMMUNITY CENTRE & NURSERY,02/03/2012,3071.25
QUAGGY COMMUNITY CENTRE & NURSERY,07/03/2012,12065.00
QUAGGY COMMUNITY CENTRE & NURSERY,07/03/2012,2000.00
QUAGGY COMMUNITY CENTRE & NURSERY,14/03/2012,1260.00
QUAGGY COMMUNITY CENTRE & NURSERY,21/03/2012,6388.00
QUAGGY COMMUNITY CENTRE & NURSERY,28/03/2012,1612.00
QUAGGY COMMUNITY CENTRE & NURSERY,28/03/2012,514.80
QUAGGY COMMUNITY CENTRE & NURSERY,28/03/2012,2124.00
QUAGGY COMMUNITY CENTRE & NURSERY,29/03/2012,10000.00
QUAGGY COMMUNITY CENTRE & NURSERY,29/03/2012,722.00
QUAGGY COMMUNITY CENTRE & NURSERY,29/03/2012,722.00
QUAGGY COMMUNITY CENTRE & NURSERY,29/03/2012,722.00
QUAGGY COMMUNITY CENTRE & NURSERY,30/03/2012,2880.00
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),06/03/2012,7821.66
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),14/03/2012,720.00
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),27/03/2012,1276.60
QUAGGY DEVELOPMENT TRUST (MARGARET BONDFIELD),28/03/2012,1350.00
QUAY OFFICE FURNISHERS LTD,06/03/2012,2052.00
R R RICHARDSON LTD,07/03/2012,87170.26
RAINHAM SCHOOL FOR GIRLS,12/03/2012,836.00
RAINHAM SCHOOL FOR GIRLS,30/03/2012,1464.00
RANDSTAD EDUCATION LIMITED,01/03/2012,945.36
RANDSTAD EDUCATION LIMITED,01/03/2012,945.36
RANDSTAD EDUCATION LIMITED,01/03/2012,945.36
RANDSTAD EDUCATION LIMITED,01/03/2012,996.26
RANDSTAD EDUCATION LIMITED,01/03/2012,945.36
RANDSTAD EDUCATION LIMITED,01/03/2012,519.95
RANDSTAD EDUCATION LIMITED,01/03/2012,519.95
RANDSTAD EDUCATION LIMITED,01/03/2012,693.26
RANDSTAD EDUCATION LIMITED,01/03/2012,866.58
RANDSTAD EDUCATION LIMITED,01/03/2012,866.58
RANDSTAD EDUCATION LIMITED,07/03/2012,693.26
RANDSTAD EDUCATION LIMITED,07/03/2012,519.95
RANDSTAD EDUCATION LIMITED,08/03/2012,866.58
RANDSTAD EDUCATION LIMITED,12/03/2012,519.95
RANDSTAD EDUCATION LIMITED,12/03/2012,693.26
RANDSTAD EDUCATION LIMITED,14/03/2012,945.36
RANDSTAD EDUCATION LIMITED,14/03/2012,945.36
RANDSTAD EDUCATION LIMITED,14/03/2012,945.36
RANDSTAD EDUCATION LIMITED,14/03/2012,945.36
RANDSTAD EDUCATION LIMITED,14/03/2012,1199.88
RANDSTAD EDUCATION LIMITED,14/03/2012,996.26
RANDSTAD EDUCATION LIMITED,14/03/2012,1199.88
RANDSTAD EDUCATION LIMITED,27/03/2012,693.26
RANDSTAD EDUCATION LIMITED,27/03/2012,866.58
RANDSTAD EDUCATION LIMITED,27/03/2012,519.95
RANDSTAD EDUCATION LIMITED,27/03/2012,519.95
RANDSTAD EDUCATION LIMITED,27/03/2012,866.58
RANDSTAD EDUCATION LIMITED,27/03/2012,866.58
RANDSTAD EDUCATION LIMITED,27/03/2012,693.26
RANDSTAD EDUCATION LIMITED,27/03/2012,519.95
RANDSTAD EDUCATION LIMITED,27/03/2012,945.36
RANDSTAD EDUCATION LIMITED,27/03/2012,1199.88
RANDSTAD EDUCATION LIMITED,27/03/2012,1199.88
RANDSTAD EDUCATION LIMITED,27/03/2012,945.36
RANDSTAD EDUCATION LIMITED,27/03/2012,2140.56
RANDSTAD EDUCATION LIMITED,27/03/2012,945.36
RANDSTAD EDUCATION LIMITED,30/03/2012,519.95
RANDSTAD EDUCATION LIMITED,30/03/2012,866.58
RANDSTAD EDUCATION LIMITED,30/03/2012,866.58
RANDSTAD EDUCATION LIMITED,30/03/2012,693.26
RAPID PLATFORMS,08/03/2012,596.40
RAPID PLATFORMS,16/03/2012,714.00
RBS INVOICE FINANCE (KELLY EXECUTIVE),15/03/2012,2406.60
REAMCARE LTD,13/03/2012,1750.00
REAMCARE LTD,13/03/2012,700.00
REDACT PERSONAL INFORMATION,29/03/2012,700.00
REDACT PERSONAL INFORMATION,28/03/2012,2214.28
REDACT PERSONAL INFORMATION,01/03/2012,2426.95
REDACT PERSONAL INFORMATION,05/03/2012,3199.16
REDACT PERSONAL INFORMATION,21/03/2012,3377.76
REDACT PERSONAL INFORMATION,09/03/2012,1083.00
REDACT PERSONAL INFORMATION,14/03/2012,541.50
REDACT PERSONAL INFORMATION,05/03/2012,2589.12
REDACT PERSONAL INFORMATION,01/03/2012,684.00
REDACT PERSONAL INFORMATION,01/03/2012,804.00
REDACT PERSONAL INFORMATION,01/03/2012,1731.60
REDACT PERSONAL INFORMATION,01/03/2012,1731.60
REDACT PERSONAL INFORMATION,01/03/2012,3433.03
REDACT PERSONAL INFORMATION,01/03/2012,2071.43
REDACT PERSONAL INFORMATION,01/03/2012,715.51
REDACT PERSONAL INFORMATION,01/03/2012,1071.00
REDACT PERSONAL INFORMATION,01/03/2012,835.28
REDACT PERSONAL INFORMATION,01/03/2012,3876.67
REDACT PERSONAL INFORMATION,01/03/2012,4683.04
REDACT PERSONAL INFORMATION,01/03/2012,895.20
REDACT PERSONAL INFORMATION,01/03/2012,2308.62
REDACT PERSONAL INFORMATION,01/03/2012,7250.00
REDACT PERSONAL INFORMATION,01/03/2012,955.00
REDACT PERSONAL INFORMATION,01/03/2012,5580.00
REDACT PERSONAL INFORMATION,01/03/2012,1337.15
REDACT PERSONAL INFORMATION,01/03/2012,1350.00
REDACT PERSONAL INFORMATION,01/03/2012,3264.57
REDACT PERSONAL INFORMATION,01/03/2012,3330.86
REDACT PERSONAL INFORMATION,01/03/2012,4896.86
REDACT PERSONAL INFORMATION,01/03/2012,5200.61
REDACT PERSONAL INFORMATION,01/03/2012,705.00
REDACT PERSONAL INFORMATION,01/03/2012,1550.00
REDACT PERSONAL INFORMATION,01/03/2012,790.77
REDACT PERSONAL INFORMATION,01/03/2012,2377.04
REDACT PERSONAL INFORMATION,01/03/2012,600.00
REDACT PERSONAL INFORMATION,01/03/2012,625.62
REDACT PERSONAL INFORMATION,01/03/2012,2037.78
REDACT PERSONAL INFORMATION,01/03/2012,2037.78
REDACT PERSONAL INFORMATION,01/03/2012,1903.78
REDACT PERSONAL INFORMATION,01/03/2012,3876.67
REDACT PERSONAL INFORMATION,01/03/2012,3876.68
REDACT PERSONAL INFORMATION,01/03/2012,6647.89
REDACT PERSONAL INFORMATION,01/03/2012,5999.03
REDACT PERSONAL INFORMATION,01/03/2012,2037.78
REDACT PERSONAL INFORMATION,01/03/2012,1162.50
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,1442.57
REDACT PERSONAL INFORMATION,01/03/2012,2796.37
REDACT PERSONAL INFORMATION,01/03/2012,1283.66
REDACT PERSONAL INFORMATION,01/03/2012,797.59
REDACT PERSONAL INFORMATION,01/03/2012,883.48
REDACT PERSONAL INFORMATION,01/03/2012,897.79
REDACT PERSONAL INFORMATION,01/03/2012,921.78
REDACT PERSONAL INFORMATION,01/03/2012,921.86
REDACT PERSONAL INFORMATION,01/03/2012,1024.57
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,1059.77
REDACT PERSONAL INFORMATION,01/03/2012,3107.09
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,1077.92
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,6354.82
REDACT PERSONAL INFORMATION,01/03/2012,2796.00
REDACT PERSONAL INFORMATION,01/03/2012,4980.82
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,3107.09
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,3607.72
REDACT PERSONAL INFORMATION,01/03/2012,3607.72
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,5653.72
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,4194.56
REDACT PERSONAL INFORMATION,01/03/2012,5653.72
REDACT PERSONAL INFORMATION,01/03/2012,3312.00
REDACT PERSONAL INFORMATION,01/03/2012,3029.15
REDACT PERSONAL INFORMATION,01/03/2012,3107.08
REDACT PERSONAL INFORMATION,01/03/2012,2951.73
REDACT PERSONAL INFORMATION,01/03/2012,2796.00
REDACT PERSONAL INFORMATION,01/03/2012,3607.72
REDACT PERSONAL INFORMATION,01/03/2012,3098.23
REDACT PERSONAL INFORMATION,01/03/2012,3098.23
REDACT PERSONAL INFORMATION,01/03/2012,638.83
REDACT PERSONAL INFORMATION,01/03/2012,712.63
REDACT PERSONAL INFORMATION,01/03/2012,828.63
REDACT PERSONAL INFORMATION,01/03/2012,803.17
REDACT PERSONAL INFORMATION,01/03/2012,831.53
REDACT PERSONAL INFORMATION,01/03/2012,3607.72
REDACT PERSONAL INFORMATION,01/03/2012,3607.72
REDACT PERSONAL INFORMATION,01/03/2012,4849.59
REDACT PERSONAL INFORMATION,01/03/2012,5011.24
REDACT PERSONAL INFORMATION,01/03/2012,712.02
REDACT PERSONAL INFORMATION,01/03/2012,4687.93
REDACT PERSONAL INFORMATION,01/03/2012,5348.48
REDACT PERSONAL INFORMATION,01/03/2012,5526.76
REDACT PERSONAL INFORMATION,01/03/2012,5329.40
REDACT PERSONAL INFORMATION,01/03/2012,5507.05
REDACT PERSONAL INFORMATION,01/03/2012,5151.76
REDACT PERSONAL INFORMATION,01/03/2012,2436.71
REDACT PERSONAL INFORMATION,01/03/2012,1321.39
REDACT PERSONAL INFORMATION,01/03/2012,4012.28
REDACT PERSONAL INFORMATION,01/03/2012,887.41
REDACT PERSONAL INFORMATION,01/03/2012,1234.28
REDACT PERSONAL INFORMATION,01/03/2012,2347.78
REDACT PERSONAL INFORMATION,01/03/2012,6196.45
REDACT PERSONAL INFORMATION,02/03/2012,45727.37
REDACT PERSONAL INFORMATION,02/03/2012,62500.00
REDACT PERSONAL INFORMATION,02/03/2012,8736.42
REDACT PERSONAL INFORMATION,02/03/2012,8454.60
REDACT PERSONAL INFORMATION,02/03/2012,4227.30
REDACT PERSONAL INFORMATION,02/03/2012,2437.40
REDACT PERSONAL INFORMATION,02/03/2012,3107.08
REDACT PERSONAL INFORMATION,02/03/2012,3107.08
REDACT PERSONAL INFORMATION,02/03/2012,1300.00
REDACT PERSONAL INFORMATION,02/03/2012,1400.00
REDACT PERSONAL INFORMATION,02/03/2012,734.40
REDACT PERSONAL INFORMATION,02/03/2012,734.40
REDACT PERSONAL INFORMATION,02/03/2012,734.40
REDACT PERSONAL INFORMATION,02/03/2012,734.40
REDACT PERSONAL INFORMATION,02/03/2012,734.40
REDACT PERSONAL INFORMATION,02/03/2012,874.20
REDACT PERSONAL INFORMATION,02/03/2012,874.20
REDACT PERSONAL INFORMATION,02/03/2012,899.47
REDACT PERSONAL INFORMATION,02/03/2012,849.15
REDACT PERSONAL INFORMATION,02/03/2012,874.20
REDACT PERSONAL INFORMATION,02/03/2012,605.14
REDACT PERSONAL INFORMATION,02/03/2012,1906.02
REDACT PERSONAL INFORMATION,02/03/2012,3384.82
REDACT PERSONAL INFORMATION,02/03/2012,998.90
REDACT PERSONAL INFORMATION,02/03/2012,535.44
REDACT PERSONAL INFORMATION,02/03/2012,606.69
REDACT PERSONAL INFORMATION,02/03/2012,1592.35
REDACT PERSONAL INFORMATION,02/03/2012,1678.35
REDACT PERSONAL INFORMATION,02/03/2012,647.35
REDACT PERSONAL INFORMATION,02/03/2012,874.20
REDACT PERSONAL INFORMATION,02/03/2012,750.13
REDACT PERSONAL INFORMATION,02/03/2012,651.13
REDACT PERSONAL INFORMATION,02/03/2012,874.20
REDACT PERSONAL INFORMATION,02/03/2012,783.42
REDACT PERSONAL INFORMATION,02/03/2012,1808.65
REDACT PERSONAL INFORMATION,02/03/2012,1092.37
REDACT PERSONAL INFORMATION,02/03/2012,814.46
REDACT PERSONAL INFORMATION,02/03/2012,982.50
REDACT PERSONAL INFORMATION,02/03/2012,1920.50
REDACT PERSONAL INFORMATION,02/03/2012,2238.89
REDACT PERSONAL INFORMATION,02/03/2012,727.13
REDACT PERSONAL INFORMATION,02/03/2012,500.06
REDACT PERSONAL INFORMATION,02/03/2012,895.51
REDACT PERSONAL INFORMATION,02/03/2012,578.00
REDACT PERSONAL INFORMATION,02/03/2012,822.87
REDACT PERSONAL INFORMATION,02/03/2012,543.44
REDACT PERSONAL INFORMATION,02/03/2012,890.31
REDACT PERSONAL INFORMATION,02/03/2012,902.35
REDACT PERSONAL INFORMATION,02/03/2012,649.51
REDACT PERSONAL INFORMATION,02/03/2012,689.83
REDACT PERSONAL INFORMATION,02/03/2012,639.18
REDACT PERSONAL INFORMATION,02/03/2012,747.93
REDACT PERSONAL INFORMATION,02/03/2012,854.56
REDACT PERSONAL INFORMATION,02/03/2012,569.19
REDACT PERSONAL INFORMATION,02/03/2012,828.45
REDACT PERSONAL INFORMATION,02/03/2012,1091.98
REDACT PERSONAL INFORMATION,02/03/2012,628.85
REDACT PERSONAL INFORMATION,02/03/2012,2260.14
REDACT PERSONAL INFORMATION,02/03/2012,1721.50
REDACT PERSONAL INFORMATION,02/03/2012,929.10
REDACT PERSONAL INFORMATION,02/03/2012,724.26
REDACT PERSONAL INFORMATION,02/03/2012,1855.13
REDACT PERSONAL INFORMATION,02/03/2012,1876.00
REDACT PERSONAL INFORMATION,02/03/2012,548.22
REDACT PERSONAL INFORMATION,02/03/2012,835.86
REDACT PERSONAL INFORMATION,02/03/2012,535.94
REDACT PERSONAL INFORMATION,02/03/2012,804.77
REDACT PERSONAL INFORMATION,02/03/2012,1332.26
REDACT PERSONAL INFORMATION,02/03/2012,3107.08
REDACT PERSONAL INFORMATION,02/03/2012,4567.50
REDACT PERSONAL INFORMATION,02/03/2012,4567.50
REDACT PERSONAL INFORMATION,02/03/2012,3902.64
REDACT PERSONAL INFORMATION,02/03/2012,771.30
REDACT PERSONAL INFORMATION,02/03/2012,768.65
REDACT PERSONAL INFORMATION,02/03/2012,2515.10
REDACT PERSONAL INFORMATION,02/03/2012,596.30
REDACT PERSONAL INFORMATION,02/03/2012,689.37
REDACT PERSONAL INFORMATION,02/03/2012,570.85
REDACT PERSONAL INFORMATION,02/03/2012,557.45
REDACT PERSONAL INFORMATION,02/03/2012,1375.00
REDACT PERSONAL INFORMATION,02/03/2012,1364.00
REDACT PERSONAL INFORMATION,02/03/2012,719.30
REDACT PERSONAL INFORMATION,02/03/2012,1004.60
REDACT PERSONAL INFORMATION,02/03/2012,3883.85
REDACT PERSONAL INFORMATION,02/03/2012,3883.86
REDACT PERSONAL INFORMATION,02/03/2012,674.00
REDACT PERSONAL INFORMATION,02/03/2012,671.00
REDACT PERSONAL INFORMATION,02/03/2012,1977.14
REDACT PERSONAL INFORMATION,02/03/2012,3583.57
REDACT PERSONAL INFORMATION,02/03/2012,1824.00
REDACT PERSONAL INFORMATION,02/03/2012,930.75
REDACT PERSONAL INFORMATION,02/03/2012,3534.00
REDACT PERSONAL INFORMATION,02/03/2012,1028.50
REDACT PERSONAL INFORMATION,02/03/2012,5178.57
REDACT PERSONAL INFORMATION,02/03/2012,568.74
REDACT PERSONAL INFORMATION,02/03/2012,3558.59
REDACT PERSONAL INFORMATION,02/03/2012,5911.97
REDACT PERSONAL INFORMATION,06/03/2012,337492.56
REDACT PERSONAL INFORMATION,02/03/2012,9363.60
REDACT PERSONAL INFORMATION,05/03/2012,4940.00
REDACT PERSONAL INFORMATION,05/03/2012,3465.60
REDACT PERSONAL INFORMATION,05/03/2012,5535.35
REDACT PERSONAL INFORMATION,05/03/2012,2274.16
REDACT PERSONAL INFORMATION,05/03/2012,2175.76
REDACT PERSONAL INFORMATION,05/03/2012,2127.44
REDACT PERSONAL INFORMATION,05/03/2012,1324.43
REDACT PERSONAL INFORMATION,05/03/2012,2376.80
REDACT PERSONAL INFORMATION,05/03/2012,646.00
REDACT PERSONAL INFORMATION,05/03/2012,548.11
REDACT PERSONAL INFORMATION,05/03/2012,825.62
REDACT PERSONAL INFORMATION,05/03/2012,956.00
REDACT PERSONAL INFORMATION,05/03/2012,686.50
REDACT PERSONAL INFORMATION,05/03/2012,2543.74
REDACT PERSONAL INFORMATION,05/03/2012,2543.73
REDACT PERSONAL INFORMATION,05/03/2012,794.81
REDACT PERSONAL INFORMATION,05/03/2012,769.04
REDACT PERSONAL INFORMATION,05/03/2012,971.13
REDACT PERSONAL INFORMATION,05/03/2012,1847.00
REDACT PERSONAL INFORMATION,05/03/2012,2048.72
REDACT PERSONAL INFORMATION,05/03/2012,2192.52
REDACT PERSONAL INFORMATION,05/03/2012,2167.16
REDACT PERSONAL INFORMATION,05/03/2012,2267.28
REDACT PERSONAL INFORMATION,05/03/2012,609.01
REDACT PERSONAL INFORMATION,05/03/2012,540.88
REDACT PERSONAL INFORMATION,05/03/2012,1828.64
REDACT PERSONAL INFORMATION,05/03/2012,1700.00
REDACT PERSONAL INFORMATION,05/03/2012,1712.00
REDACT PERSONAL INFORMATION,05/03/2012,1706.00
REDACT PERSONAL INFORMATION,05/03/2012,4893.92
REDACT PERSONAL INFORMATION,05/03/2012,3167.38
REDACT PERSONAL INFORMATION,05/03/2012,8333.28
REDACT PERSONAL INFORMATION,05/03/2012,8333.28
REDACT PERSONAL INFORMATION,05/03/2012,2035.51
REDACT PERSONAL INFORMATION,06/03/2012,1697.25
REDACT PERSONAL INFORMATION,06/03/2012,557.25
REDACT PERSONAL INFORMATION,06/03/2012,2526.10
REDACT PERSONAL INFORMATION,06/03/2012,2386.35
REDACT PERSONAL INFORMATION,06/03/2012,14305.41
REDACT PERSONAL INFORMATION,06/03/2012,3266.27
REDACT PERSONAL INFORMATION,06/03/2012,8412.32
REDACT PERSONAL INFORMATION,06/03/2012,975.50
REDACT PERSONAL INFORMATION,06/03/2012,2507.75
REDACT PERSONAL INFORMATION,06/03/2012,5100.00
REDACT PERSONAL INFORMATION,06/03/2012,5100.00
REDACT PERSONAL INFORMATION,06/03/2012,5525.00
REDACT PERSONAL INFORMATION,06/03/2012,542.36
REDACT PERSONAL INFORMATION,06/03/2012,9034.29
REDACT PERSONAL INFORMATION,06/03/2012,3224.00
REDACT PERSONAL INFORMATION,06/03/2012,2278.53
REDACT PERSONAL INFORMATION,06/03/2012,1748.58
REDACT PERSONAL INFORMATION,06/03/2012,4439.61
REDACT PERSONAL INFORMATION,06/03/2012,3231.47
REDACT PERSONAL INFORMATION,06/03/2012,3024.41
REDACT PERSONAL INFORMATION,06/03/2012,3024.41
REDACT PERSONAL INFORMATION,07/03/2012,592.08
REDACT PERSONAL INFORMATION,07/03/2012,515.35
REDACT PERSONAL INFORMATION,07/03/2012,13755.86
REDACT PERSONAL INFORMATION,07/03/2012,3400.32
REDACT PERSONAL INFORMATION,07/03/2012,12495.36
REDACT PERSONAL INFORMATION,07/03/2012,725.00
REDACT PERSONAL INFORMATION,07/03/2012,1150.75
REDACT PERSONAL INFORMATION,07/03/2012,2400.68
REDACT PERSONAL INFORMATION,07/03/2012,668.00
REDACT PERSONAL INFORMATION,07/03/2012,558.75
REDACT PERSONAL INFORMATION,07/03/2012,787.64
REDACT PERSONAL INFORMATION,07/03/2012,926.08
REDACT PERSONAL INFORMATION,07/03/2012,1522.00
REDACT PERSONAL INFORMATION,08/03/2012,1560.00
REDACT PERSONAL INFORMATION,08/03/2012,1560.00
REDACT PERSONAL INFORMATION,08/03/2012,547.20
REDACT PERSONAL INFORMATION,07/03/2012,3517.22
REDACT PERSONAL INFORMATION,08/03/2012,5525.00
REDACT PERSONAL INFORMATION,08/03/2012,2373.15
REDACT PERSONAL INFORMATION,08/03/2012,533.12
REDACT PERSONAL INFORMATION,08/03/2012,710.64
REDACT PERSONAL INFORMATION,08/03/2012,680.21
REDACT PERSONAL INFORMATION,08/03/2012,505.95
REDACT PERSONAL INFORMATION,08/03/2012,667.25
REDACT PERSONAL INFORMATION,08/03/2012,804.50
REDACT PERSONAL INFORMATION,08/03/2012,1028.83
REDACT PERSONAL INFORMATION,08/03/2012,1926.90
REDACT PERSONAL INFORMATION,08/03/2012,675.00
REDACT PERSONAL INFORMATION,08/03/2012,753.00
REDACT PERSONAL INFORMATION,08/03/2012,2798.25
REDACT PERSONAL INFORMATION,08/03/2012,2903.65
REDACT PERSONAL INFORMATION,08/03/2012,2903.65
REDACT PERSONAL INFORMATION,08/03/2012,2766.64
REDACT PERSONAL INFORMATION,08/03/2012,2071.43
REDACT PERSONAL INFORMATION,08/03/2012,2758.11
REDACT PERSONAL INFORMATION,08/03/2012,2766.64
REDACT PERSONAL INFORMATION,08/03/2012,2903.65
REDACT PERSONAL INFORMATION,08/03/2012,2336.86
REDACT PERSONAL INFORMATION,08/03/2012,1993.63
REDACT PERSONAL INFORMATION,08/03/2012,1306.17
REDACT PERSONAL INFORMATION,08/03/2012,593.14
REDACT PERSONAL INFORMATION,08/03/2012,1714.35
REDACT PERSONAL INFORMATION,08/03/2012,5194.00
REDACT PERSONAL INFORMATION,08/03/2012,750.00
REDACT PERSONAL INFORMATION,08/03/2012,925.00
REDACT PERSONAL INFORMATION,09/03/2012,13031.93
REDACT PERSONAL INFORMATION,09/03/2012,1731.60
REDACT PERSONAL INFORMATION,09/03/2012,1731.60
REDACT PERSONAL INFORMATION,09/03/2012,1512.00
REDACT PERSONAL INFORMATION,09/03/2012,30600.35
REDACT PERSONAL INFORMATION,09/03/2012,6321.26
REDACT PERSONAL INFORMATION,09/03/2012,6137.00
REDACT PERSONAL INFORMATION,09/03/2012,12597.48
REDACT PERSONAL INFORMATION,09/03/2012,2148.68
REDACT PERSONAL INFORMATION,09/03/2012,3607.72
REDACT PERSONAL INFORMATION,09/03/2012,1172.44
REDACT PERSONAL INFORMATION,09/03/2012,850.00
REDACT PERSONAL INFORMATION,09/03/2012,2500.00
REDACT PERSONAL INFORMATION,09/03/2012,4948.56
REDACT PERSONAL INFORMATION,09/03/2012,4948.56
REDACT PERSONAL INFORMATION,09/03/2012,3475.12
REDACT PERSONAL INFORMATION,09/03/2012,3475.12
REDACT PERSONAL INFORMATION,09/03/2012,9138.86
REDACT PERSONAL INFORMATION,09/03/2012,1284.41
REDACT PERSONAL INFORMATION,09/03/2012,1300.00
REDACT PERSONAL INFORMATION,09/03/2012,1400.00
REDACT PERSONAL INFORMATION,09/03/2012,909.65
REDACT PERSONAL INFORMATION,09/03/2012,3857.10
REDACT PERSONAL INFORMATION,09/03/2012,2999.92
REDACT PERSONAL INFORMATION,09/03/2012,693.00
REDACT PERSONAL INFORMATION,09/03/2012,5200.00
REDACT PERSONAL INFORMATION,09/03/2012,1275.00
REDACT PERSONAL INFORMATION,09/03/2012,2942.24
REDACT PERSONAL INFORMATION,09/03/2012,1734.00
REDACT PERSONAL INFORMATION,09/03/2012,1734.00
REDACT PERSONAL INFORMATION,09/03/2012,3231.47
REDACT PERSONAL INFORMATION,09/03/2012,3024.41
REDACT PERSONAL INFORMATION,09/03/2012,3107.06
REDACT PERSONAL INFORMATION,09/03/2012,2998.31
REDACT PERSONAL INFORMATION,09/03/2012,14984.00
REDACT PERSONAL INFORMATION,09/03/2012,690.48
REDACT PERSONAL INFORMATION,09/03/2012,1674.12
REDACT PERSONAL INFORMATION,09/03/2012,1512.00
REDACT PERSONAL INFORMATION,09/03/2012,1470.00
REDACT PERSONAL INFORMATION,09/03/2012,1470.00
REDACT PERSONAL INFORMATION,09/03/2012,1548.12
REDACT PERSONAL INFORMATION,09/03/2012,1512.00
REDACT PERSONAL INFORMATION,09/03/2012,1512.00
REDACT PERSONAL INFORMATION,09/03/2012,1674.12
REDACT PERSONAL INFORMATION,09/03/2012,638.40
REDACT PERSONAL INFORMATION,09/03/2012,1548.12
REDACT PERSONAL INFORMATION,12/03/2012,1075.20
REDACT PERSONAL INFORMATION,12/03/2012,1731.60
REDACT PERSONAL INFORMATION,12/03/2012,8647.22
REDACT PERSONAL INFORMATION,12/03/2012,2995.61
REDACT PERSONAL INFORMATION,12/03/2012,3558.59
REDACT PERSONAL INFORMATION,12/03/2012,8325.50
REDACT PERSONAL INFORMATION,12/03/2012,577.00
