Department,Entity,Transaction Date,Expense Type,Expense Area,PES Category,Supplier,Transaction No.,Amount
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000209480,13.33
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,INCIDENTALS,SURFACE HAZARDS,VEHICLES-FLEET MANAGEMENT,STAFF EXPENSES CONTROL,0000209483,19.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-HARDWARE,MISCO UK LTD,0000208576,4352.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2014,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-MAINTENANCE & SUPPORT,XP SOLUTIONS SOFTWARE LTD,0000209041,1737.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,12/03/2014,IT-APPLICATIONS MANAGEMENT,SURFACE HAZARDS,ICT-SYSTEMS DELIVERY,SCISYS UK LTD,0000209221,6469.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,REGISTERS OF SCOTLAND,0000208453,11.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,REGISTERS OF SCOTLAND,0000208559,11.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,06/03/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-LEGAL SERVICES,DLA PIPER UK LLP,0000208854,72.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000209157,18.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000209511,42.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/03/2014,LEGAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,LAND REGISTRY,0000209672,18.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,MEETINGS,SURFACE HAZARDS,TRAVEL&EVENTS-EVENT ORGNSTN,COMPANY BARCLAYCARD,0000209210,45.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209131,212.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209452,113.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209454,85.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209455,75.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209457,172.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209462,205.53
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209472,1.70
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209473,13.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209474,21.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209475,16.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209476,26.25
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209477,9.30
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209478,2.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209479,8.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209480,17.60
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209481,24.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209482,27.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209483,22.05
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209488,90.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209492,41.75
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209496,694.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209497,111.55
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,MILEAGE PAYMENTS,SURFACE HAZARDS,FUELS/LUBRCNT/GAS-FUELS,STAFF EXPENSES CONTROL,0000209499,5.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-ELEC MNTRING,ENVIRONMENTAL SCIENTIFICS,0000208562,70.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-ELEC MNTRING,ENVIRONMENTAL SCIENTIFICS,0000208563,70.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-ELEC MNTRING,ENVIRONMENTAL SCIENTIFICS,0000208564,70.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-DEVLPNG MTRL,COMPANY BARCLAYCARD,0000209043,22.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,ENGINEERING GOODS-TOOLS,COMPANY BARCLAYCARD,0000209119,16.65
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFICE CNSMBL,COMPANY BARCLAYCARD,0000209154,11.66
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,ENGINEERING GOODS-INDUSTRIAL,COMPANY BARCLAYCARD,0000209212,10.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFICE CNSMBL,COMPANY BARCLAYCARD,0000209212,39.16
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-DEVLPNG MTRL,COMPANY BARCLAYCARD,0000209213,43.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,FACILITIES - SECURITY,COMPANY BARCLAYCARD,0000209327,3.73
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFICE CNSMBL,COMPANY BARCLAYCARD,0000209329,162.49
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFICE CNSMBL,COMPANY BARCLAYCARD,0000209330,44.32
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFCE SPPLIES,COMPANY BARCLAYCARD,0000209331,5.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,ICT-HARDWARE,COMPANY BARCLAYCARD,0000209345,129.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OFFICE SOLUTIONS-OFFICE CNSMBL,COMPANY BARCLAYCARD,0000209345,58.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,OFFICE MACHINERY PURCHASED,SURFACE HAZARDS,OPRTNL GOODS&SERV-ELEC MNTRING,ENVIRONMENTAL SCIENTIFICS,0000209632,1448.98
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,OUTSOURCED MANAGEMENT-PS&S,SURFACE HAZARDS,SOCIAL CARE-EMERGENCY SERVICES,MINES RESCUE SERVICE LIMI,0000209112,24500.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000208536,1129.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/02/2014,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000208537,3621.97
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,02/03/2014,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000208822,1129.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/03/2014,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000209115,1129.31
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,23/03/2014,PAYMENTS TO AGENCIES FOR TEMPS,SURFACE HAZARDS,PROF SER TMP STFF-SPCLST CNTRT,VENTURE FINANCE PLC,0000209646,1144.78
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208057,2109.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,10/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208058,852.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER-OPERATIONAL SERVICES,MINES RESCUE SERVICE LIMI,0000208550,1187.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-PROP/CNSTRCN,JMC ENGINEERING (UK) LTD,0000208739,2022.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208743,852.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208744,-852.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208745,2109.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,24/02/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208746,-2109.15
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208922,2091.95
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,07/03/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,PROF SER CNSLTNCY-TCHNL CNSLTY,WYG ENV PLANNING TRANSPOR,0000208923,4374.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,R&D-EXTERNAL COSTS,SURFACE HAZARDS,CONSTRUCTION-CNSTRN SER PROVDR,SOIL ENGINEERING GEOSERVI,0000209530,1788.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209004,29.94
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209119,2.83
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209122,4.07
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209128,2.91
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209141,34.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209154,33.40
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209176,3.57
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209210,64.93
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209211,14.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209213,97.38
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209298,154.54
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209324,51.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209331,27.63
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,08/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,COMPANY BARCLAYCARD,0000209433,134.88
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209452,1.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209455,7.12
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209473,5.08
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209480,3.79
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209482,9.74
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209483,78.52
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209487,10.64
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209493,17.20
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,21/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209499,18.42
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/03/2014,SUBSISTENCE ALLOWANCES,SURFACE HAZARDS,FACILITIES - FOOD,STAFF EXPENSES CONTROL,0000209611,40.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,PCS LTD,0000208535,105.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/02/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000208626,2021.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,19/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209437,1305.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209560,256.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209561,256.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,25/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209562,256.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,20/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209563,256.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209648,285.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,27/03/2014,TRAINING AND EDUCATION,SURFACE HAZARDS,PROF SER LRNG&DEV-STAFF TRNING,THOMAS TELFORD TRAINING,0000209649,285.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/03/2014,MONITORING AND EQUIPMENT,TIP MAINTENANCE/IMPROVEMENTS,PROF SER-ENVIRONMENTAL SRVICES,INTEGRATED WATER SERVICES,0000209246,1303.13
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,17/03/2014,MONITORING AND EQUIPMENT,TIP MAINTENANCE/IMPROVEMENTS,PROF SER-ENVIRONMENTAL SRVICES,INTEGRATED WATER SERVICES,0000209386,168.50
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,OUTSOURCED MANAGEMENT TIPS,TIP MAINTENANCE/IMPROVEMENTS,PROF SER CNSLTNCY-PROP/CNSTRCN,HALCROW GROUP LIMITED,0000208327,4517.96
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,13/03/2014,OUTSOURCED MANAGEMENT TIPS,TIP MAINTENANCE/IMPROVEMENTS,PROF SER TECH-ENGINEERING SER,MOTT MACDONALD LTD,0000209163,898.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,11/03/2014,OUTSOURCED MANAGEMENT TIPS,TIP MAINTENANCE/IMPROVEMENTS,PROF SER CNSLTNCY-PROP/CNSTRCN,HALCROW GROUP LIMITED,0000209179,5188.85
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208394,115.46
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,18/02/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,PROF SER TECH-FORENSIC/LAB SER,ENVIRONMENTAL SCIENTIFICS,0000208395,230.92
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,14/02/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,CONSTRUCTION-MAIN CONTRACTORS,INTEGRATED WATER SERVICES,0000208468,854.37
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,09/01/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,CONSTRUCTION-CNSTRN SER PROVDR,MIDLAND SURVEYING & ENGIN,0000208555,1182.80
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,26/02/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,CONSTRUCTION-CNSTRN SER PROVDR,LOY SURVEYS,0000208567,6930.00
DEPARTMENT OF ENERGY AND CLIMATE CHANGE,THE COAL AUTHORITY,28/02/2014,PROPERTY /TIP MAINTENANCE,TIP MAINTENANCE/IMPROVEMENTS,PROF SER CNSLTNCY-PPM CNSLTNCY,INTEGRATED WATER SERVICES,0000208618,852.16
