Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,500.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,600.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,500.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,650.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,500.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,550.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,650.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,500.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,500.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,750.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Travel and Subsistence O'seas - Market Visit Scheme,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177623,400.00,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,INTERNATIONAL DOCUMENTARY FESTIVAL SHEFFIELD LTD,177725,20900.00,,S1 2BX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Stand Construction Costs - Sector Events - UK,UK Trade and Investments - Trade Development,ROCKET EXHIBITIONS & EVENTS LTD,177320,33086.69,,G13 4DJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Stand Construction Costs - Sector Events - UK,UK Trade and Investments - Trade Development,ROCKET EXHIBITIONS & EVENTS LTD,177321,23478.95,,G13 4DJ,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,ANN WILSON & MARGARET ESTELLA SMITH T/A YELLOW MINNOW,177719,1000.00,,SW11 5QL,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,UNIVERSAL LEARNING SOLUTIONS C.I.C,177720,1000.00,,LA2 0DS,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,PROCARE UK LTD,177722,1000.00,,BS16 3JB,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Basic Grants - SESA Solo Support Scheme,UK Trade and Investments - Trade Development,SANDRINE DOMERCQ DESIGN INTERNATIONAL LTD(SDDI) T/A PERLE DE LUNE,177723,1000.00,,SW6 5SS,EXT,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Stand Space/rental costs - Symposium,UK Trade and Investments - Defence and Security Organisation,CLEARVIEW IMAGING SERVICES LTD,177588,48457.00,,E3 3JQ,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,BRITISH EDUCATIONAL SUPPLIERS ASSOCIATION,177731,48000.00,,E14 9XL,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,02/08/2013,Other IT Services - UKTI Web Sites - Customer Relations Mgmt System,UK Trade and Investments - Chief Operating Officer,FUJITSU SERVICES LTD,177705,8905.51,,WA3 9BD,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Scheme Management Charges - Investment - Entrepreneurs Markets (Autumn Statement),UK Trade and Investments - Investment Development,ADECCO UK LTD,177750,1001.56,,B37 7YE,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Authoring and Copywriting Costs - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,RED STONE DESIGN LTD,177761,27850.00,,EC1M 7AN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Authoring and Copywriting Costs - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,RED STONE DESIGN LTD,177761,11148.51,,EC1M 7AN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Design Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,ACUMEN DESIGN CONSULTANCY LTD,177751,862.50,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Media and Press Services - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,FARRAR MEDIA INTERNATIONAL LTD,177733,15000.00,,SW1E 6DY,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Other postage costs - Inward Investment Publicity,UK Trade and Investments - Marketing & Communications,DAWSON MEDIA DIRECT LTD,177760,650.00,,SL3 3AG,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Event Management - Sector Events - Abroad,UK Trade and Investments - Trade Development,BRIEF TO EVENT SOLUTIONS LTD,177764,30645.84,,BH23 1QQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Event Management - Sector Events - UK,UK Trade and Investments - Trade Development,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,177724,2403.36,,SL1 1DB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Printing Costs - Tech City,UK Trade and Investments - Investment Development,MOO PRINT LTD,177756,144.45,,EC2A 4RQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Printing Costs - Tech City,UK Trade and Investments - Investment Development,MOO PRINT LTD,177756,25.00,,EC2A 4RQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Printing Costs - Tech City,UK Trade and Investments - Investment Development,MOO PRINT LTD,177756,2.50,,EC2A 4RQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Promotional Materials - Trade Marketing Events,UK Trade and Investments - Trade Development,ACUMEN DESIGN CONSULTANCY LTD,177714,75.00,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Printed Publications - Trade Marketing Publication,UK Trade and Investments - Defence and Security Organisation,RED STONE DESIGN LTD,177762,1464.00,,EC1M 7AN,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Professional Subscriptions - Trade Marketing Publicity,UK Trade and Investments - Marketing & Communications,NLA MEDIA ACCESS LTD,177763,5945.42,,TN1 1NL,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Basic Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,THE FEDERATION OF SPORTS AND PLAY ASSOCIATIONS,177747,8000.00,,CV8 2RF,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,05/08/2013,Sponsors Grants - Trade Show Access Programme,UK Trade and Investments - Trade Development,THE FEDERATION OF SPORTS AND PLAY ASSOCIATIONS,177749,3424.64,,CV8 2RF,,,,Grants
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Catering - ASEAN Business Council,UK Trade and Investments - Trade Development,SINGAPORE CATERING LTD,177734,2340.00,,SW1 8SP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Other IT Services - CBBC,UK Trade and Investments - Trade Development,ALLAN WEBB LTD,177804,2750.00,,GL10 3RF,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Travel and Subsistence UK ,UK Trade and Investments - Defence and Security Organisation,THE ADMIRALTY,177771,697.96,,PO1 3LX,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Gateway - Export Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,HERRA HAIR CARE LTD,177464,1226.14,,KT22 0JP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Gateway - Export Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,GLOBE IQ LTD,177707,3000.00,,BA1 1LB,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,177774,112135.37,,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - International Trade Team Contracting,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177895,250203.51,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Mid-Sized Business ITAs,UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,177774,21819.10,,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Mid-Sized Business ITAs,UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177895,30156.80,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Online Services charges - Online,UK Trade and Investments - Marketing & Communications,ALLAN WEBB LTD,177819,165.85,,GL10 3RF,SME,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Advertising - Outward missions,UK Trade and Investments - Trade Development,ACUMEN DESIGN CONSULTANCY LTD,177775,225.00,,RM7 7HL,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,TEES COMPONENTS LTD,177428,1000.00,,TS12 2AP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,TRIPTIDE LTD,177463,1000.00,,GU2 7YG,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,PMS DIECASTING LTD,177483,150.00,,S66 8QY,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Business Development Credits,UK Trade and Investments - Trade Development,PMS DIECASTING LTD,177483,150.00,,S66 8QY,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport ITAs (Autumn Statement),UK Trade and Investments - Trade Development,CHAMBERLINK LTD T/A BUSINESS SUPPORT SOLUTIONS,177774,57659.19,,M17 1LB,,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport ITAs (Autumn Statement),UK Trade and Investments - Trade Development,SOUTH EAST TRADE & INVESTMENT LTD,177895,62265.46,,PO15 7FN,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,INTEGRATED SECURITY DESIGN LTD,176747,1927.23,,GU16 7ER,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,THE KIDS FOOD COMPANY LTD,177465,2134.59,,HP7 0DQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,CAHOOTZ LTD,177468,3000.00,,NE35 9PF,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,ARVIA TECHNOLOGY LTD,177479,1299.80,,WA4 4FS,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,WNDIRECT LTD,177480,3000.00,,SL3 0HQ,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,SLAM DUNK LTD,177481,557.77,,LS9 8AG,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,GREEN SCREEN PRODUCTIONS LTD,177482,864.50,,YO8 6DP,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,HEP FILMS LTD,177484,696.86,,LS17 6PH,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Scheme Management Charges - Passport Vouchers (Autumn Statement),UK Trade and Investments - Trade Development,BEYOND BESPOKE DESIGN LTD,177708,3000.00,,DT9 3PU,EXT,,,Programme
UK Trade and Investment Programme,UK Trade and Investment Programme,06/08/2013,Advertising - Sector Events - UK,UK Trade and Investments - Trade Development,CLEARVIEW IMAGING SERVICES LTD,177897,1175.00,,E3 3JQ,SME,,,Programme
