Geo_Name,Geo_Code,Mid_Year_Ending,Gender,Age,Population_Estimate
North Antrim,N06000012,2006,Males,84,142
North Antrim,N06000012,2006,Males,85,110
North Antrim,N06000012,2006,Males,86,90
North Antrim,N06000012,2006,Males,87,75
North Antrim,N06000012,2006,Males,88,61
North Antrim,N06000012,2006,Males,89,57
North Antrim,N06000012,2006,Males,90,141
North Antrim,N06000012,2007,All People,0,1327
North Antrim,N06000012,2007,All People,1,1342
North Antrim,N06000012,2007,All People,2,1383
North Antrim,N06000012,2007,All People,3,1291
North Antrim,N06000012,2007,All People,4,1293
North Antrim,N06000012,2007,All People,5,1311
North Antrim,N06000012,2007,All People,6,1329
North Antrim,N06000012,2007,All People,7,1333
North Antrim,N06000012,2007,All People,8,1366
North Antrim,N06000012,2007,All People,9,1369
North Antrim,N06000012,2007,All People,10,1432
North Antrim,N06000012,2007,All People,11,1363
North Antrim,N06000012,2007,All People,12,1398
North Antrim,N06000012,2007,All People,13,1411
North Antrim,N06000012,2007,All People,14,1405
North Antrim,N06000012,2007,All People,15,1421
North Antrim,N06000012,2007,All People,16,1439
North Antrim,N06000012,2007,All People,17,1520
North Antrim,N06000012,2007,All People,18,1446
North Antrim,N06000012,2007,All People,19,1341
North Antrim,N06000012,2007,All People,20,1296
North Antrim,N06000012,2007,All People,21,1238
North Antrim,N06000012,2007,All People,22,1312
North Antrim,N06000012,2007,All People,23,1332
North Antrim,N06000012,2007,All People,24,1349
North Antrim,N06000012,2007,All People,25,1282
North Antrim,N06000012,2007,All People,26,1374
North Antrim,N06000012,2007,All People,27,1340
North Antrim,N06000012,2007,All People,28,1339
North Antrim,N06000012,2007,All People,29,1203
North Antrim,N06000012,2007,All People,30,1245
North Antrim,N06000012,2007,All People,31,1313
North Antrim,N06000012,2007,All People,32,1296
North Antrim,N06000012,2007,All People,33,1442
North Antrim,N06000012,2007,All People,34,1537
North Antrim,N06000012,2007,All People,35,1568
North Antrim,N06000012,2007,All People,36,1599
North Antrim,N06000012,2007,All People,37,1635
North Antrim,N06000012,2007,All People,38,1670
North Antrim,N06000012,2007,All People,39,1675
North Antrim,N06000012,2007,All People,40,1637
North Antrim,N06000012,2007,All People,41,1576
North Antrim,N06000012,2007,All People,42,1643
North Antrim,N06000012,2007,All People,43,1592
North Antrim,N06000012,2007,All People,44,1489
North Antrim,N06000012,2007,All People,45,1471
North Antrim,N06000012,2007,All People,46,1460
North Antrim,N06000012,2007,All People,47,1417
North Antrim,N06000012,2007,All People,48,1393
North Antrim,N06000012,2007,All People,49,1326
North Antrim,N06000012,2007,All People,50,1362
North Antrim,N06000012,2007,All People,51,1354
North Antrim,N06000012,2007,All People,52,1290
North Antrim,N06000012,2007,All People,53,1231
North Antrim,N06000012,2007,All People,54,1272
North Antrim,N06000012,2007,All People,55,1221
North Antrim,N06000012,2007,All People,56,1199
North Antrim,N06000012,2007,All People,57,1267
North Antrim,N06000012,2007,All People,58,1202
North Antrim,N06000012,2007,All People,59,1150
North Antrim,N06000012,2007,All People,60,1230
North Antrim,N06000012,2007,All People,61,1186
North Antrim,N06000012,2007,All People,62,1140
North Antrim,N06000012,2007,All People,63,1175
North Antrim,N06000012,2007,All People,64,1143
North Antrim,N06000012,2007,All People,65,1041
North Antrim,N06000012,2007,All People,66,932
North Antrim,N06000012,2007,All People,67,919
North Antrim,N06000012,2007,All People,68,956
North Antrim,N06000012,2007,All People,69,929
North Antrim,N06000012,2007,All People,70,840
North Antrim,N06000012,2007,All People,71,826
North Antrim,N06000012,2007,All People,72,783
North Antrim,N06000012,2007,All People,73,749
North Antrim,N06000012,2007,All People,74,709
North Antrim,N06000012,2007,All People,75,668
North Antrim,N06000012,2007,All People,76,658
North Antrim,N06000012,2007,All People,77,627
North Antrim,N06000012,2007,All People,78,582
North Antrim,N06000012,2007,All People,79,519
North Antrim,N06000012,2007,All People,80,554
North Antrim,N06000012,2007,All People,81,504
North Antrim,N06000012,2007,All People,82,460
North Antrim,N06000012,2007,All People,83,416
North Antrim,N06000012,2007,All People,84,394
North Antrim,N06000012,2007,All People,85,353
North Antrim,N06000012,2007,All People,86,259
North Antrim,N06000012,2007,All People,87,258
North Antrim,N06000012,2007,All People,88,218
North Antrim,N06000012,2007,All People,89,157
North Antrim,N06000012,2007,All People,90,547
North Antrim,N06000012,2007,Females,0,652
North Antrim,N06000012,2007,Females,1,688
North Antrim,N06000012,2007,Females,2,684
North Antrim,N06000012,2007,Females,3,636
North Antrim,N06000012,2007,Females,4,634
North Antrim,N06000012,2007,Females,5,668
North Antrim,N06000012,2007,Females,6,649
North Antrim,N06000012,2007,Females,7,646
North Antrim,N06000012,2007,Females,8,665
North Antrim,N06000012,2007,Females,9,704
North Antrim,N06000012,2007,Females,10,740
North Antrim,N06000012,2007,Females,11,683
North Antrim,N06000012,2007,Females,12,656
North Antrim,N06000012,2007,Females,13,688
North Antrim,N06000012,2007,Females,14,679
North Antrim,N06000012,2007,Females,15,662
North Antrim,N06000012,2007,Females,16,697
North Antrim,N06000012,2007,Females,17,738
North Antrim,N06000012,2007,Females,18,687
North Antrim,N06000012,2007,Females,19,670
North Antrim,N06000012,2007,Females,20,605
North Antrim,N06000012,2007,Females,21,587
North Antrim,N06000012,2007,Females,22,640
North Antrim,N06000012,2007,Females,23,700
North Antrim,N06000012,2007,Females,24,696
North Antrim,N06000012,2007,Females,25,630
North Antrim,N06000012,2007,Females,26,685
North Antrim,N06000012,2007,Females,27,675
North Antrim,N06000012,2007,Females,28,686
North Antrim,N06000012,2007,Females,29,619
North Antrim,N06000012,2007,Females,30,628
North Antrim,N06000012,2007,Females,31,665
North Antrim,N06000012,2007,Females,32,684
North Antrim,N06000012,2007,Females,33,708
North Antrim,N06000012,2007,Females,34,749
North Antrim,N06000012,2007,Females,35,793
North Antrim,N06000012,2007,Females,36,804
North Antrim,N06000012,2007,Females,37,839
North Antrim,N06000012,2007,Females,38,833
North Antrim,N06000012,2007,Females,39,845
North Antrim,N06000012,2007,Females,40,818
North Antrim,N06000012,2007,Females,41,782
North Antrim,N06000012,2007,Females,42,830
North Antrim,N06000012,2007,Females,43,797
North Antrim,N06000012,2007,Females,44,754
North Antrim,N06000012,2007,Females,45,761
North Antrim,N06000012,2007,Females,46,712
North Antrim,N06000012,2007,Females,47,702
North Antrim,N06000012,2007,Females,48,662
North Antrim,N06000012,2007,Females,49,651
North Antrim,N06000012,2007,Females,50,691
North Antrim,N06000012,2007,Females,51,659
North Antrim,N06000012,2007,Females,52,658
North Antrim,N06000012,2007,Females,53,599
North Antrim,N06000012,2007,Females,54,646
North Antrim,N06000012,2007,Females,55,601
North Antrim,N06000012,2007,Females,56,582
North Antrim,N06000012,2007,Females,57,615
North Antrim,N06000012,2007,Females,58,612
North Antrim,N06000012,2007,Females,59,587
North Antrim,N06000012,2007,Females,60,619
North Antrim,N06000012,2007,Females,61,614
North Antrim,N06000012,2007,Females,62,587
North Antrim,N06000012,2007,Females,63,607
North Antrim,N06000012,2007,Females,64,597
North Antrim,N06000012,2007,Females,65,556
North Antrim,N06000012,2007,Females,66,506
North Antrim,N06000012,2007,Females,67,486
North Antrim,N06000012,2007,Females,68,494
North Antrim,N06000012,2007,Females,69,482
North Antrim,N06000012,2007,Females,70,448
North Antrim,N06000012,2007,Females,71,452
North Antrim,N06000012,2007,Females,72,427
North Antrim,N06000012,2007,Females,73,396
North Antrim,N06000012,2007,Females,74,389
North Antrim,N06000012,2007,Females,75,365
North Antrim,N06000012,2007,Females,76,389
North Antrim,N06000012,2007,Females,77,364
North Antrim,N06000012,2007,Females,78,341
North Antrim,N06000012,2007,Females,79,313
North Antrim,N06000012,2007,Females,80,333
North Antrim,N06000012,2007,Females,81,306
North Antrim,N06000012,2007,Females,82,276
North Antrim,N06000012,2007,Females,83,256
North Antrim,N06000012,2007,Females,84,252
North Antrim,N06000012,2007,Females,85,226
North Antrim,N06000012,2007,Females,86,168
North Antrim,N06000012,2007,Females,87,176
North Antrim,N06000012,2007,Females,88,159
North Antrim,N06000012,2007,Females,89,108
North Antrim,N06000012,2007,Females,90,402
North Antrim,N06000012,2007,Males,0,675
North Antrim,N06000012,2007,Males,1,654
North Antrim,N06000012,2007,Males,2,699
North Antrim,N06000012,2007,Males,3,655
North Antrim,N06000012,2007,Males,4,659
North Antrim,N06000012,2007,Males,5,643
North Antrim,N06000012,2007,Males,6,680
North Antrim,N06000012,2007,Males,7,687
North Antrim,N06000012,2007,Males,8,701
North Antrim,N06000012,2007,Males,9,665
North Antrim,N06000012,2007,Males,10,692
North Antrim,N06000012,2007,Males,11,680
North Antrim,N06000012,2007,Males,12,742
North Antrim,N06000012,2007,Males,13,723
North Antrim,N06000012,2007,Males,14,726
North Antrim,N06000012,2007,Males,15,759
North Antrim,N06000012,2007,Males,16,742
North Antrim,N06000012,2007,Males,17,782
North Antrim,N06000012,2007,Males,18,759
North Antrim,N06000012,2007,Males,19,671
North Antrim,N06000012,2007,Males,20,691
North Antrim,N06000012,2007,Males,21,651
North Antrim,N06000012,2007,Males,22,672
North Antrim,N06000012,2007,Males,23,632
North Antrim,N06000012,2007,Males,24,653
North Antrim,N06000012,2007,Males,25,652
North Antrim,N06000012,2007,Males,26,689
North Antrim,N06000012,2007,Males,27,665
North Antrim,N06000012,2007,Males,28,653
North Antrim,N06000012,2007,Males,29,584
North Antrim,N06000012,2007,Males,30,617
North Antrim,N06000012,2007,Males,31,648
North Antrim,N06000012,2007,Males,32,612
North Antrim,N06000012,2007,Males,33,734
North Antrim,N06000012,2007,Males,34,788
North Antrim,N06000012,2007,Males,35,775
North Antrim,N06000012,2007,Males,36,795
North Antrim,N06000012,2007,Males,37,796
North Antrim,N06000012,2007,Males,38,837
North Antrim,N06000012,2007,Males,39,830
North Antrim,N06000012,2007,Males,40,819
North Antrim,N06000012,2007,Males,41,794
North Antrim,N06000012,2007,Males,42,813
North Antrim,N06000012,2007,Males,43,795
North Antrim,N06000012,2007,Males,44,735
North Antrim,N06000012,2007,Males,45,710
North Antrim,N06000012,2007,Males,46,748
North Antrim,N06000012,2007,Males,47,715
North Antrim,N06000012,2007,Males,48,731
North Antrim,N06000012,2007,Males,49,675
North Antrim,N06000012,2007,Males,50,671
North Antrim,N06000012,2007,Males,51,695
North Antrim,N06000012,2007,Males,52,632
North Antrim,N06000012,2007,Males,53,632
North Antrim,N06000012,2007,Males,54,626
North Antrim,N06000012,2007,Males,55,620
North Antrim,N06000012,2007,Males,56,617
North Antrim,N06000012,2007,Males,57,652
North Antrim,N06000012,2007,Males,58,590
North Antrim,N06000012,2007,Males,59,563
North Antrim,N06000012,2007,Males,60,611
North Antrim,N06000012,2007,Males,61,572
North Antrim,N06000012,2007,Males,62,553
North Antrim,N06000012,2007,Males,63,568
North Antrim,N06000012,2007,Males,64,546
North Antrim,N06000012,2007,Males,65,485
North Antrim,N06000012,2007,Males,66,426
North Antrim,N06000012,2007,Males,67,433
North Antrim,N06000012,2007,Males,68,462
North Antrim,N06000012,2007,Males,69,447
North Antrim,N06000012,2007,Males,70,392
North Antrim,N06000012,2007,Males,71,374
North Antrim,N06000012,2007,Males,72,356
North Antrim,N06000012,2007,Males,73,353
North Antrim,N06000012,2007,Males,74,320
North Antrim,N06000012,2007,Males,75,303
North Antrim,N06000012,2007,Males,76,269
North Antrim,N06000012,2007,Males,77,263
North Antrim,N06000012,2007,Males,78,241
North Antrim,N06000012,2007,Males,79,206
North Antrim,N06000012,2007,Males,80,221
North Antrim,N06000012,2007,Males,81,198
North Antrim,N06000012,2007,Males,82,184
North Antrim,N06000012,2007,Males,83,160
North Antrim,N06000012,2007,Males,84,142
North Antrim,N06000012,2007,Males,85,127
North Antrim,N06000012,2007,Males,86,91
North Antrim,N06000012,2007,Males,87,82
North Antrim,N06000012,2007,Males,88,59
North Antrim,N06000012,2007,Males,89,49
North Antrim,N06000012,2007,Males,90,145
North Antrim,N06000012,2008,All People,0,1459
North Antrim,N06000012,2008,All People,1,1344
North Antrim,N06000012,2008,All People,2,1334
North Antrim,N06000012,2008,All People,3,1376
North Antrim,N06000012,2008,All People,4,1301
North Antrim,N06000012,2008,All People,5,1305
North Antrim,N06000012,2008,All People,6,1325
North Antrim,N06000012,2008,All People,7,1335
North Antrim,N06000012,2008,All People,8,1337
North Antrim,N06000012,2008,All People,9,1375
North Antrim,N06000012,2008,All People,10,1388
North Antrim,N06000012,2008,All People,11,1449
North Antrim,N06000012,2008,All People,12,1383
North Antrim,N06000012,2008,All People,13,1406
North Antrim,N06000012,2008,All People,14,1412
North Antrim,N06000012,2008,All People,15,1404
North Antrim,N06000012,2008,All People,16,1416
North Antrim,N06000012,2008,All People,17,1436
North Antrim,N06000012,2008,All People,18,1501
North Antrim,N06000012,2008,All People,19,1261
North Antrim,N06000012,2008,All People,20,1291
North Antrim,N06000012,2008,All People,21,1340
North Antrim,N06000012,2008,All People,22,1289
North Antrim,N06000012,2008,All People,23,1378
North Antrim,N06000012,2008,All People,24,1402
North Antrim,N06000012,2008,All People,25,1380
North Antrim,N06000012,2008,All People,26,1317
North Antrim,N06000012,2008,All People,27,1398
North Antrim,N06000012,2008,All People,28,1385
North Antrim,N06000012,2008,All People,29,1357
North Antrim,N06000012,2008,All People,30,1236
North Antrim,N06000012,2008,All People,31,1278
North Antrim,N06000012,2008,All People,32,1342
North Antrim,N06000012,2008,All People,33,1326
North Antrim,N06000012,2008,All People,34,1460
North Antrim,N06000012,2008,All People,35,1548
North Antrim,N06000012,2008,All People,36,1576
North Antrim,N06000012,2008,All People,37,1603
North Antrim,N06000012,2008,All People,38,1639
North Antrim,N06000012,2008,All People,39,1678
North Antrim,N06000012,2008,All People,40,1687
North Antrim,N06000012,2008,All People,41,1640
North Antrim,N06000012,2008,All People,42,1572
North Antrim,N06000012,2008,All People,43,1654
North Antrim,N06000012,2008,All People,44,1594
North Antrim,N06000012,2008,All People,45,1496
North Antrim,N06000012,2008,All People,46,1466
North Antrim,N06000012,2008,All People,47,1460
North Antrim,N06000012,2008,All People,48,1419
North Antrim,N06000012,2008,All People,49,1395
North Antrim,N06000012,2008,All People,50,1331
North Antrim,N06000012,2008,All People,51,1371
North Antrim,N06000012,2008,All People,52,1352
North Antrim,N06000012,2008,All People,53,1285
North Antrim,N06000012,2008,All People,54,1235
North Antrim,N06000012,2008,All People,55,1267
North Antrim,N06000012,2008,All People,56,1217
North Antrim,N06000012,2008,All People,57,1204
North Antrim,N06000012,2008,All People,58,1257
North Antrim,N06000012,2008,All People,59,1195
North Antrim,N06000012,2008,All People,60,1152
North Antrim,N06000012,2008,All People,61,1216
North Antrim,N06000012,2008,All People,62,1184
North Antrim,N06000012,2008,All People,63,1135
North Antrim,N06000012,2008,All People,64,1166
North Antrim,N06000012,2008,All People,65,1138
North Antrim,N06000012,2008,All People,66,1044
North Antrim,N06000012,2008,All People,67,917
North Antrim,N06000012,2008,All People,68,914
North Antrim,N06000012,2008,All People,69,954
North Antrim,N06000012,2008,All People,70,910
North Antrim,N06000012,2008,All People,71,818
North Antrim,N06000012,2008,All People,72,822
North Antrim,N06000012,2008,All People,73,773
North Antrim,N06000012,2008,All People,74,734
North Antrim,N06000012,2008,All People,75,687
North Antrim,N06000012,2008,All People,76,651
North Antrim,N06000012,2008,All People,77,640
North Antrim,N06000012,2008,All People,78,612
North Antrim,N06000012,2008,All People,79,552
North Antrim,N06000012,2008,All People,80,499
North Antrim,N06000012,2008,All People,81,531
North Antrim,N06000012,2008,All People,82,472
North Antrim,N06000012,2008,All People,83,418
North Antrim,N06000012,2008,All People,84,386
North Antrim,N06000012,2008,All People,85,363
North Antrim,N06000012,2008,All People,86,314
North Antrim,N06000012,2008,All People,87,235
North Antrim,N06000012,2008,All People,88,216
North Antrim,N06000012,2008,All People,89,189
North Antrim,N06000012,2008,All People,90,561
North Antrim,N06000012,2008,Females,0,725
North Antrim,N06000012,2008,Females,1,655
North Antrim,N06000012,2008,Females,2,674
North Antrim,N06000012,2008,Females,3,677
North Antrim,N06000012,2008,Females,4,643
North Antrim,N06000012,2008,Females,5,640
North Antrim,N06000012,2008,Females,6,670
