List,Year,Order,Level,Award,Name,Citation,County
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary Teresa HUGHES ,"Lately Executive Officer, Communities Group, Department for Communities and Local Government.",Hertfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Ann HUMES ,For services to the community in the North East.,Durham
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Matthew HUMPHREYS ,"Chairman, EC1 New Deal for Communities Board. For services to the community in Central London.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr James Alexander HUNTER ,"Lately General-Secretary, Heathrow Operators Committee.  For services to the Aviation Industry.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Margaret HUNTER ,"For services to the community in Thorpe Market, Norfolk.",Norfolk
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Yaqoob HUSSAIN ,For services to Young People in the North West.,Lancashire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Murray IRVING ,"For services to the community in Drummore, Wigtownshire.",Wigtown
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Gordon JACKSON ,"For services to the Scottish Ambulance Service and to the community in Hawick, Roxburghshire.","Roxburgh, Ettrick and Lauderdale"
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Robert JACKSON ,For voluntary service to Cricket in the North East.,Durham
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Charles JAMES ,For services to the GMB Union and to the community in Leeds.,West Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Elizabeth Meryl JAMES ,"Band D, Transport and Strategic Regeneration Group, Department for the Economy and Transport, Welsh Assembly Government.",Cardiff
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Mary JAMES ,"For services to the community in Tilsbury, Wiltshire.",Wiltshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sandra JAMES ,For services to Nursing in Guernsey and in the UK.,Channel Islands
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Jean JARVIS ,"Chief Executive, South Shropshire Furniture Scheme.  For services to Social Enterprise.",Shropshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Linda Margaret JASPER ,"Founder and Director, Youth Dance England.  For services to Dance.",Surrey
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Michael Henry JEFFRIES ,For voluntary service to Amateur Drama and to Charity in Tayside.,Perth and Kinross
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ivor JESS ,For services to Disability Sport in Northern Ireland.,Antrim
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Marcus JEWELL ,"For services to the community in Plymouth, Devon.",Devon
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Howard JEWELL ,"For services to the community in Bodmin, Cornwall.",Cornwall
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Eric Raymond JOHNSON ,"Founder, Staffordshire Film Archive.  For services to the Arts.",Staffordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr John Martin JOHNSON ,"Briefing and Secretariat Manager, Child Support Agency, Child Maintenance and Enforcement Commission, Department for Work and Pensions.",North Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Samuel Hague JOHNSON ,For services to Hearing Impaired People in Tameside.,Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David George JOHNSTON ,For public service.,Down
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Iain Love JOHNSTON ,For services to the Hospitality and Tourist Industries in the Isle of Arran.,Ayrshire and Arran
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Margaret Irene JOHNSTON ,"Lately Administrator, Department of Earth Sciences, University of Cambridge.  For services to Higher Education.",Cambridgeshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Carol Jane Cecilia JONES ,"Head of Flight Operations, Cobham Aviation Services.  For services to the Defence Industry.",Oxfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr David Walter JONES ,For services to Ploughing in Wales.,Ceredigion
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Diana JONES ,For services to Carers in the London Borough of Lewisham.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Ms Donna JONES ,For services to Young People in Sheffield.,South Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Gaye JONES ,"Foster Carer, Sefton Children's Services. For services to Families.",Merseyside
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Ian JONES ,"For services to the Royal National Lifeboat Institute in Llandudno, Gwynedd.",Gwynedd
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Linda Dorothy JONES ,"Faculty Senior Projects Manager and Operational Manager,  Physics Department, Imperial College London.  For services to Higher Education.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter JONES ,"Foster Carer, Sefton Children's Services. For service to Families.",Merseyside
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Terence Raymond JONES ,"For services to the community in Burton-upon-Trent, Staffordshire.",Staffordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Trevor Graham Lloyd JONES ,"Chief Executive, Young Bristol.  For services to Young People.",Somerset
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Professor Tudor Bowden JONES ,For services to Science.,Leicestershire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Stephen JORDAN ,"Watch Manager, Greater Manchester Fire and Rescue Service.  For services to Operation Florian in Macedonia.",Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Nobby JUTLA ,"Constable, Hertfordshire Police.  For services to the Police.",Hertfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss June KELLY ,"Learning Mentor, Temple Primary School, Manchester.  For services to Education.",Greater Manchester
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Julius Elias KENNEDY ,For services to Business and to Social Cohesion in Sheffield.,South Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Beverley KENNY ,"Head of Catering and Event Management, University of Leeds.  For services to Higher Education.",West Yorkshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Susan Vida KENT ,"Vice-Chair, Aneurin Bevan Health Board.  For services to the NHS.",Newport
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Barbara KERR ,"For services to the community in West Derby, Liverpool.",Merseyside
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr George KERR ,For services to Omagh Forum for Rural Associations in Northern Ireland.,Tyrone
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Joshua KERR ,For services to Pharmacy in Northern Ireland.,Down
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Timothy Maurice Thomas KEY DL,For services to Animal Health Research.,Devon
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Miss Joan KINGHAM ,"For services to the community in Dursley, Gloucestershire.",Gloucestershire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Martin Cornelius KINSELLA ,"Chief Executive, P3 Social Enteprise. For services to Disadvantaged People and to Ex-offenders.",Derbyshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Peter Robert Seymour KNOWLES ,"Constable, Bedfordshire Police.  For services to the Police.",Bedfordshire
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Dr Sanjoy KUMAR ,"General Medical Practitioner, East London.  For services to the Police.",London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mr Barry Spencer LADEN ,For services to the Fashion Industry.,London
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Lily LAING ,For services to the Police and to the community in Edinburgh.,Edinburgh
New Year,2011,Members of the Order of the British Empire,MBE,Member of the Order of the British Empire,Mrs Sharon LAING ,"Social Worker, Ministry of Defence.",Angus
