Mod 5 :Cdp,"Tide Gauge Cable Facility, Barrow, Barrow-In-Furness, Cumbria, LA14 1AF",470
T Mobile,"T-Mobile (66801) Streetworks, Central Drive, Barrow In Furness, Cumbria, LA14 3JA",5300
Mobile Broadband Ntwk. Ltd,"T-Mobile Site On Roof Of Craven House, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",9000
Multi Tile Ltd T/A Topps Tiles,"Topps Tiles, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",47250
Top Ten Bingo Ltd,"Top Ten Bingo, Hollywood Park, Hindpool Road, Barrow-In-Furness, Cumbria, LA14 2NA",114500
Barrow Borough Council,"Town Hall,, Duke Street, Barrow In Furness, Cumbria, LA14 1HH",118000
Trafficmaster Plc,"Trafficmaster Site 5417d, A590, Ulverston Road, Lindal In Furness, Cumbria, LA12 0LH",140
Trafficmaster Plc,"Trafficmaster Site, 5859d, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",140
Travelodge Hotels Ltd,"Travelodge Cocken Villa, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",86000
Travis Perkins Ltd,"Travis Perkins Trading Co Ltd, Duke Street, Barrow In Furness, Cumbria, LA14 1XU",68000
Development Division,"Tudor Square Car Park, Tudor Square, Dalton In Furness, Cumbria, LA15 8RJ",7600
Goodyear Dunlop Tyres Uk Ltd,"Tyre Services Great Britain Ltd, Roose Road, Barrow In Furness, Cumbria, LA13 9RQ",22000
"Underwater Diving Services,","Underwater Diving Services, Anchorline Basin, Ramsden Dock Road, Barrow In Furness, Cumbria, LA14 2TB",4750
Nw Pump And Valve Ltd,"Unit 10, Andrews Way, Barrow In Furness, Cumbria, LA14 2UD",15000
Subconsult Ltd,"Unit 10, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",10500
Diamould Ltd,"Unit 10, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",42500
Kendall Bros Ltd,"Unit 10 Meetings Industrial Estate, Park Road, Barrow In Furness, Cumbria, LA14 4TL",4450
Securitas Security Services (Uk) Ltd,"Unit 10, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",1725
Driving Standards Agency,"Unit 11, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3850
Impact Housing Assoc. Ltd,"Unit 12, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",10500
Jacobs U.K. Limited,"Unit 12 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",5000
Chieftain Insulation Ltd,"Unit 13, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3700
Kingfisher Seafoods Limited,"Unit 14, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",10500
Infinite Web Solutions Limited,"Unit 14, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",5000
K Salisbury Etc Ltd,"Unit 15, Meetings Industrial Estate, Park Road, Barrow In Furness, Cumbria, LA14 4TL",2950
Cumbria Car Centre Ltd,"Unit 16 Meetings Industrial Estate, Park Road, Barrow In Furness, Cumbria, LA14 4TL",5400
Jacobs U.K. Limited,"Unit 16, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",5500
Cash Converters Limited,"Unit 1 78-80, Dalton Road, Barrow In Furness, Cumbria, LA14 1JJ",32250
Furness Tile Supplies Ltd,"Unit 17, Meetings Industrial Estate, Park Road, Barrow-In-Furness, Cumbria, LA14 4TL",3650
Ocean Construction Uk Ltd,"Unit 18, Meetings Industrial Estate, Park Road, Barrow-In-Furness, Cumbria, LA14 4TL",3650
Wilcock Consultants Ltd,"Unit 19, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3950
Prospects Services Ltd,"Unit 1, Andrews Court, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",17500
Network Rail,"Unit 1 At Greengate Bridge, Marsh Street, Barrow In Furness, Cumbria, ",0
Gravity Solutions Limited,"Unit 1a The Old Fire Station, Abbey Road, Barrow In Furness, Cumbria, LA14 1XH",3250
Rexel Senate Limited,"Unit 1a, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",9900
Sterling Developments,"Unit 1b Ashburner Way, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",9400
Knox Accounting Ltd,"Unit 1b The Old Fire Station, Abbey Road, Barrow In Furness, Cumbria, LA14 1XH",3850
Speedy Supp Serv Ltd,"Unit 1c Ashburner Way, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",9100
Vexstar Trading Ltd T/A Execost Engineering,"Unit 1f, Ashburner Way, Barrow-In-Furness, Cumbria, LA14 5UG",8700
Jjc Hire Ltd,"Unit 1,, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",37250
Wicks Services Ltd,"Unit 1 Powder Works, Park Road, Barrow In Furness, Cumbria, LA14 4QS",39500
Got It Covered Ltd,"Unit 1 The Ginnell, Portland Crescent, Barrow In Furness, Cumbria, LA14 1DB",4650
Howden Joinery Ltd,"Unit 1, Walney Road Industrial Estate, Ashburner Way, Barrow In Furness, Cumbria, LA14 5UZ",24750
"Wilcock Consultants Ltd,","Unit 21, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3850
H Barker Props Ltd,"Unit 2 & 3 Station Yard, Duddon Road, Askam In Furness, Cumbria, LA16 7AL",8900
Dean Property Estates Limited,"Unit 23, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3700
Optionhouse Limited,"Unit 25, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3700
Energy 4 All Ltd,"Unit 26, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",5500
Whitley-Hall Limited,"Unit 2, 78-80, Dalton Road, Barrow In Furness, Cumbria, LA14 1JH",32000
Johnston Recruitment Ltd,"Unit 28, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",4950
Edmondson Electrical,"Unit 2a, Ashburner Way, Barrow-In-Furness, Cumbria, LA14 5UG",19000
"Scurrah Nassau Ltd,","Unit 2, Andrews Court, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",16750
Compass Const. Serv. Ltd,"Unit 2, County Park Trading Estate, Park Road, Barrow In Furness, Cumbria, LA14 4BQ",4750
R Forrest Ltd,"Unit 2, Crooklands Business Park, Ulverston Road, Dalton In Furness, Cumbria, LA15 8FD",4850
Anixter Industrial,"Unit 2d, Ashburner Way, Walney Road, Barrow In Furness, Cumbria, LA14 5UG",19750
Network Rail,"Unit 2 Greengate Bridge,  , Marsh Street, Barrow In Furness, Cumbria, ",0
Vinci Construction Uk Limited,"Unit 2, James Freel Court, Barrow In Furness, Cumbria, LA14 2NG",9200
E Sutton &Son Ltd,"Unit 2, Long Lane Ind Estate, Billings Road, Long Lane, Barrow In Furness, LA13 0SG",10250
"Deltawaite Ltd,","Unit 2 Old Dairy, Roose Road, Barrow In Furness, Cumbria, LA13 OEP",10500
Handmark Engineering Ltd,"Unit 2 Powder Works, Park Road, Barrow In Furness, Cumbria, LA14 4QS",30000
Dal Leisure Services T/A Little Subs,"Unit 2 R/O, 331 , Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BS",41250
R S Properties Limited,"Unit 2 Steele'S Yard, Walney Road Industrial Estate, Ashburner Way, Barrow In Furness, Cumbria, LA14 5UZ",15000
Barrow Borough Council,"Unit 2 The Ginnell, Portland Walk, Barrow-In-Furness, Cumbria, LA14 1DB",2275
Bluepole Limited,"Unit 2 The Old Fire Station, Abbey Road, Barrow In Furness, Cumbria, LA14 1XH",13750
Tudorwin Ltd,"Unit 30, Salthouse Mills, Salthouse Road, Barrow In Furness, Cumbria, LA13 ODH",1475
Partners The Stationers Ltd,"Unit 3, 121-135, Dalton Road, Barrow In Furness, Cumbria, LA14 1H",40750
Specialist Electronics Services Limited,"Unit 31, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3700
Specialist Electron. Serv. Ltd,"Unit 32 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",5600
Energy 4 All Ltd,"Unit 33, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3700
Tudorwin Ltd,"Unit 34b, Salthouse Mills, Salthouse Road, Barrow In Furness, Cumbria, LA13 ODH",2425
Northrop Grumman Sperry Marine Bv Ltd,"Unit 34, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3750
North West Inshore Fisheries & Conservation Authorities,"Unit 37, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",4550
D.T.L.R.,"Unit 38, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",4550
Full Colour Printers Ltd,"Unit 3, Andrews Court, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",18750
Sbs Cumbria Ltd,"Unit 3, County Park Trading Estate, Park Road, Barrow In Furness, Cumbria, LA14 4BQ",4700
Boulting Group Ltd,"Unit 3c, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",7800
Freelance Mechanics Ltd,"Unit 3d,, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",7900
Park Road Autos Ltd,"Unit 3e, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",8400
Plumbing Trade Supplies Ltd,"Unit 3, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",23250
Diamould Ltd,"Unit 3, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",53500
J D Motors Barrow Ltd,"Unit 3h, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",2900
Brammer Uk Limited,"Unit 3, James Freel Court, Barrow In Furness, Cumbria, LA14 2NG",10250
Express Plumbing Supplies,"Unit 3 Phoenix Court, Phoenix Road, Barrow In Furness, Cumbria, LA14 2UA",17750
Wicks Services Ltd,"Unit 3 Powder Works, Park Road, Barrow In Furness, Cumbria, LA14 4QS",32000
R S Properties Ltd,"Unit 3 Steele'S Yard, Ashburner Way, Barrow-In-Furness, Cumbria, LA14 5UG",2550
Barrow & District Historical Vintage Vehicle Society,"Unit 40a, Salthouse Mills, Salthouse Road, Barrow In Furness, Cumbria, LA13 ODH",5900
Shoe Zone Ltd,"Unit 4,121-135, Dalton Road, Barrow In Furness, Cumbria, LA14 1HZ",46750
Fell View Joinery Ltd,"Unit 44, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",7900
Pc Supplies Limited,"Unit 46, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",4600
Tudorwin Ltd,"Unit 49, Salthouse Mills, Salthouse Road, Barrow In Furness, Cumbria, LA13 ODH",260
Albion Bros (Dalton) Ltd,"Unit 4, Andrews Court, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",11500
Optech Fibres Ltd,"Unit 4, Andrews Way, Barrow In Furness, Cumbria, LA14 2UD",12500
Forge Europa Limited,"Unit 4, Crooklands Business Park, Ulverston Road, Dalton In Furness, Cumbria, LA15 8FD",8500
Acorn Industrial Services Ltd,"Unit 4, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",8900
Diamould Ltd,"Unit 4, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",20000
Barrow Borough Council,"Unit 4, James Freel Court, Barrow In Furness, Cumbria, LA14 2NG",10250
"Handmark Engineering Co Ltd,","Unit 4, Park Road, Barrow In Furness, Cumbria, LA14 4QS",50000
Etail Systems Limited,"Unit 4 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3250
Hbos Plc,"Unit 5, 121-135, Dalton Road, Barrow In Furness, Cumbria, LA14 1HZ",67500
National Offender Management Services,"Unit 53, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",4500
Northern Trust Co Ltd,"Unit 5a, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",14000
Barrow Training Partners Ltd,"Unit 5, Andrews Court, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",11500
Diamould Ltd,"Unit 5b, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",14000
Barrow Borough Council,"Unit 5, James Freel Court, Barrow In Furness, Cumbria, LA14 2NG",10250
Speedy Hire Centres Ltd,"Unit 5, Phoenix Court, Phoenix Road, Barrow-In-Furness, Cumbria, LA14 2UA",15750
Cumbria Partnership Nhs Foundation Trust,"Unit 5 The Old Fire Station, Abbey Road, Barrow In Furness, Cumbria, LA14 1XH",10750
Serco Limited T/A Serco Rb Solutions,"Unit 5, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",7300
Plastic Man Ltd,"Unit 6, Andrews Way, Barrow In Furness, Cumbria, LA14 2UD",18250
Sts Electrical Limited,"Unit 6, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",8900
Sub-Tech Systems Ltd,"Unit 6,, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",21000
Barrow Borough Council,"Unit 6, James Freel Court, Barrow In Furness, Cumbria, LA14 2NG",10250
Furness Internet Ltd,"Unit 6, Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",6600
Gyrodata Limited,"Unit 8a, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",9900
Furness Fluid Power Ltd,"Unit 8, Andrews Way, Barrow In Furness, Cumbria, LA14 2UD",15250
Furness Fluid Power Ltd,"Unit 8b, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",8300
Barrow Borough Council,"Unit 8, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",10500
Structural Science Comp. Ltd,"Unit 8, James Freel Close, Barrow In Furness, Cumbria, LA14  2NW",66000
Technical Doc. Cons Ltd,"Unit 8 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",3950
Centric Office Sols Ltd,"Unit 9, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",34250
Provident Financial Plc,"Unit 9 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",6200
Cosyseal Group,"Unit A At 1a , Forge Close, Barrow In Furness, Cumbria, LA14 2UF",6800
The Sofa Company,"Unit B At 1a, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",3900
Furness Automotive,"Unit C At 1a, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",3900
Furness Automotive,"Unit D At 1a, Forge Close, Barrow In Furness, Cumbria, LA14 2UF",6800
T W R Developments Ltd,"United Club And Institute, Friars Lane, Barrow In Furness, Cumbria, LA13 9NN",10250
United Utilities Water Plc,"United Utilities, Salthouse Road, Barrow In Furness, Cumbria, LA14 2UP",16250
Unitel Direct Ltd,"Unitel Direct, 3rd Floor College Ho, Howard Street, Barrow In Furness, Cumbria, LA14 1NB",6900
"Argos Distributors Ltd,","Units 1 & 2, 121-135, Dalton Road, Barrow In Furness, Cumbria, LA14 1HZ",86000
Nw Pump And Valve Ltd,"Units 12 14 & 16, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",45250
Oxley Developments Co Ltd,"Units 1 & 2, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",63500
Gilmour Fabrications Ltd,"Units 1,2 & R/O Unit 3, Meetings Ind Estate, Park Road, Barrow In Furness, Cumbria, LA14 4TL",12750
Favourstate Ltd T/A Mw Flooring,"Units 1 & 2, Shore Street, Barrow In Furness, Cumbria, LA14 2UB",9300
Furness Internet Ltd,"Units 1-3 T.E.C, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",7200
E K Motor Factors Ltd,"Units 18 & 20, Andrews Way, Barrow In Furness, Cumbria, LA14 2UE",28250
Larkin Engineering Services Limited,"Units 21 & 22 , Meetings Industrial Estate, Park Road, Barrow-In-Furness, Cumbria, LA14 4TL",6300
Searle Audio Ltd,"Units 23 24 & 25, Meetings Industrial Estate, Park Road, Barrow-In-Furness, Cumbria, LA14 4TL",14500
Joss Engineering Ltd,"Units 3-5 Meetings Industrial Estate, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",15500
"Schofield Construction Ltd,","Units 41 & 42 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",12500
L-3 Communications Msuk Ltd,"Units 47/48 Trinity Enterprise Centre, Furness Business Park, Ironworks Road, Barrow In Furness, Cumbria, LA14 2PN",11750
Rovtech Systems Ltd,"Units 6 7 8 & 8a, Shore Street, Barrow In Furness, Cumbria, LA14 2UB",12000
Mike Hughes Kitchens And Bedrooms Limited,"Units 7 & 8, Meetings Industrial Estate, Park Road, Barrow-In-Furness, Cumbria, LA14 4TL",9800
Diamould Ltd,"Units 7a & 7b, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PN",21250
Debenhams Retail Plc,"Units 8c & 8d, Furness Business Park, Peter Green Way, Barrow-In-Furness, Cumbria, LA14 2PE",15750
Urofoam Ltd,"Urofoam Ltd, Duddon Road, Askam In Furness, Cumbria, LA16  7AN",63000
Inn-Assist Limited,"Vickerstown Pub, Central Drive, Barrow In Furness, Cumbria, LA14 3HU",14750
Cumbria County Council,"Vickerstown School, Mill Lane, Barrow In Furness, Cumbria, LA14 3QS",68000
Generic Business Names Limited,"Victoria Hall, Suite 12a, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",3500
99 Hippos Ltd,"Victoria Hall, Suite 12b, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",6900
Musson Projects Llp,"Victoria Hall, Suite 7b, Rawlinson Street, Barrow In Furness, Cumbria, LA14 1BX",610
Cumbria County Council,"Victoria Infant School, Oxford Street, Barrow In Furness, Cumbria, LA14 5QN",28500
Cumbria County Council,"Victoria Junior School, Devonshire Road, Barrow In Furness, Cumbria, LA14 5NE",25250
Victoria Park Hotels Ltd,"Victoria Park Hotel, Victoria Road, Barrow In Furness, Cumbria, LA14 5JX",24500
Greene King Pub Co.,"Victoria Tavern., Oxford Street, Barrow In Furness, Cumbria, LA14 5QL",69000
Vodafone Ltd,"Vodafone 3754 At Roof Top Craven House, Michaelson Road, Barrow In Furness, Cumbria, LA14 1AF",9000
Vodafone Ltd,"Vodafone Site 35975, Neil Martin Ltd Compound, Bouthwood Road, Barrow In Furness, Cumbria, LA14 4RD",6000
Waites Pressings Ltd,"Waites Pressings Ltd, Park Road, Barrow In Furness, Cumbria, LA14 4EQ",34750
Walney Central Pre-School,"Walney Central Pre School,, Central Drive, Barrow In Furness, Cumbria, LA14 3HY",5500
"Lancaster Port Commission,","Walney Lighthouse, South End, Barrow In Furness, Cumbria, LA14 3YQ",660
Walney Marine Club,"Walney Marine Club, Promenade, Barrow In Furness, Cumbria, LA14 3PE",4500
Turnstone Consulting Ltd,"Walney Road Offices (Tb Group Yard), Unit 1, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",6800
Walney School,"Walney School, Sandy Gap Lane, Barrow In Furness, Cumbria, LA14 3JL",312500
"T Ward & Son Ltd,","Ward Group, James Freel Close, Barrow In Furness, Cumbria, LA14 2NW",43500
T W & A Pullin Ltd,"Warehouse Adj Bridgegate Garage, Flass Lane, Barrow In Furness, Cumbria, LA13 OBZ",7900
Furness Cars & Commercials Ltd,"Warehouse And Premises, Tippins Lane, Tippings Lane, Askam In Furness, Cumbria, LA16 7HA",14250
Rrwb Ltd T/A Washington Hotel,"Washington Hotel, Roose Road, Barrow In Furness, Cumbria, LA13 9RG",28000
Bae Systems Marine Ltd,"Waterside House,, Bridge Approach, Barrow In Furness, Cumbria, LA14 1AF",127000
"West Cumberland Farmers,","West Cumberland Farmers, Wcf Yard, Pennington Lane, Lindal In Furness, Cumbria, LA12 OLA",19250
West Shore Bowling Club,"West Shore Bowling Club, 32, Biggar Bank Road, Barrow In Furness, Cumbria, LA14 3YF",9700
Embra Uk Ltd,"West Shore Caravan Park, West Shore Park, Barrow In Furness, Cumbria, LA14 3XZ",3550
Specpride Limited,"White Horse Inn, 6-8, Market Street, Dalton In Furness, Cumbria, LA15 8AT",10350
Wicks Lindel Ltd,"Wicks Lindel Ltd., Sowerby Woods Business Park, Park Road, Barrow In Furness, Cumbria, LA14 4QR",64500
"Yarl Ltd,","Yarl Hydraulics, Scarth Road, Barrow In Furness, Cumbria, LA14 4RF",15500
Cumbria County Council,"Yarlside County Primary School, Red Oak Avenue, Barrow In Furness, Cumbria, LA13 OLH",28500
Holbeck Stores Limited T/A Yarlside Stores,"Yarlside Stores, Yarlside Road, Barrow In Furness, Cumbria, LA13 OEY",10500
Tb Group Ltd,"Youngs Furnishers, Small Store In T B Group Yard, Walney Road, Barrow In Furness, Cumbria, LA14 5UT",1175
Tb Group Ltd,"Youngs Furnishers (Tb Group Yard), Walney Road, Barrow In Furness, Cumbria, LA14 5UT",8100
