OrganisationNameLabel,OrganisationURI,EffectiveDate,Directorate/ServiceWhereExpenditureIncurred,ServiceCategoryLabel,ServiceCategoryURI,Supplier,SupplierRegisteredCompany Number,PaymentDate,TransactionNumber,NetAmount,IrrecoverableVAT,PurposeOfSpend,ProcurementClassification:ProclassLabel,ProcrementClassification:ProClassCode
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AUTOMOTIVE GLAZING SOLUTIONS,5922870,09/09/2015,52117,295,0,Supply & fit screen,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,SLDC as Agent,,The Well,9073394,07/09/2015,52118,12500,0,"Fesability study for The Well Project,",321000,Social Care Adult
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,07/09/2015,52119,20.23,0,Wiper blade,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,EK MOTOR FACTORS LTD,838524,07/09/2015,52120,18.62,0,Wiper blade,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Romaquip Ltd,,07/09/2015,52121,133946,0,Per specification V14/03,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,Romaquip Ltd,,07/09/2015,52122,133946,0,Per specification V14/03,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,Masterstaff Limited,2777593,07/09/2015,52123,2262.83,0,Agency staff - July 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,INNOVATIVE SAFETY SYSTEMS LTD,6875015,07/09/2015,52124,3701.18,0,"Install cameras, beacons & cyclear",192200,Facilities Security
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,INNOVATIVE SAFETY SYSTEMS LTD,6875015,07/09/2015,52125,3701.18,0,"Install cameras, beacons & cyclear",192200,Facilities Security
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,INNOVATIVE SAFETY SYSTEMS LTD,6875015,07/09/2015,52126,3701.18,0,"Install cameras, beacons & cyclear",192200,Facilities Security
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,Catherine Smith Lettings,6854339,07/09/2015,52127,880,0,Rent in advance ,250010,Housing Letting Agents
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,28/09/2015,52130,271.86,0,TO SUPPLY 3 MONTH,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,14/09/2015,52131,360.8,0,Economic Project Officer - ,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ADECCO UK LIMITED,593232,14/09/2015,52132,492,0,Economic Project Officer -,261400,HR Temporary & Agency Staff
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,HYGIENE CLEANING SUPPLIES LTD,4753934,09/09/2015,52133,60.61,0,4 x boxes of Jangro Acid Toilet Cl &,131011,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NPS NORTH WEST LTD,6614601,07/09/2015,52134,4257.35,0,Design works associated with Windermere,391110,Construction Buildings Construction
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,INTELLIGENT DATA SYSTEMS (UK) LTD,5148878,09/09/2015,52135,46,0,IDS checks for Taxi Drivers,271510,ICT Application Service Provision
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,BADENOCH & CLARK,1356186,07/09/2015,52136,520.07,0,Revs and Bens May 2015,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Policy & Partnerships,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,CUMBRIA CONSTABULARY,,07/09/2015,52137,20000,0,2015/16 contribution to the SARC project,350100,Street & Traffic Closed-Circuit TV
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Coronation Hall,External Trading Accounts,,Morson International,,09/09/2015,52138,119.28,0,Ulverston Market Hall cleaner to y/e 31,261300,HR Recruitment & Assessment
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ROYAL MAIL GROUP PLC,,09/09/2015,52139,76.39,0,2015-2016 Postal Charges a/c 0055114000,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Revenues and Benefits,SLDC as Agent,,ROYAL MAIL GROUP PLC,,09/09/2015,52140,1059.08,0,2015-2016 Postal Charges a/c 0198123013,301200,Mail Services  Postage
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,NEWSQUEST MEDIA GROUP LTD,3102566,09/09/2015,52141,95,0,PUBLIC NOTICES FOR PLANNING 1 APRIL - 31,191000,Facilities Advertising
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,EPIC Media Group Ltd,4914098,21/09/2015,52142,5685,0,Provide livery for Romaquip recycling,191010,Facilities Advertising Promo & Recruit
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,AMENITY TREE CARE LTD,4141279,09/09/2015,52143,620,0,Briarigg Fell 2 Willow Trees (chip brash,241600,Horticultural Trees & Shrubs
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,AMENITY TREE CARE LTD,4141279,09/09/2015,52144,620,0,Briarigg Fell 2 Willow Trees (chip brash,241600,Horticultural Trees & Shrubs
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,AMENITY TREE CARE LTD,4141279,09/09/2015,52145,155,0,Briarigg Fell 2 Willow Trees (chip brash,241600,Horticultural Trees & Shrubs
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,CUMBRIA RURAL HOUSING TRUST,2920997,09/09/2015,52146,621.82,0,CLT/self-build support 2015-16,250000,Housing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ENVIRONMENT & HOUSING GRANTS,,09/09/2015,52148,3110.23,0,"Kendal, LA9 7SJ",999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,ULTRACARE PROPERTY MANAGEMENT LTD,5020554,09/09/2015,52149,4070,0,"High Sparrowmire,",191700,Facilities Property Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Environment and Housing,Housing,http://opendatacommunities.org/def/concept/finance/sercop/objective/108,C W COX & SONS (KENDAL) LTD,3498844,09/09/2015,52150,3505.92,0,"Howgill Houses,",101000,Building Bathrooms
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,WESTMORLAND COUNTY AGRICULTURAL SOCIETY,3146325,09/09/2015,52151,25.5,0,Basic Stand Space - County Show,261500,HR Training & Conferences
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Central Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/102,ONE51 ES Plastics (UK) Ltd t/aMGB Plasti,,09/09/2015,52152,463,0,Wheels,999999,Unclassifiable
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,09/09/2015,52153,137.34,0,Air filter,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/09/2015,52154,2679.91,0,Fuel to 31/08/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/09/2015,52154,82.68,0,Fuel to 31/08/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,ALLSTAR BUSINESS SOLUTIONS LTD (NCR),2631112,01/09/2015,52154,11933.43,0,Fuel to 31/08/15,381600,Vehicle Mgt Leasing
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,HAKO MACHINES LIMITED,1414225,14/09/2015,52155,31.96,0,Rod eye,131000,Cleaning & Janitorial Cleaning Materials
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,VOLVO GROUP UK LTD,2190944,14/09/2015,52156,553.28,0,Ramp,381000,Vehicle Mgt Commercial
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Social Enterprise Admin,SLDC as Agent,,PAY BY PHONE (PAYPOINT),,09/09/2015,52157,422.56,0,Pay-by-phone charges from 1 April 2015,351400,Street & Traffic Traffic Control
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Development Implementation,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,PS BUSINESS MATTERS,8147185,14/09/2015,52158,1500,0,Kendal Futures Programme Support,151900,Consultancy Management
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Business Support Community Services,Internal Trading Accounts,,AUTOMOTIVE GLAZING SOLUTIONS,5922870,14/09/2015,52159,45,0,Screen repair,381400,Vehicle Mgt Maintenance
South Lakeland District Council,http://opendatacommunities.org/id/district-council/south-lakeland,30/09/2015,Legal Services,Cultural Environmental Regulatory & Planning Services,http://opendatacommunities.org/def/concept/finance/sercop/objective/104,TRUVOX INTERNATIONAL LIMITED,731273,09/09/2015,52160,107.9,0,1 x Vacuum Skirt (NB as discussed item,130000,Cleanine & Janitorial
