ExtractDate,PublisherURI,PublisherLabel,OrganisationURI,OrganisationLabel,CaseReference,CaseURL,CaseDate,ServiceTypeURI,ServiceTypeLabel,ClassificationURI,ClassificationLabel,CaseText,LocationText,DecisionTargetDate,Status,CoordinateReferenceSystem,GeoX,GeoY,GeoPointLicensingURL,DecisionDate,Decision,DecisionType,DecisionNoticeDate,AppealRef,AppealDecisionDate,AppealDecision,GeoAreaURI,GeoAreaLabel,GroundArea,UPRN,Agent,PublicConsultationStartDate,PublicConsultationEndDate,ResponsesFor,ResponsesAgainst
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,13/02713/CC3,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15781,11/12/2013,http://id.esd.org.uk/service/487,Full planning applications,,,"Supply, deliver and erect a temporary modular building to provide four extra core small group teaching spaces for the education of secondary aged school children, and associated landscaping.","Ashwood Education Centre, Ashwood Way, Basingstoke, Hampshire RG23 8AA",05/02/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,30/01/2014,,,,,,129,,Property Services,,14/01/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00024/CMAS,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15786,18/12/2013,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),"Construction of Materials Recycling Facility building (MRF), demolition of existing workshop and storage buildings, construction of internal screen bund, installation of a sewage treatment facility for the office and reorganisation of the site layout including, replacement of weighbridge/office and ancillary buildings, relocation of concrete plant, parking areas and aggregate storage bays, fuel tanks ad skip storage, and drainage improvements and retention of aggregates depot and concrete mixing plant","Lee Lane, Nursling, Southampton SO16 0AD",10/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Committee,24/03/2014,,,,,,17056,,Raymond Brown Minerals and Recycling Ltd,,11/09/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00064/CC3,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15789,19/12/2013,http://id.esd.org.uk/service/487,Full planning applications,,,"Re-cladding of the existing external fascade to the three storey Dartmouth Block, including replacement windows and doors, together with the installation of 2no. free standing canopies","Richard Aldworth Community School, Western Way, Basingstoke, Hampshire RG22 6HA",13/02/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,07/02/2014,,,,,,58475,,HamsonJPA Ltd,,05/02/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00071/CMAN,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15803,08/01/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),Variation of condition 5 of planning permission 12/02445/CMAN (hours of working),"Raymond Brown Minerals & Recycling Ltd, A303 Recycling Facility, Barton Stacey, Winchester SO21 3QS",06/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,18/03/2014,,,,,,42248,,Raymond Brown Minerals and Recycling Ltd,,07/02/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00440/CMA,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15804,09/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,The formation of a bund,"The Barn Workshop, Stapeley Down Farm, Long Lane, Odiham, Hook, RG29 1JF",09/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Withdrawn,,16/09/2014,,,,,,6888,,JPS Farming Lts,,15/05/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,NMA/2014/0011,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15810,16/01/2014,http://id.esd.org.uk/service/1739,Planning non-material amendments,,,Remodelling of extension to create better space internally,"Crescent Primary School, Toynbee Road, Eastleigh SO50 9DH",13/02/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,30/01/2014,,,,,,15163,,Property Services,,,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00182/CMA,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15811,17/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Variation of condition 4 of planning permission BDB/56369 (to allow a wider range of waste to be permitted),"Little Bushy Warren Copse Composting Facility, Bushy Warren Lane, Herriard",14/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Withdrawn,,31/03/2014,,,,,,150434,,Veolia Environmental Services,,18/02/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00205/HCS,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15813,22/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Re-cladding and extension of the existing workshop with associated mechanical and electrical works,"County Highways Laboratory, Micheldever Winchester SO21 3BB",20/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,13/03/2014,,,,,,1.8,,Property Services,,04/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/10124,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15814,24/01/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),Construction of one glass bay and the reconstruction and extension to the dry recyclables waste bay,"Veolia Transfer Station, Normandy Way,  Marchwood SO40 4SR",16/05/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,14/05/2014,,,,,,1.5,,Veolia Environmental Services,,26/02/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00267/HCS,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15815,24/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Re-roofing of three pitched roofs,"Kingsworthy Primary School, Church Lane, Kings Worthy, Winchester SO23 7QS",27/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,14/03/2014,,,,,,17300,,Ridge and Partners LLP,,05/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00297/HCC3S,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15818,24/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Erection of Deer Proof Fence,"The Gardens, Jermyns Lane, Ampfield, Romsey SO51 0QA",27/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,24/03/2014,,,,,,73,,Property Services,,18/06/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00051/HCC3,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15819,27/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Proposed extension for classroom and teaching accommodation,"Grange County Junior School, Franklin Road, Gosport Hampshire PO13 9TS",27/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,19/03/2014,,,,,,111,,Property Services,,01/05/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00243/HCC3N,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15820,27/01/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Proposed  classroom extension including W/C’s and an intervention space,"Wolverdene School, 22 Love Lane, Andover Hampshire SP10 2AF",26/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,13/03/2014,,,,,,120,,Property Services,,28/02/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,S/14/74058,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15822,03/02/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Existing gym to be demolished and rebuilt to the correct standard size,"Lakeside School, Winchester Road, Chandler's Ford, Eastleigh SO53 2DW",31/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,26/03/2014,,,,,,180,,Property Services,,11/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00398/CMA,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15825,03/02/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),Erection of a fixed screener to replace 2 mobile screeners,"Veolia Environmental Services Ltd, Green Waste Composting Facility, Bushywarren Lane Herriard, Basingstoke RG25 2NS",31/03/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,04/04/2014,,,,,,441,,Veolia Environmental Services,,11/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00368/HCS,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15836,07/02/2014,http://id.esd.org.uk/service/487,Full planning applications,,,To extend existing netball court and re-surface to provide Multi Sports Games Area (MSGA) with 4m high weldmesh fencing,"The Westgate School, Cheriton Road, Winchester, Hampshire SO22 5AZ",04/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Committee,24/04/2014,,,,,,2405,,Property Services,,11/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,S/14/74104,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15837,07/02/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),Variation of condition 1 of planning permission S/08/64320 to extend the time period for a further 10 years,"Netley Household Waste Recycling Centre, Grange Road, Netley Hampshire SO31 5FF",04/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,07/05/2014,,,,,,4155,,Waste and Resource Management Section,,13/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00760/CMAN,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15839,07/02/2014,http://id.esd.org.uk/service/487,Full planning applications,http://opendatacommunities.org/def/concept/planning/application/6000/6025,Q42 Waste (CPS 30-43),"Replacement waste handling building, additional office building, variation to the height of stockpiles, alteration to the site layout, extension of site to include empty skip storage and vehicle parking areas.","Homestead Farm, Weyhill Road, Penton Corner, Andover Hampshire SP11 0QX",07/07/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Refuse,Committee,23/09/2014,,,,,,500,,Envee Limited,,23/04/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,S/14/74174,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15845,10/02/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Conversion of scout hut into Chamberlayne Pre-School,"4th Eastleigh Scout Group Hut, Grantham Road, Eastleigh Hampshire SO50 5QX",16/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,16/04/2014,,,,,,202,,Property Services,,27/03/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,P/14/0162/CC,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15846,10/02/2014,http://id.esd.org.uk/service/487,Full planning applications,,,Replacement of five temporary modular buildings with permanent buildings,"Locks Heath County Infant School and Junior School, Warsash Road, Warsash Southampton SO31 9NZ",07/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Delegated,07/04/2014,,,,,,714,,Property Services,,04/11/2014,,
10/04/2015,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,http://opendatacommunities.org/id/county-council/hampshire,Hampshire,14/00465/CC3,http://www3.hants.gov.uk/mineralsandwaste/application-details.htm?id=15847,11/02/2014,http://id.esd.org.uk/service/487,Full planning applications,,,"1 FE Extension, Internal Alterations and External Works","Merton County Infant and Junior Schools, Romsey Close, Basingstoke 
Hampshire RG24 9HB",08/04/2014,,OSGB36,,,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/end-user-licence.html,,Approve,Committee,01/05/2014,,,,,,7035,,Property Services,,22/07/2014,,
