Supplier,Amount,Payment Date
REDACT PERSONAL INFORMATION,4705.84,13/09/2013
REDACT PERSONAL INFORMATION,788.9,13/09/2013
REDACT PERSONAL INFORMATION,858.92,13/09/2013
REDACT PERSONAL INFORMATION,734.4,13/09/2013
REDACT PERSONAL INFORMATION,734.4,13/09/2013
REDACT PERSONAL INFORMATION,734.4,13/09/2013
REDACT PERSONAL INFORMATION,734.4,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,1592.85,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,918,13/09/2013
REDACT PERSONAL INFORMATION,5782.65,13/09/2013
REDACT PERSONAL INFORMATION,648,13/09/2013
REDACT PERSONAL INFORMATION,2040,16/09/2013
REDACT PERSONAL INFORMATION,3053.5,16/09/2013
REDACT PERSONAL INFORMATION,1307.43,16/09/2013
REDACT PERSONAL INFORMATION,3684.57,16/09/2013
REDACT PERSONAL INFORMATION,3684.57,16/09/2013
REDACT PERSONAL INFORMATION,1287.75,16/09/2013
REDACT PERSONAL INFORMATION,3400,16/09/2013
REDACT PERSONAL INFORMATION,3400,16/09/2013
REDACT PERSONAL INFORMATION,3400,16/09/2013
REDACT PERSONAL INFORMATION,5062.67,16/09/2013
REDACT PERSONAL INFORMATION,3276.6,16/09/2013
REDACT PERSONAL INFORMATION,3142.16,16/09/2013
REDACT PERSONAL INFORMATION,2275.4,16/09/2013
REDACT PERSONAL INFORMATION,5011.24,16/09/2013
REDACT PERSONAL INFORMATION,4393.14,16/09/2013
REDACT PERSONAL INFORMATION,4417.2,17/09/2013
REDACT PERSONAL INFORMATION,6755,17/09/2013
REDACT PERSONAL INFORMATION,9336.64,17/09/2013
REDACT PERSONAL INFORMATION,2197.9,17/09/2013
REDACT PERSONAL INFORMATION,571.45,17/09/2013
REDACT PERSONAL INFORMATION,689.31,17/09/2013
REDACT PERSONAL INFORMATION,3338.68,17/09/2013
REDACT PERSONAL INFORMATION,3452.88,17/09/2013
REDACT PERSONAL INFORMATION,4355.12,17/09/2013
REDACT PERSONAL INFORMATION,7252.72,17/09/2013
REDACT PERSONAL INFORMATION,5252,17/09/2013
REDACT PERSONAL INFORMATION,5460,17/09/2013
REDACT PERSONAL INFORMATION,5080,17/09/2013
REDACT PERSONAL INFORMATION,5080,17/09/2013
REDACT PERSONAL INFORMATION,3333,17/09/2013
REDACT PERSONAL INFORMATION,3333,17/09/2013
REDACT PERSONAL INFORMATION,3434,17/09/2013
REDACT PERSONAL INFORMATION,1917.54,17/09/2013
REDACT PERSONAL INFORMATION,1917.54,17/09/2013
REDACT PERSONAL INFORMATION,501.17,17/09/2013
REDACT PERSONAL INFORMATION,8333.33,17/09/2013
REDACT PERSONAL INFORMATION,2589.39,17/09/2013
REDACT PERSONAL INFORMATION,2589.39,17/09/2013
REDACT PERSONAL INFORMATION,2589.39,17/09/2013
REDACT PERSONAL INFORMATION,2200,17/09/2013
REDACT PERSONAL INFORMATION,2589.39,17/09/2013
REDACT PERSONAL INFORMATION,2589.39,17/09/2013
REDACT PERSONAL INFORMATION,2567.02,17/09/2013
REDACT PERSONAL INFORMATION,3488.57,17/09/2013
REDACT PERSONAL INFORMATION,751.76,17/09/2013
REDACT PERSONAL INFORMATION,2795.68,17/09/2013
REDACT PERSONAL INFORMATION,2795.68,17/09/2013
REDACT PERSONAL INFORMATION,586.65,17/09/2013
REDACT PERSONAL INFORMATION,760,17/09/2013
REDACT PERSONAL INFORMATION,1680,17/09/2013
REDACT PERSONAL INFORMATION,1860,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1080,17/09/2013
REDACT PERSONAL INFORMATION,1860,17/09/2013
REDACT PERSONAL INFORMATION,1860,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1395,17/09/2013
REDACT PERSONAL INFORMATION,560,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1240,17/09/2013
REDACT PERSONAL INFORMATION,1860,17/09/2013
REDACT PERSONAL INFORMATION,1860,17/09/2013
REDACT PERSONAL INFORMATION,2111.72,18/09/2013
REDACT PERSONAL INFORMATION,1929.48,18/09/2013
REDACT PERSONAL INFORMATION,1370.34,18/09/2013
REDACT PERSONAL INFORMATION,2307.6,18/09/2013
REDACT PERSONAL INFORMATION,626.94,18/09/2013
REDACT PERSONAL INFORMATION,1076.88,18/09/2013
REDACT PERSONAL INFORMATION,1076.88,18/09/2013
REDACT PERSONAL INFORMATION,1060.86,18/09/2013
REDACT PERSONAL INFORMATION,1076.88,18/09/2013
REDACT PERSONAL INFORMATION,1159.38,18/09/2013
REDACT PERSONAL INFORMATION,7304,18/09/2013
REDACT PERSONAL INFORMATION,563.34,18/09/2013
REDACT PERSONAL INFORMATION,1860,18/09/2013
REDACT PERSONAL INFORMATION,5748.33,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,1302,18/09/2013
REDACT PERSONAL INFORMATION,2232,18/09/2013
REDACT PERSONAL INFORMATION,1041.6,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,1116,18/09/2013
REDACT PERSONAL INFORMATION,2695.83,18/09/2013
REDACT PERSONAL INFORMATION,993.55,18/09/2013
REDACT PERSONAL INFORMATION,1943.78,18/09/2013
REDACT PERSONAL INFORMATION,576.9,18/09/2013
REDACT PERSONAL INFORMATION,1281.43,18/09/2013
REDACT PERSONAL INFORMATION,637.69,18/09/2013
REDACT PERSONAL INFORMATION,1281.43,18/09/2013
REDACT PERSONAL INFORMATION,1717.4,18/09/2013
REDACT PERSONAL INFORMATION,832,18/09/2013
REDACT PERSONAL INFORMATION,3338.68,18/09/2013
REDACT PERSONAL INFORMATION,3338.68,18/09/2013
REDACT PERSONAL INFORMATION,605.62,18/09/2013
REDACT PERSONAL INFORMATION,557.76,18/09/2013
REDACT PERSONAL INFORMATION,839,18/09/2013
REDACT PERSONAL INFORMATION,563.82,18/09/2013
REDACT PERSONAL INFORMATION,641.24,18/09/2013
REDACT PERSONAL INFORMATION,506.16,18/09/2013
REDACT PERSONAL INFORMATION,3029.2,18/09/2013
REDACT PERSONAL INFORMATION,3783.61,18/09/2013
REDACT PERSONAL INFORMATION,1169.2,18/09/2013
REDACT PERSONAL INFORMATION,2327.6,18/09/2013
REDACT PERSONAL INFORMATION,1328.41,18/09/2013
REDACT PERSONAL INFORMATION,2466,19/09/2013
REDACT PERSONAL INFORMATION,1644,19/09/2013
REDACT PERSONAL INFORMATION,2180.4,19/09/2013
REDACT PERSONAL INFORMATION,674.88,19/09/2013
REDACT PERSONAL INFORMATION,1379.96,19/09/2013
REDACT PERSONAL INFORMATION,1356.72,19/09/2013
REDACT PERSONAL INFORMATION,1563.78,19/09/2013
REDACT PERSONAL INFORMATION,590.52,19/09/2013
REDACT PERSONAL INFORMATION,689.98,19/09/2013
REDACT PERSONAL INFORMATION,1408.51,19/09/2013
REDACT PERSONAL INFORMATION,1408.52,19/09/2013
REDACT PERSONAL INFORMATION,600,20/09/2013
REDACT PERSONAL INFORMATION,600,20/09/2013
REDACT PERSONAL INFORMATION,899,20/09/2013
REDACT PERSONAL INFORMATION,2552,20/09/2013
REDACT PERSONAL INFORMATION,713,20/09/2013
REDACT PERSONAL INFORMATION,2794,20/09/2013
REDACT PERSONAL INFORMATION,3212,20/09/2013
REDACT PERSONAL INFORMATION,1414,20/09/2013
REDACT PERSONAL INFORMATION,530.25,20/09/2013
REDACT PERSONAL INFORMATION,2525.8,20/09/2013
REDACT PERSONAL INFORMATION,1313,20/09/2013
REDACT PERSONAL INFORMATION,858.5,20/09/2013
REDACT PERSONAL INFORMATION,8192.99,20/09/2013
REDACT PERSONAL INFORMATION,1774.28,20/09/2013
REDACT PERSONAL INFORMATION,2828.57,20/09/2013
REDACT PERSONAL INFORMATION,4628.57,20/09/2013
REDACT PERSONAL INFORMATION,4800,20/09/2013
REDACT PERSONAL INFORMATION,784,20/09/2013
REDACT PERSONAL INFORMATION,713.14,20/09/2013
REDACT PERSONAL INFORMATION,5312.23,20/09/2013
REDACT PERSONAL INFORMATION,606,20/09/2013
REDACT PERSONAL INFORMATION,519.43,20/09/2013
REDACT PERSONAL INFORMATION,691.44,20/09/2013
REDACT PERSONAL INFORMATION,3755.96,20/09/2013
REDACT PERSONAL INFORMATION,1069.16,20/09/2013
REDACT PERSONAL INFORMATION,1069.16,20/09/2013
REDACT PERSONAL INFORMATION,850,20/09/2013
REDACT PERSONAL INFORMATION,650,20/09/2013
REDACT PERSONAL INFORMATION,1006.74,20/09/2013
REDACT PERSONAL INFORMATION,2346.36,20/09/2013
REDACT PERSONAL INFORMATION,2497.21,20/09/2013
REDACT PERSONAL INFORMATION,2377.04,20/09/2013
REDACT PERSONAL INFORMATION,1200,20/09/2013
REDACT PERSONAL INFORMATION,1200,20/09/2013
REDACT PERSONAL INFORMATION,1200,20/09/2013
REDACT PERSONAL INFORMATION,1887.9,20/09/2013
REDACT PERSONAL INFORMATION,4000,20/09/2013
REDACT PERSONAL INFORMATION,5028.64,20/09/2013
REDACT PERSONAL INFORMATION,17614.51,20/09/2013
REDACT PERSONAL INFORMATION,1520.4,20/09/2013
REDACT PERSONAL INFORMATION,9600,20/09/2013
REDACT PERSONAL INFORMATION,10000,20/09/2013
REDACT PERSONAL INFORMATION,10400,20/09/2013
REDACT PERSONAL INFORMATION,800,20/09/2013
REDACT PERSONAL INFORMATION,4410,20/09/2013
REDACT PERSONAL INFORMATION,3270.72,20/09/2013
REDACT PERSONAL INFORMATION,15081.12,20/09/2013
REDACT PERSONAL INFORMATION,3755.96,20/09/2013
REDACT PERSONAL INFORMATION,3755.96,20/09/2013
REDACT PERSONAL INFORMATION,3755.96,20/09/2013
REDACT PERSONAL INFORMATION,3585.77,20/09/2013
REDACT PERSONAL INFORMATION,829.8,23/09/2013
REDACT PERSONAL INFORMATION,781.2,23/09/2013
REDACT PERSONAL INFORMATION,846,23/09/2013
REDACT PERSONAL INFORMATION,1440.38,23/09/2013
REDACT PERSONAL INFORMATION,761.4,23/09/2013
REDACT PERSONAL INFORMATION,1287.75,23/09/2013
REDACT PERSONAL INFORMATION,1863.9,23/09/2013
REDACT PERSONAL INFORMATION,1177.2,23/09/2013
REDACT PERSONAL INFORMATION,14634.48,23/09/2013
REDACT PERSONAL INFORMATION,3800,23/09/2013
REDACT PERSONAL INFORMATION,1454.52,23/09/2013
REDACT PERSONAL INFORMATION,578.99,23/09/2013
REDACT PERSONAL INFORMATION,1282.26,23/09/2013
REDACT PERSONAL INFORMATION,703.71,23/09/2013
REDACT PERSONAL INFORMATION,2487.82,23/09/2013
REDACT PERSONAL INFORMATION,903.2,23/09/2013
REDACT PERSONAL INFORMATION,545.8,23/09/2013
REDACT PERSONAL INFORMATION,865.35,23/09/2013
REDACT PERSONAL INFORMATION,794.84,23/09/2013
REDACT PERSONAL INFORMATION,724.33,23/09/2013
REDACT PERSONAL INFORMATION,2076.65,23/09/2013
REDACT PERSONAL INFORMATION,666.66,23/09/2013
REDACT PERSONAL INFORMATION,653.82,23/09/2013
REDACT PERSONAL INFORMATION,3800,23/09/2013
REDACT PERSONAL INFORMATION,3400,23/09/2013
REDACT PERSONAL INFORMATION,600,23/09/2013
REDACT PERSONAL INFORMATION,6445.06,24/09/2013
REDACT PERSONAL INFORMATION,10974,24/09/2013
REDACT PERSONAL INFORMATION,340867.51,24/09/2013
REDACT PERSONAL INFORMATION,340867.51,24/09/2013
REDACT PERSONAL INFORMATION,797.81,24/09/2013
REDACT PERSONAL INFORMATION,3041.1,24/09/2013
REDACT PERSONAL INFORMATION,602.84,24/09/2013
REDACT PERSONAL INFORMATION,808.08,24/09/2013
REDACT PERSONAL INFORMATION,589.72,24/09/2013
REDACT PERSONAL INFORMATION,570.5,24/09/2013
REDACT PERSONAL INFORMATION,677.99,24/09/2013
REDACT PERSONAL INFORMATION,593.74,24/09/2013
REDACT PERSONAL INFORMATION,821.3,24/09/2013
REDACT PERSONAL INFORMATION,522.91,24/09/2013
REDACT PERSONAL INFORMATION,1782.29,24/09/2013
REDACT PERSONAL INFORMATION,596.13,24/09/2013
REDACT PERSONAL INFORMATION,508.56,24/09/2013
REDACT PERSONAL INFORMATION,814.43,24/09/2013
REDACT PERSONAL INFORMATION,737.75,24/09/2013
REDACT PERSONAL INFORMATION,913.6,24/09/2013
REDACT PERSONAL INFORMATION,761.9,24/09/2013
REDACT PERSONAL INFORMATION,1215.34,24/09/2013
REDACT PERSONAL INFORMATION,777.7,24/09/2013
REDACT PERSONAL INFORMATION,719.25,24/09/2013
REDACT PERSONAL INFORMATION,769.2,24/09/2013
REDACT PERSONAL INFORMATION,1098.52,24/09/2013
REDACT PERSONAL INFORMATION,1071.31,24/09/2013
REDACT PERSONAL INFORMATION,672.35,24/09/2013
REDACT PERSONAL INFORMATION,813.32,24/09/2013
REDACT PERSONAL INFORMATION,566.24,24/09/2013
REDACT PERSONAL INFORMATION,730.96,24/09/2013
REDACT PERSONAL INFORMATION,920,24/09/2013
REDACT PERSONAL INFORMATION,13485.71,24/09/2013
REDACT PERSONAL INFORMATION,1955.18,24/09/2013
REDACT PERSONAL INFORMATION,508.56,24/09/2013
REDACT PERSONAL INFORMATION,517.94,24/09/2013
REDACT PERSONAL INFORMATION,1514.7,24/09/2013
REDACT PERSONAL INFORMATION,677.9,24/09/2013
REDACT PERSONAL INFORMATION,537.39,24/09/2013
REDACT PERSONAL INFORMATION,511.06,24/09/2013
REDACT PERSONAL INFORMATION,1071,24/09/2013
REDACT PERSONAL INFORMATION,1089.7,24/09/2013
REDACT PERSONAL INFORMATION,1057.65,24/09/2013
REDACT PERSONAL INFORMATION,2461.44,24/09/2013
REDACT PERSONAL INFORMATION,2461.44,24/09/2013
REDACT PERSONAL INFORMATION,1133.23,24/09/2013
REDACT PERSONAL INFORMATION,1173.05,24/09/2013
REDACT PERSONAL INFORMATION,820.48,24/09/2013
REDACT PERSONAL INFORMATION,773.5,24/09/2013
REDACT PERSONAL INFORMATION,1128.16,24/09/2013
REDACT PERSONAL INFORMATION,622.15,24/09/2013
REDACT PERSONAL INFORMATION,579.68,24/09/2013
REDACT PERSONAL INFORMATION,2384.28,24/09/2013
REDACT PERSONAL INFORMATION,705.1,24/09/2013
REDACT PERSONAL INFORMATION,1384.24,24/09/2013
REDACT PERSONAL INFORMATION,5190.9,24/09/2013
REDACT PERSONAL INFORMATION,1441.4,24/09/2013
REDACT PERSONAL INFORMATION,660.98,24/09/2013
REDACT PERSONAL INFORMATION,762.3,24/09/2013
REDACT PERSONAL INFORMATION,820.48,24/09/2013
REDACT PERSONAL INFORMATION,677.99,24/09/2013
REDACT PERSONAL INFORMATION,600.3,24/09/2013
REDACT PERSONAL INFORMATION,1032.31,24/09/2013
REDACT PERSONAL INFORMATION,698.78,24/09/2013
REDACT PERSONAL INFORMATION,1723.9,24/09/2013
REDACT PERSONAL INFORMATION,3755.96,24/09/2013
REDACT PERSONAL INFORMATION,677.9,24/09/2013
REDACT PERSONAL INFORMATION,1516.7,24/09/2013
REDACT PERSONAL INFORMATION,745.73,24/09/2013
REDACT PERSONAL INFORMATION,668.51,24/09/2013
REDACT PERSONAL INFORMATION,12181.5,24/09/2013
REDACT PERSONAL INFORMATION,3000,24/09/2013
REDACT PERSONAL INFORMATION,1213.36,24/09/2013
REDACT PERSONAL INFORMATION,1516.7,24/09/2013
REDACT PERSONAL INFORMATION,692.43,24/09/2013
REDACT PERSONAL INFORMATION,1708.1,24/09/2013
REDACT PERSONAL INFORMATION,1653,24/09/2013
REDACT PERSONAL INFORMATION,2529.47,24/09/2013
REDACT PERSONAL INFORMATION,778.94,24/09/2013
REDACT PERSONAL INFORMATION,861.95,24/09/2013
REDACT PERSONAL INFORMATION,1134,24/09/2013
REDACT PERSONAL INFORMATION,2117.25,24/09/2013
REDACT PERSONAL INFORMATION,562.89,24/09/2013
REDACT PERSONAL INFORMATION,677.99,24/09/2013
REDACT PERSONAL INFORMATION,1302,24/09/2013
REDACT PERSONAL INFORMATION,685.03,24/09/2013
REDACT PERSONAL INFORMATION,1116,24/09/2013
REDACT PERSONAL INFORMATION,586.3,24/09/2013
REDACT PERSONAL INFORMATION,505.22,24/09/2013
REDACT PERSONAL INFORMATION,734.4,24/09/2013
REDACT PERSONAL INFORMATION,918,24/09/2013
REDACT PERSONAL INFORMATION,815.97,24/09/2013
REDACT PERSONAL INFORMATION,533.31,24/09/2013
REDACT PERSONAL INFORMATION,608.18,24/09/2013
REDACT PERSONAL INFORMATION,3697.99,24/09/2013
REDACT PERSONAL INFORMATION,2228.46,24/09/2013
REDACT PERSONAL INFORMATION,4800,24/09/2013
REDACT PERSONAL INFORMATION,1274.28,24/09/2013
REDACT PERSONAL INFORMATION,13734,24/09/2013
REDACT PERSONAL INFORMATION,1107.3,24/09/2013
REDACT PERSONAL INFORMATION,1447.64,24/09/2013
REDACT PERSONAL INFORMATION,8463.26,24/09/2013
REDACT PERSONAL INFORMATION,608.18,24/09/2013
REDACT PERSONAL INFORMATION,861.95,24/09/2013
REDACT PERSONAL INFORMATION,3041.1,24/09/2013
REDACT PERSONAL INFORMATION,3041.1,24/09/2013
REDACT PERSONAL INFORMATION,3041.1,24/09/2013
REDACT PERSONAL INFORMATION,1267.3,24/09/2013
REDACT PERSONAL INFORMATION,1663.77,24/09/2013
REDACT PERSONAL INFORMATION,5138,25/09/2013
REDACT PERSONAL INFORMATION,3288,26/09/2013
REDACT PERSONAL INFORMATION,5853.8,25/09/2013
REDACT PERSONAL INFORMATION,738.3,25/09/2013
REDACT PERSONAL INFORMATION,3723.1,25/09/2013
REDACT PERSONAL INFORMATION,3577.97,25/09/2013
REDACT PERSONAL INFORMATION,2949.65,25/09/2013
REDACT PERSONAL INFORMATION,3186.8,25/09/2013
REDACT PERSONAL INFORMATION,2927.33,25/09/2013
REDACT PERSONAL INFORMATION,3388.3,25/09/2013
REDACT PERSONAL INFORMATION,3186.8,25/09/2013
REDACT PERSONAL INFORMATION,4524.8,25/09/2013
REDACT PERSONAL INFORMATION,720,25/09/2013
REDACT PERSONAL INFORMATION,1200,25/09/2013
REDACT PERSONAL INFORMATION,1200,25/09/2013
REDACT PERSONAL INFORMATION,975,25/09/2013
REDACT PERSONAL INFORMATION,1550,25/09/2013
REDACT PERSONAL INFORMATION,858.5,25/09/2013
REDACT PERSONAL INFORMATION,530.25,25/09/2013
REDACT PERSONAL INFORMATION,1313,25/09/2013
REDACT PERSONAL INFORMATION,1176.23,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,944.48,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,746.57,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,828,25/09/2013
REDACT PERSONAL INFORMATION,2246.33,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,963,25/09/2013
REDACT PERSONAL INFORMATION,1339.2,25/09/2013
REDACT PERSONAL INFORMATION,1296,25/09/2013
REDACT PERSONAL INFORMATION,1125,25/09/2013
REDACT PERSONAL INFORMATION,1339.2,25/09/2013
REDACT PERSONAL INFORMATION,637.95,25/09/2013
REDACT PERSONAL INFORMATION,2454.56,25/09/2013
REDACT PERSONAL INFORMATION,1339.2,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,1865.13,25/09/2013
REDACT PERSONAL INFORMATION,11238.71,25/09/2013
REDACT PERSONAL INFORMATION,3701.57,25/09/2013
REDACT PERSONAL INFORMATION,612,25/09/2013
REDACT PERSONAL INFORMATION,844.58,25/09/2013
REDACT PERSONAL INFORMATION,811.43,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,509.73,25/09/2013
REDACT PERSONAL INFORMATION,1160.51,25/09/2013
REDACT PERSONAL INFORMATION,914.85,25/09/2013
REDACT PERSONAL INFORMATION,741.88,25/09/2013
REDACT PERSONAL INFORMATION,557.04,25/09/2013
REDACT PERSONAL INFORMATION,799.76,25/09/2013
REDACT PERSONAL INFORMATION,907.31,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,950,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,860.09,25/09/2013
REDACT PERSONAL INFORMATION,1291.66,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,1053.7,25/09/2013
REDACT PERSONAL INFORMATION,1374.46,25/09/2013
REDACT PERSONAL INFORMATION,3527.67,25/09/2013
REDACT PERSONAL INFORMATION,789.6,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,846,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,532.43,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,2512.48,25/09/2013
REDACT PERSONAL INFORMATION,874.2,25/09/2013
REDACT PERSONAL INFORMATION,1500.46,25/09/2013
REDACT PERSONAL INFORMATION,2128.43,25/09/2013
REDACT PERSONAL INFORMATION,1349.58,25/09/2013
REDACT PERSONAL INFORMATION,719.49,25/09/2013
REDACT PERSONAL INFORMATION,912.27,25/09/2013
REDACT PERSONAL INFORMATION,545.54,25/09/2013
REDACT PERSONAL INFORMATION,971.15,25/09/2013
REDACT PERSONAL INFORMATION,1606.75,25/09/2013
REDACT PERSONAL INFORMATION,654.03,25/09/2013
REDACT PERSONAL INFORMATION,572.75,25/09/2013
REDACT PERSONAL INFORMATION,659.31,25/09/2013
REDACT PERSONAL INFORMATION,641.27,25/09/2013
REDACT PERSONAL INFORMATION,5571.42,26/09/2013
REDACT PERSONAL INFORMATION,5270.48,26/09/2013
REDACT PERSONAL INFORMATION,2700,26/09/2013
REDACT PERSONAL INFORMATION,3830.08,26/09/2013
REDACT PERSONAL INFORMATION,1821.43,26/09/2013
REDACT PERSONAL INFORMATION,3311.4,26/09/2013
REDACT PERSONAL INFORMATION,5246.1,26/09/2013
REDACT PERSONAL INFORMATION,2200.8,26/09/2013
REDACT PERSONAL INFORMATION,2176.67,26/09/2013
REDACT PERSONAL INFORMATION,3000,26/09/2013
REDACT PERSONAL INFORMATION,10886.96,26/09/2013
REDACT PERSONAL INFORMATION,2192.14,26/09/2013
REDACT PERSONAL INFORMATION,2121.43,26/09/2013
REDACT PERSONAL INFORMATION,5785.5,26/09/2013
REDACT PERSONAL INFORMATION,4928.4,26/09/2013
REDACT PERSONAL INFORMATION,4821.3,26/09/2013
REDACT PERSONAL INFORMATION,1370.1,26/09/2013
REDACT PERSONAL INFORMATION,2785.65,26/09/2013
REDACT PERSONAL INFORMATION,2785.65,26/09/2013
REDACT PERSONAL INFORMATION,6557.14,26/09/2013
REDACT PERSONAL INFORMATION,2210.95,26/09/2013
REDACT PERSONAL INFORMATION,3839.94,26/09/2013
REDACT PERSONAL INFORMATION,1010.93,26/09/2013
REDACT PERSONAL INFORMATION,4676.61,26/09/2013
REDACT PERSONAL INFORMATION,2475.55,26/09/2013
REDACT PERSONAL INFORMATION,2571.43,26/09/2013
REDACT PERSONAL INFORMATION,3642.9,26/09/2013
REDACT PERSONAL INFORMATION,3857.1,26/09/2013
REDACT PERSONAL INFORMATION,4415.14,26/09/2013
REDACT PERSONAL INFORMATION,2141.01,26/09/2013
REDACT PERSONAL INFORMATION,1731.43,26/09/2013
REDACT PERSONAL INFORMATION,4613,26/09/2013
REDACT PERSONAL INFORMATION,2848.76,26/09/2013
REDACT PERSONAL INFORMATION,4413.3,26/09/2013
REDACT PERSONAL INFORMATION,3793.76,26/09/2013
REDACT PERSONAL INFORMATION,2491.13,26/09/2013
REDACT PERSONAL INFORMATION,5704.37,26/09/2013
REDACT PERSONAL INFORMATION,6712.5,26/09/2013
REDACT PERSONAL INFORMATION,7517.87,26/09/2013
REDACT PERSONAL INFORMATION,6945.5,26/09/2013
REDACT PERSONAL INFORMATION,2824.02,26/09/2013
REDACT PERSONAL INFORMATION,7713.6,26/09/2013
REDACT PERSONAL INFORMATION,6763.28,26/09/2013
REDACT PERSONAL INFORMATION,1839.64,26/09/2013
REDACT PERSONAL INFORMATION,5594.61,26/09/2013
REDACT PERSONAL INFORMATION,5142.86,26/09/2013
REDACT PERSONAL INFORMATION,6400.2,26/09/2013
REDACT PERSONAL INFORMATION,4248,26/09/2013
REDACT PERSONAL INFORMATION,3571.07,26/09/2013
REDACT PERSONAL INFORMATION,6925.54,26/09/2013
REDACT PERSONAL INFORMATION,2638.63,26/09/2013
REDACT PERSONAL INFORMATION,3656.49,26/09/2013
REDACT PERSONAL INFORMATION,3571.07,26/09/2013
REDACT PERSONAL INFORMATION,2377.04,26/09/2013
REDACT PERSONAL INFORMATION,2118.42,26/09/2013
REDACT PERSONAL INFORMATION,4110.3,26/09/2013
REDACT PERSONAL INFORMATION,2960.7,26/09/2013
REDACT PERSONAL INFORMATION,3532.11,26/09/2013
REDACT PERSONAL INFORMATION,2813.57,26/09/2013
REDACT PERSONAL INFORMATION,3532.11,26/09/2013
REDACT PERSONAL INFORMATION,3552.86,26/09/2013
REDACT PERSONAL INFORMATION,4647.51,26/09/2013
REDACT PERSONAL INFORMATION,5359.2,26/09/2013
REDACT PERSONAL INFORMATION,2534.14,26/09/2013
REDACT PERSONAL INFORMATION,2178,26/09/2013
REDACT PERSONAL INFORMATION,3790.37,26/09/2013
REDACT PERSONAL INFORMATION,3973.62,26/09/2013
REDACT PERSONAL INFORMATION,3790.37,26/09/2013
REDACT PERSONAL INFORMATION,3790.37,26/09/2013
REDACT PERSONAL INFORMATION,3790.37,26/09/2013
REDACT PERSONAL INFORMATION,4157.14,26/09/2013
REDACT PERSONAL INFORMATION,3750,26/09/2013
REDACT PERSONAL INFORMATION,3707.14,26/09/2013
