ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked
Halifax Pool,Studio Cyc 7.05-7.55am,26-Jul-17,07:05:00,27,21
Halifax Pool,Studio Cyc 7.05-7.55am,31-Jul-17,07:05:00,27,20
Halifax Pool,Studio Cyc 7.05-7.55am,02-Aug-17,07:05:00,27,26
Halifax Pool,Studio Cyc 7.05-7.55am,07-Aug-17,07:05:00,27,24
Halifax Pool,Studio Cyc 7.05-7.55am,09-Aug-17,07:05:00,27,24
Halifax Pool,Studio Cyc 7.05-7.55am,14-Aug-17,07:05:00,27,25
Halifax Pool,Studio Cyc 7.05-7.55am,16-Aug-17,07:05:00,27,19
Halifax Pool,Studio Cyc 7.05-7.55am,21-Aug-17,07:05:00,27,17
Halifax Pool,Studio Cyc 7.05-7.55am,23-Aug-17,07:05:00,27,24
Halifax Pool,Studio Cyc 7.05-7.55am,28-Aug-17,07:05:00,27,16
Halifax Pool,Studio Cyc 7.05-7.55am,30-Aug-17,07:05:00,27,16
Halifax Pool,Studio Cyc 7.05-7.55am,04-Sep-17,07:05:00,27,27
Halifax Pool,Studio Cyc 7.05-7.55am,06-Sep-17,07:05:00,27,24
Halifax Pool,Studio Cyc 7.05-7.55am,11-Sep-17,07:05:00,27,21
Halifax Pool,Studio Cyc 7.05-7.55am,13-Sep-17,07:05:00,27,22
Halifax Pool,Studio Cyc 7.05-7.55am,18-Sep-17,07:05:00,27,20
Halifax Pool,Studio Cyc 7.05-7.55am,20-Sep-17,07:05:00,27,13
Halifax Pool,Studio Cyc 7.05-7.55am,25-Sep-17,07:05:00,27,18
Halifax Pool,Studio Cyc 7.05-7.55am,27-Sep-17,07:05:00,27,18
Halifax Pool,Studio Cyc 7.30-8.20pm,04-Jul-17,19:30:00,27,19
Halifax Pool,Studio Cyc 7.30-8.20pm,11-Jul-17,19:30:00,27,23
Halifax Pool,Studio Cyc 7.30-8.20pm,18-Jul-17,19:30:00,27,26
Halifax Pool,Studio Cyc 7.30-8.20pm,25-Jul-17,19:30:00,27,26
Halifax Pool,Studio Cyc 7.30-8.20pm,01-Aug-17,19:30:00,27,26
Halifax Pool,Studio Cyc 7.30-8.20pm,08-Aug-17,19:30:00,27,21
Halifax Pool,Studio Cyc 7.30-8.20pm,15-Aug-17,19:30:00,27,14
Halifax Pool,Studio Cyc 7.30-8.20pm,22-Aug-17,19:30:00,27,21
Halifax Pool,Studio Cyc 7.30-8.20pm,29-Aug-17,19:30:00,27,16
Halifax Pool,Studio Cyc 7.30-8.20pm,05-Sep-17,19:30:00,27,23
Halifax Pool,Studio Cyc 7.30-8.20pm,12-Sep-17,19:30:00,27,27
Halifax Pool,Studio Cyc 7.30-8.20pm,19-Sep-17,19:30:00,27,22
Halifax Pool,Studio Cyc 7.30-8.20pm,26-Sep-17,19:30:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,01-Jul-17,08:00:00,27,21
Halifax Pool,Studio Cyc 8.00-8.50am,08-Jul-17,08:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50am,15-Jul-17,08:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50am,22-Jul-17,08:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50am,29-Jul-17,08:00:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,05-Aug-17,08:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50am,12-Aug-17,08:00:00,27,23
Halifax Pool,Studio Cyc 8.00-8.50am,19-Aug-17,08:00:00,27,25
Halifax Pool,Studio Cyc 8.00-8.50am,26-Aug-17,08:00:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,02-Sep-17,08:00:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,09-Sep-17,08:00:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,16-Sep-17,08:00:00,27,22
Halifax Pool,Studio Cyc 8.00-8.50am,23-Sep-17,08:00:00,27,23
Halifax Pool,Studio Cyc 8.00-8.50am,30-Sep-17,08:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50pm,06-Jul-17,20:00:00,27,17
Halifax Pool,Studio Cyc 8.00-8.50pm,13-Jul-17,20:00:00,27,16
Halifax Pool,Studio Cyc 8.00-8.50pm,20-Jul-17,20:00:00,27,24
Halifax Pool,Studio Cyc 8.00-8.50pm,27-Jul-17,20:00:00,27,19
Halifax Pool,Studio Cyc 8.00-8.50pm,03-Aug-17,20:00:00,27,19
Halifax Pool,Studio Cyc 8.00-8.50pm,10-Aug-17,20:00:00,27,18
Halifax Pool,Studio Cyc 8.00-8.50pm,17-Aug-17,20:00:00,27,5
Halifax Pool,Studio Cyc 8.00-8.50pm,24-Aug-17,20:00:00,27,14
Halifax Pool,Studio Cyc 8.00-8.50pm,31-Aug-17,20:00:00,27,17
Halifax Pool,Studio Cyc 8.00-8.50pm,07-Sep-17,20:00:00,27,20
Halifax Pool,Studio Cyc 8.00-8.50pm,14-Sep-17,20:00:00,27,20
Halifax Pool,Studio Cyc 8.00-8.50pm,21-Sep-17,20:00:00,27,27
Halifax Pool,Studio Cyc 8.00-8.50pm,28-Sep-17,20:00:00,27,19
Halifax Pool,Studio Cyc 8.50-9.40am,01-Jul-17,08:50:00,27,26
Halifax Pool,Studio Cyc 8.50-9.40am,08-Jul-17,08:50:00,27,27
Halifax Pool,Studio Cyc 8.50-9.40am,15-Jul-17,08:50:00,27,23
Halifax Pool,Studio Cyc 8.50-9.40am,22-Jul-17,08:50:00,27,25
Halifax Pool,Studio Cyc 8.50-9.40am,29-Jul-17,08:50:00,27,21
Halifax Pool,Studio Cyc 8.50-9.40am,05-Aug-17,08:50:00,27,27
Halifax Pool,Studio Cyc 8.50-9.40am,12-Aug-17,08:50:00,27,23
Halifax Pool,Studio Cyc 8.50-9.40am,19-Aug-17,08:50:00,27,27
Halifax Pool,Studio Cyc 8.50-9.40am,26-Aug-17,08:50:00,27,22
Halifax Pool,Studio Cyc 8.50-9.40am,02-Sep-17,08:50:00,27,25
Halifax Pool,Studio Cyc 8.50-9.40am,09-Sep-17,08:50:00,27,27
Halifax Pool,Studio Cyc 8.50-9.40am,16-Sep-17,08:50:00,27,23
Halifax Pool,Studio Cyc 8.50-9.40am,23-Sep-17,08:50:00,27,22
Halifax Pool,Studio Cyc 8.50-9.40am,30-Sep-17,08:50:00,27,22
Halifax Pool,Studio Cyc 9.05-9.55am,02-Jul-17,09:05:00,27,25
Halifax Pool,Studio Cyc 9.05-9.55am,09-Jul-17,09:05:00,27,25
Halifax Pool,Studio Cyc 9.05-9.55am,16-Jul-17,09:05:00,27,23
Halifax Pool,Studio Cyc 9.05-9.55am,23-Jul-17,09:05:00,27,23
Halifax Pool,Studio Cyc 9.05-9.55am,30-Jul-17,09:05:00,27,25
Halifax Pool,Studio Cyc 9.05-9.55am,06-Aug-17,09:05:00,27,27
Halifax Pool,Studio Cyc 9.05-9.55am,13-Aug-17,09:05:00,27,27
Halifax Pool,Studio Cyc 9.05-9.55am,20-Aug-17,09:05:00,27,21
Halifax Pool,Studio Cyc 9.05-9.55am,27-Aug-17,09:05:00,27,26
Halifax Pool,Studio Cyc 9.05-9.55am,03-Sep-17,09:05:00,27,25
Halifax Pool,Studio Cyc 9.05-9.55am,10-Sep-17,09:05:00,27,16
Halifax Pool,Studio Cyc 9.05-9.55am,17-Sep-17,09:05:00,27,27
Halifax Pool,Studio Cyc 9.05-9.55am,24-Sep-17,09:05:00,27,26
Halifax Pool,Studio Cyc 10.00 -10.50am,02-Jul-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00 -10.50am,09-Jul-17,10:00:00,27,22
Halifax Pool,Studio Cyc 10.00 -10.50am,16-Jul-17,10:00:00,27,17
Halifax Pool,Studio Cyc 10.00 -10.50am,23-Jul-17,10:00:00,27,17
Halifax Pool,Studio Cyc 10.00 -10.50am,30-Jul-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00 -10.50am,06-Aug-17,10:00:00,27,26
Halifax Pool,Studio Cyc 10.00 -10.50am,13-Aug-17,10:00:00,27,23
Halifax Pool,Studio Cyc 10.00 -10.50am,20-Aug-17,10:00:00,27,16
Halifax Pool,Studio Cyc 10.00 -10.50am,27-Aug-17,10:00:00,27,22
Halifax Pool,Studio Cyc 10.00 -10.50am,03-Sep-17,10:00:00,27,22
Halifax Pool,Studio Cyc 10.00 -10.50am,10-Sep-17,10:00:00,27,13
Halifax Pool,Studio Cyc 10.00 -10.50am,17-Sep-17,10:00:00,27,24
Halifax Pool,Studio Cyc 10.00 -10.50am,24-Sep-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00-10.50am,06-Jul-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,13-Jul-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,20-Jul-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,27-Jul-17,10:00:00,27,17
Halifax Pool,Studio Cyc 10.00-10.50am,03-Aug-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00-10.50am,10-Aug-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00-10.50am,17-Aug-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00-10.50am,24-Aug-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,31-Aug-17,10:00:00,27,25
Halifax Pool,Studio Cyc 10.00-10.50am,07-Sep-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,14-Sep-17,10:00:00,27,27
Halifax Pool,Studio Cyc 10.00-10.50am,21-Sep-17,10:00:00,27,21
Halifax Pool,Studio Cyc 10.00-10.50am,28-Sep-17,10:00:00,27,23
Halifax Pool,Studio Cyc 11.30 - 12.20,31-Jul-17,11:30:00,27,9
Halifax Pool,Studio Cyc 11.30 - 12.20,07-Aug-17,11:30:00,27,8
Halifax Pool,Studio Cyc 11.30 - 12.20,14-Aug-17,11:30:00,27,16
Halifax Pool,Studio Cyc 11.30 - 12.20,21-Aug-17,11:30:00,27,21
Halifax Pool,Studio Cyc 11.30 - 12.20,28-Aug-17,11:30:00,27,16
Halifax Pool,Studio Cyc 11.30 - 12.20,04-Sep-17,11:30:00,27,11
Halifax Pool,Studio Cyc 11.30 - 12.20,11-Sep-17,11:30:00,27,18
Halifax Pool,Studio Cyc 11.30 - 12.20,18-Sep-17,11:30:00,27,21
Halifax Pool,Studio Cyc 11.30 - 12.20,25-Sep-17,11:30:00,27,24
Halifax Pool,Studio Cyc 12.10-1.00pm,05-Jul-17,12:10:00,27,20
Halifax Pool,Studio Cyc 12.10-1.00pm,12-Jul-17,12:10:00,27,24
Halifax Pool,Studio Cyc 12.10-1.00pm,19-Jul-17,12:10:00,27,22
Halifax Pool,Studio Cyc 12.10-1.00pm,26-Jul-17,12:10:00,27,26
Halifax Pool,Studio Cyc 12.10-1.00pm,02-Aug-17,12:10:00,27,18
Halifax Pool,Studio Cyc 12.10-1.00pm,09-Aug-17,12:10:00,27,26
Halifax Pool,Studio Cyc 12.10-1.00pm,16-Aug-17,12:10:00,27,24
Halifax Pool,Studio Cyc 12.10-1.00pm,23-Aug-17,12:10:00,27,23
Halifax Pool,Studio Cyc 12.10-1.00pm,30-Aug-17,12:10:00,27,20
Halifax Pool,Studio Cyc 12.10-1.00pm,06-Sep-17,12:10:00,27,21
Halifax Pool,Studio Cyc 12.10-1.00pm,13-Sep-17,12:10:00,27,25
Halifax Pool,Studio Cyc 12.10-1.00pm,20-Sep-17,12:10:00,27,19
Halifax Pool,Studio Cyc 12.10-1.00pm,27-Sep-17,12:10:00,27,27
Halifax Pool,Studio Cyc 12.30-1.20pm,03-Jul-17,12:30:00,27,23
Halifax Pool,Studio Cyc 12.30-1.20pm,10-Jul-17,12:30:00,27,24
Halifax Pool,Studio Cyc 12.30-1.20pm,17-Jul-17,12:30:00,27,22
Halifax Pool,Studio Cyc 12.30-1.20pm,24-Jul-17,12:30:00,27,23
Halifax Pool,Studio Cyc 12.30-1.20pm,31-Jul-17,12:30:00,27,16
Halifax Pool,Studio Cyc 12.30-1.20pm,07-Aug-17,12:30:00,27,13
Halifax Pool,Studio Cyc 12.30-1.20pm,14-Aug-17,12:30:00,27,16
Halifax Pool,Studio Cyc 12.30-1.20pm,21-Aug-17,12:30:00,27,17
Halifax Pool,Studio Cyc 12.30-1.20pm,28-Aug-17,12:30:00,27,13
Halifax Pool,Studio Cyc 12.30-1.20pm,04-Sep-17,12:30:00,27,12
Halifax Pool,Studio Cyc 12.30-1.20pm,11-Sep-17,12:30:00,27,24
Halifax Pool,Studio Cyc 12.30-1.20pm,18-Sep-17,12:30:00,27,18
Halifax Pool,Studio Cyc 12.30-1.20pm,25-Sep-17,12:30:00,27,14
Halifax Pool,Studio Cycling 1.10pm-2pm,14-Jul-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,21-Jul-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,28-Jul-17,13:10:00,27,25
Halifax Pool,Studio Cycling 1.10pm-2pm,04-Aug-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,11-Aug-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,18-Aug-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,25-Aug-17,13:10:00,27,22
Halifax Pool,Studio Cycling 1.10pm-2pm,01-Sep-17,13:10:00,27,17
Halifax Pool,Studio Cycling 1.10pm-2pm,08-Sep-17,13:10:00,27,24
Halifax Pool,Studio Cycling 1.10pm-2pm,15-Sep-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,22-Sep-17,13:10:00,27,27
Halifax Pool,Studio Cycling 1.10pm-2pm,29-Sep-17,13:10:00,27,24
Halifax Pool,Studio Cycling 7.05 -7.55,04-Jul-17,07:05:00,27,15
Halifax Pool,Studio Cycling 7.05 -7.55,11-Jul-17,07:05:00,27,15
Halifax Pool,Studio Cycling 7.05 -7.55,18-Jul-17,07:05:00,27,17
Halifax Pool,Studio Cycling 7.05 -7.55,25-Jul-17,07:05:00,27,18
Halifax Pool,Studio Cycling 7.05 -7.55,01-Aug-17,07:05:00,27,24
Halifax Pool,Studio Cycling 7.05 -7.55,08-Aug-17,07:05:00,27,23
Halifax Pool,Studio Cycling 7.05 -7.55,15-Aug-17,07:05:00,27,18
Halifax Pool,Studio Cycling 7.05 -7.55,22-Aug-17,07:05:00,27,17
Halifax Pool,Studio Cycling 7.05 -7.55,29-Aug-17,07:05:00,27,21
Halifax Pool,Studio Cycling 7.05 -7.55,05-Sep-17,07:05:00,27,20
Halifax Pool,Studio Cycling 7.05 -7.55,12-Sep-17,07:05:00,27,16
Halifax Pool,Studio Cycling 7.05 -7.55,19-Sep-17,07:05:00,27,12
Halifax Pool,Studio Cycling 7.05 -7.55,26-Sep-17,07:05:00,27,12
Halifax Pool,Swimfit 6.30 -7.30pm,03-Jul-17,18:30:00,15,9
Halifax Pool,Swimfit 6.30 -7.30pm,10-Jul-17,18:30:00,15,10
Halifax Pool,Swimfit 6.30 -7.30pm,17-Jul-17,18:30:00,15,10
Halifax Pool,Swimfit 6.30 -7.30pm,24-Jul-17,18:30:00,15,15
Halifax Pool,Swimfit 6.30 -7.30pm,31-Jul-17,18:30:00,15,11
Halifax Pool,Swimfit 6.30 -7.30pm,07-Aug-17,18:30:00,15,8
Halifax Pool,Swimfit 6.30 -7.30pm,14-Aug-17,18:30:00,15,9
Halifax Pool,Swimfit 6.30 -7.30pm,21-Aug-17,18:30:00,15,13
Halifax Pool,Swimfit 6.30 -7.30pm,04-Sep-17,18:30:00,15,10
Halifax Pool,Swimfit 6.30 -7.30pm,11-Sep-17,18:30:00,15,8
Halifax Pool,Swimfit 6.30 -7.30pm,18-Sep-17,18:30:00,15,10
Halifax Pool,Swimfit 6.30 -7.30pm,25-Sep-17,18:30:00,15,8
Halifax Pool,Swimfit 6.30-7.00am,03-Jul-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,17-Jul-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,24-Jul-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,31-Jul-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,07-Aug-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,14-Aug-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,21-Aug-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,04-Sep-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,18-Sep-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.00am,25-Sep-17,06:30:00,6,1
Halifax Pool,Swimfit 6.30-7.30am,03-Jul-17,06:30:00,15,13
Halifax Pool,Swimfit 6.30-7.30am,10-Jul-17,06:30:00,15,9
Halifax Pool,Swimfit 6.30-7.30am,17-Jul-17,06:30:00,15,14
Halifax Pool,Swimfit 6.30-7.30am,24-Jul-17,06:30:00,15,10
Halifax Pool,Swimfit 6.30-7.30am,31-Jul-17,06:30:00,15,9
Halifax Pool,Swimfit 6.30-7.30am,07-Aug-17,06:30:00,15,11
Halifax Pool,Swimfit 6.30-7.30am,14-Aug-17,06:30:00,15,10
Halifax Pool,Swimfit 6.30-7.30am,21-Aug-17,06:30:00,15,14
Halifax Pool,Swimfit 6.30-7.30am,04-Sep-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30-7.30am,11-Sep-17,06:30:00,15,10
Halifax Pool,Swimfit 6.30-7.30am,18-Sep-17,06:30:00,15,9
Halifax Pool,Swimfit 6.30-7.30am,25-Sep-17,06:30:00,15,13
Halifax Pool,Swimfit 6.30am -7.30am,05-Jul-17,06:30:00,15,8
Halifax Pool,Swimfit 6.30am -7.30am,12-Jul-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,19-Jul-17,06:30:00,15,13
Halifax Pool,Swimfit 6.30am -7.30am,26-Jul-17,06:30:00,15,14
Halifax Pool,Swimfit 6.30am -7.30am,02-Aug-17,06:30:00,15,12
Halifax Pool,Swimfit 6.30am -7.30am,09-Aug-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,16-Aug-17,06:30:00,15,11
Halifax Pool,Swimfit 6.30am -7.30am,23-Aug-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,30-Aug-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,06-Sep-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,13-Sep-17,06:30:00,15,12
Halifax Pool,Swimfit 6.30am -7.30am,20-Sep-17,06:30:00,15,15
Halifax Pool,Swimfit 6.30am -7.30am,27-Sep-17,06:30:00,15,8
Halifax Pool,Swimfit 7pm - 8pm,05-Jul-17,19:00:00,15,6
Halifax Pool,Swimfit 7pm - 8pm,07-Jul-17,19:00:00,15,12
Halifax Pool,Swimfit 7pm - 8pm,12-Jul-17,19:00:00,15,5
Halifax Pool,Swimfit 7pm - 8pm,14-Jul-17,19:00:00,15,15
Halifax Pool,Swimfit 7pm - 8pm,19-Jul-17,19:00:00,15,10
Halifax Pool,Swimfit 7pm - 8pm,21-Jul-17,19:00:00,15,13
Halifax Pool,Swimfit 7pm - 8pm,26-Jul-17,19:00:00,15,11
Halifax Pool,Swimfit 7pm - 8pm,28-Jul-17,19:00:00,15,13
Halifax Pool,Swimfit 7pm - 8pm,02-Aug-17,19:00:00,15,12
Halifax Pool,Swimfit 7pm - 8pm,04-Aug-17,19:00:00,15,10
Halifax Pool,Swimfit 7pm - 8pm,09-Aug-17,19:00:00,15,11
Halifax Pool,Swimfit 7pm - 8pm,11-Aug-17,19:00:00,15,10
Halifax Pool,Swimfit 7pm - 8pm,16-Aug-17,19:00:00,15,8
Halifax Pool,Swimfit 7pm - 8pm,18-Aug-17,19:00:00,15,10
Halifax Pool,Swimfit 7pm - 8pm,23-Aug-17,19:00:00,15,6
Halifax Pool,Swimfit 7pm - 8pm,25-Aug-17,19:00:00,15,6
Halifax Pool,Swimfit 7pm - 8pm,30-Aug-17,19:00:00,15,5
Halifax Pool,Swimfit 7pm - 8pm,01-Sep-17,19:00:00,15,9
Halifax Pool,Swimfit 7pm - 8pm,06-Sep-17,19:00:00,15,11
Halifax Pool,Swimfit 7pm - 8pm,08-Sep-17,19:00:00,15,14
Halifax Pool,Swimfit 7pm - 8pm,13-Sep-17,19:00:00,15,8
Halifax Pool,Swimfit 7pm - 8pm,15-Sep-17,19:00:00,15,15
Halifax Pool,Swimfit 7pm - 8pm,20-Sep-17,19:00:00,15,5
Halifax Pool,Swimfit 7pm - 8pm,22-Sep-17,19:00:00,15,11
Halifax Pool,Swimfit 7pm - 8pm,27-Sep-17,19:00:00,15,8
Halifax Pool,Swimfit 7pm - 8pm,29-Sep-17,19:00:00,15,9
Halifax Pool,Tai-Chi  12 -1pm,06-Jul-17,12:00:00,25,8
Halifax Pool,Tai-Chi  12 -1pm,13-Jul-17,12:00:00,25,14
Halifax Pool,Tai-Chi  12 -1pm,20-Jul-17,12:00:00,25,11
Halifax Pool,Tai-Chi  12 -1pm,27-Jul-17,12:00:00,25,9
Halifax Pool,Tai-Chi  12 -1pm,03-Aug-17,12:00:00,25,8
Halifax Pool,Tai-Chi  12 -1pm,10-Aug-17,12:00:00,25,11
Halifax Pool,Tai-Chi  12 -1pm,17-Aug-17,12:00:00,25,9
Halifax Pool,Tai-Chi  12 -1pm,24-Aug-17,12:00:00,25,10
Halifax Pool,Tai-Chi  12 -1pm,31-Aug-17,12:00:00,25,10
Halifax Pool,Tai-Chi  12 -1pm,07-Sep-17,12:00:00,25,6
Halifax Pool,Tai-Chi  12 -1pm,14-Sep-17,12:00:00,25,11
Halifax Pool,Tai-Chi  12 -1pm,21-Sep-17,12:00:00,25,12
Halifax Pool,Tai-Chi  12 -1pm,28-Sep-17,12:00:00,25,12
Halifax Pool,X-Plosive 11.15-12.15pm,03-Jul-17,11:15:00,35,4
Halifax Pool,X-Plosive 11.15-12.15pm,10-Jul-17,11:15:00,35,2
Halifax Pool,X-Plosive 11.15-12.15pm,17-Jul-17,11:15:00,35,5
Halifax Pool,X-Plosive 11.15-12.15pm,24-Jul-17,11:15:00,35,6
Halifax Pool,X-Plosive 12.30pm -1.00pm,04-Jul-17,12:30:00,25,6
Halifax Pool,Xplosive 12.30-1.15pm,11-Jul-17,12:30:00,25,4
Halifax Pool,Xplosive 12.30-1.15pm,18-Jul-17,12:30:00,25,4
Halifax Pool,Xplosive 12.30-1.15pm,25-Jul-17,12:30:00,25,6
Halifax Pool,Xplosive 12.30-1.15pm,01-Aug-17,12:30:00,25,7
Halifax Pool,Xplosive 12.30-1.15pm,08-Aug-17,12:30:00,25,10
Halifax Pool,Xplosive 12.30-1.15pm,15-Aug-17,12:30:00,25,5
Halifax Pool,Xplosive 12.30-1.15pm,22-Aug-17,12:30:00,25,4
Halifax Pool,Xplosive 12.30-1.15pm,29-Aug-17,12:30:00,25,6
Halifax Pool,Xplosive 12.30-1.15pm,05-Sep-17,12:30:00,25,5
Halifax Pool,Xplosive 12.30-1.15pm,12-Sep-17,12:30:00,25,7
Halifax Pool,Xplosive 12.30-1.15pm,19-Sep-17,12:30:00,25,7
Halifax Pool,Xplosive 12.30-1.15pm,26-Sep-17,12:30:00,25,11
Halifax Pool,Zumba 6.15-7.15pm,04-Jul-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,11-Jul-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,18-Jul-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,25-Jul-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,01-Aug-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,08-Aug-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,15-Aug-17,18:15:00,25,23
Halifax Pool,Zumba 6.15-7.15pm,22-Aug-17,18:15:00,25,20
Halifax Pool,Zumba 6.15-7.15pm,29-Aug-17,18:15:00,25,18
Halifax Pool,Zumba 6.15-7.15pm,05-Sep-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,12-Sep-17,18:15:00,25,25
Halifax Pool,Zumba 6.15-7.15pm,19-Sep-17,18:15:00,25,23
Halifax Pool,Zumba 6.15-7.15pm,26-Sep-17,18:15:00,25,25
Halifax Pool,Zumba  10.00-10.50am,01-Jul-17,10:00:00,25,26
Halifax Pool,Zumba  10.00-10.50am,08-Jul-17,10:00:00,25,22
Halifax Pool,Zumba  10.00-10.50am,15-Jul-17,10:00:00,25,22
Halifax Pool,Zumba  10.00-10.50am,22-Jul-17,10:00:00,25,25
Halifax Pool,Zumba  10.00-10.50am,29-Jul-17,10:00:00,25,24
Halifax Pool,Zumba  10.00-10.50am,05-Aug-17,10:00:00,25,25
Halifax Pool,Zumba  10.00-10.50am,12-Aug-17,10:00:00,25,25
Halifax Pool,Zumba  10.00-10.50am,19-Aug-17,10:00:00,25,23
Halifax Pool,Zumba  10.00-10.50am,26-Aug-17,10:00:00,25,24
Halifax Pool,Zumba  10.00-10.50am,09-Sep-17,10:00:00,25,24
Halifax Pool,Zumba  10.00-10.50am,16-Sep-17,10:00:00,25,25
Halifax Pool,Zumba  10.00-10.50am,23-Sep-17,10:00:00,25,23
Halifax Pool,Zumba  10.00-10.50am,30-Sep-17,10:00:00,25,18
North Bridge,20-20-20 9.30-10.30am,04-Jul-17,09:30:00,60,12
North Bridge,20-20-20 9.30-10.30am,11-Jul-17,09:30:00,60,15
North Bridge,20-20-20 9.30-10.30am,18-Jul-17,09:30:00,60,16
North Bridge,20-20-20 9.30-10.30am,25-Jul-17,09:30:00,60,6
North Bridge,20-20-20 9.30-10.30am,01-Aug-17,09:30:00,60,6
North Bridge,20-20-20 9.30-10.30am,08-Aug-17,09:30:00,60,12
North Bridge,20-20-20 9.30-10.30am,15-Aug-17,09:30:00,60,8
North Bridge,20-20-20 9.30-10.30am,22-Aug-17,09:30:00,60,18
North Bridge,20-20-20 9.30-10.30am,29-Aug-17,09:30:00,60,14
North Bridge,20-20-20 9.30-10.30am,05-Sep-17,09:30:00,60,21
North Bridge,20-20-20 9.30-10.30am,12-Sep-17,09:30:00,60,20
North Bridge,20-20-20 9.30-10.30am,19-Sep-17,09:30:00,60,21
North Bridge,20-20-20 9.30-10.30am,26-Sep-17,09:30:00,60,22
North Bridge,20:20:20 9.30-10.30am,06-Jul-17,09:30:00,60,20
North Bridge,20:20:20 9.30-10.30am,13-Jul-17,09:30:00,60,14
North Bridge,20:20:20 9.30-10.30am,20-Jul-17,09:30:00,60,21
North Bridge,20:20:20 9.30-10.30am,27-Jul-17,09:30:00,60,11
North Bridge,20:20:20 9.30-10.30am,03-Aug-17,09:30:00,60,10
North Bridge,20:20:20 9.30-10.30am,10-Aug-17,09:30:00,60,16
North Bridge,20:20:20 9.30-10.30am,17-Aug-17,09:30:00,60,9
North Bridge,20:20:20 9.30-10.30am,24-Aug-17,09:30:00,60,12
North Bridge,20:20:20 9.30-10.30am,31-Aug-17,09:30:00,60,10
North Bridge,20:20:20 9.30-10.30am,07-Sep-17,09:30:00,60,15
North Bridge,20:20:20 9.30-10.30am,14-Sep-17,09:30:00,60,9
North Bridge,20:20:20 9.30-10.30am,21-Sep-17,09:30:00,60,13
North Bridge,20:20:20 9.30-10.30am,28-Sep-17,09:30:00,60,14
North Bridge,B L T Antenatal Mums,16-Aug-17,09:45:00,40,1
North Bridge,B L T Antenatal Mums,13-Sep-17,09:45:00,40,1
North Bridge,B L T Chair Exercise,14-Jul-17,12:30:00,40,2
