"OA11CD","LAD11NM","PM252013me"
"E00011154","Harrow",15.176312291724
"E00011155","Harrow",15.234227319049
"E00011152","Harrow",15.213208703995
"E00011153","Harrow",15.216894087244
"E00011150","Harrow",15.122026819932
"E00011151","Harrow",15.16066336417
"E00011158","Harrow",15.07868812561
"E00011159","Harrow",15.243298867653
"E00010916","Harrow",15.242504942006
"E00010997","Harrow",15.441779454549
"E00010996","Harrow",15.669056363625
"E00010917","Harrow",15.271794597659
"E00010995","Harrow",15.468250777193
"E00010914","Harrow",15.234394815233
"E00010994","Harrow",15.140353406785
"E00010915","Harrow",15.301766640101
"E00010993","Harrow",15.256149502511
"E00010912","Harrow",15.201503144541
"E00010913","Harrow",15.203524920405
"E00010992","Harrow",15.045699191093
"E00010991","Harrow",15.041113743112
"E00010910","Harrow",15.301712816954
"E00010990","Harrow",15.023802848089
"E00010911","Harrow",15.600781611034
"E00010999","Harrow",15.355565323549
"E00010918","Harrow",15.390518837787
"E00010998","Harrow",15.161953243209
"E00010919","Harrow",15.323650779305
"E00011066","Harrow",15.492224512873
"E00011067","Harrow",15.133571276899
"E00011064","Harrow",15.132167838002
"E00011065","Harrow",15.724977777715
"E00011062","Harrow",15.514754169392
"E00011063","Harrow",15.156720736348
"E00011060","Harrow",15.236477690084
"E00011061","Harrow",15.393959287187
"E00011068","Harrow",15.167659978867
"E00010826","Harrow",15.314731615894
"E00011069","Harrow",15.351604007235
"E00010827","Harrow",15.236971475382
"E00010824","Harrow",15.109232819599
"E00010825","Harrow",15.155809951551
"E00010822","Harrow",15.165261361451
"E00010823","Harrow",15.168028321597
"E00010820","Harrow",15.153607576835
"E00010821","Harrow",15.135851608132
"E00010828","Harrow",15.11889710502
"E00010829","Harrow",15.24247885138
"E00010513","Haringey",15.582036062118
"E00010267","Haringey",15.868122692766
"E00010265","Haringey",16.038298797607
"E00010269","Haringey",16.163340404116
"E00010502","Haringey",16.077272808741
"E00010508","Haringey",15.701752446493
"E00010459","Haringey",16.146629010477
"E00010175","Haringey",16.10217212584
"E00010170","Haringey",15.863412448338
"E00010179","Haringey",16.103301551125
"E00009930","Haringey",15.77945980072
"E00170323","Haringey",15.563363075256
"E00170321","Haringey",16.980118875918
"E00010095","Haringey",16.098856727282
"E00010014","Haringey",15.689351272583
"E00009846","Haringey",15.562719600957
"E00009845","Haringey",15.709955715742
"E00009843","Haringey",15.683612324975
"E00010324","Haringey",16.371389745076
"E00010323","Haringey",16.436457824707
"E00010276","Haringey",16.365215252607
"E00010274","Haringey",15.947489072692
"E00010270","Haringey",15.975427090038
"E00010271","Haringey",16.10762539848
"E00010426","Haringey",15.656762299714
"E00010420","Haringey",15.740332871675
"E00009902","Haringey",15.648261271732
"E00009983","Haringey",15.740440647777
"E00009854","Haringey",15.63215111148
"E00009855","Haringey",16.210386567646
"E00010046","Haringey",16.175974532262
"E00010040","Haringey",16.417128456116
"E00009924","Haringey",16.309155623118
"E00009920","Haringey",15.77703946287
"E00010511","Haringey",15.535194664001
"E00010518","Haringey",15.5259872984
"E00010519","Haringey",16.779224320213
"E00010337","Haringey",16.311073545976
"E00010332","Haringey",15.857682409741
"E00010330","Haringey",15.851770696969
"E00010246","Haringey",15.722364350567
"E00010247","Haringey",16.165000638095
"E00010242","Haringey",15.60940063243
"E00010241","Haringey",15.749327751898
"E00010434","Haringey",15.805064662083
"E00010432","Haringey",15.973641334041
"E00010152","Haringey",15.933766918418
"E00009917","Haringey",15.874705963946
"E00009996","Haringey",16.035298964557
"E00009914","Haringey",15.762483410719
"E00009995","Haringey",15.669167045311
"E00009915","Haringey",16.36544600157
"E00009994","Haringey",15.551921698698
"E00009913","Haringey",15.768836901738
"E00009992","Haringey",15.522850601613
"E00010064","Haringey",15.744560007206
"E00170301","Haringey",16.378310432787
"E00010060","Haringey",16.436213765826
"E00010306","Haringey",16.09246561744
"E00010387","Haringey",16.61756503582
"E00010307","Haringey",16.149451934685
"E00010386","Haringey",15.860656775437
"E00010258","Haringey",16.007337212563
"E00010567","Haringey",16.004981822156
"E00010561","Haringey",16.113342651954
"E00010568","Haringey",16.369305030159
"E00010485","Haringey",15.823934122573
"E00010404","Haringey",16.677256324074
"E00010405","Haringey",16.468499276949
"E00010484","Haringey",15.865674278953
"E00010401","Haringey",15.952620041676
"E00010480","Haringey",16.199231820028
"E00010489","Haringey",15.849394312092
"E00010126","Haringey",15.737105857494
"E00010121","Haringey",15.679350151206
"E00010077","Haringey",15.998892922555
"E00010074","Haringey",15.960647829117
"E00010071","Haringey",16.036052041584
"E00009837","Haringey",15.732387044213
"E00009839","Haringey",15.583373393653
"E00010315","Haringey",16.11124704322
"E00010394","Haringey",16.027185997493
"E00010311","Haringey",16.160632796037
"E00010390","Haringey",15.950998675439
"E00010319","Haringey",16.132583383011
"E00010398","Haringey",17.130086296483
"E00010220","Haringey",15.670772497912
"E00010496","Haringey",15.656123210222
"E00010417","Haringey",15.787147326347
"E00010139","Haringey",15.897611592611
"E00009964","Haringey",15.818727560604
"E00009968","Haringey",15.837776803134
"E00009969","Haringey",15.776007759237
"E00009883","Haringey",15.913457986785
"E00010542","Haringey",15.601303977966
"E00010541","Haringey",15.887292722066
"E00010109","Haringey",15.967153320313
"E00010188","Haringey",15.929230633904
"E00009970","Haringey",15.99083622591
"E00010051","Haringey",15.951410566057
"E00009895","Haringey",15.738976266649
"E00009899","Haringey",15.592261534471
"E00010364","Haringey",16.234235564868
"E00010369","Haringey",16.46733727566
"E00010554","Haringey",15.761012826647
"E00010553","Haringey",15.950516761878
"E00010550","Haringey",15.896702019565
"E00010559","Haringey",16.456640813258
"E00010464","Haringey",15.974409434172
"E00010468","Haringey",15.663083818224
"E00010115","Haringey",15.681900387719
"E00010194","Haringey",16.508105423715
"E00010193","Haringey",16.103326054507
"E00010112","Haringey",15.937121868134
"E00010118","Haringey",15.663519946012
"E00010199","Haringey",15.833842413766
"E00009946","Haringey",15.985634900014
"E00009947","Haringey",15.958114911925
"E00010026","Haringey",16.352108944546
"E00010029","Haringey",16.39112801022
"E00010375","Haringey",15.891102872576
"E00010372","Haringey",15.894416957066
"E00010292","Haringey",15.963222485668
"E00010213","Haringey",15.705366543361
"E00010290","Haringey",16.65941450119
"E00010211","Haringey",15.810602751123
"E00010526","Haringey",15.835680617661
"E00010524","Haringey",15.70061284701
"E00010525","Haringey",15.801348889128
"E00010446","Haringey",15.713872121728
"E00010444","Haringey",16.36935910445
"E00010441","Haringey",15.758285897119
"E00009933","Haringey",15.704911121955
"E00009931","Haringey",15.831541263696
"E00009938","Haringey",15.885383657976
"E00009939","Haringey",16.11176340264
"E00010066","Haringey",15.859248858232
"E00170302","Haringey",16.166965324785
"E00010067","Haringey",16.047105848789
"E00170303","Haringey",15.701985997039
"E00170300","Haringey",16.503087356173
"E00010065","Haringey",15.873970159844
"E00010062","Haringey",16.117008048044
"E00170306","Haringey",15.450994669906
"E00170307","Haringey",16.661097884178
"E00170304","Haringey",16.108439981937
"E00010061","Haringey",16.070983928183
"E00170305","Haringey",16.943986199119
"E00170308","Haringey",16.750864846366
"E00170309","Haringey",15.469500627091
"E00010068","Haringey",15.926296568864
"E00010069","Haringey",16.732152800127
"E00010476","Haringey",15.818906398047
"E00009956","Haringey",16.116019517183
"E00010034","Haringey",16.152503067665
"E00009862","Haringey",15.619478807217
"E00010341","Haringey",15.916643897099
"E00010349","Haringey",15.986484675572
"E00010533","Haringey",15.7189500477
"E00010166","Haringey",15.708405156289
"E00010410","Haringey",15.866249377911
"E00010490","Haringey",15.860982784005
"E00010411","Haringey",15.830367069052
"E00010499","Haringey",15.676140266129
"E00010418","Haringey",15.716999449049
"E00010498","Haringey",15.803031431426
"E00010419","Haringey",15.757945259412
"E00010047","Haringey",15.961384974993
"E00010044","Haringey",15.959683571543
"E00010168","Haringey",15.7195445602
"E00010009","Haringey",15.88559281826
"E00010088","Haringey",15.875274009705
"E00010351","Haringey",16.003562076836
"E00010359","Haringey",16.054563493871
"E00010266","Haringey",15.976337238594
"E00010264","Haringey",16.089200104232
"E00010262","Haringey",15.955087914186
"E00010263","Haringey",16.169549552762
"E00010260","Haringey",15.997039525405
"E00010261","Haringey",15.982830559766
"E00010268","Haringey",15.955383141836
"E00010506","Haringey",15.947316569667
"E00010507","Haringey",15.710157632828
"E00010504","Haringey",16.287349958268
"E00010505","Haringey",15.792936247748
"E00010503","Haringey",15.775081898743
"E00010500","Haringey",15.886270383771
"E00010501","Haringey",15.626774859073
"E00010509","Haringey",15.714896003405
"E00010456","Haringey",16.04609359839
"E00010457","Haringey",15.822147392091
"E00010454","Haringey",16.365079804471
"E00010455","Haringey",16.675291227916
"E00010452","Haringey",15.855935007334
"E00010453","Haringey",15.95314285367
"E00010450","Haringey",16.014332516572
"E00010451","Haringey",15.871309486595
"E00010458","Haringey",16.016710628163
"E00010176","Haringey",15.829314482839
"E00010177","Haringey",15.885582494736
"E00010174","Haringey",16.154668415294
"E00010172","Haringey",16.187555782379
"E00010173","Haringey",15.67936085774
"E00010171","Haringey",15.650243238123
"E00010178","Haringey",16.232317022979
"E00009936","Haringey",15.854893439157
"E00009937","Haringey",15.722471198257
"E00009934","Haringey",15.741342891346
"E00009935","Haringey",15.730919429234
"E00009932","Haringey",15.848399128233
"E00170322","Haringey",15.715701064548
"E00170320","Haringey",16.448396281192
"E00170324","Haringey",15.543860303031
"E00010097","Haringey",16.166088479464
"E00010016","Haringey",16.053688706873
"E00010096","Haringey",16.346378779411
"E00010017","Haringey",16.189091894362
"E00010094","Haringey",16.324502302253
"E00010015","Haringey",16.124584920198
"E00010093","Haringey",15.812564120119
"E00010012","Haringey",15.682317329605
"E00010092","Haringey",16.375891515944
"E00010013","Haringey",15.724489067822
"E00010010","Haringey",15.672111257722
"E00010091","Haringey",16.002641010284
"E00010090","Haringey",15.981188231823
"E00010011","Haringey",15.624194160837
"E00010099","Haringey",15.743468885422
"E00010018","Haringey",16.602630416552
"E00010098","Haringey",16.355672983023
"E00010019","Haringey",15.416942177749
"E00009847","Haringey",15.601203528928
"E00009844","Haringey",15.483309047487
"E00009842","Haringey",15.787002295983
"E00009840","Haringey",15.81117420432
"E00009841","Haringey",15.561739325523
"E00009848","Haringey",16.373804974912
"E00009849","Haringey",15.875582439383
"E00010326","Haringey",16.410999937491
"E00010327","Haringey",16.305880128292
"E00010325","Haringey",16.110698921736
"E00010322","Haringey",16.0591971224
"E00010320","Haringey",15.837837077476
"E00010321","Haringey",16.090355850929
"E00010328","Haringey",16.674266012091
"E00010329","Haringey",15.677121203197
"E00010277","Haringey",16.320039138794
"E00010275","Haringey",15.994247867948
"E00010272","Haringey",16.550806204478
"E00010273","Haringey",16.700447005384
"E00010278","Haringey",16.858577728271
"E00010279","Haringey",16.163294148895
"E00010516","Haringey",15.604911572593
"E00010517","Haringey",15.538589781903
"E00010514","Haringey",15.880946965285
"E00010515","Haringey",15.529200246062
"E00010512","Haringey",15.580819597611
"E00010510","Haringey",15.94428062439
"E00010427","Haringey",15.596205213177
"E00010424","Haringey",15.75270986557
"E00010425","Haringey",15.869563531403
"E00010422","Haringey",15.863469659466
"E00010423","Haringey",15.593280459895
"E00010421","Haringey",15.672447776794
"E00010428","Haringey",15.908142447472
"E00010429","Haringey",15.626911563258
"E00010146","Haringey",15.801672628948
"E00010147","Haringey",15.710181248041
"E00010144","Haringey",15.686736937725
"E00010145","Haringey",15.7483690702
"E00010142","Haringey",16.117397261829
"E00010143","Haringey",15.786414491369
"E00010140","Haringey",15.856696844101
"E00010141","Haringey",15.784513918559
"E00010148","Haringey",15.991772357155
"E00010149","Haringey",16.129486656189
"E00165800","Haringey",15.525532287464
"E00009906","Haringey",15.762488101391
"E00009987","Haringey",16.120798357071
"E00009907","Haringey",16.421816327355
"E00009986","Haringey",15.862016277654
"E00009985","Haringey",16.405160774619
"E00009904","Haringey",15.740297956616
"E00009905","Haringey",15.740191504013
"E00009984","Haringey",16.305553655367
"E00009903","Haringey",15.593729531587
"E00009982","Haringey",16.061694841706
"E00009900","Haringey",15.861167098537
"E00009901","Haringey",15.57863601957
"E00009980","Haringey",15.952765699533
"E00009989","Haringey",15.751205726906
"E00009908","Haringey",16.314050637403
"E00009909","Haringey",15.753601308139
"E00009988","Haringey",15.495753137993
"E00009856","Haringey",15.691435074557
"E00009857","Haringey",15.556386275913
"E00009852","Haringey",15.614545540376
"E00009853","Haringey",15.724642456555
"E00009850","Haringey",15.643257814295
"E00009851","Haringey",15.644129071629
"E00009858","Haringey",15.749177095367
"E00009859","Haringey",15.642172363826
"E00010336","Haringey",16.091303979197
"E00010334","Haringey",15.946106723098
"E00010335","Haringey",16.107522270896
"E00010333","Haringey",15.75428846818
"E00010331","Haringey",16.255498655911
"E00010338","Haringey",15.926755553025
"E00010339","Haringey",15.896664029461
"E00010244","Haringey",15.955219376762
"E00010245","Haringey",15.522141427147
"E00010243","Haringey",15.537092821939
"E00010240","Haringey",15.571507170394
"E00010248","Haringey",15.528307425457
"E00010249","Haringey",15.569322872162
"E00010436","Haringey",15.852881062932
"E00010437","Haringey",15.618738651276
"E00010435","Haringey",15.585660632451
"E00010433","Haringey",15.622616037409
"E00010430","Haringey",15.658941090107
"E00010431","Haringey",15.600988556357
"E00010438","Haringey",15.620984351381
"E00010439","Haringey",15.658837723732
"E00010156","Haringey",15.812071743658
"E00010157","Haringey",15.880157949961
"E00010154","Haringey",15.710847049952
"E00010155","Haringey",16.358124421567
"E00010153","Haringey",15.713981568813
"E00010150","Haringey",15.975089291732
"E00010151","Haringey",15.803828918771
"E00010158","Haringey",15.824025853166
"E00010159","Haringey",16.190129373588
"E00009916","Haringey",15.771004936912
"E00009997","Haringey",16.785022039262
"E00009912","Haringey",15.822929024696
"E00009993","Haringey",15.480890348143
"E00009910","Haringey",15.728313147132
"E00009991","Haringey",15.72852512598
"E00009990","Haringey",15.701078634996
"E00009911","Haringey",15.751892557331
"E00009918","Haringey",15.800829972161
"E00009999","Haringey",15.781547649487
"E00009919","Haringey",15.842901563644
"E00009998","Haringey",15.763226097877
"E00010304","Haringey",16.3617922839
"E00010385","Haringey",17.357968984331
"E00010305","Haringey",16.827997378449
"E00010384","Haringey",16.010957086788
"E00010302","Haringey",16.288035964966
"E00010383","Haringey",16.048496926737
"E00010303","Haringey",15.860238122158
"E00010382","Haringey",16.009314896925
"E00010300","Haringey",16.027560011546
"E00010381","Haringey",16.196415982348
"E00010301","Haringey",15.814175594
"E00010380","Haringey",16.335249465445
