Newcastle City Council Invoices over £500 paid in May 2010,,,,,,

Directorate,Service Area,Payment Date,Supplier Name,Internal Ref,Capital/ Revenue,Grand Total
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673851,Revenue,604.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673852,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674065,Revenue,549.90
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673827,Revenue,1315.32
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673853,Revenue,957.52
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673882,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674223,Revenue,548.22
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673854,Revenue,1509.38
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673855,Revenue,2404.70
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673859,Revenue,3350.00
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673883,Revenue,884.66
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673821,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673822,Revenue,2003.78
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673897,Revenue,920.76
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674019,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674022,Revenue,904.54
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674173,Revenue,1126.79
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674230,Revenue,1781.82
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674027,Revenue,1277.50
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674238,Revenue,923.36
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674038,Revenue,987.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674081,Revenue,1882.02
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674039,Revenue,1011.06
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674041,Revenue,779.00
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673863,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674082,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674118,Revenue,576.96
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674094,Revenue,1187.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674040,Revenue,933.34
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673861,Revenue,1050.10
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674108,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674093,Revenue,2356.71
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674105,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674136,Revenue,1099.28
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674111,Revenue,1672.22
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674107,Revenue,1344.20
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674115,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674120,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674228,Revenue,625.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674119,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674211,Revenue,678.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674127,Revenue,972.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674196,Revenue,877.32
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674153,Revenue,609.72
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674221,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674195,Revenue,806.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674140,Revenue,1781.82
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674203,Revenue,1263.14
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674229,Revenue,1279.16
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673983,Revenue,678.52
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674023,Revenue,1906.10
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673981,Revenue,789.24
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674147,Revenue,1298.86
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674011,Revenue,515.56
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673987,Revenue,558.22
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673819,Revenue,878.78
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673913,Revenue,804.82
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673923,Revenue,631.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674013,Revenue,2783.00
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674099,Revenue,2539.61
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673818,Revenue,1023.51
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673902,Revenue,558.22
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674183,Revenue,1794.61
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674015,Revenue,1298.86
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674152,Revenue,1645.60
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673989,Revenue,682.54
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673910,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673911,Revenue,1949.91
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673900,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674016,Revenue,2114.76
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674128,Revenue,725.40
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674214,Revenue,2120.13
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674014,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673917,Revenue,1162.64
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673903,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673921,Revenue,1062.56
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673931,Revenue,915.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674012,Revenue,1652.81
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674031,Revenue,1357.58
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673920,Revenue,1051.66
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674018,Revenue,1722.10
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673908,Revenue,508.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673918,Revenue,1892.80
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674143,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674155,Revenue,780.98
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674174,Revenue,831.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674150,Revenue,2416.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674009,Revenue,519.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673973,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673998,Revenue,1880.38
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673933,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673930,Revenue,1298.86
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674231,Revenue,590.44
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673941,Revenue,1548.96
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673949,Revenue,2476.20
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673936,Revenue,1187.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673940,Revenue,2275.68
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673957,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673922,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673926,Revenue,1187.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673953,Revenue,746.12
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673899,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674098,Revenue,1501.46
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673966,Revenue,515.56
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673963,Revenue,764.60
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674146,Revenue,1733.98
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674156,Revenue,2003.78
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673955,Revenue,805.42
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673954,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673947,Revenue,975.66
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673944,Revenue,691.26
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673979,Revenue,1409.84
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673985,Revenue,704.92
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673927,Revenue,1051.66
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674149,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673962,Revenue,593.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673969,Revenue,1287.88
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4674086,Revenue,2088.94
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673965,Revenue,1221.37
Childrens Services,Social Services - Carepay              ,24/05/10,Redacted Personal Data,4673937,Revenue,927.77
Childrens Services,West Riverside S/Start           ,18/05/10,ALBANY OFFICE FURNITURE SOLUTIONS,4652718,Revenue,520.00
