Department,Entity,Date of Payment,Expense Type,Project,Expense Area,Supplier,Transaction Number,Amount,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,25704,FUSION,BECK & POLLITZER ENG.,5100312161,20632.30,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PLANT SPARES,23111,FUSION,BECKHOFF AUTOMATION LTD,5100311732,5724.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PROFESSIONAL SERVICES,25103,FUSION,BELDEN,5100312699,889.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PLANT & EQUIPMENT,25103,FUSION,BELLEVILLE SPRINGS LTD,5100310785,4208.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT & EQUIPMENT,25103,FUSION,BELLEVILLE SPRINGS LTD,5100311603,509.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PLANT & EQUIPMENT,25103,FUSION,BELLEVILLE SPRINGS LTD,5100311805,28.79,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PLANT & EQUIPMENT,25103,FUSION,BELLEVILLE SPRINGS LTD,5100312023,1637.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PLANT & EQUIPMENT,25103,FUSION,BELLEVILLE SPRINGS LTD,5100312635,249.71,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PLANT & EQUIPMENT,23106,FUSION,BLACK BOX UK LTD,5100312620,268.66,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PLANT & EQUIPMENT,23111,FUSION,BLACK BOX UK LTD,5100311908,270.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PLANT & EQUIPMENT,23152,FUSION,BLACK BOX UK LTD,5100312160,914.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312455,5034.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312457,4060.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312459,1196.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312460,340.65,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312461,1196.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312462,1196.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312463,851.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312465,1196.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312466,851.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312467,1196.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,HIRED STAFF,0,FUSION,BLACK DIAMOND UMBRELLA LTD,5100312468,851.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,BOOKS & PUBLICATIONS,23150,FUSION,BLACKWELL UK LTD,5100311676,112.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,BOOKS & PUBLICATIONS,25702,FUSION,BLACKWELL UK LTD,5100311998,183.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,18/11/2014,CONFERENCES/MEETINGS,25403,FUSION,Blooming,1900060540,2010.05,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,LAUNDRY,23161,FUSION,BLUEBELL LAUNDRY,5100312619,151.52,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,IT EQUIPMENT NON CAPITAL,23132,FUSION,BLUEFORT SECURITY,5100311877,9987.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PROFESSIONAL SERVICES,23103,FUSION,BNS NUCLEAR SERVICES,5100311361,121988.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,PROFESSIONAL SERVICES,23103,FUSION,BNS NUCLEAR SERVICES,5100311879,44277.69,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,23103,FUSION,BNS NUCLEAR SERVICES,5100312156,44657.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,21033,SUPPORT SERVICES,BOC LTD,5100311737,3145.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,23103,FUSION,BOC LTD,5100310783,48.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,23103,FUSION,BOC LTD,5100310784,48.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,23103,FUSION,BOC LTD,5100311046,47.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,23103,FUSION,BOC LTD,5100311053,11.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23103,FUSION,BOC LTD,5100312046,47.64,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23103,FUSION,BOC LTD,5100312193,21.76,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23103,FUSION,BOC LTD,5100312200,82.92,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,GASES,23123,FUSION,BOC LTD,5100310774,223.24,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,23123,FUSION,BOC LTD,5100310904,32924.92,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23123,FUSION,BOC LTD,5100311840,332.40,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23123,FUSION,BOC LTD,5100312408,10427.62,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,GASES,23128,FUSION,BOC LTD,5100309816,5438.94,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,GASES,23128,FUSION,BOC LTD,5100310768,123.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,GASES,23128,FUSION,BOC LTD,5100311330,48.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23128,FUSION,BOC LTD,5100312175,311.08,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23131,FUSION,BOC LTD,5100312184,255.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23150,FUSION,BOC LTD,5100312170,235.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23151,FUSION,BOC LTD,5100312174,413.69,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23151,FUSION,BOC LTD,5100312178,32.76,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23152,FUSION,BOC LTD,5100312182,252.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23161,FUSION,BOC LTD,5100312188,51.48,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,GASES,23164,FUSION,BOC LTD,5100311327,1374.78,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,23164,FUSION,BOC LTD,5100312176,216.32,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,25702,FUSION,BOC LTD,5100312187,84.20,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,25702,FUSION,BOC LTD,5100312475,249.61,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,28040,PROPERTY,BOC LTD,5100310767,415.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,GASES,28040,PROPERTY,BOC LTD,5100311328,126.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,28040,PROPERTY,BOC LTD,5100312419,126.56,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,GASES,29030,FUSION,BOC LTD,5100310776,138.04,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,GASES,29030,FUSION,BOC LTD,5100311056,40.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,29030,FUSION,BOC LTD,5100312180,138.04,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,GASES,29030,FUSION,BOC LTD,5100312195,40.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PROFESSIONAL SERVICES,29200,FUSION,Bond Bryan Architech Ltd,5100312059,6000.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,29030,FUSION,BOXER MACHINE TOOLS SERVICES,5100312148,440.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,29030,FUSION,BOXER MACHINE TOOLS SERVICES,5100312149,605.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,29030,FUSION,BOXER MACHINE TOOLS SERVICES,5100312150,385.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,29030,FUSION,BOXER MACHINE TOOLS SERVICES,5100312152,385.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,ARCHIVING & RECORDS,21033,SUPPORT SERVICES,BOX-IT UK LTD,5100311040,2086.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT SPARES,23121,FUSION,BRITE PRECISION,5100311613,9286.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT SPARES,23121,FUSION,BRITE PRECISION,5100311614,1045.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PLANT SPARES,23621,FUSION,BRITE PRECISION,5100312593,11925.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PLANT SPARES,23621,FUSION,BRITE PRECISION,5100312594,10600.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,BOOKS & PUBLICATIONS,23109,FUSION,BRITISH STANDARDS INSTITUTION,5100311515,260.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,PROFESSIONAL SERVICES,28201,PROPERTY,BSP CONSULTING,5100312324,1210.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,MATERIALS & SPARES,23151,FUSION,BSS OXFORD,5100312060,74.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,PERSONAL PROTECTIVE EQUIPMENT,23129,FUSION,BUCK & HICKMAN LTD,5100311834,192.52,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,PERSONAL PROTECTIVE EQUIPMENT,23129,FUSION,BUCK & HICKMAN LTD,5100312262,89.94,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23103,FUSION,BUDGET FORKTRUCKS LTD,5100311675,584.72,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23103,FUSION,BUDGET FORKTRUCKS LTD,5100311859,390.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,MATERIALS & SPARES,23151,FUSION,BUDGET FORKTRUCKS LTD,5100311860,312.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23151,FUSION,BUDGET FORKTRUCKS LTD,5100311861,342.33,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23151,FUSION,BUDGET FORKTRUCKS LTD,5100312086,263.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23161,FUSION,BUDGET FORKTRUCKS LTD,5100311858,268.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,23161,FUSION,BUDGET FORKTRUCKS LTD,5100311862,342.33,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT & EQUIPMENT,21034,FUSION,CALUMET,5100310828,90.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT & EQUIPMENT,23104,FUSION,CALUMET,5100311345,67.75,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,TRAINING COURSE FEES,21033,SUPPORT SERVICES,CANON FIRE PROTECTION,5100310436,495.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,29/10/2014,HEALTH PHYSICS,21033,SUPPORT SERVICES,Capital business Services Ltd,5100311499,785.37,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,29030,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100311270,366.91,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,29030,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100311552,264.11,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,10/11/2014,CONSUMABLES,29030,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100312220,57.90,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,CONSUMABLES,29030,FUSION,CARILLON INDUSTRIAL SERVICES LTD,5100312781,26.67,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,13/11/2014,MATERIALS & SPARES,23106,FUSION,Case Market Ltd,1900060538,1183.73,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,COMPENSATION AND CLAIMANT,21032,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100311909,105.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,COMPENSATION AND CLAIMANT,21032,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100311910,447.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,COMPENSATION AND CLAIMANT,21032,SUPPORT SERVICES,CATER LEYDON MILLARD LTD,5100311911,297.50,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,OTHER STAFF COSTS,23105,FUSION,CBS Butler,1900060502,6267.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,PROFESSIONAL SERVICES,28200,PROPERTY,CELTECH CONSULTANCY LTD,5100312443,700.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23128,FUSION,Cembre Ltd,5100312217,131.88,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23128,FUSION,Cembre Ltd,5100312357,141.12,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,OTHER EXTERNAL COSTS,25701,FUSION,CIEMAT,1900060503,260.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25103,FUSION,CITY ENGINEERING LTD,5100312726,1336.96,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25702,FUSION,CITY ENGINEERING LTD,5100312435,115.38,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,LAUNDRY,29030,FUSION,CLEAN LINEN SERVICES LTD,5100311838,96.15,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CATERING,28040,PROPERTY,CLEANSING SERVICE GROUP LTD,5100307056,74.30,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,05/11/2014,CATERING,28040,PROPERTY,CLEANSING SERVICE GROUP LTD,5100307057,54.60,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,UTILITIES/GAS,28020,PROPERTY,COFELY LTD,5100312228,798.27,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,UTILITIES/GAS,28050,PROPERTY,COFELY LTD,5100311219,2234.63,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,UTILITIES/GAS,28050,PROPERTY,COFELY LTD,5100311221,141.18,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,REPAIRS & MAINTENANCE,25836,FUSION,COLAS LTD,5100312450,715.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100311353,297.92,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100311758,2804.45,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100311760,744.80,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100312052,1334.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100312053,2570.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100312057,3988.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,12/11/2014,MATERIALS & SPARES,25103,FUSION,Colbree precision Ltd,5100312058,21.28,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT & EQUIPMENT,23150,FUSION,COLE-PALMER INSTRUMENTAL COMPANY LTD,5100311605,625.23,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,25103,FUSION,COMPLETE PCB SERVICES LTD,5100311263,780.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,25701,FUSION,COMPLETE PCB SERVICES LTD,5100311264,1077.84,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,03/11/2014,MATERIALS & SPARES,25701,FUSION,COMPLETE PCB SERVICES LTD,5100311808,1820.25,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,17/11/2014,MATERIALS & SPARES,25701,FUSION,COMPLETE PCB SERVICES LTD,5100312382,594.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,PLANT SPARES,23120,FUSION,CONDEC INDUSTRIAL MAINTENANCE,5100311531,3440.00,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23120,FUSION,CPC PLC,5100311267,17.99,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,19/11/2014,MATERIALS & SPARES,23129,FUSION,CPC PLC,5100312411,6.44,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23134,FUSION,CPC PLC,5100311253,129.55,,
United Kingdom Atomic Energy Authority,United Kingdom Atomic Energy Authority,27/10/2014,MATERIALS & SPARES,23134,FUSION,CPC PLC,5100311453,69.15,,
