Transaction Date,Department,Merchant (Beneficiary),Transaction Value (£),Purpose of expenditure,Merchant Category/Summary
08.07.2015,ST MARKS RC,BRAKE BROS LTD,70.72,School meals,CATERERS
08.07.2015,BYKER LODGE,FREEMAN CATERING BUTCH,12.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,50.99,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,108.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,111.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,198.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,66.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST GEORGES RC,JR HOLLAND FOODSERVICE,27.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,18.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KNOPLAW PRIMARY,FREEMAN CATERING BUTCH,58.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,FARNE PRIMARY,FREEMAN CATERING BUTCH,67.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MONKCHESTER ROAD,FREEMAN CATERING BUTCH,70.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,HILTON PRIMARY,FREEMAN CATERING BUTCH,225.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GRANGE FIRST SCHOOL,JR HOLLAND FOODSERVICE,12.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST MARYS CATHOLIC,BRAKE BROS LTD,149.8,School meals,CATERERS
08.07.2015,NORTH FAWDON,FREEMAN CATERING BUTCH,81.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALKER TECHNOLOGY,BRAKE BROS LTD,216.82,School meals,CATERERS
08.07.2015,WYNDHAM PRIMARY,BRAKE BROS LTD,148.07,School meals,CATERERS
08.07.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,49.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,REGENT FARM FIRST,JR HOLLAND FOODSERVICE,36.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SIR CHARLES PARSONS,JR HOLLAND FOODSERVICE,14.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,RAVENSWOOD PRIMARY,JR HOLLAND FOODSERVICE,67.19,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,37.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MOUNTFIELD PRIMARY,JR HOLLAND FOODSERVICE,40.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CRAGSIDE PRIMARY,BRAKE BROS LTD,89.16,School meals,CATERERS
08.07.2015,KENTON SCHOOL,BRAKE BROS LTD,757.73,School meals,CATERERS
08.07.2015,THOMAS BEWICK,JR HOLLAND FOODSERVICE,30.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,91.54,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WAVERLEY PRIMARY,JR HOLLAND FOODSERVICE,27.39,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOSEPHS RC,JR HOLLAND FOODSERVICE,14.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,NORTH FAWDON,JR HOLLAND FOODSERVICE,57.34,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SOUTH GOSFORTH,JR HOLLAND FOODSERVICE,50.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SIR CHARLES PARSONS,FREEMAN CATERING BUTCH,53.92,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,25.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WEST DENTON PRIMARY,JR HOLLAND FOODSERVICE,39.93,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CENTRAL WALKER,JR HOLLAND FOODSERVICE,21.44,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOSEPHS RC,JR HOLLAND FOODSERVICE,16.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ARTHURS MOORSIDE,JR HOLLAND FOODSERVICE,78.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER LODGE,FREEMAN CATERING BUTCH,70.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST MICHAELS RC,JR HOLLAND FOODSERVICE,22.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KENTON BAR,FREEMAN CATERING BUTCH,49.08,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MONKCHESTER ROAD,BRAKE BROS LTD,187.11,School meals,CATERERS
08.07.2015,BYKER PRIMARY,FREEMAN CATERING BUTCH,48.58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALKERGATE PRIMARY,JR HOLLAND FOODSERVICE,10.62,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,73.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER LODGE,FREEMAN CATERING BUTCH,61.31,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,TRINITY DENEVIEW,JR HOLLAND FOODSERVICE,25.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALBOTTLE VILLAGE,FREEMAN CATERING BUTCH,26.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,3.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CHILLINGHAM ROAD,FREEMAN CATERING BUTCH,35.32,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,LINHOPE PRU,FREEMAN CATERING BUTCH,11.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SACRED HEART PRI,JR HOLLAND FOODSERVICE,20.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,REGENT FARM FIRST,FREEMAN CATERING BUTCH,127,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MOUNTFIELD PRIMARY,BRAKE BROS LTD,70.42,School meals,CATERERS
08.07.2015,CHEVIOT PRIMARY,FREEMAN CATERING BUTCH,87.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALBOTTLE CAMPUS,JR HOLLAND FOODSERVICE,44.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,29.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KENTON BAR,JR HOLLAND FOODSERVICE,52.6,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KINGSTON PARK,FREEMAN CATERING BUTCH,3.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MOUNTFIELD PRIMARY,FREEMAN CATERING BUTCH,62.15,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST PAULS CE,FREEMAN CATERING BUTCH,42.22,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST VINCENTS RC,BRAKE BROS LTD,251.59,School meals,CATERERS
08.07.2015,ST CHARLES' RC,FREEMAN CATERING BUTCH,118.68,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BENFIELD SCHOOL,JR HOLLAND FOODSERVICE,54.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST PAULS CE,JR HOLLAND FOODSERVICE,49.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,59.83,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,14.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,OUR LADY & ST ANNES,JR HOLLAND FOODSERVICE,4.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KNOPLAW PRIMARY,JR HOLLAND FOODSERVICE,41.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST PAULS CE,BRAKE BROS LTD,123.41,School meals,CATERERS
08.07.2015,WEST WALKER,FREEMAN CATERING BUTCH,76.64,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST BEDES RC,JR HOLLAND FOODSERVICE,36.35,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CONNIE LEWCOCK,FREEMAN CATERING BUTCH,32.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,DINNINGTON FIRST,FREEMAN CATERING BUTCH,56.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST CATHERINES,JR HOLLAND FOODSERVICE,38.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,95.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,8.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,LEMINGTON RIVERSIDE,FREEMAN CATERING BUTCH,42.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELBECK PRIMARY,JR HOLLAND FOODSERVICE,19.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH JUNIOR,JR HOLLAND FOODSERVICE,28.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,17.88,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER LODGE,BRAKE BROS LTD,182.17,School meals,CATERERS
08.07.2015,KENTON SCHOOL,SMART FOOD UK LIMITED,20.34,School meals,CATERERS
08.07.2015,SACRED HEART HIGH,BRAKE BROS LTD,223.22,School meals,CATERERS
08.07.2015,CENTRAL WALKER,BRAKE BROS LTD,153.22,School meals,CATERERS
08.07.2015,CANNING STREET,FREEMAN CATERING BUTCH,14.61,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH ACADEMY,JR HOLLAND FOODSERVICE,17.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,HAWTHORN PRIMARY,FREEMAN CATERING BUTCH,37.98,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,HADRIAN SCHOOL,JR HOLLAND FOODSERVICE,31.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOHNS PRIMARY,JR HOLLAND FOODSERVICE,10.87,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CONNIE LEWCOCK,JR HOLLAND FOODSERVICE,64.33,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,MILECASTLE PRIMARY,JR HOLLAND FOODSERVICE,62.73,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH JUNIOR,FREEMAN CATERING BUTCH,38.51,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST CUTHBERTS HIGH,FREEMAN CATERING BUTCH,22.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST TERESAS,BRAKE BROS LTD,74.68,School meals,CATERERS
08.07.2015,ARCHBISHOP RUNCIE,FREEMAN CATERING BUTCH,43.13,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALKERGATE PRIMARY,FREEMAN CATERING BUTCH,358.09,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,4.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER PRIMARY,BRAKE BROS LTD,186.03,School meals,CATERERS
08.07.2015,CANNING STREET,FREEMAN CATERING BUTCH,35.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,25.8,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,16.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,TRINITY DENEVIEW,FREEMAN CATERING BUTCH,52.71,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,THOMAS BEWICK,FREEMAN CATERING BUTCH,44.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BENTON PARK,FREEMAN CATERING BUTCH,22.97,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,22.4,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,RAVENSWOOD PRIMARY,FREEMAN CATERING BUTCH,130.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,83.65,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015, BRIDGEWATER,JR HOLLAND FOODSERVICE,69.66,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST CHARLES' RC,JR HOLLAND FOODSERVICE,36.52,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WEST DENTON PRIMARY,FREEMAN CATERING BUTCH,63.72,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST LAWRENCES RC,FREEMAN CATERING BUTCH,7.56,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KINGSTON PARK,FREEMAN CATERING BUTCH,52.2,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KNOPLAW PRIMARY,BRAKE BROS LTD,182.27,School meals,CATERERS
08.07.2015,CHILLINGHAM ROAD,BRAKE BROS LTD,294.74,School meals,CATERERS
08.07.2015,ST GEORGES RC,FREEMAN CATERING BUTCH,7.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,68.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,15.63,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WYNDHAM PRIMARY,FREEMAN CATERING BUTCH,75.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,TYNEVIEW PRIMARY,FREEMAN CATERING BUTCH,56.49,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BYKER LODGE,JR HOLLAND FOODSERVICE,81.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST MARYS CATHOLIC,JR HOLLAND FOODSERVICE,26.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST JOHNS PRIMARY,FREEMAN CATERING BUTCH,95.84,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,60.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CRUDDAS PARK,JR HOLLAND FOODSERVICE,15.37,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST OSWALDS,FREEMAN CATERING BUTCH,31.86,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CANNING STREET,JR HOLLAND FOODSERVICE,140.21,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,10.16,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,STOCKSFIELD AVENUE,JR HOLLAND FOODSERVICE,3.28,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SOUTH GOSFORTH,JR HOLLAND FOODSERVICE,1.47,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,SACRED HEART PRI,FREEMAN CATERING BUTCH,11.79,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WALBOTTLE CAMPUS,FREEMAN CATERING BUTCH,48.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH PARK,FREEMAN CATERING BUTCH,136.07,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST MARYS CATHOLIC,FREEMAN CATERING BUTCH,24.85,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST CATHERINES,BRAKE BROS LTD,319.65,School meals,CATERERS
08.07.2015,TYNEVIEW PRIMARY,BRAKE BROS LTD,162.88,School meals,CATERERS
08.07.2015,ST JOHN VIANNEY,JR HOLLAND FOODSERVICE,12.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WELFORD DAY CENTRE,FREEMAN CATERING BUTCH,151.26,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BENFIELD SCHOOL,BRAKE BROS LTD,200.15,School meals,CATERERS
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,9.91,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CRAGSIDE PRIMARY,JR HOLLAND FOODSERVICE,25.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,NEWBURN MANOR,FREEMAN CATERING BUTCH,146.67,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,FREEMAN CATERING BUTCH,10,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,FARNE PRIMARY,JR HOLLAND FOODSERVICE,41.17,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,WEST JESMOND,FREEMAN CATERING BUTCH,12.05,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,HAWTHORN PRIMARY,JR HOLLAND FOODSERVICE,60,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH ACADEMY,FREEMAN CATERING BUTCH,15.74,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH PARK,JR HOLLAND FOODSERVICE,98.46,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,BENTON PARK,FREEMAN CATERING BUTCH,89.76,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CHEVIOT PRIMARY,JR HOLLAND FOODSERVICE,23.27,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,GOSFORTH JUNIOR,ON A ROLL SANDWICH COM,273.35,School meals,"MISC FOOD STORE-CONVENIENCE,MRKT,SPLTY,VENDNG MACS"
08.07.2015,BEECH HILL,JR HOLLAND FOODSERVICE,42.12,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST ALBANS RC,BRAKE BROS LTD,303.2,School meals,CATERERS
08.07.2015,GOSFORTH JUNIOR,FREEMAN CATERING BUTCH,27.3,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,KENTON SCHOOL,JR HOLLAND FOODSERVICE,151.81,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,17.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ST LAWRENCES RC,JR HOLLAND FOODSERVICE,1.77,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
08.07.2015,ARTHURS WESTAGE,JR HOLLAND FOODSERVICE,22.18,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,BYKER LODGE,BLAKEMORE FOODSERVICE,480.98,School meals,CATERERS
07.07.2015,KNOPLAW PRIMARY,BLAKEMORE FOODSERVICE,176.9,School meals,CATERERS
07.07.2015,ARTHURS MOORSIDE,BRAKE BROS LTD,74.45,School meals,CATERERS
07.07.2015,ST TERESAS,BRAKE BROS LTD,25.75,School meals,CATERERS
07.07.2015,BYKER PRIMARY,BLAKEMORE FOODSERVICE,127.47,School meals,CATERERS
07.07.2015,ST CUTHBERTS KENT,BRAKE BROS LTD,199.15,School meals,CATERERS
07.07.2015,WALKERGATE PRIMARY,BLAKEMORE FOODSERVICE,278.13,School meals,CATERERS
07.07.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,33.77,School meals,CATERERS
07.07.2015,WALBOTTLE VILLAGE,BRAKE BROS LTD,99.03,School meals,CATERERS
07.07.2015,KENTON SCHOOL,BLAKEMORE FOODSERVICE,73.57,School meals,CATERERS
07.07.2015,WALKER TECHNOLOGY,BLAKEMORE FOODSERVICE,1788.49,School meals,CATERERS
07.07.2015,WELFORD DAY CENTRE,BRAKE BROS LTD,106.79,School meals,CATERERS
07.07.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,571.4,School meals,CATERERS
07.07.2015,RAVENSWOOD PRIMARY,BLAKEMORE FOODSERVICE,24.98,School meals,CATERERS
07.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,33.24,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,WEST JESMOND,BRAKE BROS LTD,241.51,School meals,CATERERS
07.07.2015,WELBECK PRIMARY,BLAKEMORE FOODSERVICE,293.16,School meals,CATERERS
07.07.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,87.91,School meals,CATERERS
07.07.2015,WALKER TECHNOLOGY,SMART FOOD UK LIMITED,292,School meals,CATERERS
07.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,128.1,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,BEECH HILL,BRAKE BROS LTD,60.68,School meals,CATERERS
07.07.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,127.97,School meals,CATERERS
07.07.2015,ST CUTHBERTS WALB,BRAKE BROS LTD,61.07,School meals,CATERERS
07.07.2015,REGENT FARM FIRST,BLAKEMORE FOODSERVICE,303.73,School meals,CATERERS
07.07.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,22.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,CIVIC BANQUETING,BLAKEMORE FOODSERVICE,269.58,School meals,CATERERS
07.07.2015,REGENT FARM FIRST,BRAKE BROS LTD,57.42,School meals,CATERERS
07.07.2015,ST MARKS RC,BLAKEMORE FOODSERVICE,91.17,School meals,CATERERS
07.07.2015,SOUTH GOSFORTH,BRAKE BROS LTD,70.45,School meals,CATERERS
07.07.2015,HOTSPUR PRIMARY,BRAKE BROS LTD,144.43,School meals,CATERERS
07.07.2015,CIVIC BANQUETING,JR HOLLAND FOODSERVICE,58,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,ST LAWRENCES RC,BLAKEMORE FOODSERVICE,132.36,School meals,CATERERS
07.07.2015,CONNIE LEWCOCK,BLAKEMORE FOODSERVICE,342.26,School meals,CATERERS
07.07.2015,WYNDHAM PRIMARY,BLAKEMORE FOODSERVICE,14.72,School meals,CATERERS
07.07.2015,WELFORD DAY CENTRE,BLAKEMORE FOODSERVICE,186.21,School meals,CATERERS
07.07.2015,FARNE PRIMARY,BLAKEMORE FOODSERVICE,61.68,School meals,CATERERS
07.07.2015,LEMINGTON RIVERSIDE,BLAKEMORE FOODSERVICE,10.63,School meals,CATERERS
07.07.2015,GOSFORTH ACADEMY,SMART FOOD UK LIMITED,321.7,School meals,CATERERS
07.07.2015,ST GEORGES RC,BRAKE BROS LTD,37.98,School meals,CATERERS
07.07.2015,BYKER PRIMARY,JR HOLLAND FOODSERVICE,70.29,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,WELFORD DAY CENTRE,JR HOLLAND FOODSERVICE,18.94,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,WAVERLEY PRIMARY,BLAKEMORE FOODSERVICE,158.79,School meals,CATERERS
07.07.2015, BRIDGEWATER,BLAKEMORE FOODSERVICE,393.46,School meals,CATERERS
07.07.2015,ST JOHNS PRIMARY,BRAKE BROS LTD,188.98,School meals,CATERERS
07.07.2015,ARCHBISHOP RUNCIE,BRAKE BROS LTD,234.86,School meals,CATERERS
07.07.2015,KENTON SCHOOL,SMART FOOD UK LIMITED,342.14,School meals,CATERERS
07.07.2015,ST ALBANS RC,JR HOLLAND FOODSERVICE,14.96,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,WALBOTTLE CAMPUS,BLAKEMORE FOODSERVICE,253.64,School meals,CATERERS
07.07.2015,CHEVIOT PRIMARY,JR HOLLAND FOODSERVICE,13.43,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,BENFIELD SCHOOL,BLAKEMORE FOODSERVICE,697.5,School meals,CATERERS
07.07.2015,GOSFORTH JUNIOR,SMART FOOD UK LIMITED,219,School meals,CATERERS
07.07.2015,KENTON BAR,BLAKEMORE FOODSERVICE,216,School meals,CATERERS
07.07.2015,ARCHIBOLD FIRST,JR HOLLAND FOODSERVICE,0.48,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,CHRIST CHURCH,BRAKE BROS LTD,141.51,School meals,CATERERS
07.07.2015,MILECASTLE PRIMARY,BLAKEMORE FOODSERVICE,149.65,School meals,CATERERS
07.07.2015,TYNEVIEW PRIMARY,JR HOLLAND FOODSERVICE,27.11,School meals,"FREEZER, LOCKER MEAT PROVISIONERS"
07.07.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,76.6,School meals,CATERERS
07.07.2015,SIMONSIDE COMMUNITY,BLAKEMORE FOODSERVICE,199.07,School meals,CATERERS
07.07.2015,ENGLISH MARTYRS,BLAKEMORE FOODSERVICE,332.98,School meals,CATERERS
07.07.2015,WALBOTTLE VILLAGE,BLAKEMORE FOODSERVICE,109.59,School meals,CATERERS
07.07.2015,LINHOPE PRU,BLAKEMORE FOODSERVICE,110.1,School meals,CATERERS
